,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,updateSchema.0,String.0,kind.0,SchemaTO.0,schemaTO.0,try.0,restTemplate.0,postForObject.0,baseURL.0,+.0,"""schema/"".0",+.1,kind.1,+.2,"""/update"".0",schemaTO.1,SchemaTO.1,class.0,catch.0,SyncopeClientCompositeErrorException.0,e.0,LOG.0,error.0,"""While updating a user schema"".100",e.1,code,participant_summary
0,136,updateSchema,4627680,1211324650331,19839043033,1,1,"(0.09396399557590485, 0.2086978703737259)","(0.09864526987075806, 0.19948360323905945)",1,1,2.54852294921875,2.570419311523437,Fixation,POINT (0.0963046327233314 0.2040907368063927),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324658664,19839051366,1,1,"(0.09315133094787598, 0.20743919909000397)","(0.1010817289352417, 0.19307531416416168)",1,1,2.5438232421875,2.555633544921875,Fixation,POINT (0.0971165299415588 0.2002572566270828),,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,updateSchema,4627680,1211324666997,19839059699,1,1,"(0.0912657156586647, 0.20840467512607574)","(0.10124761611223221, 0.19558653235435486)",1,1,2.5285797119140625,2.569671630859375,Fixation,POINT (0.0962566658854485 0.2019956037402153),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324675338,19839068040,1,1,"(0.08964332938194275, 0.20712576806545258)","(0.10399401187896729, 0.20432136952877045)",1,1,2.548065185546875,2.54974365234375,Fixation,POINT (0.096818670630455 0.2057235687971115),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324683671,19839076373,1,1,"(0.08923444896936417, 0.2013958841562271)","(0.1037706732749939, 0.1973799169063568)",1,1,2.513580322265625,2.54052734375,Fixation,POINT (0.096502561122179 0.199387900531292),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324692005,19839084707,1,1,"(0.08284760266542435, 0.2063395380973816)","(0.10254854708909988, 0.20178911089897156)",1,1,2.50201416015625,2.5391082763671875,Fixation,POINT (0.0926980748772621 0.2040643244981766),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324700338,19839093040,1,1,"(0.08594698458909988, 0.20170754194259644)","(0.10117823630571365, 0.19777722656726837)",1,1,2.508529663085937,2.5316619873046875,Fixation,POINT (0.0935626104474068 0.1997423842549324),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324708672,19839101373,1,1,"(0.08629170060157776, 0.2022559642791748)","(0.09970133006572723, 0.20328481495380402)",1,1,2.512664794921875,2.514999389648437,Fixation,POINT (0.0929965153336525 0.2027703896164894),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324717005,19839109706,1,1,"(0.08556199818849564, 0.19977810978889465)","(0.09643885493278503, 0.20530526340007782)",1,1,2.5083465576171875,2.506576538085937,Fixation,POINT (0.0910004265606403 0.2025416865944862),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324725339,19839118040,1,1,"(0.08713313192129135, 0.19250814616680145)","(0.09546639025211334, 0.20005354285240173)",1,1,2.4810028076171875,2.494842529296875,Fixation,POINT (0.0912997610867024 0.1962808445096016),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324733672,19839126373,1,1,"(0.08930947631597519, 0.19397731125354767)","(0.09310155361890793, 0.20200306177139282)",1,1,2.482421875,2.496978759765625,Fixation,POINT (0.0912055149674416 0.1979901865124702),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324742006,19839134707,1,1,"(0.09137360751628876, 0.20233836770057678)","(0.10145585238933563, 0.19389405846595764)",1,1,2.4648895263671875,2.484115600585937,Fixation,POINT (0.0964147299528122 0.1981162130832672),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324750339,19839143040,1,1,"(0.08944772183895111, 0.1922045797109604)","(0.09680136293172836, 0.19184814393520355)",1,1,2.470077514648437,2.502182006835937,Fixation,POINT (0.0931245423853397 0.192026361823082),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324758672,19839151373,1,1,"(0.09116312861442566, 0.18804138898849487)","(0.10037142783403397, 0.1963185966014862)",1,1,2.465240478515625,2.48480224609375,Fixation,POINT (0.0957672782242298 0.1921799927949905),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324767006,19839159707,1,1,"(0.09210126847028732, 0.18482430279254913)","(0.101486437022686, 0.18464714288711548)",1,1,2.449935913085937,2.48272705078125,Fixation,POINT (0.0967938527464867 0.1847357228398323),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324775339,19839168040,1,1,"(0.08822733163833618, 0.18484097719192505)","(0.10604912042617798, 0.18731486797332764)",1,1,2.447494506835937,2.4641876220703125,Fixation,POINT (0.0971382260322571 0.1860779225826263),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324783672,19839176373,1,1,"(0.08776126056909561, 0.18658636510372162)","(0.10201511532068253, 0.1898820549249649)",1,1,2.44158935546875,2.4582977294921875,Fixation,POINT (0.0948881879448891 0.1882342100143433),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324792005,19839184706,1,1,"(0.08996377885341644, 0.20049141347408295)","(0.10398547351360321, 0.1860331892967224)",1,1,2.41998291015625,2.4539031982421875,Fixation,POINT (0.0969746261835098 0.1932623013854027),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324800339,19839193040,1,1,"(0.0874527171254158, 0.20793215930461884)","(0.10402430593967438, 0.18704381585121155)",1,1,2.43841552734375,2.4655303955078125,Fixation,POINT (0.0957385115325451 0.1974879875779152),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324808677,19839201378,1,1,"(0.08793328702449799, 0.20492100715637207)","(0.10033605992794037, 0.18935328722000122)",1,1,2.428955078125,2.465789794921875,Fixation,POINT (0.0941346734762192 0.1971371471881866),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324817010,19839209711,1,1,"(0.08669845014810562, 0.20872363448143005)","(0.09975514560937881, 0.18318618834018707)",1,1,2.41583251953125,2.470977783203125,Fixation,POINT (0.0932267978787422 0.1959549114108086),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324825344,19839218045,1,1,"(0.08976393193006516, 0.19918398559093475)","(0.10143177956342697, 0.19050869345664978)",1,1,2.432968139648437,2.4693603515625,Fixation,POINT (0.0955978557467461 0.1948463395237923),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324833677,19839226378,1,1,"(0.09071610867977142, 0.18552017211914062)","(0.0989001989364624, 0.1958562582731247)",1,1,2.40509033203125,2.4489898681640625,Fixation,POINT (0.0948081538081169 0.1906882151961327),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324842010,19839234711,1,1,"(0.09380517154932022, 0.17805303633213043)","(0.0958697646856308, 0.1911095231771469)",1,1,2.42730712890625,2.431396484375,Fixation,POINT (0.0948374681174755 0.1845812797546387),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324850344,19839243045,1,1,"(0.08952376246452332, 0.18256358802318573)","(0.09726570546627045, 0.19582892954349518)",1,1,2.416229248046875,2.441390991210937,Fixation,POINT (0.0933947339653969 0.1891962587833404),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324858677,19839251378,1,1,"(0.09141050279140472, 0.1832718551158905)","(0.09706121683120728, 0.18775716423988342)",1,1,2.3963775634765625,2.424072265625,Fixation,POINT (0.094235859811306 0.185514509677887),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324867010,19839259711,1,1,"(0.09421290457248688, 0.18612059950828552)","(0.09590665996074677, 0.19307376444339752)",1,1,2.409423828125,2.4541778564453125,Fixation,POINT (0.0950597822666168 0.1895971819758415),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324875344,19839268045,1,1,"(0.09536238759756088, 0.18215538561344147)","(0.09270033985376358, 0.1936730146408081)",1,1,2.4129180908203125,2.4563751220703125,Fixation,POINT (0.0940313637256622 0.1879142001271248),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324883677,19839276378,1,1,"(0.09413395076990128, 0.18496005237102509)","(0.09554363787174225, 0.18771959841251373)",1,1,2.405364990234375,2.43359375,Fixation,POINT (0.0948387943208218 0.1863398253917694),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324892010,19839284711,1,1,"(0.09303202480077744, 0.18248923122882843)","(0.09647569805383682, 0.18542906641960144)",1,1,2.394149780273437,2.43292236328125,Fixation,POINT (0.0947538614273071 0.1839591488242149),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324900344,19839293045,1,1,"(0.09080232679843903, 0.18682658672332764)","(0.09574786573648453, 0.1938197910785675)",1,1,2.39874267578125,2.45782470703125,Fixation,POINT (0.0932750962674618 0.1903231889009476),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324908677,19839301378,1,1,"(0.09045960009098053, 0.1904180645942688)","(0.10051777213811874, 0.18700653314590454)",1,1,2.40252685546875,2.427841186523437,Fixation,POINT (0.0954886861145496 0.1887122988700867),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324917010,19839309711,1,1,"(0.08495672792196274, 0.19422920048236847)","(0.10157360136508942, 0.18699343502521515)",1,1,2.38555908203125,2.44476318359375,Fixation,POINT (0.0932651646435261 0.1906113177537918),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324925344,19839318045,1,1,"(0.08513901382684708, 0.1863003969192505)","(0.10072078555822372, 0.19211740791797638)",1,1,2.387908935546875,2.416534423828125,Fixation,POINT (0.0929298996925354 0.1892089024186134),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324933677,19839326378,1,1,"(0.08487013727426529, 0.18438342213630676)","(0.10311637073755264, 0.19641752541065216)",1,1,2.3919677734375,2.42218017578125,Fixation,POINT (0.093993254005909 0.1904004737734795),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324942015,19839334716,1,1,"(0.08388550579547882, 0.18460023403167725)","(0.10168959200382233, 0.1887809783220291)",1,1,2.38861083984375,2.4259033203125,Fixation,POINT (0.0927875488996506 0.1866906061768532),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324950349,19839343050,1,1,"(0.0797625184059143, 0.1868731677532196)","(0.09623169153928757, 0.19454436004161835)",1,1,2.407257080078125,2.4289093017578125,Fixation,POINT (0.0879971049726009 0.190708763897419),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324958682,19839351383,1,1,"(0.08752699941396713, 0.19233083724975586)","(0.10583532601594925, 0.20223890244960785)",1,1,2.400482177734375,2.4295654296875,Fixation,POINT (0.0966811627149582 0.1972848698496818),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324967015,19839359716,1,1,"(0.08351340144872665, 0.19923564791679382)","(0.10954847186803818, 0.1962684690952301)",1,1,2.40325927734375,2.413238525390625,Fixation,POINT (0.0965309366583824 0.197752058506012),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324975350,19839368050,1,1,"(0.0857265293598175, 0.19990728795528412)","(0.10500539094209671, 0.19567115604877472)",1,1,2.399261474609375,2.4386749267578125,Fixation,POINT (0.0953659601509571 0.1977892220020294),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324983683,19839376383,1,1,"(0.08567406982183456, 0.1968623697757721)","(0.10325721651315689, 0.1905563622713089)",1,1,2.412322998046875,2.449005126953125,Fixation,POINT (0.0944656431674957 0.1937093660235405),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211324992016,19839384716,1,1,"(0.08665962517261505, 0.20594513416290283)","(0.09959473460912704, 0.1962430626153946)",1,1,2.4034576416015625,2.427352905273437,Fixation,POINT (0.093127179890871 0.2010940983891487),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325000350,19839393050,1,1,"(0.09074349701404572, 0.20161716639995575)","(0.09869980812072754, 0.18442876636981964)",1,1,2.3872222900390625,2.424667358398437,Fixation,POINT (0.0947216525673866 0.1930229663848877),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325008683,19839401383,1,1,"(0.092725470662117, 0.1986187845468521)","(0.09570929408073425, 0.18219086527824402)",1,1,2.3874969482421875,2.431640625,Fixation,POINT (0.0942173823714256 0.1904048249125481),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325017016,19839409716,1,1,"(0.09013534337282181, 0.1974882036447525)","(0.09557445347309113, 0.18807856738567352)",1,1,2.38385009765625,2.4099578857421875,Fixation,POINT (0.0928548984229565 0.192783385515213),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325025350,19839418050,1,1,"(0.0939510241150856, 0.19198563694953918)","(0.09956709295511246, 0.1800055205821991)",1,1,2.39312744140625,2.40069580078125,Fixation,POINT (0.096759058535099 0.1859955787658691),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325033683,19839426383,1,1,"(0.08951330184936523, 0.19303646683692932)","(0.09478127211332321, 0.18647344410419464)",1,1,2.404769897460937,2.421493530273437,Fixation,POINT (0.0921472869813442 0.189754955470562),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325042016,19839434716,1,1,"(0.09331073611974716, 0.188544362783432)","(0.09754437953233719, 0.18756404519081116)",1,1,2.3785552978515625,2.4249267578125,Fixation,POINT (0.0954275578260422 0.1880542039871216),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325050350,19839443050,1,1,"(0.08687809109687805, 0.18904289603233337)","(0.10350940376520157, 0.18217910826206207)",1,1,2.3951568603515625,2.407699584960937,Fixation,POINT (0.0951937474310398 0.1856110021471977),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325058683,19839451383,1,1,"(0.08212143927812576, 0.19178111851215363)","(0.10439199954271317, 0.1827288269996643)",1,1,2.3960723876953125,2.39697265625,Fixation,POINT (0.0932567194104195 0.187254972755909),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325067019,19839459719,1,1,"(0.08744761347770691, 0.19390073418617249)","(0.10758575052022934, 0.18403786420822144)",1,1,2.39056396484375,2.391586303710937,Fixation,POINT (0.0975166819989681 0.188969299197197),,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325075353,19839468053,1,1,"(0.08985049277544022, 0.18525436520576477)","(0.10732381790876389, 0.19007407128810883)",1,1,2.390777587890625,2.400634765625,Fixation,POINT (0.098587155342102 0.1876642182469368),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325083686,19839476386,1,1,"(0.08915978670120239, 0.18189561367034912)","(0.11257660388946533, 0.18749575316905975)",1,1,2.3897705078125,2.4204254150390625,Fixation,POINT (0.1008681952953339 0.1846956834197044),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325133686,19839526386,1,1,"(0.3365270495414734, 0.22392822802066803)","(0.32702502608299255, 0.20668776333332062)",1,1,2.426788330078125,2.4865264892578125,Fixation,POINT (0.331776037812233 0.2153079956769943),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325142019,19839534719,1,1,"(0.33903658390045166, 0.22400467097759247)","(0.3281345069408417, 0.20586909353733063)",1,1,2.437606811523437,2.479522705078125,Fixation,POINT (0.3335855454206467 0.2149368822574616),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325150352,19839543052,1,1,"(0.33536064624786377, 0.21020814776420593)","(0.3315719962120056, 0.2048959881067276)",1,1,2.4411773681640625,2.4890594482421875,Fixation,POINT (0.3334663212299347 0.2075520679354668),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325158686,19839551386,1,1,"(0.33860599994659424, 0.22150592505931854)","(0.333551287651062, 0.20463253557682037)",1,1,2.4435272216796875,2.4915008544921875,Fixation,POINT (0.3360786437988281 0.2130692303180695),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325167019,19839559719,1,1,"(0.3360300660133362, 0.22104382514953613)","(0.33209267258644104, 0.206485316157341)",1,1,2.4512176513671875,2.475448608398437,Fixation,POINT (0.3340613692998886 0.2137645706534386),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325175353,19839568053,1,1,"(0.3341705799102783, 0.2238517850637436)","(0.3312550485134125, 0.2039419710636139)",1,1,2.4593048095703125,2.48797607421875,Fixation,POINT (0.3327128142118454 0.2138968780636787),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325183686,19839576386,1,1,"(0.3358766734600067, 0.21570196747779846)","(0.3305369019508362, 0.20454707741737366)",1,1,2.448944091796875,2.4947967529296875,Fixation,POINT (0.3332067877054214 0.2101245224475861),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325192019,19839584719,1,1,"(0.3358430862426758, 0.21706151962280273)","(0.3322046399116516, 0.2085033655166626)",1,1,2.4446563720703125,2.4709014892578125,Fixation,POINT (0.3340238630771637 0.2127824425697327),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325200359,19839593059,1,1,"(0.3321157991886139, 0.22516174614429474)","(0.3292868733406067, 0.21003566682338715)",1,1,2.4568634033203125,2.4910888671875,Fixation,POINT (0.3307013362646103 0.2175987064838409),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325208692,19839601392,1,1,"(0.33835288882255554, 0.22540025413036346)","(0.33170369267463684, 0.20757955312728882)",1,1,2.4404754638671875,2.494781494140625,Fixation,POINT (0.3350282907485962 0.2164899036288261),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325217025,19839609725,1,1,"(0.337117075920105, 0.22033195197582245)","(0.32883644104003906, 0.21169313788414001)",1,1,2.4560699462890625,2.4970703125,Fixation,POINT (0.332976758480072 0.2160125449299812),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325225359,19839618059,1,1,"(0.3363710343837738, 0.22663109004497528)","(0.3308540880680084, 0.21075767278671265)",1,1,2.441741943359375,2.5105438232421875,Fixation,POINT (0.3336125612258911 0.218694381415844),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325233693,19839626392,1,1,"(0.3413245975971222, 0.22577762603759766)","(0.3301291763782501, 0.20512907207012177)",1,1,2.44586181640625,2.5093994140625,Fixation,POINT (0.3357268869876862 0.2154533490538597),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325242026,19839634725,1,1,"(0.3409973084926605, 0.22776064276695251)","(0.32902196049690247, 0.20367351174354553)",1,1,2.4705047607421875,2.4928741455078125,Fixation,POINT (0.3350096344947815 0.215717077255249),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325250360,19839643059,1,1,"(0.34190940856933594, 0.22736629843711853)","(0.3317904472351074, 0.22156760096549988)",1,1,2.442001342773437,2.492706298828125,Fixation,POINT (0.3368499279022217 0.2244669497013092),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325258693,19839651392,1,1,"(0.3407426178455353, 0.23473690450191498)","(0.3345189094543457, 0.21745599806308746)",1,1,2.447967529296875,2.4881744384765625,Fixation,POINT (0.3376307636499405 0.2260964512825012),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325267026,19839659725,1,1,"(0.3327537775039673, 0.2279033362865448)","(0.33698898553848267, 0.2168934941291809)",1,1,2.44476318359375,2.504119873046875,Fixation,POINT (0.334871381521225 0.2223984152078628),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325275360,19839668059,1,1,"(0.332127183675766, 0.2276107221841812)","(0.33779698610305786, 0.21072812378406525)",1,1,2.4587554931640625,2.507110595703125,Fixation,POINT (0.3349620848894119 0.2191694229841232),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325283693,19839676392,1,1,"(0.33205968141555786, 0.22786730527877808)","(0.33521172404289246, 0.21305587887763977)",1,1,2.4622039794921875,2.50701904296875,Fixation,POINT (0.3336357027292252 0.2204615920782089),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325292026,19839684725,1,1,"(0.33707255125045776, 0.22143645584583282)","(0.33599621057510376, 0.21058954298496246)",1,1,2.462875366210937,2.49798583984375,Fixation,POINT (0.3365343809127808 0.2160129994153976),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325300359,19839693058,1,1,"(0.3397277593612671, 0.22646135091781616)","(0.3328840434551239, 0.21192064881324768)",1,1,2.464828491210937,2.5001220703125,Fixation,POINT (0.3363059014081955 0.2191909998655319),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325308693,19839701392,1,1,"(0.34201881289482117, 0.22425930202007294)","(0.3311607837677002, 0.21245278418064117)",1,1,2.4655914306640625,2.5177459716796875,Fixation,POINT (0.3365897983312607 0.2183560431003571),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325317026,19839709725,1,1,"(0.34291335940361023, 0.22561253607273102)","(0.3311164677143097, 0.2073356807231903)",1,1,2.455307006835937,2.5084228515625,Fixation,POINT (0.33701491355896 0.2164741083979607),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325325359,19839718058,1,1,"(0.34342819452285767, 0.22540032863616943)","(0.33072298765182495, 0.21526500582695007)",1,1,2.460357666015625,2.4864044189453125,Fixation,POINT (0.3370755910873413 0.2203326672315598),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325333698,19839726397,1,1,"(0.34193360805511475, 0.22672513127326965)","(0.33396193385124207, 0.21565695106983185)",1,1,2.466217041015625,2.526641845703125,Fixation,POINT (0.3379477709531784 0.2211910411715508),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325342031,19839734730,1,1,"(0.33954986929893494, 0.22357381880283356)","(0.33238014578819275, 0.212568461894989)",1,1,2.4770660400390625,2.522308349609375,Fixation,POINT (0.3359650075435638 0.2180711403489113),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325350365,19839743064,1,1,"(0.3371269404888153, 0.22815729677677155)","(0.334606409072876, 0.20468096435070038)",1,1,2.4403839111328125,2.51092529296875,Fixation,POINT (0.3358666747808456 0.216419130563736),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325358698,19839751397,1,1,"(0.33663925528526306, 0.22480174899101257)","(0.33708271384239197, 0.21110257506370544)",1,1,2.48577880859375,2.50653076171875,Fixation,POINT (0.3368609845638275 0.217952162027359),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325367031,19839759730,1,1,"(0.3352293074131012, 0.21546494960784912)","(0.3350726366043091, 0.21538782119750977)",1,1,2.470199584960937,2.525665283203125,Fixation,POINT (0.3351509720087051 0.2154263854026794),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325408698,19839801397,1,1,"(0.44016867876052856, 0.2239980846643448)","(0.42921018600463867, 0.20657293498516083)",1,1,2.509262084960937,2.542022705078125,Fixation,POINT (0.4346894323825836 0.2152855098247528),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325417031,19839809730,1,1,"(0.4431900382041931, 0.2259456068277359)","(0.43387043476104736, 0.21549008786678314)",1,1,2.5093994140625,2.5295562744140625,Fixation,POINT (0.4385302364826202 0.2207178473472595),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325425364,19839818063,1,1,"(0.4517572224140167, 0.22041615843772888)","(0.4368251860141754, 0.2234395146369934)",1,1,2.47821044921875,2.544784545898437,Fixation,POINT (0.4442912042140961 0.2219278365373612),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325433698,19839826397,1,1,"(0.4501814544200897, 0.2320968210697174)","(0.4360558092594147, 0.2147567719221115)",1,1,2.4899139404296875,2.540557861328125,Fixation,POINT (0.4431186318397522 0.2234267964959145),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325442031,19839834730,1,1,"(0.44973888993263245, 0.22266428172588348)","(0.4341006577014923, 0.21530458331108093)",1,1,2.5018768310546875,2.5367431640625,Fixation,POINT (0.4419197738170624 0.2189844325184822),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325450364,19839843063,1,1,"(0.45242029428482056, 0.22726617753505707)","(0.43754148483276367, 0.2204517424106598)",1,1,2.4680938720703125,2.526824951171875,Fixation,POINT (0.4449808895587921 0.2238589599728584),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325458700,19839851399,1,1,"(0.45077693462371826, 0.2211941033601761)","(0.43343600630760193, 0.21744473278522491)",1,1,2.4848175048828125,2.542266845703125,Fixation,POINT (0.4421064704656601 0.2193194180727005),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325467033,19839859732,1,1,"(0.45010146498680115, 0.22822600603103638)","(0.4333564341068268, 0.2183361053466797)",1,1,2.518341064453125,2.535873413085937,Fixation,POINT (0.441728949546814 0.223281055688858),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211325475366,19839868065,1,1,"(0.4502697288990021, 0.23177069425582886)","(0.43532973527908325, 0.22327910363674164)",1,1,2.4826812744140625,2.5501708984375,Fixation,POINT (0.4427997320890427 0.2275248989462852),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
