,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,protected.0,String.0,fetchString.0,int.0,register.0,int.1,len.0,int.2,ret.0,=.0,getData.0,register.1,byteBuff.0,8.0,char.0,[].0,charBuff.0,=.1,new.0,char.1,len.1,for.0,int.3,i.0,=.2,0.0,i.1,<.0,len.2,i.2,charBuff.1,i.3,=.3,byteBuff.1,i.4,==.0,0.1,?.0,' '.0,:.0,char.2,byteBuff.2,i.5,].0,return.0,new.1,String.1,charBuff.2,0.2,len.3,prewritten,accurate,missing,unnecessary,readable,code
0,136,fetchString,24245709,1210651766054,19166161220,1,1,"(0.24629400670528412, 0.272672176361084)","(0.2580767869949341, 0.265958309173584)",1,1,2.756683349609375,2.686370849609375,Fixation,POINT (0.2521853968501091 0.269315242767334),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651774387,19166169553,1,1,"(0.24469108879566193, 0.25680601596832275)","(0.255376935005188, 0.26443997025489807)",1,1,2.742431640625,2.69818115234375,Fixation,POINT (0.250034011900425 0.2606229931116104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651782720,19166177886,1,1,"(0.2451535016298294, 0.2605043053627014)","(0.255137175321579, 0.2705802321434021)",1,1,2.7407379150390625,2.7053985595703125,Fixation,POINT (0.2501453384757042 0.2655422687530518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651791054,19166186220,1,1,"(0.24606093764305115, 0.2590070962905884)","(0.25651758909225464, 0.26953792572021484)",1,1,2.728302001953125,2.700225830078125,Fixation,POINT (0.2512892633676529 0.2642725110054016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651799387,19166194553,1,1,"(0.24976351857185364, 0.2530708611011505)","(0.25662118196487427, 0.2674488425254822)",1,1,2.739044189453125,2.692169189453125,Fixation,POINT (0.253192350268364 0.2602598518133164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651807721,19166202887,1,1,"(0.24509842693805695, 0.25792261958122253)","(0.2570205330848694, 0.27056968212127686)",1,1,2.745513916015625,2.69342041015625,Fixation,POINT (0.2510594800114632 0.2642461508512497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651816054,19166211220,1,1,"(0.2479134052991867, 0.25656095147132874)","(0.2579171061515808, 0.2666875720024109)",1,1,2.727081298828125,2.695159912109375,Fixation,POINT (0.2529152557253838 0.2616242617368698),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651824387,19166219553,1,1,"(0.24448657035827637, 0.25860831141471863)","(0.25523024797439575, 0.2712109386920929)",1,1,2.750274658203125,2.705078125,Fixation,POINT (0.2498584091663361 0.2649096250534058),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651832720,19166227886,1,1,"(0.24533411860466003, 0.25859373807907104)","(0.2543354332447052, 0.26712822914123535)",1,1,2.7542877197265625,2.687484741210937,Fixation,POINT (0.2498347759246826 0.2628609836101532),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651841054,19166236220,1,1,"(0.24694609642028809, 0.2551156282424927)","(0.25648194551467896, 0.2697705030441284)",1,1,2.7522430419921875,2.68603515625,Fixation,POINT (0.2517140209674835 0.2624430656433106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651849387,19166244553,1,1,"(0.2471773326396942, 0.2545967102050781)","(0.2573224604129791, 0.26832184195518494)",1,1,2.744140625,2.7055816650390625,Fixation,POINT (0.2522498965263367 0.2614592760801315),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651857728,19166252894,1,1,"(0.2453027218580246, 0.2618293762207031)","(0.2571430802345276, 0.27217796444892883)",1,1,2.758056640625,2.6894073486328125,Fixation,POINT (0.2512229010462761 0.267003670334816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651866061,19166261227,1,1,"(0.24255433678627014, 0.26124146580696106)","(0.25568297505378723, 0.2742099463939667)",1,1,2.7393035888671875,2.7115020751953125,Fixation,POINT (0.2491186559200287 0.2677257061004639),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651874394,19166269560,1,1,"(0.24325498938560486, 0.2548666298389435)","(0.25778937339782715, 0.26763197779655457)",1,1,2.734039306640625,2.695297241210937,Fixation,POINT (0.250522181391716 0.261249303817749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651882727,19166277893,1,1,"(0.24038425087928772, 0.24734142422676086)","(0.25677958130836487, 0.2649509012699127)",1,1,2.71051025390625,2.7002716064453125,Fixation,POINT (0.2485819160938263 0.2561461627483368),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651891061,19166286227,1,1,"(0.2440614253282547, 0.2479933798313141)","(0.25689494609832764, 0.2598607838153839)",1,1,2.729888916015625,2.7049560546875,Fixation,POINT (0.2504781857132912 0.253927081823349),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651899394,19166294560,1,1,"(0.2437518984079361, 0.26363393664360046)","(0.25886884331703186, 0.26535269618034363)",1,1,2.751129150390625,2.6927032470703125,Fixation,POINT (0.251310370862484 0.264493316411972),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651907727,19166302893,1,1,"(0.24665610492229462, 0.2602582573890686)","(0.2582525908946991, 0.26342928409576416)",1,1,2.7511444091796875,2.7141571044921875,Fixation,POINT (0.2524543479084969 0.2618437707424164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651916060,19166311226,1,1,"(0.24431084096431732, 0.26184317469596863)","(0.2564420700073242, 0.26552891731262207)",1,1,2.756561279296875,2.6989898681640625,Fixation,POINT (0.2503764554858208 0.2636860460042954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651924392,19166319558,1,1,"(0.2430880218744278, 0.25894901156425476)","(0.25747644901275635, 0.276328980922699)",1,1,2.7432403564453125,2.71490478515625,Fixation,POINT (0.2502822354435921 0.2676389962434769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651932728,19166327894,1,1,"(0.24348880350589752, 0.25946569442749023)","(0.2581207752227783, 0.2782663404941559)",1,1,2.7465057373046875,2.7103729248046875,Fixation,POINT (0.2508047893643379 0.2688660174608231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651941061,19166336227,1,1,"(0.242411807179451, 0.2627594769001007)","(0.25802329182624817, 0.2769114673137665)",1,1,2.727447509765625,2.7278594970703125,Fixation,POINT (0.2502175495028496 0.2698354721069336),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651949394,19166344560,1,1,"(0.24157389998435974, 0.2603034973144531)","(0.2590087354183197, 0.2756950259208679)",1,1,2.771270751953125,2.7122955322265625,Fixation,POINT (0.2502913177013397 0.2679992616176605),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651957728,19166352894,1,1,"(0.24156244099140167, 0.2594081461429596)","(0.2591157555580139, 0.2759847044944763)",1,1,2.760498046875,2.7073974609375,Fixation,POINT (0.2503390982747078 0.267696425318718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651966061,19166361227,1,1,"(0.24119806289672852, 0.26474305987358093)","(0.2559432089328766, 0.2703658640384674)",1,1,2.76043701171875,2.714569091796875,Fixation,POINT (0.2485706359148026 0.2675544619560242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651974395,19166369560,1,1,"(0.24208571016788483, 0.25220176577568054)","(0.258737176656723, 0.26757803559303284)",1,1,2.7413330078125,2.6954345703125,Fixation,POINT (0.2504114434123039 0.2598899006843567),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651982728,19166377893,1,1,"(0.2416807860136032, 0.2499355524778366)","(0.2542181611061096, 0.2693396806716919)",1,1,2.72491455078125,2.712982177734375,Fixation,POINT (0.2479494735598564 0.2596376165747642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651991064,19166386229,1,1,"(0.24320611357688904, 0.25232821702957153)","(0.2582530677318573, 0.2685507535934448)",1,1,2.74517822265625,2.69989013671875,Fixation,POINT (0.2507295906543732 0.2604394853115082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210651999398,19166394563,1,1,"(0.24521149694919586, 0.24898798763751984)","(0.2558209002017975, 0.2704553008079529)",1,1,2.7338409423828125,2.7131500244140625,Fixation,POINT (0.2505161985754967 0.2597216442227364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652007732,19166402897,1,1,"(0.24234646558761597, 0.2510351538658142)","(0.25565752387046814, 0.27049586176872253)",1,1,2.72991943359375,2.7000274658203125,Fixation,POINT (0.249001994729042 0.2607655078172684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652016064,19166411229,1,1,"(0.2418953776359558, 0.24588961899280548)","(0.25679367780685425, 0.26999303698539734)",1,1,2.74072265625,2.70782470703125,Fixation,POINT (0.249344527721405 0.2579413279891014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652024398,19166419563,1,1,"(0.2437281757593155, 0.24731576442718506)","(0.257257342338562, 0.27209457755088806)",1,1,2.7428741455078125,2.720321655273437,Fixation,POINT (0.2504927590489388 0.2597051709890366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652032731,19166427896,1,1,"(0.2437341958284378, 0.24924366176128387)","(0.2556547522544861, 0.27502280473709106)",1,1,2.7491912841796875,2.7050018310546875,Fixation,POINT (0.2496944740414619 0.2621332332491875),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652041065,19166436230,1,1,"(0.24086833000183105, 0.24604742228984833)","(0.2584526836872101, 0.27285754680633545)",1,1,2.7366485595703125,2.7147216796875,Fixation,POINT (0.2496605068445206 0.2594524845480919),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652049398,19166444563,1,1,"(0.23869484663009644, 0.2489423155784607)","(0.2575382590293884, 0.27696534991264343)",1,1,2.7408447265625,2.7220458984375,Fixation,POINT (0.2481165528297424 0.2629538327455521),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652057731,19166452896,1,1,"(0.24153463542461395, 0.25462988018989563)","(0.2583734393119812, 0.28331583738327026)",1,1,2.7402801513671875,2.7024078369140625,Fixation,POINT (0.2499540373682976 0.268972858786583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652066065,19166461230,1,1,"(0.23965007066726685, 0.2572285830974579)","(0.2576057016849518, 0.2810337543487549)",1,1,2.75823974609375,2.725799560546875,Fixation,POINT (0.2486278861761093 0.2691311687231064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652074398,19166469563,1,1,"(0.2428152710199356, 0.25986775755882263)","(0.2590388357639313, 0.27918630838394165)",1,1,2.756927490234375,2.6979522705078125,Fixation,POINT (0.2509270533919334 0.2695270329713821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652082732,19166477897,1,1,"(0.24035121500492096, 0.2564198672771454)","(0.2588762938976288, 0.2761436998844147)",1,1,2.75335693359375,2.6934814453125,Fixation,POINT (0.2496137544512749 0.26628178358078),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652091065,19166486230,1,1,"(0.24289420247077942, 0.26518407464027405)","(0.25617414712905884, 0.2822927236557007)",1,1,2.7551422119140625,2.694198608398437,Fixation,POINT (0.2495341747999191 0.2737383991479874),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652099398,19166494563,1,1,"(0.24156011641025543, 0.2635575234889984)","(0.25344857573509216, 0.29945024847984314)",1,1,2.75531005859375,2.688339233398437,Fixation,POINT (0.2475043460726738 0.2815038859844208),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1
0,136,fetchString,24245709,1210652107731,19166502896,1,1,"(0.24318291246891022, 0.27590203285217285)","(0.24977701902389526, 0.30464643239974976)",1,1,2.7485504150390625,2.687408447265625,Fixation,POINT (0.2464799657464027 0.2902742326259613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1
0,136,fetchString,24245709,1210652116068,19166511233,1,1,"(0.2428436428308487, 0.27671748399734497)","(0.24606090784072876, 0.2672604024410248)",1,1,2.728668212890625,2.767852783203125,Fixation,POINT (0.2444522753357887 0.2719889432191849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652324395,19166719559,1,1,"(0.24920672178268433, 0.23690928518772125)","(0.2597397565841675, 0.5319560766220093)",1,1,2.790863037109375,2.511474609375,,POINT (0.2544732391834259 0.3844326809048653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652332729,19166727893,1,1,"(0.24841664731502533, 0.2527506351470947)","(0.2708885371685028, 0.5099786520004272)",1,1,2.72882080078125,2.5633087158203125,Fixation,POINT (0.2596525922417641 0.381364643573761),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652357737,19166752901,1,1,"(0.2529405653476715, 0.24962659180164337)","(0.27630653977394104, 0.2857745289802551)",1,1,2.7778778076171875,2.713897705078125,Fixation,POINT (0.2646235525608063 0.2677005603909492),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652366070,19166761234,1,1,"(0.25861960649490356, 0.24825111031532288)","(0.2820144295692444, 0.27365168929100037)",1,1,2.773590087890625,2.745346069335937,Fixation,POINT (0.270317018032074 0.2609513998031616),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652374404,19166769568,1,1,"(0.254043847322464, 0.24726305902004242)","(0.27712762355804443, 0.22856079041957855)",1,1,2.7684326171875,2.84686279296875,Fixation,POINT (0.2655857354402542 0.2379119247198105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652382748,19166777912,1,1,"(0.2541385591030121, 0.24619831144809723)","(0.2779942750930786, 0.2429727166891098)",1,1,2.7755279541015625,2.8053436279296875,Fixation,POINT (0.2660664170980454 0.2445855140686035),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652391080,19166786244,1,1,"(0.25499776005744934, 0.24766376614570618)","(0.2733473479747772, 0.23252728581428528)",1,1,2.7854766845703125,2.834320068359375,Fixation,POINT (0.2641725540161133 0.2400955259799957),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652399413,19166794577,1,1,"(0.2529800832271576, 0.24415980279445648)","(0.2799573540687561, 0.21385405957698822)",1,1,2.782501220703125,2.8640289306640625,Fixation,POINT (0.2664687186479568 0.2290069311857224),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652407746,19166802910,1,1,"(0.2532062232494354, 0.2474975436925888)","(0.28217217326164246, 0.20173722505569458)",1,1,2.787139892578125,2.883529663085937,Fixation,POINT (0.2676891982555389 0.2246173843741417),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652416080,19166811244,1,1,"(0.25243261456489563, 0.2490410953760147)","(0.28321483731269836, 0.21219512820243835)",1,1,2.7978057861328125,2.8752593994140625,Fixation,POINT (0.267823725938797 0.2306181117892265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652424413,19166819577,1,1,"(0.2526009678840637, 0.24175900220870972)","(0.27768221497535706, 0.22705717384815216)",1,1,2.77545166015625,2.83642578125,Fixation,POINT (0.2651415914297104 0.2344080880284309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652432746,19166827910,1,1,"(0.2530868351459503, 0.23916663229465485)","(0.2816318869590759, 0.23928485810756683)",1,1,2.7788238525390625,2.814361572265625,Fixation,POINT (0.2673593610525131 0.2392257452011108),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652441079,19166836243,1,1,"(0.2505815327167511, 0.24051359295845032)","(0.281772255897522, 0.25791633129119873)",1,1,2.794708251953125,2.7701568603515625,Fixation,POINT (0.2661768943071365 0.2492149621248245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652449413,19166844577,1,1,"(0.25227245688438416, 0.232778400182724)","(0.2780848741531372, 0.2783263325691223)",1,1,2.79736328125,2.730697631835937,Fixation,POINT (0.2651786655187607 0.2555523663759232),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652457746,19166852910,1,1,"(0.2522212862968445, 0.23550766706466675)","(0.276322603225708, 0.2704690396785736)",1,1,2.7854766845703125,2.725570678710937,Fixation,POINT (0.2642719447612762 0.2529883533716202),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652466080,19166861244,1,1,"(0.25179117918014526, 0.23642362654209137)","(0.27525606751441956, 0.274776816368103)",1,1,2.7840118408203125,2.732025146484375,Fixation,POINT (0.2635236233472824 0.2556002214550972),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652474413,19166869577,1,1,"(0.24976521730422974, 0.23226270079612732)","(0.27422085404396057, 0.2746333181858063)",1,1,2.7890625,2.7132110595703125,Fixation,POINT (0.2619930356740952 0.2534480094909668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652482746,19166877910,1,1,"(0.250138521194458, 0.2328525334596634)","(0.2728006839752197, 0.2784987986087799)",1,1,2.7886505126953125,2.7371978759765625,Fixation,POINT (0.2614696025848389 0.2556756660342216),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652491080,19166886244,1,1,"(0.25134041905403137, 0.23058299720287323)","(0.274179607629776, 0.2663272023200989)",1,1,2.784698486328125,2.7297821044921875,Fixation,POINT (0.2627600133419037 0.248455099761486),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652499413,19166894577,1,1,"(0.24804644286632538, 0.22763225436210632)","(0.27343660593032837, 0.267412006855011)",1,1,2.792221069335937,2.7461090087890625,Fixation,POINT (0.2607415243983269 0.2475221306085586),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652507747,19166902910,1,1,"(0.24822896718978882, 0.23431792855262756)","(0.2738180458545685, 0.26580798625946045)",1,1,2.811737060546875,2.7422027587890625,Fixation,POINT (0.2610235065221786 0.250062957406044),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652516084,19166911247,1,1,"(0.24985969066619873, 0.2310584932565689)","(0.2724057137966156, 0.26953139901161194)",1,1,2.80242919921875,2.737762451171875,Fixation,POINT (0.2611327022314072 0.2502949461340904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652524419,19166919582,1,1,"(0.2445089966058731, 0.2292308509349823)","(0.27164581418037415, 0.26645931601524353)",1,1,2.7877960205078125,2.737945556640625,Fixation,POINT (0.2580774053931236 0.2478450834751129),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652532751,19166927914,1,1,"(0.24518834054470062, 0.2315225899219513)","(0.27091169357299805, 0.2743764817714691)",1,1,2.794097900390625,2.7317352294921875,Fixation,POINT (0.2580500170588493 0.2529495358467102),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652541084,19166936247,1,1,"(0.24677102267742157, 0.22916656732559204)","(0.2721502184867859, 0.27660712599754333)",1,1,2.802719116210937,2.745635986328125,Fixation,POINT (0.2594606205821037 0.2528868466615677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652549418,19166944581,1,1,"(0.24810537695884705, 0.23043803870677948)","(0.27131256461143494, 0.27274513244628906)",1,1,2.805816650390625,2.723876953125,Fixation,POINT (0.259708970785141 0.2515915855765343),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652557751,19166952914,1,1,"(0.2451411783695221, 0.2237343043088913)","(0.26979681849479675, 0.2811705768108368)",1,1,2.8067626953125,2.729888916015625,Fixation,POINT (0.2574689984321594 0.252452440559864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652566084,19166961247,1,1,"(0.24661217629909515, 0.22450879216194153)","(0.2736324369907379, 0.2775725722312927)",1,1,2.8065643310546875,2.7445831298828125,Fixation,POINT (0.2601223066449165 0.2510406821966171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652574418,19166969581,1,1,"(0.2493242472410202, 0.23113134503364563)","(0.2733626365661621, 0.28169873356819153)",1,1,2.803192138671875,2.7414093017578125,Fixation,POINT (0.2613434419035912 0.2564150393009186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652582751,19166977914,1,1,"(0.24665281176567078, 0.23477157950401306)","(0.2736544907093048, 0.28499922156333923)",1,1,2.811248779296875,2.7480926513671875,Fixation,POINT (0.2601536512374878 0.2598854005336762),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652591084,19166986247,1,1,"(0.2486005425453186, 0.23868584632873535)","(0.2735708951950073, 0.281684011220932)",1,1,2.815948486328125,2.7490386962890625,Fixation,POINT (0.261085718870163 0.2601849287748337),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652599419,19166994582,1,1,"(0.2470519244670868, 0.2357538342475891)","(0.2736292779445648, 0.28516992926597595)",1,1,2.811767578125,2.738037109375,Fixation,POINT (0.2603406012058258 0.2604618817567825),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652607753,19167002916,1,1,"(0.2448149472475052, 0.23631054162979126)","(0.26994988322257996, 0.2799806296825409)",1,1,2.81231689453125,2.7529296875,Fixation,POINT (0.2573824152350426 0.2581455856561661),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652616086,19167011249,1,1,"(0.24676035344600677, 0.24417562782764435)","(0.27061229944229126, 0.2745903730392456)",1,1,2.798446655273437,2.7521514892578125,Fixation,POINT (0.258686326444149 0.259383000433445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,fetchString,24245709,1210652624419,19167019582,1,1,"(0.24884264171123505, 0.24006785452365875)","(0.26946955919265747, 0.27314847707748413)",1,1,2.8077392578125,2.764144897460937,Fixation,POINT (0.2591561004519463 0.2566081658005714),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
