,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,String.0,getUserNameFromCookie.0,throws.0,Exception.0,String.1,userName.0,=.0,nan.0,// get user name.200,Cookie.0,cookies.0,=.1,servletRequest.0,getCookies.0,for.0,int.0,i.0,=.2,0.0,i.1,<.0,cookies.1,length.0,i.2,Cookie.1,cookie.0,=.3,cookies.2,i.3,if.0,cookie.1,!=.0,nan.1,&&.0,cookie.2,getName.0,equals.0,"""platform.username"".0",String.2,value.0,=.4,cookie.3,getValue.0,userName.1,=.5,DesEncrypter.0,getInstance.0,decrypt.0,value.1,break.0,return.0,userName.2,code,participant_summary
0,136,getUserNameFromCookie,1694531,1212408959403,20923347745,1,1,"(0.7640160322189331, 0.18842193484306335)","(0.7598595023155212, 0.20150326192378998)",1,1,2.561019897460937,2.5260009765625,Fixation,POINT (0.7619377672672272 0.1949625983834267),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212408967736,20923356078,1,1,"(0.7613843083381653, 0.18135283887386322)","(0.7596705555915833, 0.20453648269176483)",1,1,2.5642547607421875,2.56805419921875,Fixation,POINT (0.7605274319648743 0.192944660782814),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212408976070,20923364412,1,1,"(0.7617737650871277, 0.18563932180404663)","(0.7657672762870789, 0.1990063488483429)",1,1,2.5663604736328125,2.56719970703125,Fixation,POINT (0.7637705206871033 0.1923228353261948),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212408984403,20923372745,1,1,"(0.7602604627609253, 0.17803069949150085)","(0.7610093951225281, 0.20563358068466187)",1,1,2.567138671875,2.5519561767578125,Fixation,POINT (0.7606349289417267 0.1918321400880814),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212408992736,20923381078,1,1,"(0.7693383097648621, 0.18403273820877075)","(0.7576555609703064, 0.20457424223423004)",1,1,2.5627899169921875,2.560028076171875,Fixation,POINT (0.7634969353675842 0.1943034902215004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409001070,20923389412,1,1,"(0.7703379988670349, 0.1787257045507431)","(0.7577804327011108, 0.19769287109375)",1,1,2.555419921875,2.561630249023437,Fixation,POINT (0.7640592157840729 0.1882092878222466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409009403,20923397745,1,1,"(0.7501698732376099, 0.20601432025432587)","(0.7596599459648132, 0.20307648181915283)",1,1,2.567596435546875,2.542449951171875,Fixation,POINT (0.7549149096012115 0.2045454010367394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409017736,20923406078,1,1,"(0.7612002491950989, 0.17952875792980194)","(0.7596360445022583, 0.20074233412742615)",1,1,2.560699462890625,2.5733642578125,Fixation,POINT (0.7604181468486786 0.190135546028614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409026070,20923414412,1,1,"(0.7734309434890747, 0.1915552318096161)","(0.7566543221473694, 0.20232418179512024)",1,1,2.566314697265625,2.578369140625,Fixation,POINT (0.765042632818222 0.1969397068023682),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409034403,20923422745,1,1,"(0.7595059275627136, 0.19222009181976318)","(0.7606813907623291, 0.20645631849765778)",1,1,2.575302124023437,2.576507568359375,Fixation,POINT (0.7600936591625214 0.1993382051587105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409042736,20923431078,1,1,"(0.7666215300559998, 0.19358773529529572)","(0.7613584399223328, 0.21106791496276855)",1,1,2.5649566650390625,2.5963897705078125,Fixation,POINT (0.7639899849891663 0.2023278251290321),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409051069,20923439411,1,1,"(0.7621031999588013, 0.18432584404945374)","(0.7576870918273926, 0.20878930389881134)",1,1,2.571884155273437,2.57696533203125,Fixation,POINT (0.7598951458930969 0.1965575739741325),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409059403,20923447745,1,1,"(0.7626773715019226, 0.16211143136024475)","(0.7573448419570923, 0.20847982168197632)",1,1,2.5755615234375,2.5821075439453125,Fixation,POINT (0.7600111067295074 0.1852956265211105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409067736,20923456078,1,1,"(0.773693859577179, 0.17144927382469177)","(0.7617632746696472, 0.21716533601284027)",1,1,2.589019775390625,2.5936737060546875,Fixation,POINT (0.7677285671234131 0.194307304918766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409076079,20923464421,1,1,"(0.761668860912323, 0.17201393842697144)","(0.7572641968727112, 0.2134690135717392)",1,1,2.6047821044921875,2.562362670898437,Fixation,POINT (0.7594665288925171 0.1927414759993553),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409084412,20923472754,1,1,"(0.7603856921195984, 0.1785351037979126)","(0.754004180431366, 0.1933729499578476)",1,1,2.595321655273437,2.59857177734375,Fixation,POINT (0.7571949362754822 0.1859540268778801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409092745,20923481087,1,1,"(0.7564615607261658, 0.18871323764324188)","(0.7615695595741272, 0.20974241197109222)",1,1,2.59161376953125,2.586532592773437,Fixation,POINT (0.7590155601501465 0.199227824807167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409101079,20923489420,1,1,"(0.7544848322868347, 0.17642411589622498)","(0.7602769732475281, 0.204336017370224)",1,1,2.6064910888671875,2.5940093994140625,Fixation,POINT (0.7573809027671814 0.1903800666332245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409109413,20923497754,1,1,"(0.759621262550354, 0.19647344946861267)","(0.7611128091812134, 0.21749645471572876)",1,1,2.6256103515625,2.6054840087890625,Fixation,POINT (0.7603670358657837 0.2069849520921707),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409117744,20923506085,1,1,"(0.7640456557273865, 0.1752869188785553)","(0.7604760527610779, 0.19651488959789276)",1,1,2.604339599609375,2.587188720703125,Fixation,POINT (0.7622608542442322 0.185900904238224),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409126079,20923514420,1,1,"(0.7720289826393127, 0.18308131396770477)","(0.7621217370033264, 0.21239066123962402)",1,1,2.6087188720703125,2.602508544921875,Fixation,POINT (0.7670753598213196 0.1977359876036644),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409134411,20923522752,1,1,"(0.7629026770591736, 0.1767246276140213)","(0.7652235627174377, 0.20093242824077606)",1,1,2.6062164306640625,2.60162353515625,Fixation,POINT (0.7640631198883057 0.1888285279273987),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409142746,20923531087,1,1,"(0.7580422759056091, 0.20078881084918976)","(0.7574398517608643, 0.22186103463172913)",1,1,2.60858154296875,2.598129272460937,Fixation,POINT (0.7577410638332367 0.2113249227404594),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409151079,20923539420,1,1,"(0.7664871215820312, 0.1973903775215149)","(0.756869912147522, 0.21532930433750153)",1,1,2.591339111328125,2.60174560546875,Fixation,POINT (0.7616785168647766 0.2063598409295082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409176077,20923564418,1,1,"(0.6838358640670776, 0.1901758313179016)","(0.6948810815811157, 0.21231040358543396)",1,1,2.629974365234375,2.6079559326171875,Fixation,POINT (0.6893584728240967 0.2012431174516678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409184411,20923572752,1,1,"(0.6849484443664551, 0.20224764943122864)","(0.6934241056442261, 0.21013791859149933)",1,1,2.624008178710937,2.614730834960937,Fixation,POINT (0.6891862750053406 0.206192784011364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409192746,20923581087,1,1,"(0.693268895149231, 0.1909315139055252)","(0.6976945400238037, 0.21532823145389557)",1,1,2.618865966796875,2.6088409423828125,Fixation,POINT (0.6954817175865173 0.2031298726797104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409201079,20923589420,1,1,"(0.6869628429412842, 0.20387893915176392)","(0.6879022717475891, 0.22043946385383606)",1,1,2.624755859375,2.61248779296875,Fixation,POINT (0.6874325573444366 0.2121592015028),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409209416,20923597757,1,1,"(0.6818846464157104, 0.21096296608448029)","(0.6947372555732727, 0.20756009221076965)",1,1,2.621551513671875,2.615386962890625,Fixation,POINT (0.6883109509944916 0.209261529147625),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409217749,20923606090,1,1,"(0.6931459903717041, 0.1867971420288086)","(0.6938522458076477, 0.2160443216562271)",1,1,2.614120483398437,2.601669311523437,Fixation,POINT (0.6934991180896759 0.2014207318425178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409226082,20923614423,1,1,"(0.6879786849021912, 0.20353201031684875)","(0.6934460401535034, 0.22072656452655792)",1,1,2.630645751953125,2.6184234619140625,Fixation,POINT (0.6907123625278473 0.2121292874217033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409234416,20923622757,1,1,"(0.6927465796470642, 0.1876596212387085)","(0.6907651424407959, 0.2128629982471466)",1,1,2.6160430908203125,2.5912628173828125,Fixation,POINT (0.69175586104393 0.2002613097429276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409242749,20923631090,1,1,"(0.6829984188079834, 0.18315744400024414)","(0.6888592839241028, 0.2007874995470047)",1,1,2.627105712890625,2.6319122314453125,Fixation,POINT (0.6859288513660431 0.1919724717736244),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409251082,20923639423,1,1,"(0.6866039037704468, 0.18687638640403748)","(0.6937121152877808, 0.2180766463279724)",1,1,2.6199951171875,2.596405029296875,Fixation,POINT (0.6901580095291138 0.2024765163660049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409259416,20923647757,1,1,"(0.6846697926521301, 0.1984408050775528)","(0.685089647769928, 0.21968746185302734)",1,1,2.626220703125,2.6114044189453125,Fixation,POINT (0.684879720211029 0.2090641334652901),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409542759,20923931099,1,1,"(0.8828096985816956, 0.33764955401420593)","(0.9137791395187378, 0.363523930311203)",1,1,2.629379272460937,2.5615997314453125,,POINT (0.8982944190502167 0.3505867421627045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409551092,20923939432,1,1,"(0.8917509317398071, 0.33519312739372253)","(0.9038363695144653, 0.3552708625793457)",1,1,2.632797241210937,2.570053100585937,Fixation,POINT (0.8977936506271362 0.3452319949865341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409559424,20923947764,1,1,"(0.8814666271209717, 0.337253600358963)","(0.914438009262085, 0.37369996309280396)",1,1,2.642486572265625,2.583831787109375,Fixation,POINT (0.8979523181915283 0.3554767817258835),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409567757,20923956097,1,1,"(0.8927465677261353, 0.3377494812011719)","(0.9073228240013123, 0.37272918224334717)",1,1,2.6240386962890625,2.569076538085937,Fixation,POINT (0.9000346958637238 0.3552393317222595),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409576090,20923964430,1,1,"(0.8988128900527954, 0.34804627299308777)","(0.9019483923912048, 0.36398157477378845)",1,1,2.6400146484375,2.5605926513671875,Fixation,POINT (0.9003806412220001 0.3560139238834381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409584424,20923972764,1,1,"(0.8907247185707092, 0.3250117599964142)","(0.9065918326377869, 0.3793923556804657)",1,1,2.636749267578125,2.5565338134765625,Fixation,POINT (0.898658275604248 0.3522020578384399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409592757,20923981097,1,1,"(0.8953238725662231, 0.3273390233516693)","(0.904852569103241, 0.3843505382537842)",1,1,2.635116577148437,2.5701446533203125,Fixation,POINT (0.9000882208347321 0.3558447808027268),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409601099,20923989439,1,1,"(0.8875013589859009, 0.3475693464279175)","(0.9044278860092163, 0.37672173976898193)",1,1,2.6271209716796875,2.550262451171875,Fixation,POINT (0.8959646224975586 0.3621455430984497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409609433,20923997772,1,1,"(0.8861561417579651, 0.3420616090297699)","(0.9103187918663025, 0.37399959564208984)",1,1,2.638275146484375,2.535888671875,Fixation,POINT (0.8982374668121338 0.3580306023359299),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409617767,20924006106,1,1,"(0.8915488123893738, 0.3449940085411072)","(0.9057506918907166, 0.37300172448158264)",1,1,2.628936767578125,2.5536346435546875,Fixation,POINT (0.8986497521400452 0.3589978665113449),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409626100,20924014439,1,1,"(0.8892650008201599, 0.35149866342544556)","(0.9073886871337891, 0.37283095717430115)",1,1,2.6324005126953125,2.5677947998046875,Fixation,POINT (0.8983268439769745 0.3621648102998734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409634433,20924022772,1,1,"(0.8874332308769226, 0.3349277079105377)","(0.9049558043479919, 0.3692556321620941)",1,1,2.6247711181640625,2.547348022460937,Fixation,POINT (0.8961945176124573 0.3520916700363159),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409642767,20924031106,1,1,"(0.8945434093475342, 0.35095497965812683)","(0.906724750995636, 0.3840910494327545)",1,1,2.63104248046875,2.5443572998046875,Fixation,POINT (0.9006340801715851 0.3675230145454407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409651100,20924039439,1,1,"(0.8964305520057678, 0.3283763527870178)","(0.9040408134460449, 0.36851781606674194)",1,1,2.6346435546875,2.5531768798828125,Fixation,POINT (0.9002356827259064 0.3484470844268799),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409659433,20924047772,1,1,"(0.8888123035430908, 0.33552199602127075)","(0.9032870531082153, 0.3878766894340515)",1,1,2.630889892578125,2.565643310546875,Fixation,POINT (0.8960496783256531 0.3616993427276611),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409667767,20924056106,1,1,"(0.8848922252655029, 0.33890846371650696)","(0.9020137786865234, 0.3682136833667755)",1,1,2.629623413085937,2.5323944091796875,Fixation,POINT (0.8934530019760132 0.3535610735416412),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409676100,20924064439,1,1,"(0.8830508589744568, 0.33503711223602295)","(0.9051896333694458, 0.37746462225914)",1,1,2.606307983398437,2.5446929931640625,Fixation,POINT (0.8941202461719513 0.3562508672475815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409684433,20924072772,1,1,"(0.8777152299880981, 0.3562517464160919)","(0.9059450626373291, 0.37847521901130676)",1,1,2.619857788085937,2.52606201171875,Fixation,POINT (0.8918301463127136 0.3673634827136993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409692767,20924081106,1,1,"(0.8824003338813782, 0.3425773084163666)","(0.9061560034751892, 0.368449330329895)",1,1,2.63037109375,2.5440673828125,Fixation,POINT (0.8942781686782837 0.3555133193731308),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409701100,20924089439,1,1,"(0.8791763782501221, 0.3369046747684479)","(0.9044212698936462, 0.372572660446167)",1,1,2.6121063232421875,2.544296264648437,Fixation,POINT (0.8917988240718842 0.3547386676073074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409709433,20924097772,1,1,"(0.8788902163505554, 0.35904932022094727)","(0.909652590751648, 0.369071364402771)",1,1,2.64105224609375,2.533554077148437,Fixation,POINT (0.8942714035511017 0.3640603423118591),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409717767,20924106106,1,1,"(0.8785079121589661, 0.35345280170440674)","(0.9048107862472534, 0.3759998679161072)",1,1,2.623519897460937,2.53643798828125,Fixation,POINT (0.8916593492031097 0.364726334810257),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409726100,20924114439,1,1,"(0.8830607533454895, 0.3506929576396942)","(0.9056362509727478, 0.36901578307151794)",1,1,2.613433837890625,2.5322723388671875,Fixation,POINT (0.8943485021591187 0.3598543703556061),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409734436,20924122775,1,1,"(0.8824000954627991, 0.34420767426490784)","(0.9079495668411255, 0.38004425168037415)",1,1,2.599578857421875,2.5446319580078125,Fixation,POINT (0.8951748311519623 0.362125962972641),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409742770,20924131109,1,1,"(0.8831862211227417, 0.33208414912223816)","(0.9086737632751465, 0.36755070090293884)",1,1,2.6050262451171875,2.537384033203125,Fixation,POINT (0.8959299921989441 0.3498174250125885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409751103,20924139442,1,1,"(0.8812018036842346, 0.3414682447910309)","(0.8995300531387329, 0.36822575330734253)",1,1,2.612899780273437,2.517486572265625,Fixation,POINT (0.8903659284114838 0.3548469990491867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409759436,20924147775,1,1,"(0.8752471208572388, 0.3312211036682129)","(0.9029281735420227, 0.3809274733066559)",1,1,2.613632202148437,2.5373687744140625,Fixation,POINT (0.8890876471996307 0.3560742884874344),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409767770,20924156109,1,1,"(0.8856366872787476, 0.34984588623046875)","(0.9037556052207947, 0.3834030032157898)",1,1,2.585067749023437,2.534423828125,Fixation,POINT (0.8946961462497711 0.3666244447231293),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409776103,20924164442,1,1,"(0.8881011009216309, 0.35723862051963806)","(0.9034466743469238, 0.38417723774909973)",1,1,2.61529541015625,2.5256805419921875,Fixation,POINT (0.8957738876342773 0.3707079291343689),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409784436,20924172775,1,1,"(0.890437126159668, 0.3426283001899719)","(0.9098525047302246, 0.3661273419857025)",1,1,2.598007202148437,2.553680419921875,Fixation,POINT (0.9001448154449463 0.3543778210878372),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409792770,20924181109,1,1,"(0.8853672742843628, 0.3438112139701843)","(0.8993136286735535, 0.3906271457672119)",1,1,2.607086181640625,2.5531005859375,Fixation,POINT (0.8923404514789581 0.3672191798686981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409801103,20924189442,1,1,"(0.8823093175888062, 0.3559805452823639)","(0.8994609713554382, 0.3816980719566345)",1,1,2.5954742431640625,2.530181884765625,Fixation,POINT (0.8908851444721222 0.3688393086194992),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409809436,20924197775,1,1,"(0.8765427470207214, 0.3405531048774719)","(0.9088255167007446, 0.3927832245826721)",1,1,2.589569091796875,2.524032592773437,Fixation,POINT (0.892684131860733 0.366668164730072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212409817770,20924206109,1,1,"(0.8834923505783081, 0.3347591459751129)","(0.905540943145752, 0.3775773048400879)",1,1,2.585418701171875,2.520736694335937,Fixation,POINT (0.89451664686203 0.3561682254076004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getUserNameFromCookie,1694531,1212409826103,20924214442,1,1,"(0.8892118334770203, 0.3387879729270935)","(0.9003717303276062, 0.3774590492248535)",1,1,2.5886383056640625,2.527801513671875,Fixation,POINT (0.8947917819023132 0.3581235110759735),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getUserNameFromCookie,1694531,1212411267826,20925656160,1,1,"(0.32309722900390625, 0.34613683819770813)","(0.3281974792480469, 0.40593311190605164)",1,1,2.30279541015625,2.536483764648437,,POINT (0.3256473541259766 0.3760349750518799),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,getUserNameFromCookie,1694531,1212411284494,20925672828,1,1,"(0.32975491881370544, 0.4040989577770233)","(0.3276437819004059, 0.41641709208488464)",1,1,2.487548828125,2.528472900390625,Fixation,POINT (0.3286993503570557 0.410258024930954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212411292826,20925681160,1,1,"(0.3349090814590454, 0.3841015100479126)","(0.32877326011657715, 0.3997684717178345)",1,1,2.508880615234375,2.5391387939453125,Fixation,POINT (0.3318411707878113 0.3919349908828735),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212411301161,20925689495,1,1,"(0.3336162865161896, 0.39536330103874207)","(0.32481518387794495, 0.40055206418037415)",1,1,2.48040771484375,2.5128936767578125,Fixation,POINT (0.3292157351970673 0.3979576826095581),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getUserNameFromCookie,1694531,1212411309496,20925697830,1,1,"(0.3358905613422394, 0.4021388590335846)","(0.325338214635849, 0.40664637088775635)",1,1,2.481964111328125,2.52459716796875,Fixation,POINT (0.3306143879890442 0.4043926149606705),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
