,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,WordFormGenerator.0,getFastestGenerator.0,final.0,Locale.0,locale.0,throws.0,MorphologyException.0,if.0,locale.1,==.0,nan.0,throw.0,new.0,IllegalArgumentException.0,"""The 'loc' argument cannot be nan "".100",WordFormGenerator.1,component.0,=.0,WordFormGenerator.2,fastestGenerators.0,get.0,locale.2,if.1,component.1,==.1,nan.1,throw.1,new.1,MorphologyException.1,"""Cannot find generator for locales : "".101",+.0,locale.3,toString.0,return.0,component.2,prewritten,accurate,missing,unnecessary,readable,code
0,136,getFastestGenerator,34609355,1209935263481,18449661314,1,1,"(0.05641922354698181, 0.22615791857242584)","(0.06698498874902725, 0.2233196496963501)",1,1,2.428558349609375,2.4434356689453125,Fixation,POINT (0.0617021061480045 0.224738784134388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935271815,18449669648,1,1,"(0.05668610334396362, 0.2270747423171997)","(0.06809800118207932, 0.22385971248149872)",1,1,2.432342529296875,2.446929931640625,Fixation,POINT (0.0623920522630215 0.2254672273993492),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935280148,18449677981,1,1,"(0.05445230379700661, 0.2270243912935257)","(0.06313356757164001, 0.2280910462141037)",1,1,2.42523193359375,2.439117431640625,Fixation,POINT (0.0587929356843233 0.2275577187538147),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935288482,18449686315,1,1,"(0.05863730609416962, 0.23235318064689636)","(0.0700443908572197, 0.23096391558647156)",1,1,2.441802978515625,2.4309234619140625,Fixation,POINT (0.0643408484756947 0.231658548116684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935296815,18449694648,1,1,"(0.06327715516090393, 0.23442724347114563)","(0.07143548130989075, 0.2255576103925705)",1,1,2.435150146484375,2.43756103515625,Fixation,POINT (0.0673563182353973 0.2299924269318581),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935305148,18449702981,1,1,"(0.05552972853183746, 0.23420004546642303)","(0.06841567158699036, 0.22893241047859192)",1,1,2.4498748779296875,2.4378204345703125,Fixation,POINT (0.0619727000594139 0.2315662279725075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935313481,18449711314,1,1,"(0.05912303179502487, 0.2370649129152298)","(0.06668954342603683, 0.2298957258462906)",1,1,2.44342041015625,2.44287109375,Fixation,POINT (0.0629062876105308 0.2334803193807602),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935321815,18449719648,1,1,"(0.06151440739631653, 0.23207853734493256)","(0.0725826695561409, 0.2265167087316513)",1,1,2.430892944335937,2.46295166015625,Fixation,POINT (0.0670485384762287 0.2292976230382919),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935330148,18449727981,1,1,"(0.058672111481428146, 0.22900405526161194)","(0.06696875393390656, 0.22380505502223969)",1,1,2.4306793212890625,2.4488677978515625,Fixation,POINT (0.0628204327076674 0.2264045551419258),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935338481,18449736314,1,1,"(0.05617425963282585, 0.22933384776115417)","(0.06337596476078033, 0.22687464952468872)",1,1,2.430633544921875,2.4502105712890625,Fixation,POINT (0.0597751121968031 0.2281042486429214),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935346813,18449744646,1,1,"(0.059205569326877594, 0.23746638000011444)","(0.06466763466596603, 0.23199281096458435)",1,1,2.428863525390625,2.4343719482421875,Fixation,POINT (0.0619366019964218 0.2347295954823494),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935355146,18449752979,1,1,"(0.059626899659633636, 0.23673810064792633)","(0.07135515660047531, 0.2361031025648117)",1,1,2.4259490966796875,2.4459991455078125,Fixation,POINT (0.0654910281300545 0.236420601606369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935363479,18449761312,1,1,"(0.06463494896888733, 0.25063973665237427)","(0.0616406612098217, 0.24749037623405457)",1,1,2.4207305908203125,2.443145751953125,Fixation,POINT (0.0631378050893545 0.2490650564432144),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935371813,18449769646,1,1,"(0.06887324154376984, 0.2419838011264801)","(0.05594267696142197, 0.21180027723312378)",1,1,2.42828369140625,2.524520874023437,Fixation,POINT (0.0624079592525959 0.2268920391798019),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935530157,18449927989,1,1,"(0.12494233250617981, 0.37507522106170654)","(0.05560626462101936, 0.5460882782936096)",1,1,1.7680816650390625,1.8375244140625,,POINT (0.0902742985635996 0.4605817496776581),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935546824,18449944656,1,1,"(0.07178828120231628, 0.21918681263923645)","(0.06337036192417145, 0.36036935448646545)",1,1,2.386566162109375,2.169952392578125,,POINT (0.0675793215632439 0.289778083562851),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935571824,18449969656,1,1,"(0.06773138791322708, 0.19678571820259094)","(0.07616090029478073, 0.19775904715061188)",1,1,2.46868896484375,2.47027587890625,Fixation,POINT (0.0719461441040039 0.1972723826766014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935580157,18449977989,1,1,"(0.07216577976942062, 0.22574067115783691)","(0.07928736507892609, 0.1971350610256195)",1,1,2.419586181640625,2.4523468017578125,Fixation,POINT (0.0757265724241734 0.2114378660917282),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935588491,18449986323,1,1,"(0.07339242845773697, 0.23429973423480988)","(0.08416952937841415, 0.2109973132610321)",1,1,2.4149169921875,2.4239501953125,Fixation,POINT (0.0787809789180756 0.222648523747921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935596824,18449994656,1,1,"(0.07406758517026901, 0.23437322676181793)","(0.08601657301187515, 0.21512208878993988)",1,1,2.413787841796875,2.46807861328125,Fixation,POINT (0.0800420790910721 0.2247476577758789),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935605157,18450002989,1,1,"(0.07438704371452332, 0.23656441271305084)","(0.08662465214729309, 0.23372048139572144)",1,1,2.4135284423828125,2.44122314453125,Fixation,POINT (0.0805058479309082 0.2351424470543861),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935613491,18450011323,1,1,"(0.07288443297147751, 0.24439270794391632)","(0.08398941904306412, 0.23181994259357452)",1,1,2.42303466796875,2.4380645751953125,Fixation,POINT (0.0784369260072708 0.2381063252687454),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935621824,18450019656,1,1,"(0.06706440448760986, 0.24298352003097534)","(0.07659430056810379, 0.23254774510860443)",1,1,2.420761108398437,2.441390991210937,Fixation,POINT (0.0718293525278568 0.2377656325697899),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935630157,18450027989,1,1,"(0.07393132895231247, 0.23576970398426056)","(0.08336051553487778, 0.24653494358062744)",1,1,2.4412078857421875,2.433212280273437,Fixation,POINT (0.0786459222435951 0.241152323782444),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935638490,18450036322,1,1,"(0.07598891109228134, 0.2301362156867981)","(0.08133933693170547, 0.23045530915260315)",1,1,2.4326934814453125,2.4293975830078125,Fixation,POINT (0.0786641240119934 0.2302957624197006),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935646824,18450044656,1,1,"(0.07161252200603485, 0.23068897426128387)","(0.07970796525478363, 0.23527856171131134)",1,1,2.430328369140625,2.435821533203125,Fixation,POINT (0.0756602436304092 0.2329837679862976),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935655162,18450052994,1,1,"(0.07412455230951309, 0.23045623302459717)","(0.0769253522157669, 0.23724685609340668)",1,1,2.43597412109375,2.43511962890625,Fixation,POINT (0.07552495226264 0.2338515445590019),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935663496,18450061328,1,1,"(0.07258628308773041, 0.24812182784080505)","(0.0869126245379448, 0.22975504398345947)",1,1,2.44281005859375,2.43670654296875,Fixation,POINT (0.0797494538128376 0.2389384359121323),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935671829,18450069661,1,1,"(0.07094160467386246, 0.2337685227394104)","(0.0759643018245697, 0.23316694796085358)",1,1,2.43157958984375,2.4639434814453125,Fixation,POINT (0.0734529532492161 0.233467735350132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209935863500,18450261331,1,1,"(0.3605823814868927, 0.1842525750398636)","(0.37403255701065063, 0.389070063829422)",1,1,2.444442749023437,2.0383758544921875,,POINT (0.3673074692487717 0.2866613194346428),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209935888497,18450286328,1,1,"(0.36500200629234314, 0.11799618601799011)","(0.36301055550575256, 0.08649252355098724)",1,1,2.5681610107421875,2.5926513671875,Fixation,POINT (0.3640062808990478 0.1022443547844887),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209935896830,18450294661,1,1,"(0.3700060248374939, 0.13287240266799927)","(0.369462251663208, 0.05415641516447067)",1,1,2.569564819335937,2.669403076171875,Fixation,POINT (0.369734138250351 0.093514408916235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209935905164,18450302995,1,1,"(0.36728984117507935, 0.12212374061346054)","(0.366126149892807, 0.11397892236709595)",1,1,2.601776123046875,2.560211181640625,Fixation,POINT (0.3667079955339432 0.1180513314902782),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209935913504,18450311335,1,1,"(0.36723482608795166, 0.12032832205295563)","(0.3666224479675293, 0.132446750998497)",1,1,2.6025390625,2.561386108398437,Fixation,POINT (0.3669286370277405 0.1263875365257263),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209935921835,18450319666,1,1,"(0.36666277050971985, 0.11184816062450409)","(0.37115150690078735, 0.1327478289604187)",1,1,2.616851806640625,2.548065185546875,Fixation,POINT (0.3689071387052536 0.1222979947924614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209935930168,18450327999,1,1,"(0.36746060848236084, 0.10318706929683685)","(0.36790260672569275, 0.13344749808311462)",1,1,2.623779296875,2.554840087890625,Fixation,POINT (0.3676816076040268 0.1183172836899757),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209935938502,18450336333,1,1,"(0.36897748708724976, 0.10316313058137894)","(0.36576682329177856, 0.12806035578250885)",1,1,2.62408447265625,2.5523681640625,Fixation,POINT (0.3673721551895142 0.1156117431819439),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209935946835,18450344666,1,1,"(0.373759388923645, 0.10108139365911484)","(0.36281201243400574, 0.12930141389369965)",1,1,2.651153564453125,2.56829833984375,Fixation,POINT (0.3682857006788254 0.1151914037764072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209935955168,18450352999,1,1,"(0.36861658096313477, 0.10088785737752914)","(0.36259472370147705, 0.12022023648023605)",1,1,2.646026611328125,2.5946197509765625,Fixation,POINT (0.3656056523323059 0.1105540469288826),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209935963501,18450361332,1,1,"(0.3682004511356354, 0.09791835397481918)","(0.36324942111968994, 0.1135067269206047)",1,1,2.66314697265625,2.585784912109375,Fixation,POINT (0.3657249361276627 0.1057125404477119),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209935971835,18450369666,1,1,"(0.36517417430877686, 0.0958544909954071)","(0.37142324447631836, 0.11132998019456863)",1,1,2.6571502685546875,2.6009063720703125,Fixation,POINT (0.3682987093925476 0.1035922355949879),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209935980168,18450377999,1,1,"(0.3664190173149109, 0.10265982896089554)","(0.3605339825153351, 0.11229384690523148)",1,1,2.652557373046875,2.61419677734375,Fixation,POINT (0.363476499915123 0.1074768379330635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209935988503,18450386334,1,1,"(0.36802858114242554, 0.10157762467861176)","(0.36231064796447754, 0.10976893454790115)",1,1,2.638168334960937,2.6139678955078125,Fixation,POINT (0.3651696145534515 0.1056732796132564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209935996837,18450394668,1,1,"(0.36413338780403137, 0.10542483627796173)","(0.36559829115867615, 0.10937099158763885)",1,1,2.649627685546875,2.6266632080078125,Fixation,POINT (0.3648658394813538 0.1073979139328003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936005170,18450403001,1,1,"(0.3664768636226654, 0.09741992503404617)","(0.3585352301597595, 0.11022777855396271)",1,1,2.649749755859375,2.624130249023437,Fixation,POINT (0.3625060468912125 0.1038238517940044),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936013503,18450411334,1,1,"(0.36795881390571594, 0.09687694162130356)","(0.36704394221305847, 0.11572924256324768)",1,1,2.6526336669921875,2.6280670166015625,Fixation,POINT (0.3675013780593872 0.1063030920922756),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936021837,18450419668,1,1,"(0.36431941390037537, 0.09286918491125107)","(0.36047083139419556, 0.111567921936512)",1,1,2.651458740234375,2.639144897460937,Fixation,POINT (0.3623951226472855 0.1022185534238815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936030170,18450428001,1,1,"(0.36753028631210327, 0.09907448291778564)","(0.36086732149124146, 0.10498186945915222)",1,1,2.655258178710937,2.624237060546875,Fixation,POINT (0.3641988039016724 0.1020281761884689),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936038503,18450436334,1,1,"(0.3623100817203522, 0.0975150540471077)","(0.36715924739837646, 0.10568467527627945)",1,1,2.66314697265625,2.629974365234375,Fixation,POINT (0.3647346645593643 0.1015998646616936),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936046843,18450444673,1,1,"(0.36600184440612793, 0.09691108763217926)","(0.3615870475769043, 0.10970593988895416)",1,1,2.659774780273437,2.640106201171875,Fixation,POINT (0.3637944459915161 0.1033085137605667),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936055176,18450453006,1,1,"(0.36759108304977417, 0.10059040784835815)","(0.3606603741645813, 0.11070539802312851)",1,1,2.6731109619140625,2.630645751953125,Fixation,POINT (0.3641257286071777 0.1056479029357433),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936080176,18450478006,1,1,"(0.31319093704223633, 0.12488393485546112)","(0.3121705651283264, 0.1282283067703247)",1,1,2.6771392822265625,2.636688232421875,Fixation,POINT (0.3126807510852814 0.1265561208128929),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936088509,18450486339,1,1,"(0.3149946630001068, 0.11585211753845215)","(0.3151901960372925, 0.12937653064727783)",1,1,2.6781005859375,2.6712646484375,Fixation,POINT (0.3150924295186996 0.122614324092865),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936096843,18450494673,1,1,"(0.3139030337333679, 0.12050317227840424)","(0.3131154477596283, 0.13456034660339355)",1,1,2.679672241210937,2.6599884033203125,Fixation,POINT (0.3135092407464981 0.1275317594408989),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936105176,18450503006,1,1,"(0.3149441182613373, 0.11462021619081497)","(0.3096022605895996, 0.1365690380334854)",1,1,2.649932861328125,2.6617431640625,Fixation,POINT (0.3122731894254684 0.1255946271121502),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936113509,18450511339,1,1,"(0.31586816906929016, 0.12036041170358658)","(0.30863967537879944, 0.13828502595424652)",1,1,2.672714233398437,2.655258178710937,Fixation,POINT (0.3122539222240448 0.1293227188289166),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936121843,18450519673,1,1,"(0.31236597895622253, 0.12741206586360931)","(0.3115091323852539, 0.12558744847774506)",1,1,2.6795654296875,2.67193603515625,Fixation,POINT (0.3119375556707382 0.1264997571706772),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936130176,18450528006,1,1,"(0.3115890324115753, 0.12441369891166687)","(0.30714645981788635, 0.13324379920959473)",1,1,2.6663970947265625,2.6656494140625,Fixation,POINT (0.3093677461147308 0.1288287490606308),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936138509,18450536339,1,1,"(0.31603357195854187, 0.12531356513500214)","(0.30927667021751404, 0.1335030496120453)",1,1,2.6780548095703125,2.6692657470703125,Fixation,POINT (0.312655121088028 0.1294083073735237),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936146843,18450544673,1,1,"(0.3205231726169586, 0.11970113962888718)","(0.307718962430954, 0.13235746324062347)",1,1,2.68890380859375,2.6668243408203125,Fixation,POINT (0.3141210675239563 0.1260293014347553),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936155176,18450553006,1,1,"(0.3125258684158325, 0.12006926536560059)","(0.3083842694759369, 0.13099446892738342)",1,1,2.660400390625,2.653839111328125,Fixation,POINT (0.3104550689458847 0.125531867146492),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936163509,18450561339,1,1,"(0.31521183252334595, 0.11525576561689377)","(0.3093699812889099, 0.12213551998138428)",1,1,2.6597137451171875,2.641326904296875,Fixation,POINT (0.3122909069061279 0.118695642799139),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936171842,18450569672,1,1,"(0.3132787048816681, 0.12151142954826355)","(0.31173866987228394, 0.1255985051393509)",1,1,2.652923583984375,2.6688232421875,Fixation,POINT (0.312508687376976 0.1235549673438072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936180178,18450578008,1,1,"(0.31228116154670715, 0.11857675015926361)","(0.31212306022644043, 0.13195917010307312)",1,1,2.650009155273437,2.65570068359375,Fixation,POINT (0.3122021108865738 0.1252679601311684),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936188512,18450586342,1,1,"(0.3188287019729614, 0.12241886556148529)","(0.3067389130592346, 0.13455434143543243)",1,1,2.655792236328125,2.647735595703125,Fixation,POINT (0.312783807516098 0.1284866034984589),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936196846,18450594676,1,1,"(0.3139347732067108, 0.12686897814273834)","(0.31284207105636597, 0.13203883171081543)",1,1,2.642807006835937,2.646026611328125,Fixation,POINT (0.3133884221315384 0.1294539049267769),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936205179,18450603009,1,1,"(0.3150511085987091, 0.11626619845628738)","(0.30709531903266907, 0.1264125108718872)",1,1,2.639633178710937,2.6349029541015625,Fixation,POINT (0.3110732138156891 0.1213393546640873),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936213512,18450611342,1,1,"(0.312926709651947, 0.13078217208385468)","(0.3129967749118805, 0.12763942778110504)",1,1,2.651763916015625,2.6548614501953125,Fixation,POINT (0.3129617422819138 0.1292107999324799),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936221846,18450619676,1,1,"(0.3127817213535309, 0.12046262621879578)","(0.30707475543022156, 0.1301160305738449)",1,1,2.63763427734375,2.64093017578125,Fixation,POINT (0.3099282383918762 0.1252893283963203),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936230179,18450628009,1,1,"(0.3141278326511383, 0.1243743970990181)","(0.30372631549835205, 0.11962839961051941)",1,1,2.649322509765625,2.629913330078125,Fixation,POINT (0.3089270740747452 0.1220013983547688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936246845,18450644675,1,1,"(0.28053802251815796, 0.1262730360031128)","(0.27441853284835815, 0.13374511897563934)",1,1,2.614837646484375,2.630355834960937,Fixation,POINT (0.2774782776832581 0.1300090774893761),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936255178,18450653008,1,1,"(0.28679394721984863, 0.12851658463478088)","(0.2856941819190979, 0.1382746398448944)",1,1,2.633941650390625,2.624420166015625,Fixation,POINT (0.2862440645694733 0.1333956122398376),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936263512,18450661342,1,1,"(0.2830711603164673, 0.12434127926826477)","(0.27502864599227905, 0.13850000500679016)",1,1,2.609222412109375,2.6281890869140625,Fixation,POINT (0.2790499031543732 0.1314206421375275),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936271845,18450669675,1,1,"(0.2850706875324249, 0.12328037619590759)","(0.2805037200450897, 0.12592321634292603)",1,1,2.6115264892578125,2.603302001953125,Fixation,POINT (0.2827872037887573 0.1246017962694168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936280179,18450678009,1,1,"(0.2856351435184479, 0.12949493527412415)","(0.2762376368045807, 0.1354343593120575)",1,1,2.601303100585937,2.6224517822265625,Fixation,POINT (0.2809363901615143 0.1324646472930908),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936288512,18450686342,1,1,"(0.280537486076355, 0.13387346267700195)","(0.27859291434288025, 0.13326047360897064)",1,1,2.595077514648437,2.602523803710937,Fixation,POINT (0.2795652002096176 0.1335669681429863),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936296846,18450694676,1,1,"(0.2813178300857544, 0.12709660828113556)","(0.2780604362487793, 0.12956611812114716)",1,1,2.6017303466796875,2.6134185791015625,Fixation,POINT (0.2796891331672668 0.1283313632011414),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936305186,18450703016,1,1,"(0.28264084458351135, 0.12944088876247406)","(0.27736207842826843, 0.1355023980140686)",1,1,2.599578857421875,2.624908447265625,Fixation,POINT (0.2800014615058899 0.1324716433882713),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936313519,18450711349,1,1,"(0.2843713164329529, 0.1269838809967041)","(0.2798158526420593, 0.1261824369430542)",1,1,2.596038818359375,2.59503173828125,Fixation,POINT (0.2820935845375061 0.1265831589698792),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936321853,18450719682,1,1,"(0.28283926844596863, 0.12103497236967087)","(0.2796321511268616, 0.12572504580020905)",1,1,2.611328125,2.5713348388671875,Fixation,POINT (0.2812357097864151 0.12338000908494),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936330187,18450728016,1,1,"(0.28677308559417725, 0.12132711708545685)","(0.2766369581222534, 0.12460620701313019)",1,1,2.5692291259765625,2.58740234375,Fixation,POINT (0.2817050218582153 0.1229666620492935),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getFastestGenerator,34609355,1209936338520,18450736349,1,1,"(0.2860131561756134, 0.12712742388248444)","(0.2802578806877136, 0.1322644054889679)",1,1,2.589141845703125,2.58477783203125,Fixation,POINT (0.2831355184316635 0.1296959146857262),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
