,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,setTopAttributes.0,Attributes.0,from.0,for.0,int.0,i.0,=.0,0.0,i.1,<.0,from.1,getLength.0,i.2,topMenu.0,setAttribute.0,from.2,getLocalName.0,i.3,from.3,getValue.0,i.4,topMenu.1,setAttribute.1,from.4,getQName.0,i.5,from.5,getValue.1,i.6,prewritten,accurate,missing,unnecessary,readable,code
0,136,setTopAttributes,22628734,1209891961820,18406359804,1,1,"(0.12172438204288483, 0.1986822634935379)","(0.12241660058498383, 0.1975458860397339)",1,1,2.548202514648437,2.57696533203125,Fixation,POINT (0.1220704913139343 0.1981140747666359),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209891970153,18406368137,1,1,"(0.12287258356809616, 0.18935346603393555)","(0.12569762766361237, 0.20158863067626953)",1,1,2.527694702148437,2.5691070556640625,Fixation,POINT (0.1242851056158543 0.1954710483551025),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209891978487,18406376471,1,1,"(0.12460329383611679, 0.192723348736763)","(0.12853632867336273, 0.20282100141048431)",1,1,2.514892578125,2.567779541015625,Fixation,POINT (0.1265698112547398 0.1977721750736237),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209891986820,18406384804,1,1,"(0.12138176709413528, 0.19312457740306854)","(0.13282634317874908, 0.19716036319732666)",1,1,2.53558349609375,2.5728912353515625,Fixation,POINT (0.1271040551364422 0.1951424703001976),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209891995153,18406393137,1,1,"(0.12371662259101868, 0.19046935439109802)","(0.12650689482688904, 0.19772125780582428)",1,1,2.53643798828125,2.5750274658203125,Fixation,POINT (0.1251117587089539 0.1940953060984612),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892003492,18406401476,1,1,"(0.11998564749956131, 0.1901961863040924)","(0.12419912219047546, 0.20130479335784912)",1,1,2.5524139404296875,2.561508178710937,Fixation,POINT (0.1220923848450184 0.1957504898309708),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892011825,18406409809,1,1,"(0.1184995099902153, 0.1900871843099594)","(0.12271826714277267, 0.2042030543088913)",1,1,2.5353240966796875,2.5524444580078125,Fixation,POINT (0.120608888566494 0.1971451193094254),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892020158,18406418142,1,1,"(0.11894569545984268, 0.1938519924879074)","(0.12675438821315765, 0.2036304920911789)",1,1,2.527557373046875,2.5711669921875,Fixation,POINT (0.1228500418365002 0.1987412422895432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892028492,18406426476,1,1,"(0.12047237902879715, 0.19278867542743683)","(0.1284094601869583, 0.19874820113182068)",1,1,2.53643798828125,2.571319580078125,Fixation,POINT (0.1244409196078777 0.1957684382796288),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892036824,18406434808,1,1,"(0.1241954118013382, 0.19367146492004395)","(0.13014298677444458, 0.19903728365898132)",1,1,2.537078857421875,2.533905029296875,Fixation,POINT (0.1271691992878914 0.1963543742895126),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892045158,18406443142,1,1,"(0.12375370413064957, 0.1912817656993866)","(0.127330020070076, 0.20235802233219147)",1,1,2.5411529541015625,2.56744384765625,Fixation,POINT (0.1255418621003628 0.196819894015789),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892053491,18406451475,1,1,"(0.12272607535123825, 0.19276541471481323)","(0.12418820708990097, 0.20574407279491425)",1,1,2.5526580810546875,2.5784149169921875,Fixation,POINT (0.1234571412205696 0.1992547437548637),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892061825,18406459809,1,1,"(0.12210679799318314, 0.19583693146705627)","(0.1261500120162964, 0.2065156251192093)",1,1,2.527618408203125,2.563751220703125,Fixation,POINT (0.1241284050047398 0.2011762782931328),,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892070158,18406468142,1,1,"(0.1190071627497673, 0.1927824765443802)","(0.126028910279274, 0.20196877419948578)",1,1,2.5349578857421875,2.5664825439453125,Fixation,POINT (0.1225180365145206 0.197375625371933),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892078492,18406476476,1,1,"(0.12102542072534561, 0.19541941583156586)","(0.1289808601140976, 0.20103389024734497)",1,1,2.55084228515625,2.585479736328125,Fixation,POINT (0.1250031404197216 0.1982266530394554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892086825,18406484809,1,1,"(0.12312955409288406, 0.20001429319381714)","(0.13136795163154602, 0.20282608270645142)",1,1,2.5435791015625,2.58447265625,Fixation,POINT (0.127248752862215 0.2014201879501343),,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892095158,18406493142,1,1,"(0.12420010566711426, 0.19122298061847687)","(0.1284644901752472, 0.19681642949581146)",1,1,2.5631866455078125,2.5818634033203125,Fixation,POINT (0.1263322979211807 0.1940197050571442),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892103492,18406501476,1,1,"(0.12683898210525513, 0.19187328219413757)","(0.12730994820594788, 0.19701211154460907)",1,1,2.552108764648437,2.5780181884765625,Fixation,POINT (0.1270744651556015 0.1944426968693733),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892111825,18406509809,1,1,"(0.12284868210554123, 0.19335047900676727)","(0.12568399310112, 0.19738014042377472)",1,1,2.524887084960937,2.5768280029296875,Fixation,POINT (0.1242663376033306 0.195365309715271),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892120158,18406518142,1,1,"(0.1206204891204834, 0.19196373224258423)","(0.12651020288467407, 0.2004307210445404)",1,1,2.558334350585937,2.57562255859375,Fixation,POINT (0.1235653460025787 0.1961972266435623),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892128492,18406526476,1,1,"(0.11834242194890976, 0.1941162496805191)","(0.12509092688560486, 0.19720324873924255)",1,1,2.548309326171875,2.579574584960937,Fixation,POINT (0.1217166744172573 0.1956597492098808),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892136831,18406534815,1,1,"(0.10642265528440475, 0.1987980604171753)","(0.11053510010242462, 0.19728179275989532)",1,1,2.5578765869140625,2.585968017578125,Fixation,POINT (0.1084788776934147 0.1980399265885353),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892145164,18406543148,1,1,"(0.10470801591873169, 0.1940525323152542)","(0.10501059144735336, 0.1990351527929306)",1,1,2.57037353515625,2.5854644775390625,Fixation,POINT (0.1048593036830425 0.1965438425540924),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892153499,18406551482,1,1,"(0.10535303503274918, 0.18863120675086975)","(0.10877176374197006, 0.19512063264846802)",1,1,2.551666259765625,2.5851287841796875,Fixation,POINT (0.1070623993873596 0.1918759196996689),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892161832,18406559815,1,1,"(0.09999142587184906, 0.19102172553539276)","(0.10784520208835602, 0.1896924078464508)",1,1,2.5375518798828125,2.5875396728515625,Fixation,POINT (0.1039183139801025 0.1903570666909218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892170165,18406568148,1,1,"(0.10415340960025787, 0.19561541080474854)","(0.11010788381099701, 0.19523710012435913)",1,1,2.53778076171875,2.592254638671875,Fixation,POINT (0.1071306467056274 0.1954262554645538),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892178499,18406576482,1,1,"(0.1049392819404602, 0.1973593682050705)","(0.10754738003015518, 0.1917169988155365)",1,1,2.5487518310546875,2.595199584960937,Fixation,POINT (0.1062433309853077 0.1945381835103035),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892186832,18406584815,1,1,"(0.10219306498765945, 0.18668748438358307)","(0.10813845694065094, 0.19426001608371735)",1,1,2.52947998046875,2.584686279296875,Fixation,POINT (0.1051657609641552 0.1904737502336502),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892195165,18406593148,1,1,"(0.10345637798309326, 0.18475089967250824)","(0.10775428265333176, 0.19584403932094574)",1,1,2.5500030517578125,2.591049194335937,Fixation,POINT (0.1056053303182125 0.190297469496727),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892203499,18406601482,1,1,"(0.10257835686206818, 0.19250613451004028)","(0.10702124238014221, 0.19391459226608276)",1,1,2.545883178710937,2.598419189453125,Fixation,POINT (0.1047997996211052 0.1932103633880615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892211832,18406609815,1,1,"(0.10472912341356277, 0.1962306797504425)","(0.10971785336732864, 0.19502902030944824)",1,1,2.5482330322265625,2.6078338623046875,Fixation,POINT (0.1072234883904457 0.1956298500299454),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892220165,18406618148,1,1,"(0.10738740861415863, 0.19267472624778748)","(0.10927407443523407, 0.20044167339801788)",1,1,2.553741455078125,2.587020874023437,Fixation,POINT (0.1083307415246964 0.1965581998229027),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892228498,18406626481,1,1,"(0.10236374288797379, 0.18999291956424713)","(0.10881293565034866, 0.19716551899909973)",1,1,2.55029296875,2.583480834960937,Fixation,POINT (0.1055883392691612 0.1935792192816734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892236831,18406634814,1,1,"(0.10757037997245789, 0.19373320043087006)","(0.11081816256046295, 0.19350960850715637)",1,1,2.5448150634765625,2.580902099609375,Fixation,POINT (0.1091942712664604 0.1936214044690132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892245165,18406643148,1,1,"(0.09897471964359283, 0.1825692355632782)","(0.10729077458381653, 0.1921730637550354)",1,1,2.5299072265625,2.5815582275390625,Fixation,POINT (0.1031327471137047 0.1873711496591568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892253498,18406651481,1,1,"(0.10382423549890518, 0.18992608785629272)","(0.1068868488073349, 0.19739876687526703)",1,1,2.533554077148437,2.5888671875,Fixation,POINT (0.10535554215312 0.1936624273657799),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892261834,18406659817,1,1,"(0.10561893880367279, 0.18763573467731476)","(0.10923996567726135, 0.19671528041362762)",1,1,2.557586669921875,2.5741424560546875,Fixation,POINT (0.1074294522404671 0.1921755075454712),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892270167,18406668150,1,1,"(0.10530702769756317, 0.186532661318779)","(0.10967811197042465, 0.199310302734375)",1,1,2.562728881835937,2.597564697265625,Fixation,POINT (0.1074925698339939 0.192921482026577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892278500,18406676483,1,1,"(0.10148490220308304, 0.19229161739349365)","(0.109395332634449, 0.19831913709640503)",1,1,2.54510498046875,2.5860748291015625,Fixation,POINT (0.105440117418766 0.1953053772449493),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892286834,18406684817,1,1,"(0.09982235729694366, 0.18351870775222778)","(0.10740421712398529, 0.19433753192424774)",1,1,2.54046630859375,2.581771850585937,Fixation,POINT (0.1036132872104645 0.1889281198382378),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892295167,18406693150,1,1,"(0.10812026262283325, 0.18695476651191711)","(0.10575714707374573, 0.1983482986688614)",1,1,2.549346923828125,2.580291748046875,Fixation,POINT (0.1069387048482895 0.1926515325903892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892303500,18406701483,1,1,"(0.10145729780197144, 0.1910855919122696)","(0.10697858035564423, 0.19521641731262207)",1,1,2.5536346435546875,2.591217041015625,Fixation,POINT (0.1042179390788078 0.1931510046124458),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892311834,18406709817,1,1,"(0.10356035083532333, 0.19389718770980835)","(0.10886474698781967, 0.19093237817287445)",1,1,2.555908203125,2.5935516357421875,Fixation,POINT (0.1062125489115715 0.1924147829413414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892320167,18406718150,1,1,"(0.09937822818756104, 0.18626810610294342)","(0.110953688621521, 0.19671478867530823)",1,1,2.5410614013671875,2.593124389648437,Fixation,POINT (0.105165958404541 0.1914914473891258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892336834,18406734817,1,1,"(0.06531741470098495, 0.18306101858615875)","(0.06682972609996796, 0.1966286301612854)",1,1,2.5339813232421875,2.5799102783203125,Fixation,POINT (0.0660735704004765 0.1898448243737221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setTopAttributes,22628734,1209892345167,18406743150,1,1,"(0.06910332292318344, 0.18786507844924927)","(0.07718884199857712, 0.19320261478424072)",1,1,2.548324584960937,2.583526611328125,Fixation,POINT (0.0731460824608803 0.190533846616745),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setTopAttributes,22628734,1209892353500,18406751483,1,1,"(0.06986403465270996, 0.18341460824012756)","(0.07809224724769592, 0.19118767976760864)",1,1,2.540985107421875,2.5941619873046875,Fixation,POINT (0.0739781409502029 0.1873011440038681),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892361833,18406759816,1,1,"(0.07042771577835083, 0.18901343643665314)","(0.07598993182182312, 0.19677487015724182)",1,1,2.5549774169921875,2.5828857421875,Fixation,POINT (0.073208823800087 0.1928941532969475),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setTopAttributes,22628734,1209892370167,18406768150,1,1,"(0.0667334794998169, 0.1892465204000473)","(0.07407690584659576, 0.19959218800067902)",1,1,2.530853271484375,2.580596923828125,Fixation,POINT (0.0704051926732063 0.1944193542003632),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setTopAttributes,22628734,1209892378500,18406776483,1,1,"(0.06956125795841217, 0.192125141620636)","(0.07383250445127487, 0.19511674344539642)",1,1,2.5448150634765625,2.5847930908203125,Fixation,POINT (0.0716968812048435 0.1936209425330162),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setTopAttributes,22628734,1209892386834,18406784817,1,1,"(0.06587883085012436, 0.18400917947292328)","(0.07887785136699677, 0.19907090067863464)",1,1,2.529037475585937,2.5863037109375,Fixation,POINT (0.0723783411085606 0.191540040075779),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setTopAttributes,22628734,1209892395173,18406793156,1,1,"(0.06474639475345612, 0.18936514854431152)","(0.07642442733049393, 0.18849629163742065)",1,1,2.539291381835937,2.5841827392578125,Fixation,POINT (0.070585411041975 0.1889307200908661),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setTopAttributes,22628734,1209892403507,18406801489,1,1,"(0.07045133411884308, 0.1891002506017685)","(0.07018458098173141, 0.19061124324798584)",1,1,2.5202178955078125,2.5816192626953125,Fixation,POINT (0.0703179575502872 0.1898557469248772),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setTopAttributes,22628734,1209892411841,18406809823,1,1,"(0.06804955750703812, 0.18940001726150513)","(0.07222001999616623, 0.18839751183986664)",1,1,2.5319976806640625,2.584091186523437,Fixation,POINT (0.0701347887516022 0.1888987645506859),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setTopAttributes,22628734,1209892420174,18406818156,1,1,"(0.06474970281124115, 0.19483505189418793)","(0.07373533397912979, 0.188221275806427)",1,1,2.53131103515625,2.5956573486328125,Fixation,POINT (0.0692425183951855 0.1915281638503075),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setTopAttributes,22628734,1209892428507,18406826489,1,1,"(0.07027667760848999, 0.18903878331184387)","(0.07799524068832397, 0.19161078333854675)",1,1,2.541595458984375,2.5956573486328125,Fixation,POINT (0.074135959148407 0.1903247833251953),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setTopAttributes,22628734,1209892436841,18406834823,1,1,"(0.07083212584257126, 0.1875200718641281)","(0.07765545696020126, 0.1932518035173416)",1,1,2.5404052734375,2.58770751953125,Fixation,POINT (0.0742437914013863 0.1903859376907349),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setTopAttributes,22628734,1209892445174,18406843156,1,1,"(0.07138742506504059, 0.18936295807361603)","(0.07130597531795502, 0.19304117560386658)",1,1,2.546905517578125,2.5859375,Fixation,POINT (0.0713467001914978 0.1912020668387413),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setTopAttributes,22628734,1209892453507,18406851489,1,1,"(0.07154255360364914, 0.19173574447631836)","(0.0708247572183609, 0.19337475299835205)",1,1,2.536865234375,2.580551147460937,Fixation,POINT (0.071183655411005 0.1925552487373352),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setTopAttributes,22628734,1209892461841,18406859823,1,1,"(0.06835529953241348, 0.18837960064411163)","(0.0763053223490715, 0.1914612501859665)",1,1,2.537704467773437,2.5755615234375,Fixation,POINT (0.0723303109407425 0.1899204254150391),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setTopAttributes,22628734,1209892470174,18406868156,1,1,"(0.06889218091964722, 0.18449144065380096)","(0.07471287995576859, 0.19116024672985077)",1,1,2.5304718017578125,2.571395874023437,Fixation,POINT (0.0718025304377079 0.1878258436918259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setTopAttributes,22628734,1209892478507,18406876489,1,1,"(0.06587982922792435, 0.1925656497478485)","(0.0677872747182846, 0.20185434818267822)",1,1,2.5399932861328125,2.5591583251953125,Fixation,POINT (0.0668335519731045 0.1972099989652634),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,setTopAttributes,22628734,1209892486840,18406884822,1,1,"(0.06911201775074005, 0.20223918557167053)","(0.07399103790521622, 0.21894820034503937)",1,1,2.5311431884765625,2.541000366210937,Fixation,POINT (0.0715515278279781 0.210593692958355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setTopAttributes,22628734,1209892495174,18406893156,1,1,"(0.07140781730413437, 0.21063700318336487)","(0.06885936111211777, 0.2293826788663864)",1,1,2.51824951171875,2.5366668701171875,Fixation,POINT (0.0701335892081261 0.2200098410248756),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0,136,setTopAttributes,22628734,1209892595180,18406993162,1,1,"(0.19169074296951294, 0.2186475247144699)","(0.19426468014717102, 0.271730899810791)",1,1,2.539535522460937,2.4392852783203125,,POINT (0.192977711558342 0.2451892122626305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892611847,18407009829,1,1,"(0.1897876113653183, 0.211729034781456)","(0.18936768174171448, 0.1852976679801941)",1,1,2.53826904296875,2.617095947265625,Fixation,POINT (0.1895776465535164 0.198513351380825),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892620178,18407018160,1,1,"(0.189596027135849, 0.2068728804588318)","(0.19011938571929932, 0.20322759449481964)",1,1,2.5450592041015625,2.5912322998046875,Fixation,POINT (0.1898577064275742 0.2050502374768257),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892628511,18407026493,1,1,"(0.1880698949098587, 0.2009890079498291)","(0.19061745703220367, 0.22054706513881683)",1,1,2.55419921875,2.556747436523437,Fixation,POINT (0.1893436759710312 0.210768036544323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892636845,18407034827,1,1,"(0.18726302683353424, 0.19103746116161346)","(0.19169558584690094, 0.22238129377365112)",1,1,2.568328857421875,2.5356903076171875,Fixation,POINT (0.1894793063402176 0.2067093774676323),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892645178,18407043160,1,1,"(0.18775048851966858, 0.18469199538230896)","(0.19219212234020233, 0.21869416534900665)",1,1,2.576507568359375,2.5471954345703125,Fixation,POINT (0.1899713054299355 0.2016930803656578),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892653511,18407051493,1,1,"(0.1929217278957367, 0.18218405544757843)","(0.19384388625621796, 0.2147107720375061)",1,1,2.550323486328125,2.5487060546875,Fixation,POINT (0.1933828070759773 0.1984474137425423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892661851,18407059832,1,1,"(0.19201594591140747, 0.18697088956832886)","(0.1917881965637207, 0.2158941775560379)",1,1,2.55908203125,2.5803375244140625,Fixation,POINT (0.1919020712375641 0.2014325335621834),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892670185,18407068166,1,1,"(0.19171269237995148, 0.18729795515537262)","(0.1923353224992752, 0.21332432329654694)",1,1,2.571151733398437,2.5928497314453125,Fixation,POINT (0.1920240074396133 0.2003111392259598),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892678518,18407076499,1,1,"(0.19243372976779938, 0.17942269146442413)","(0.1917651891708374, 0.20721535384655)",1,1,2.5564117431640625,2.581771850585937,Fixation,POINT (0.1920994594693184 0.1933190226554871),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892686851,18407084832,1,1,"(0.1889468878507614, 0.18001961708068848)","(0.19822335243225098, 0.20727932453155518)",1,1,2.5594482421875,2.593170166015625,Fixation,POINT (0.1935851201415062 0.1936494708061218),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892695185,18407093166,1,1,"(0.19171898066997528, 0.18224947154521942)","(0.1947098970413208, 0.20408377051353455)",1,1,2.55810546875,2.592376708984375,Fixation,POINT (0.193214438855648 0.193166621029377),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892703518,18407101499,1,1,"(0.19183002412319183, 0.18194086849689484)","(0.1940184235572815, 0.20185862481594086)",1,1,2.562713623046875,2.5845947265625,Fixation,POINT (0.1929242238402367 0.1918997466564178),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892711851,18407109832,1,1,"(0.19231683015823364, 0.183646097779274)","(0.1942586451768875, 0.20367754995822906)",1,1,2.55377197265625,2.6029815673828125,Fixation,POINT (0.1932877376675606 0.1936618238687515),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892720184,18407118165,1,1,"(0.19060851633548737, 0.1887550801038742)","(0.1929285228252411, 0.20012253522872925)",1,1,2.56036376953125,2.5908355712890625,Fixation,POINT (0.1917685195803642 0.1944388076663017),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892728520,18407126501,1,1,"(0.19092470407485962, 0.18136483430862427)","(0.19387303292751312, 0.2080179750919342)",1,1,2.559906005859375,2.605575561523437,Fixation,POINT (0.1923988685011864 0.1946914047002792),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892736853,18407134834,1,1,"(0.19336409866809845, 0.17970949411392212)","(0.19143027067184448, 0.20611892640590668)",1,1,2.578857421875,2.590362548828125,Fixation,POINT (0.1923971846699715 0.1929142102599144),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892745185,18407143166,1,1,"(0.19268518686294556, 0.18550774455070496)","(0.18718935549259186, 0.2039034217596054)",1,1,2.566680908203125,2.58111572265625,Fixation,POINT (0.1899372711777687 0.1947055831551552),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892753518,18407151499,1,1,"(0.19152405858039856, 0.19084031879901886)","(0.18630723655223846, 0.20808230340480804)",1,1,2.5718994140625,2.591766357421875,Fixation,POINT (0.1889156475663185 0.1994613111019134),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892761851,18407159832,1,1,"(0.19460681080818176, 0.19347955286502838)","(0.18968014419078827, 0.21432118117809296)",1,1,2.5625152587890625,2.5974273681640625,Fixation,POINT (0.192143477499485 0.2039003670215607),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892770185,18407168166,1,1,"(0.19223155081272125, 0.1919543296098709)","(0.1893259584903717, 0.22099396586418152)",1,1,2.591293334960937,2.5934295654296875,Fixation,POINT (0.1907787546515465 0.2064741477370262),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1
0,136,setTopAttributes,22628734,1209892778518,18407176499,1,1,"(0.19296957552433014, 0.20380961894989014)","(0.18393364548683167, 0.2232946902513504)",1,1,2.536605834960937,2.5644073486328125,Fixation,POINT (0.1884516105055809 0.2135521546006203),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
