,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,init.0,_innerData.0,=.0,Collections.0,synchronizedMap.0,new.0,LinkedHashMap.0,String.0,Object.0,>.0,Iterator.0,Entry.0,<.2,String.1,Object.1,>.1,itr.0,=.1,_srcModel.0,entrySet.0,iterator.0,while.0,itr.1,hasNext.0,Entry.1,String.2,Object.2,>.3,entry.0,=.2,itr.2,next.0,_innerData.1,put.0,entry.1,getKey.0,entry.2,getValue.0,_srcListener.0,=.3,new.1,ListDataListener.0,public.1,void.1,onChange.0,ListDataEvent.0,event.0,onListDataChange.0,event.1,};	.0,_srcModel.1,addListDataListener.0,_srcListener.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,init,43040436,1209084288942,17598689935,1,1,"(0.04855591803789139, 0.2857564687728882)","(0.08061167597770691, 0.2594236433506012)",1,1,2.41693115234375,2.3419952392578125,Fixation,POINT (0.0645837970077992 0.2725900560617447),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084297275,17598698268,1,1,"(0.05466978996992111, 0.27307814359664917)","(0.08628740906715393, 0.25679346919059753)",1,1,2.398544311523437,2.341461181640625,Fixation,POINT (0.0704785995185375 0.2649358063936234),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084305613,17598706606,1,1,"(0.0604865625500679, 0.2716069519519806)","(0.08558015525341034, 0.25777915120124817)",1,1,2.4211883544921875,2.3672332763671875,Fixation,POINT (0.0730333589017391 0.2646930515766144),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084313947,17598714940,1,1,"(0.06009707972407341, 0.2865191400051117)","(0.0782492607831955, 0.2586348354816437)",1,1,2.452728271484375,2.3594970703125,Fixation,POINT (0.0691731702536344 0.2725769877433777),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084322280,17598723273,1,1,"(0.05467662215232849, 0.2784401476383209)","(0.08080341666936874, 0.26089754700660706)",1,1,2.430282592773437,2.3602294921875,Fixation,POINT (0.0677400194108486 0.269668847322464),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084330613,17598731606,1,1,"(0.05249445140361786, 0.2624891400337219)","(0.08152199536561966, 0.25564077496528625)",1,1,2.429901123046875,2.352447509765625,Fixation,POINT (0.0670082233846188 0.2590649574995041),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084338947,17598739940,1,1,"(0.05567324534058571, 0.25906509160995483)","(0.0841626524925232, 0.26110219955444336)",1,1,2.4861602783203125,2.3444061279296875,Fixation,POINT (0.0699179489165544 0.2600836455821991),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084347280,17598748273,1,1,"(0.055147912353277206, 0.2730286717414856)","(0.08259673416614532, 0.25462445616722107)",1,1,2.4495086669921875,2.365875244140625,Fixation,POINT (0.0688723232597113 0.2638265639543533),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084355613,17598756606,1,1,"(0.05499234050512314, 0.2719784379005432)","(0.07938842475414276, 0.25056329369544983)",1,1,2.461212158203125,2.363433837890625,Fixation,POINT (0.067190382629633 0.2612708657979965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084363947,17598764940,1,1,"(0.057042837142944336, 0.27275511622428894)","(0.08043564110994339, 0.25563913583755493)",1,1,2.463973999023437,2.38775634765625,Fixation,POINT (0.0687392391264439 0.2641971260309219),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084372280,17598773273,1,1,"(0.054100293666124344, 0.27568015456199646)","(0.07443521916866302, 0.2563289701938629)",1,1,2.48291015625,2.363739013671875,Fixation,POINT (0.0642677564173937 0.2660045623779297),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084380612,17598781605,1,1,"(0.05861426517367363, 0.27786576747894287)","(0.07051821798086166, 0.26328763365745544)",1,1,2.477157592773437,2.3683013916015625,Fixation,POINT (0.0645662415772676 0.2705767005681992),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084388945,17598789938,1,1,"(0.05413249135017395, 0.2800549566745758)","(0.07364694029092789, 0.2534541189670563)",1,1,2.4846649169921875,2.372314453125,Fixation,POINT (0.0638897158205509 0.266754537820816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084397279,17598798272,1,1,"(0.06371225416660309, 0.2833757996559143)","(0.0712905302643776, 0.25287315249443054)",1,1,2.485595703125,2.390899658203125,Fixation,POINT (0.0675013922154903 0.2681244760751724),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084405612,17598806605,1,1,"(0.06073610112071037, 0.27583450078964233)","(0.07839906215667725, 0.2512929439544678)",1,1,2.4931182861328125,2.35601806640625,Fixation,POINT (0.0695675816386938 0.263563722372055),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084413945,17598814938,1,1,"(0.05646423250436783, 0.27369368076324463)","(0.07810649275779724, 0.24626043438911438)",1,1,2.47125244140625,2.363433837890625,Fixation,POINT (0.0672853626310825 0.2599770575761795),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084422279,17598823272,1,1,"(0.05915770307183266, 0.2842310070991516)","(0.07546090334653854, 0.24895265698432922)",1,1,2.5064849853515625,2.3511505126953125,Fixation,POINT (0.0673093032091856 0.2665918320417404),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084430612,17598831605,1,1,"(0.058990806341171265, 0.2853415906429291)","(0.07611297816038132, 0.24771462380886078)",1,1,2.4604949951171875,2.376434326171875,Fixation,POINT (0.0675518922507763 0.2665281072258949),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084438951,17598839944,1,1,"(0.05316855385899544, 0.2797015607357025)","(0.07665431499481201, 0.2435493916273117)",1,1,2.495346069335937,2.3480987548828125,Fixation,POINT (0.0649114344269037 0.2616254761815071),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084447285,17598848278,1,1,"(0.05180028825998306, 0.28189313411712646)","(0.07252553105354309, 0.24429215490818024)",1,1,2.4816131591796875,2.3618927001953125,Fixation,POINT (0.0621629096567631 0.2630926445126534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084455618,17598856611,1,1,"(0.052499063313007355, 0.2774341106414795)","(0.08157382160425186, 0.2437233030796051)",1,1,2.4820709228515625,2.363433837890625,Fixation,POINT (0.0670364424586296 0.2605787068605423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084463951,17598864944,1,1,"(0.0561511367559433, 0.27746060490608215)","(0.08027128130197525, 0.24766689538955688)",1,1,2.489730834960937,2.3534698486328125,Fixation,POINT (0.0682112090289593 0.2625637501478195),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084472285,17598873278,1,1,"(0.053298816084861755, 0.27960848808288574)","(0.0820646807551384, 0.2512003183364868)",1,1,2.46014404296875,2.354949951171875,Fixation,POINT (0.0676817484200001 0.2654044032096863),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084480618,17598881611,1,1,"(0.05306492745876312, 0.2836005687713623)","(0.0746750459074974, 0.2547000050544739)",1,1,2.4775848388671875,2.360321044921875,Fixation,POINT (0.0638699866831303 0.2691502869129181),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084488951,17598889944,1,1,"(0.05544440448284149, 0.2721901535987854)","(0.07806210219860077, 0.24911196529865265)",1,1,2.4915924072265625,2.3536834716796875,Fixation,POINT (0.0667532533407211 0.260651059448719),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084497285,17598898278,1,1,"(0.05526874586939812, 0.28635677695274353)","(0.07493668794631958, 0.24982748925685883)",1,1,2.5155487060546875,2.350082397460937,Fixation,POINT (0.0651027169078588 0.2680921331048012),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084505618,17598906611,1,1,"(0.055890701711177826, 0.2823801636695862)","(0.07840453833341599, 0.24793899059295654)",1,1,2.49761962890625,2.322509765625,Fixation,POINT (0.0671476200222969 0.2651595771312714),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084513951,17598914944,1,1,"(0.058388881385326385, 0.27855008840560913)","(0.07646481692790985, 0.2664140462875366)",1,1,2.4498443603515625,2.3533935546875,Fixation,POINT (0.0674268491566181 0.2724820673465729),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084522285,17598923278,1,1,"(0.052714329212903976, 0.27621325850486755)","(0.07398088276386261, 0.25708669424057007)",1,1,2.488632202148437,2.3505401611328125,Fixation,POINT (0.0633476059883833 0.2666499763727188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084530618,17598931611,1,1,"(0.046528104692697525, 0.2761821150779724)","(0.06621795892715454, 0.26627251505851746)",1,1,2.4712371826171875,2.3753662109375,Fixation,POINT (0.056373031809926 0.2712273150682449),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084563953,17598964946,1,1,"(0.016170375049114227, 0.15110476315021515)","(0.07009270042181015, 0.16942492127418518)",1,1,2.4915008544921875,2.377960205078125,Fixation,POINT (0.0431315377354622 0.1602648422122002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084572287,17598973280,1,1,"(0.022040704265236855, 0.14660847187042236)","(0.06219424307346344, 0.19403277337551117)",1,1,2.5046539306640625,2.3597564697265625,Fixation,POINT (0.0421174736693502 0.1703206226229668),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084580628,17598981621,1,1,"(0.012110024690628052, 0.14853914082050323)","(0.07248033583164215, 0.15292318165302277)",1,1,2.488754272460937,2.376449584960937,Fixation,POINT (0.0422951802611351 0.150731161236763),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084588953,17598989946,1,1,"(0.019061120226979256, 0.1421886533498764)","(0.07454824447631836, 0.1606217920780182)",1,1,2.507186889648437,2.369369506835937,Fixation,POINT (0.0468046823516488 0.1514052227139473),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084597288,17598998280,1,1,"(0.024243339896202087, 0.14545872807502747)","(0.06892848759889603, 0.16903173923492432)",1,1,2.4920654296875,2.390167236328125,Fixation,POINT (0.0465859137475491 0.1572452336549759),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084605621,17599006613,1,1,"(0.018318645656108856, 0.1498706191778183)","(0.06528814882040024, 0.16917884349822998)",1,1,2.4890289306640625,2.376800537109375,Fixation,POINT (0.0418033972382546 0.1595247313380241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084613954,17599014946,1,1,"(0.019666388630867004, 0.15401513874530792)","(0.07215052098035812, 0.1710778921842575)",1,1,2.497299194335937,2.3637237548828125,Fixation,POINT (0.0459084548056126 0.1625465154647827),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084622288,17599023280,1,1,"(0.024761585518717766, 0.1482195258140564)","(0.0714244470000267, 0.17226320505142212)",1,1,2.488006591796875,2.346710205078125,Fixation,POINT (0.0480930162593722 0.1602413654327393),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084630621,17599031613,1,1,"(0.022028541192412376, 0.14763282239437103)","(0.06288255751132965, 0.1801435351371765)",1,1,2.4837799072265625,2.3777313232421875,Fixation,POINT (0.042455549351871 0.1638881787657738),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084638954,17599039946,1,1,"(0.02681758627295494, 0.15044552087783813)","(0.06702546030282974, 0.17905953526496887)",1,1,2.4627838134765625,2.36614990234375,Fixation,POINT (0.0469215232878923 0.1647525280714035),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084647288,17599048280,1,1,"(0.022837890312075615, 0.1423610895872116)","(0.06703122705221176, 0.18304337561130524)",1,1,2.48333740234375,2.3426513671875,Fixation,POINT (0.0449345586821437 0.1627022325992584),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084655621,17599056613,1,1,"(0.02126361057162285, 0.13732293248176575)","(0.06143006309866905, 0.17901749908924103)",1,1,2.5130615234375,2.382675170898437,Fixation,POINT (0.041346836835146 0.1581702157855034),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084663954,17599064946,1,1,"(0.020560193806886673, 0.14306312799453735)","(0.06888923048973083, 0.1680343598127365)",1,1,2.506988525390625,2.3910064697265625,Fixation,POINT (0.0447247121483088 0.1555487439036369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084672288,17599073280,1,1,"(0.018678439781069756, 0.14629417657852173)","(0.07093033194541931, 0.15609604120254517)",1,1,2.50445556640625,2.373504638671875,Fixation,POINT (0.0448043858632445 0.1511951088905334),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084680621,17599081613,1,1,"(0.020312126725912094, 0.14717435836791992)","(0.0737876370549202, 0.15516547858715057)",1,1,2.5045928955078125,2.3671417236328125,Fixation,POINT (0.0470498818904161 0.1511699184775352),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084688954,17599089946,1,1,"(0.019447779282927513, 0.1417618989944458)","(0.07508338242769241, 0.15138858556747437)",1,1,2.4638214111328125,2.344467163085937,Fixation,POINT (0.04726558085531 0.1465752422809601),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,init,43040436,1209084697296,17599098288,1,1,"(0.021537909284234047, 0.1379683017730713)","(0.0735035091638565, 0.150821715593338)",1,1,2.49554443359375,2.3854522705078125,Fixation,POINT (0.0475207092240453 0.1443950086832046),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,init,43040436,1209084705629,17599106621,1,1,"(0.022861728444695473, 0.1427992880344391)","(0.07489693909883499, 0.1517903208732605)",1,1,2.517318725585937,2.380828857421875,Fixation,POINT (0.0488793337717652 0.1472948044538498),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,init,43040436,1209084713962,17599114954,1,1,"(0.02134380303323269, 0.14615607261657715)","(0.07322917878627777, 0.14571638405323029)",1,1,2.477157592773437,2.3593902587890625,Fixation,POINT (0.0472864909097552 0.1459362283349037),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,init,43040436,1209084722296,17599123288,1,1,"(0.023152515292167664, 0.1416676640510559)","(0.07507923245429993, 0.15344297885894775)",1,1,2.508529663085937,2.377182006835937,Fixation,POINT (0.0491158738732338 0.1475553214550018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,init,43040436,1209084730629,17599131621,1,1,"(0.027077127248048782, 0.14248345792293549)","(0.0736267939209938, 0.14755196869373322)",1,1,2.491195678710937,2.3760986328125,Fixation,POINT (0.0503519605845213 0.1450177133083344),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,init,43040436,1209084738962,17599139954,1,1,"(0.024742530658841133, 0.14069074392318726)","(0.07313544303178787, 0.15480488538742065)",1,1,2.5008087158203125,2.3562164306640625,Fixation,POINT (0.0489389868453145 0.147747814655304),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,init,43040436,1209084747296,17599148288,1,1,"(0.02676619216799736, 0.13565298914909363)","(0.06865554302930832, 0.15696176886558533)",1,1,2.52508544921875,2.381942749023437,Fixation,POINT (0.0477108675986528 0.1463073790073395),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,init,43040436,1209084755637,17599156629,1,1,"(0.024015996605157852, 0.1489957720041275)","(0.07229703664779663, 0.15848295390605927)",1,1,2.48480224609375,2.3622589111328125,Fixation,POINT (0.0481565166264772 0.1537393629550934),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084763962,17599164954,1,1,"(0.022913238033652306, 0.13870272040367126)","(0.07269436120986938, 0.1652328222990036)",1,1,2.49444580078125,2.353424072265625,Fixation,POINT (0.0478037996217608 0.1519677713513374),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084772296,17599173288,1,1,"(0.021750926971435547, 0.14234621822834015)","(0.06468060612678528, 0.16514886915683746)",1,1,2.49945068359375,2.368438720703125,Fixation,POINT (0.0432157665491104 0.1537475436925888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084780629,17599181621,1,1,"(0.019018689170479774, 0.14439204335212708)","(0.06778670102357864, 0.16128484904766083)",1,1,2.499984741210937,2.36279296875,Fixation,POINT (0.0434026950970292 0.152838446199894),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084788962,17599189954,1,1,"(0.02609923854470253, 0.13869161903858185)","(0.06728468835353851, 0.16533610224723816)",1,1,2.4987030029296875,2.363555908203125,Fixation,POINT (0.0466919634491205 0.15201386064291),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084797304,17599198296,1,1,"(0.021647445857524872, 0.1410558670759201)","(0.062061965465545654, 0.16138914227485657)",1,1,2.524200439453125,2.358261108398437,Fixation,POINT (0.0418547056615353 0.1512225046753883),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084805637,17599206629,1,1,"(0.027282044291496277, 0.14732933044433594)","(0.07161391526460648, 0.15438441932201385)",1,1,2.4895782470703125,2.338729858398437,Fixation,POINT (0.0494479797780514 0.1508568748831749),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,init,43040436,1209084813971,17599214963,1,1,"(0.02713025175035, 0.14543186128139496)","(0.06398038566112518, 0.1718904674053192)",1,1,2.4954986572265625,2.334808349609375,Fixation,POINT (0.0455553187057376 0.1586611643433571),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084822304,17599223296,1,1,"(0.03100370056927204, 0.1498452126979828)","(0.06481388956308365, 0.17100580036640167)",1,1,2.5058135986328125,2.3374176025390625,Fixation,POINT (0.0479087950661778 0.1604255065321922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084830640,17599231632,1,1,"(0.030354848131537437, 0.14184992015361786)","(0.059254176914691925, 0.17157121002674103)",1,1,2.50506591796875,2.3361053466796875,Fixation,POINT (0.0448045125231147 0.1567105650901794),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084838974,17599239966,1,1,"(0.03057827241718769, 0.15480497479438782)","(0.055695123970508575, 0.1814875304698944)",1,1,2.518783569335937,2.36395263671875,Fixation,POINT (0.0431366981938481 0.1681462526321411),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084847307,17599248299,1,1,"(0.032353173941373825, 0.14797328412532806)","(0.058924105018377304, 0.16606923937797546)",1,1,2.4968719482421875,2.3656158447265625,Fixation,POINT (0.0456386394798756 0.1570212617516518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084855640,17599256632,1,1,"(0.03065168857574463, 0.15263135731220245)","(0.052953317761421204, 0.17286887764930725)",1,1,2.5106353759765625,2.3534393310546875,Fixation,POINT (0.0418025031685829 0.1627501174807548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084863974,17599264966,1,1,"(0.02313103899359703, 0.1486908495426178)","(0.05238399654626846, 0.17097529768943787)",1,1,2.5131072998046875,2.3739013671875,Fixation,POINT (0.0377575177699328 0.1598330736160278),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084872307,17599273299,1,1,"(0.032172005623579025, 0.14583291113376617)","(0.04943879693746567, 0.17255711555480957)",1,1,2.50238037109375,2.3705596923828125,Fixation,POINT (0.0408054012805223 0.1591950133442879),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084880640,17599281632,1,1,"(0.027514057233929634, 0.1305203139781952)","(0.05145680904388428, 0.1635495126247406)",1,1,2.518890380859375,2.35498046875,Fixation,POINT (0.039485433138907 0.1470349133014679),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084888974,17599289966,1,1,"(0.029792387038469315, 0.13272173702716827)","(0.05003717541694641, 0.16691696643829346)",1,1,2.4963836669921875,2.367706298828125,Fixation,POINT (0.0399147812277079 0.1498193517327309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084897307,17599298299,1,1,"(0.028335656970739365, 0.12497103959321976)","(0.049493420869112015, 0.17281551659107208)",1,1,2.5028533935546875,2.3907012939453125,Fixation,POINT (0.0389145389199257 0.1488932780921459),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084905640,17599306632,1,1,"(0.027861282229423523, 0.13370531797409058)","(0.048075057566165924, 0.16087649762630463)",1,1,2.5133514404296875,2.39019775390625,Fixation,POINT (0.0379681698977947 0.1472909078001976),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084913974,17599314966,1,1,"(0.03672468662261963, 0.12533259391784668)","(0.049713991582393646, 0.15957948565483093)",1,1,2.50067138671875,2.3911285400390625,Fixation,POINT (0.0432193391025066 0.1424560397863388),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,init,43040436,1209084922307,17599323299,1,1,"(0.037926316261291504, 0.13378004729747772)","(0.05086168646812439, 0.15920162200927734)",1,1,2.49200439453125,2.374847412109375,Fixation,POINT (0.044394001364708 0.1464908346533775),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084930640,17599331632,1,1,"(0.04019156098365784, 0.14294491708278656)","(0.051210902631282806, 0.1588231474161148)",1,1,2.506988525390625,2.3919677734375,Fixation,POINT (0.0457012318074703 0.1508840322494507),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,init,43040436,1209084938975,17599339966,1,1,"(0.040369901806116104, 0.14017212390899658)","(0.054430339485406876, 0.15693558752536774)",1,1,2.527435302734375,2.3791046142578125,Fixation,POINT (0.0474001206457615 0.1485538557171822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
