,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,boolean.0,add.0,Date.0,date.0,if.0,dates.0,contains.0,date.1,return.0,FALSE.0,boolean.1,added.0,=.0,FALSE.1,for.0,int.0,i.0,=.1,0.0,i.1,<.0,dates.1,size.0,&&.0,added.1,i.2,Date.1,nextDate.0,=.2,dates.2,get.0,i.3,if.1,date.2,before.0,nextDate.1,dates.3,add.1,i.4,date.3,added.2,=.3,TRUE.0,if.2,added.3,dates.4,add.2,date.4,return.1,TRUE.1,code,participant_summary
0,136,add,4114383,1210992870794,19507264759,1,1,"(0.09338628500699997, 0.2580629885196686)","(0.10868058353662491, 0.24640154838562012)",1,1,2.487091064453125,2.49493408203125,Fixation,POINT (0.1010334342718124 0.2522322684526444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210992879127,19507273092,1,1,"(0.09787298738956451, 0.2534610331058502)","(0.10640297085046768, 0.243064746260643)",1,1,2.487579345703125,2.4943084716796875,Fixation,POINT (0.1021379791200161 0.2482628896832466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210992887460,19507281425,1,1,"(0.0958157479763031, 0.24962013959884644)","(0.10570811480283737, 0.25203168392181396)",1,1,2.4948883056640625,2.505096435546875,Fixation,POINT (0.1007619313895702 0.2508259117603302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210992895794,19507289759,1,1,"(0.09268534928560257, 0.2585335671901703)","(0.10852959752082825, 0.2465548813343048)",1,1,2.482696533203125,2.5027008056640625,Fixation,POINT (0.1006074734032154 0.2525442242622376),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210992904127,19507298092,1,1,"(0.09280171245336533, 0.25471797585487366)","(0.10570912808179855, 0.2509312033653259)",1,1,2.504638671875,2.5027618408203125,Fixation,POINT (0.0992554202675819 0.2528245896100998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210992912460,19507306425,1,1,"(0.09557537734508514, 0.2555370628833771)","(0.10270492732524872, 0.24574682116508484)",1,1,2.4769744873046875,2.499755859375,Fixation,POINT (0.0991401523351669 0.250641942024231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210992920802,19507314767,1,1,"(0.09416672587394714, 0.2550995349884033)","(0.1032712534070015, 0.24390430748462677)",1,1,2.491943359375,2.4998016357421875,Fixation,POINT (0.0987189896404743 0.249501921236515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210992929135,19507323100,1,1,"(0.09545266628265381, 0.2572576403617859)","(0.10593834519386292, 0.24940456449985504)",1,1,2.5017242431640625,2.49725341796875,Fixation,POINT (0.1006955057382584 0.2533311024308205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210992937468,19507331433,1,1,"(0.0956815630197525, 0.25386112928390503)","(0.10407238453626633, 0.2480463683605194)",1,1,2.501953125,2.4985504150390625,Fixation,POINT (0.0998769737780094 0.2509537488222122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210992945802,19507339767,1,1,"(0.09483471512794495, 0.25466015934944153)","(0.1075955480337143, 0.2431173175573349)",1,1,2.475830078125,2.5075225830078125,Fixation,POINT (0.1012151315808296 0.2488887384533882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210992954135,19507348100,1,1,"(0.09579899907112122, 0.26385146379470825)","(0.10389243066310883, 0.24054569005966187)",1,1,2.4958038330078125,2.4931793212890625,Fixation,POINT (0.099845714867115 0.2521985769271851),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210992962468,19507356433,1,1,"(0.09637598693370819, 0.2591266930103302)","(0.10183513164520264, 0.24492406845092773)",1,1,2.494598388671875,2.509506225585937,Fixation,POINT (0.0991055592894554 0.252025380730629),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210992970802,19507364767,1,1,"(0.0970320776104927, 0.2525350749492645)","(0.10566551238298416, 0.2449592649936676)",1,1,2.493377685546875,2.50433349609375,Fixation,POINT (0.1013487949967384 0.2487471699714661),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210992979135,19507373100,1,1,"(0.09775007516145706, 0.2601405084133148)","(0.10555649548768997, 0.2492319792509079)",1,1,2.4922332763671875,2.5015869140625,Fixation,POINT (0.1016532853245735 0.2546862438321114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,add,4114383,1210993012468,19507406433,1,1,"(0.24198660254478455, 0.27579253911972046)","(0.26065731048583984, 0.2793802320957184)",1,1,2.5580291748046875,2.546875,Fixation,POINT (0.2513219565153122 0.2775863856077194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993020801,19507414766,1,1,"(0.2455926239490509, 0.28533732891082764)","(0.25827619433403015, 0.27824997901916504)",1,1,2.56597900390625,2.544784545898437,Fixation,POINT (0.2519344091415405 0.2817936539649963),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993029135,19507423100,1,1,"(0.25211116671562195, 0.2843974530696869)","(0.26067063212394714, 0.2731037437915802)",1,1,2.559799194335937,2.52838134765625,Fixation,POINT (0.2563908994197846 0.2787505984306335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993037468,19507431433,1,1,"(0.2537841796875, 0.29461249709129333)","(0.2588859796524048, 0.28003329038619995)",1,1,2.565460205078125,2.5690155029296875,Fixation,POINT (0.2563350796699524 0.2873228937387466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993045801,19507439766,1,1,"(0.24928738176822662, 0.2868504524230957)","(0.25827544927597046, 0.2818352282047272)",1,1,2.5567626953125,2.5571746826171875,Fixation,POINT (0.2537814155220985 0.2843428403139114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993054136,19507448101,1,1,"(0.2520001530647278, 0.28258249163627625)","(0.25859951972961426, 0.28532981872558594)",1,1,2.53271484375,2.5407867431640625,Fixation,POINT (0.255299836397171 0.2839561551809311),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993062469,19507456434,1,1,"(0.2548984885215759, 0.28860530257225037)","(0.25335100293159485, 0.2860609292984009)",1,1,2.549102783203125,2.5538787841796875,Fixation,POINT (0.2541247457265854 0.2873331159353256),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993070802,19507464767,1,1,"(0.2539393901824951, 0.2873564064502716)","(0.2544999122619629, 0.2778002917766571)",1,1,2.5526123046875,2.5500030517578125,Fixation,POINT (0.254219651222229 0.2825783491134644),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993079136,19507473101,1,1,"(0.255404531955719, 0.2946428060531616)","(0.25415709614753723, 0.28157782554626465)",1,1,2.577011108398437,2.5421142578125,Fixation,POINT (0.2547808140516281 0.2881103157997131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993087469,19507481434,1,1,"(0.2575092315673828, 0.28922879695892334)","(0.2517344653606415, 0.2783803343772888)",1,1,2.5677032470703125,2.5440216064453125,Fixation,POINT (0.2546218484640122 0.2838045656681061),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993095802,19507489767,1,1,"(0.2595050632953644, 0.29238441586494446)","(0.2530949115753174, 0.28186655044555664)",1,1,2.573760986328125,2.5599365234375,Fixation,POINT (0.2562999874353409 0.2871254831552506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993104136,19507498101,1,1,"(0.2549147605895996, 0.2977857291698456)","(0.2547675371170044, 0.28452688455581665)",1,1,2.5748748779296875,2.556243896484375,Fixation,POINT (0.254841148853302 0.2911563068628311),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993112469,19507506434,1,1,"(0.25382494926452637, 0.2826977074146271)","(0.2541177570819855, 0.2817302346229553)",1,1,2.540878295898437,2.5537567138671875,Fixation,POINT (0.2539713531732559 0.2822139710187912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993120802,19507514767,1,1,"(0.256929486989975, 0.28487855195999146)","(0.25283610820770264, 0.28292229771614075)",1,1,2.558990478515625,2.553497314453125,Fixation,POINT (0.2548827975988388 0.2839004248380661),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993129136,19507523101,1,1,"(0.255493700504303, 0.2858336567878723)","(0.253018319606781, 0.2812870740890503)",1,1,2.565093994140625,2.57275390625,Fixation,POINT (0.254256010055542 0.2835603654384613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993137469,19507531434,1,1,"(0.25172969698905945, 0.2841249406337738)","(0.25186505913734436, 0.28451433777809143)",1,1,2.5549774169921875,2.549163818359375,Fixation,POINT (0.2517973780632019 0.2843196392059326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993145802,19507539767,1,1,"(0.25427553057670593, 0.2878475785255432)","(0.2521597445011139, 0.28672876954078674)",1,1,2.5722198486328125,2.5694580078125,Fixation,POINT (0.2532176375389099 0.287288174033165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993154136,19507548101,1,1,"(0.25341013073921204, 0.2836669981479645)","(0.2534855008125305, 0.28008222579956055)",1,1,2.5492706298828125,2.555267333984375,Fixation,POINT (0.2534478157758713 0.2818746119737625),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993162470,19507556434,1,1,"(0.24968446791172028, 0.2795271575450897)","(0.25286155939102173, 0.27466073632240295)",1,1,2.5466461181640625,2.5422515869140625,Fixation,POINT (0.251273013651371 0.2770939469337463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993170803,19507564767,1,1,"(0.2539438307285309, 0.2869296967983246)","(0.25307080149650574, 0.2841445803642273)",1,1,2.568832397460937,2.5711822509765625,Fixation,POINT (0.2535073161125183 0.2855371385812759),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993179141,19507573105,1,1,"(0.2577385902404785, 0.29652106761932373)","(0.25275957584381104, 0.2845635712146759)",1,1,2.574935913085937,2.5601806640625,Fixation,POINT (0.2552490830421448 0.2905423194169998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993187474,19507581438,1,1,"(0.2555261552333832, 0.2897527515888214)","(0.24930419027805328, 0.27727800607681274)",1,1,2.576507568359375,2.5609283447265625,Fixation,POINT (0.2524151727557182 0.2835153788328171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993195807,19507589771,1,1,"(0.25433528423309326, 0.2917185425758362)","(0.25146642327308655, 0.280661404132843)",1,1,2.560272216796875,2.5489959716796875,Fixation,POINT (0.2529008537530899 0.2861899733543396),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993204141,19507598105,1,1,"(0.25467830896377563, 0.28548550605773926)","(0.25160130858421326, 0.277103453874588)",1,1,2.5383758544921875,2.567657470703125,Fixation,POINT (0.2531398087739944 0.2812944799661636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993212474,19507606438,1,1,"(0.25791773200035095, 0.29077258706092834)","(0.249210387468338, 0.2762884497642517)",1,1,2.53948974609375,2.5803680419921875,Fixation,POINT (0.2535640597343445 0.28353051841259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993220807,19507614771,1,1,"(0.25517797470092773, 0.29140251874923706)","(0.2473708689212799, 0.277397096157074)",1,1,2.570281982421875,2.5571746826171875,Fixation,POINT (0.2512744218111038 0.2843998074531555),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993229141,19507623105,1,1,"(0.25474053621292114, 0.28804752230644226)","(0.2507072687149048, 0.28173333406448364)",1,1,2.5718536376953125,2.5585174560546875,Fixation,POINT (0.252723902463913 0.284890428185463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993237474,19507631438,1,1,"(0.2557528614997864, 0.29227766394615173)","(0.24574138224124908, 0.28148728609085083)",1,1,2.569198608398437,2.5738983154296875,Fixation,POINT (0.2507471218705177 0.2868824750185013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993245807,19507639771,1,1,"(0.2528182864189148, 0.29867514967918396)","(0.24829848110675812, 0.28009411692619324)",1,1,2.57708740234375,2.5709991455078125,Fixation,POINT (0.2505583837628365 0.2893846333026886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993254141,19507648105,1,1,"(0.2511792480945587, 0.285890132188797)","(0.24949733912944794, 0.27866503596305847)",1,1,2.5587921142578125,2.550048828125,Fixation,POINT (0.2503382936120033 0.2822775840759277),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993262474,19507656438,1,1,"(0.24738305807113647, 0.28778553009033203)","(0.25057750940322876, 0.2773829698562622)",1,1,2.5751190185546875,2.583969116210937,Fixation,POINT (0.2489802837371826 0.2825842499732971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993270807,19507664771,1,1,"(0.24197594821453094, 0.28374239802360535)","(0.25358253717422485, 0.2793121039867401)",1,1,2.5789794921875,2.5839385986328125,Fixation,POINT (0.2477792426943779 0.2815272510051727),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993279141,19507673105,1,1,"(0.24427300691604614, 0.28971219062805176)","(0.2562197744846344, 0.27530625462532043)",1,1,2.571502685546875,2.571533203125,Fixation,POINT (0.2502463907003403 0.2825092226266861),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993287474,19507681438,1,1,"(0.24018415808677673, 0.28047576546669006)","(0.2585887610912323, 0.2803990840911865)",1,1,2.562530517578125,2.586090087890625,Fixation,POINT (0.2493864595890045 0.2804374247789383),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993295807,19507689771,1,1,"(0.24250160157680511, 0.29034629464149475)","(0.2564549744129181, 0.280680775642395)",1,1,2.5703582763671875,2.592010498046875,Fixation,POINT (0.2494782879948616 0.2855135351419449),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993304141,19507698105,1,1,"(0.2446342408657074, 0.2879753112792969)","(0.2538803219795227, 0.2824169993400574)",1,1,2.5606231689453125,2.57208251953125,Fixation,POINT (0.249257281422615 0.2851961553096771),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993312481,19507706445,1,1,"(0.24760988354682922, 0.2985977530479431)","(0.25151821970939636, 0.27873000502586365)",1,1,2.5606689453125,2.5771942138671875,Fixation,POINT (0.2495640516281128 0.2886638790369034),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993320814,19507714778,1,1,"(0.24945895373821259, 0.2983643710613251)","(0.2511938214302063, 0.27927228808403015)",1,1,2.5810699462890625,2.5760040283203125,Fixation,POINT (0.2503263875842094 0.2888183295726776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993329147,19507723111,1,1,"(0.24966579675674438, 0.2968122661113739)","(0.2525555491447449, 0.2780388593673706)",1,1,2.567596435546875,2.5838775634765625,Fixation,POINT (0.2511106729507446 0.2874255627393722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993337481,19507731445,1,1,"(0.2515820860862732, 0.2915436029434204)","(0.24970796704292297, 0.2788045108318329)",1,1,2.586761474609375,2.575927734375,Fixation,POINT (0.2506450265645981 0.2851740568876266),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993345814,19507739778,1,1,"(0.25356441736221313, 0.2951008081436157)","(0.2495417594909668, 0.27493929862976074)",1,1,2.5758514404296875,2.5885772705078125,Fixation,POINT (0.25155308842659 0.2850200533866882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993354148,19507748112,1,1,"(0.2556684613227844, 0.29654109477996826)","(0.24815472960472107, 0.2739166021347046)",1,1,2.5849151611328125,2.562591552734375,Fixation,POINT (0.2519115954637528 0.2852288484573364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993362481,19507756445,1,1,"(0.2576121985912323, 0.29295456409454346)","(0.24743115901947021, 0.28385916352272034)",1,1,2.582611083984375,2.57427978515625,Fixation,POINT (0.2525216788053513 0.2884068638086319),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993370814,19507764778,1,1,"(0.2592373490333557, 0.2901066541671753)","(0.24718140065670013, 0.2812653183937073)",1,1,2.59814453125,2.58990478515625,Fixation,POINT (0.2532093748450279 0.2856859862804413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993379148,19507773112,1,1,"(0.25745660066604614, 0.29947686195373535)","(0.25814059376716614, 0.2904859185218811)",1,1,2.590545654296875,2.5738525390625,Fixation,POINT (0.2577985972166061 0.2949813902378082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993387480,19507781444,1,1,"(0.26859745383262634, 0.3061717748641968)","(0.27485358715057373, 0.28734883666038513)",1,1,2.6087799072265625,2.61334228515625,Fixation,POINT (0.2717255204916 0.296760305762291),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993395814,19507789778,1,1,"(0.2731790244579315, 0.3117734491825104)","(0.2673693895339966, 0.2905222773551941)",1,1,2.60516357421875,2.590484619140625,Fixation,POINT (0.270274206995964 0.3011478632688522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993404147,19507798111,1,1,"(0.27627021074295044, 0.313092440366745)","(0.2677573263645172, 0.2819420099258423)",1,1,2.618194580078125,2.5881805419921875,Fixation,POINT (0.2720137685537338 0.2975172251462936),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993412480,19507806444,1,1,"(0.2814271152019501, 0.32324686646461487)","(0.26607364416122437, 0.28511881828308105)",1,1,2.634017944335937,2.585540771484375,Fixation,POINT (0.2737503796815872 0.304182842373848),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993420813,19507814777,1,1,"(0.277275413274765, 0.3127864599227905)","(0.2646280527114868, 0.2849859595298767)",1,1,2.610015869140625,2.578842163085937,Fixation,POINT (0.2709517329931259 0.2988862097263336),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993429147,19507823111,1,1,"(0.2773323059082031, 0.3087172508239746)","(0.26327458024024963, 0.2820354998111725)",1,1,2.6190185546875,2.595687866210937,Fixation,POINT (0.2703034430742264 0.2953763753175736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993437480,19507831444,1,1,"(0.27827662229537964, 0.312740683555603)","(0.2658500373363495, 0.27883487939834595)",1,1,2.616668701171875,2.591522216796875,Fixation,POINT (0.2720633298158646 0.2957877814769745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993445815,19507839779,1,1,"(0.2752912640571594, 0.3058871328830719)","(0.26958104968070984, 0.2867850363254547)",1,1,2.59979248046875,2.596282958984375,Fixation,POINT (0.2724361568689346 0.2963360846042633),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993454149,19507848113,1,1,"(0.2724354565143585, 0.3100201487541199)","(0.27247554063796997, 0.29022565484046936)",1,1,2.608062744140625,2.57672119140625,Fixation,POINT (0.2724554985761642 0.3001229017972946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993462483,19507856447,1,1,"(0.271182656288147, 0.2993629276752472)","(0.2765045166015625, 0.28764230012893677)",1,1,2.617706298828125,2.5606689453125,Fixation,POINT (0.2738435864448547 0.293502613902092),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993470815,19507864779,1,1,"(0.2700333595275879, 0.30474337935447693)","(0.2717905342578888, 0.2834954559803009)",1,1,2.619842529296875,2.586166381835937,Fixation,POINT (0.2709119468927383 0.2941194176673889),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993479148,19507873112,1,1,"(0.2698783278465271, 0.30298513174057007)","(0.27178990840911865, 0.2905457019805908)",1,1,2.64080810546875,2.5757293701171875,Fixation,POINT (0.2708341181278229 0.2967654168605804),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993487482,19507881446,1,1,"(0.2744782269001007, 0.305868923664093)","(0.26908379793167114, 0.29208239912986755)",1,1,2.6242218017578125,2.584381103515625,Fixation,POINT (0.2717810124158859 0.2989756613969803),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993495815,19507889779,1,1,"(0.28518638014793396, 0.299832820892334)","(0.26939162611961365, 0.290679395198822)",1,1,2.65167236328125,2.5810546875,Fixation,POINT (0.2772890031337738 0.295256108045578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993504149,19507898113,1,1,"(0.27806809544563293, 0.29896846413612366)","(0.26378726959228516, 0.29346728324890137)",1,1,2.596832275390625,2.59033203125,Fixation,POINT (0.270927682518959 0.2962178736925125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993512482,19507906446,1,1,"(0.2790999710559845, 0.30360326170921326)","(0.2646072208881378, 0.2943185865879059)",1,1,2.623626708984375,2.575653076171875,Fixation,POINT (0.2718535959720612 0.2989609241485596),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993520815,19507914779,1,1,"(0.2778305113315582, 0.2987060546875)","(0.26289841532707214, 0.291617214679718)",1,1,2.6017608642578125,2.5993194580078125,Fixation,POINT (0.2703644633293152 0.295161634683609),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993529149,19507923113,1,1,"(0.28235891461372375, 0.29506999254226685)","(0.265018105506897, 0.28671127557754517)",1,1,2.6298065185546875,2.5775909423828125,Fixation,POINT (0.2736885100603104 0.290890634059906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993537482,19507931446,1,1,"(0.27972501516342163, 0.2884148955345154)","(0.267437607049942, 0.29398274421691895)",1,1,2.613388061523437,2.5865936279296875,Fixation,POINT (0.2735813111066818 0.2911988198757172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993545815,19507939779,1,1,"(0.27583518624305725, 0.29489994049072266)","(0.27147921919822693, 0.30024921894073486)",1,1,2.6355438232421875,2.588043212890625,Fixation,POINT (0.2736572027206421 0.2975745797157288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,add,4114383,1210993554149,19507948112,1,1,"(0.27676209807395935, 0.3045159578323364)","(0.26990070939064026, 0.29963043332099915)",1,1,2.663482666015625,2.59466552734375,Fixation,POINT (0.2733314037322998 0.3020731955766678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
