,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,setPhoto.0,JdaiPhoto.0,photo.0,String.0,text.0,=.0,nan.0,if.0,photo.1,!=.0,nan.1,label.0,setText.0,""""".0",try.0,text.1,=.1,photo.2,getSection.0,getInfoStore.0,getCaption.0,photo.3,catch.0,JdaiReadException.0,e.0,JdaiGuiHelpers.0,reportException.0,"""Unable to read caption"".100",e.1,if.1,text.2,==.0,nan.2,||.0,text.3,equals.0,""""".1",text.4,=.2,"""No caption set"".101",else.0,label.1,setIcon.0,nan.3,label.2,setToolTipText.0,text.5,setNewPhoto.0,photo.4,code,participant_summary
0,136,setPhoto,50994916,1211141926602,19656319970,1,1,"(0.6460001468658447, 0.16937711834907532)","(0.6439656019210815, 0.16857251524925232)",1,1,2.820953369140625,2.769882202148437,Fixation,POINT (0.6449828743934631 0.1689748167991638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211141934936,19656328304,1,1,"(0.6531336307525635, 0.1649002879858017)","(0.6522753834724426, 0.17291359603405)",1,1,2.81695556640625,2.75579833984375,Fixation,POINT (0.652704507112503 0.1689069420099258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211141951606,19656344974,1,1,"(0.6358944773674011, 0.2142457813024521)","(0.6408898234367371, 0.23439350724220276)",1,1,2.812362670898437,2.751205444335937,Fixation,POINT (0.6383921504020691 0.2243196442723274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211141959940,19656353308,1,1,"(0.6455684304237366, 0.23529097437858582)","(0.636663019657135, 0.22029556334018707)",1,1,2.828033447265625,2.7616119384765625,Fixation,POINT (0.6411157250404358 0.2277932688593864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211141968273,19656361641,1,1,"(0.6396538019180298, 0.21713072061538696)","(0.64186030626297, 0.2173718512058258)",1,1,2.8505401611328125,2.753173828125,Fixation,POINT (0.6407570540904999 0.2172512859106064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211141976598,19656369966,1,1,"(0.6414453983306885, 0.1999935358762741)","(0.6433019638061523, 0.22893081605434418)",1,1,2.8462371826171875,2.731353759765625,Fixation,POINT (0.6423736810684204 0.2144621759653091),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211141984940,19656378308,1,1,"(0.6328073143959045, 0.21042734384536743)","(0.6388751268386841, 0.22293604910373688)",1,1,2.8228912353515625,2.750473022460937,Fixation,POINT (0.6358412206172943 0.2166816964745522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211141993273,19656386641,1,1,"(0.6405041813850403, 0.2098875492811203)","(0.634910523891449, 0.2225513756275177)",1,1,2.835205078125,2.7415924072265625,Fixation,POINT (0.6377073526382446 0.216219462454319),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142001606,19656394974,1,1,"(0.6465794444084167, 0.21009515225887299)","(0.6421875357627869, 0.21387843787670135)",1,1,2.832992553710937,2.7565460205078125,Fixation,POINT (0.6443834900856018 0.2119867950677872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142009940,19656403308,1,1,"(0.6409525275230408, 0.20413285493850708)","(0.6384696960449219, 0.2109834998846054)",1,1,2.8507537841796875,2.761627197265625,Fixation,POINT (0.6397111117839813 0.2075581774115562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142018273,19656411641,1,1,"(0.6351062059402466, 0.21038669347763062)","(0.6390677094459534, 0.21421894431114197)",1,1,2.8364715576171875,2.757415771484375,Fixation,POINT (0.6370869576931 0.2123028188943863),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142026606,19656419974,1,1,"(0.6400812268257141, 0.2109156847000122)","(0.6369674205780029, 0.21164852380752563)",1,1,2.850921630859375,2.770721435546875,Fixation,POINT (0.6385243237018585 0.2112821042537689),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142034940,19656428308,1,1,"(0.636296808719635, 0.22303207218647003)","(0.6373064517974854, 0.22965097427368164)",1,1,2.845184326171875,2.7461700439453125,Fixation,POINT (0.6368016302585602 0.2263415232300758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142043264,19656436632,1,1,"(0.6402576565742493, 0.21017374098300934)","(0.6342639327049255, 0.21697573363780975)",1,1,2.8409423828125,2.770614624023437,Fixation,POINT (0.6372607946395874 0.2135747373104096),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142051607,19656444974,1,1,"(0.6423740386962891, 0.21957840025424957)","(0.637742817401886, 0.22984036803245544)",1,1,2.8210601806640625,2.773956298828125,Fixation,POINT (0.6400584280490875 0.2247093841433525),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142059941,19656453308,1,1,"(0.6466439366340637, 0.2218960076570511)","(0.6361384987831116, 0.23191213607788086)",1,1,2.837738037109375,2.7436676025390625,Fixation,POINT (0.6413912177085876 0.226904071867466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142068274,19656461641,1,1,"(0.6467154026031494, 0.22675110399723053)","(0.634438157081604, 0.22377468645572662)",1,1,2.8280029296875,2.750518798828125,Fixation,POINT (0.6405767798423767 0.2252628952264786),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142076607,19656469974,1,1,"(0.6451096534729004, 0.20556406676769257)","(0.6394212245941162, 0.21947865188121796)",1,1,2.8290557861328125,2.73773193359375,Fixation,POINT (0.6422654390335083 0.2125213593244553),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142084947,19656478314,1,1,"(0.6441490650177002, 0.1992715746164322)","(0.6385948657989502, 0.22440381348133087)",1,1,2.8109130859375,2.78204345703125,Fixation,POINT (0.6413719654083252 0.2118376940488815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142093280,19656486647,1,1,"(0.6408700346946716, 0.19933980703353882)","(0.6360434293746948, 0.22712922096252441)",1,1,2.811065673828125,2.737396240234375,Fixation,POINT (0.6384567320346832 0.2132345139980316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142101605,19656494972,1,1,"(0.6399694681167603, 0.21842658519744873)","(0.6391286253929138, 0.22978512942790985)",1,1,2.8112945556640625,2.737396240234375,Fixation,POINT (0.639549046754837 0.2241058573126793),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142109938,19656503305,1,1,"(0.6372197270393372, 0.2045070081949234)","(0.6427794694900513, 0.21610943973064423)",1,1,2.7875213623046875,2.7186431884765625,Fixation,POINT (0.6399995982646942 0.2103082239627838),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142118271,19656511638,1,1,"(0.6386491060256958, 0.2199036329984665)","(0.6399602890014648, 0.22683463990688324)",1,1,2.7917633056640625,2.71734619140625,Fixation,POINT (0.6393046975135803 0.2233691364526749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142126605,19656519972,1,1,"(0.643751859664917, 0.219218447804451)","(0.6373953819274902, 0.2281358689069748)",1,1,2.762786865234375,2.713485717773437,Fixation,POINT (0.6405736207962036 0.2236771583557129),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142134938,19656528305,1,1,"(0.6460449695587158, 0.2212778478860855)","(0.6328979134559631, 0.23341451585292816)",1,1,2.7567291259765625,2.694183349609375,Fixation,POINT (0.6394714415073395 0.2273461818695068),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142143271,19656536638,1,1,"(0.6378123164176941, 0.21704575419425964)","(0.6347094774246216, 0.22003009915351868)",1,1,2.77471923828125,2.71856689453125,Fixation,POINT (0.6362608969211578 0.2185379266738892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142151605,19656544972,1,1,"(0.6359046101570129, 0.2057495266199112)","(0.6387900710105896, 0.22714821994304657)",1,1,2.7588653564453125,2.684799194335937,Fixation,POINT (0.6373473405838013 0.2164488732814789),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142159938,19656553305,1,1,"(0.6461113095283508, 0.2058144509792328)","(0.6400946378707886, 0.22113117575645447)",1,1,2.745330810546875,2.6649322509765625,Fixation,POINT (0.6431029736995697 0.2134728133678436),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142168271,19656561638,1,1,"(0.6376108527183533, 0.19095169007778168)","(0.6341308951377869, 0.22647127509117126)",1,1,2.739990234375,2.6790008544921875,Fixation,POINT (0.6358708739280701 0.2087114825844765),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142176605,19656569972,1,1,"(0.6446446776390076, 0.21380870044231415)","(0.6374207139015198, 0.2185097485780716)",1,1,2.7272186279296875,2.680938720703125,Fixation,POINT (0.6410326957702637 0.2161592245101929),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142184938,19656578305,1,1,"(0.638939380645752, 0.213955357670784)","(0.6293684840202332, 0.22417451441287994)",1,1,2.73101806640625,2.6632232666015625,Fixation,POINT (0.6341539323329926 0.219064936041832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142193271,19656586638,1,1,"(0.6449621915817261, 0.21737106144428253)","(0.6386996507644653, 0.22147192060947418)",1,1,2.7154693603515625,2.6632080078125,Fixation,POINT (0.6418309211730957 0.2194214910268784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142201605,19656594972,1,1,"(0.6401504874229431, 0.20594272017478943)","(0.6319191455841064, 0.22367562353610992)",1,1,2.7136383056640625,2.664825439453125,Fixation,POINT (0.6360348165035248 0.2148091718554497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142209938,19656603305,1,1,"(0.6424697637557983, 0.227898508310318)","(0.6384879946708679, 0.23029311001300812)",1,1,2.699371337890625,2.640609741210937,Fixation,POINT (0.6404788792133331 0.2290958091616631),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142218275,19656611642,1,1,"(0.6471291780471802, 0.22278355062007904)","(0.6336330771446228, 0.22095686197280884)",1,1,2.6839599609375,2.6416473388671875,Fixation,POINT (0.6403811275959015 0.2218702062964439),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142226610,19656619977,1,1,"(0.6411890387535095, 0.21380756795406342)","(0.6317816376686096, 0.2171432077884674)",1,1,2.6950836181640625,2.6397247314453125,Fixation,POINT (0.6364853382110596 0.2154753878712654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142234942,19656628309,1,1,"(0.6355539560317993, 0.20515985786914825)","(0.6291088461875916, 0.21382392942905426)",1,1,2.6876220703125,2.6333465576171875,Fixation,POINT (0.6323314011096954 0.2094918936491013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142243275,19656636642,1,1,"(0.6324678659439087, 0.21561767160892487)","(0.6365320682525635, 0.21878603100776672)",1,1,2.7066650390625,2.6156158447265625,Fixation,POINT (0.6344999670982361 0.2172018513083458),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142251610,19656644977,1,1,"(0.6399809122085571, 0.20868314802646637)","(0.6347708106040955, 0.2168746143579483)",1,1,2.670135498046875,2.598297119140625,Fixation,POINT (0.6373758614063263 0.2127788811922073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142259943,19656653310,1,1,"(0.6343902349472046, 0.1979452520608902)","(0.6330768465995789, 0.22481395304203033)",1,1,2.67034912109375,2.5916900634765625,Fixation,POINT (0.6337335407733917 0.2113796025514603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142268275,19656661642,1,1,"(0.6378560066223145, 0.20371443033218384)","(0.6307045221328735, 0.2142479121685028)",1,1,2.6730194091796875,2.6144561767578125,Fixation,POINT (0.634280264377594 0.2089811712503433),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142276610,19656669977,1,1,"(0.6386288404464722, 0.2065994143486023)","(0.6316103935241699, 0.21069000661373138)",1,1,2.6380157470703125,2.60540771484375,Fixation,POINT (0.635119616985321 0.2086447104811668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142284944,19656678310,1,1,"(0.6483374238014221, 0.2208968698978424)","(0.6307394504547119, 0.23122859001159668)",1,1,2.6477508544921875,2.5978546142578125,Fixation,POINT (0.639538437128067 0.2260627299547195),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142293277,19656686643,1,1,"(0.6382972002029419, 0.19876818358898163)","(0.6341568231582642, 0.23349478840827942)",1,1,2.6504364013671875,2.5907440185546875,Fixation,POINT (0.636227011680603 0.2161314859986305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142301611,19656694977,1,1,"(0.6359097957611084, 0.22007575631141663)","(0.6333208084106445, 0.22153250873088837)",1,1,2.660003662109375,2.5848388671875,Fixation,POINT (0.6346153020858765 0.2208041325211525),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142309943,19656703309,1,1,"(0.6408142447471619, 0.22423288226127625)","(0.6344966888427734, 0.23172254860401154)",1,1,2.62139892578125,2.586532592773437,Fixation,POINT (0.6376554667949677 0.2279777154326439),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142318277,19656711643,1,1,"(0.6371011734008789, 0.22571240365505219)","(0.6392847895622253, 0.22163592278957367)",1,1,2.6281890869140625,2.5630645751953125,Fixation,POINT (0.6381929814815521 0.2236741632223129),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142326610,19656719976,1,1,"(0.6382990479469299, 0.22269132733345032)","(0.6325401067733765, 0.21995769441127777)",1,1,2.6359405517578125,2.564666748046875,Fixation,POINT (0.6354195773601532 0.221324510872364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142334943,19656728309,1,1,"(0.6419892907142639, 0.19590862095355988)","(0.6421677470207214, 0.21834668517112732)",1,1,2.6278533935546875,2.5573883056640625,Fixation,POINT (0.6420785188674927 0.2071276530623436),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142343276,19656736642,1,1,"(0.6371560096740723, 0.2285289317369461)","(0.6360752582550049, 0.220433309674263)",1,1,2.6295166015625,2.5540008544921875,Fixation,POINT (0.6366156339645386 0.2244811207056046),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142351615,19656744981,1,1,"(0.6447763442993164, 0.2121264934539795)","(0.6408741474151611, 0.22041268646717072)",1,1,2.5896453857421875,2.55072021484375,Fixation,POINT (0.6428252458572388 0.2162695899605751),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142359948,19656753314,1,1,"(0.6354729533195496, 0.2291066199541092)","(0.6385415196418762, 0.22209858894348145)",1,1,2.591903686523437,2.550201416015625,Fixation,POINT (0.6370072364807129 0.2256026044487953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142368281,19656761647,1,1,"(0.6425991058349609, 0.2099408060312271)","(0.6366291046142578, 0.21280324459075928)",1,1,2.5984344482421875,2.521392822265625,Fixation,POINT (0.6396141052246094 0.2113720253109932),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142376615,19656769981,1,1,"(0.6374744176864624, 0.2037370502948761)","(0.6384654641151428, 0.21821720898151398)",1,1,2.600677490234375,2.5281524658203125,Fixation,POINT (0.6379699409008026 0.210977129638195),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142384948,19656778314,1,1,"(0.641328752040863, 0.20041559636592865)","(0.635577380657196, 0.2154005467891693)",1,1,2.5590057373046875,2.5135955810546875,Fixation,POINT (0.6384530663490295 0.207908071577549),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142393282,19656786648,1,1,"(0.6426569223403931, 0.2244490385055542)","(0.639935314655304, 0.22504828870296478)",1,1,2.564117431640625,2.5160369873046875,Fixation,POINT (0.6412961184978485 0.2247486636042595),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142401616,19656794982,1,1,"(0.6358059644699097, 0.20209766924381256)","(0.6391748785972595, 0.21693772077560425)",1,1,2.560531616210937,2.5057525634765625,Fixation,POINT (0.6374904215335846 0.2095176950097084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142409948,19656803314,1,1,"(0.6409390568733215, 0.2134859263896942)","(0.6357795000076294, 0.22465254366397858)",1,1,2.580322265625,2.509506225585937,Fixation,POINT (0.6383592784404755 0.2190692350268364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142418281,19656811647,1,1,"(0.6318336725234985, 0.20835059881210327)","(0.6396895051002502, 0.21945112943649292)",1,1,2.561279296875,2.50701904296875,Fixation,POINT (0.6357615888118744 0.2139008641242981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142434948,19656828314,1,1,"(0.6650822758674622, 0.22241061925888062)","(0.6529427766799927, 0.22236435115337372)",1,1,2.57098388671875,2.4852752685546875,Fixation,POINT (0.6590125262737274 0.2223874852061272),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142443281,19656836647,1,1,"(0.6529588103294373, 0.23320454359054565)","(0.639290988445282, 0.20927943289279938)",1,1,2.53680419921875,2.4838104248046875,Fixation,POINT (0.6461248993873596 0.2212419882416725),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142451615,19656844981,1,1,"(0.6558359861373901, 0.21019066870212555)","(0.6497094035148621, 0.22324594855308533)",1,1,2.5492095947265625,2.47100830078125,Fixation,POINT (0.6527726948261261 0.2167183086276054),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142459948,19656853314,1,1,"(0.6598475575447083, 0.21361689269542694)","(0.6454273462295532, 0.22137247025966644)",1,1,2.555694580078125,2.4995269775390625,Fixation,POINT (0.6526374518871307 0.2174946814775467),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142468281,19656861647,1,1,"(0.6510679721832275, 0.2155524045228958)","(0.6433321833610535, 0.22409403324127197)",1,1,2.523651123046875,2.4720916748046875,Fixation,POINT (0.6472000777721405 0.2198232188820839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142476619,19656869985,1,1,"(0.6659049987792969, 0.21046635508537292)","(0.6463214755058289, 0.23173530399799347)",1,1,2.538803100585937,2.47637939453125,Fixation,POINT (0.6561132371425629 0.2211008295416832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142484953,19656878319,1,1,"(0.6600275039672852, 0.21722754836082458)","(0.6476743221282959, 0.2170218527317047)",1,1,2.5083160400390625,2.487396240234375,Fixation,POINT (0.6538509130477905 0.2171247005462646),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142493286,19656886652,1,1,"(0.6503064632415771, 0.22059272229671478)","(0.6394737958908081, 0.21688170731067657)",1,1,2.5145263671875,2.46990966796875,Fixation,POINT (0.6448901295661926 0.2187372148036957),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142501620,19656894986,1,1,"(0.6614561676979065, 0.2247193455696106)","(0.6453633308410645, 0.19261570274829865)",1,1,2.5118865966796875,2.456268310546875,Fixation,POINT (0.6534097492694855 0.2086675241589546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142509961,19656903327,1,1,"(0.6619547009468079, 0.2100868821144104)","(0.6459173560142517, 0.20689581334590912)",1,1,2.506210327148437,2.4813385009765625,Fixation,POINT (0.6539360284805298 0.2084913477301598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142518296,19656911661,1,1,"(0.6555002927780151, 0.21775677800178528)","(0.6442770957946777, 0.2063983827829361)",1,1,2.514144897460937,2.464324951171875,Fixation,POINT (0.6498886942863464 0.2120775803923607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142526629,19656919994,1,1,"(0.6648385524749756, 0.21293114125728607)","(0.6492389440536499, 0.20279563963413239)",1,1,2.5082550048828125,2.4764556884765625,Fixation,POINT (0.6570387482643127 0.2078633904457092),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142534962,19656928327,1,1,"(0.6548895239830017, 0.2241446077823639)","(0.6414105296134949, 0.19777709245681763)",1,1,2.523422241210937,2.4375457763671875,Fixation,POINT (0.6481500267982483 0.2109608501195908),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142543296,19656936661,1,1,"(0.6602145433425903, 0.21217311918735504)","(0.6515512466430664, 0.20914188027381897)",1,1,2.496124267578125,2.452011108398437,Fixation,POINT (0.6558828949928284 0.210657499730587),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142551629,19656944994,1,1,"(0.6623095273971558, 0.20559903979301453)","(0.6405693888664246, 0.2054482102394104)",1,1,2.4871826171875,2.449554443359375,Fixation,POINT (0.6514394581317902 0.2055236250162125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142559962,19656953327,1,1,"(0.6523396968841553, 0.20930889248847961)","(0.64433753490448, 0.2070239931344986)",1,1,2.47662353515625,2.40972900390625,Fixation,POINT (0.6483386158943176 0.2081664428114891),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142568296,19656961661,1,1,"(0.6563614010810852, 0.22902096807956696)","(0.6527217030525208, 0.21057893335819244)",1,1,2.514129638671875,2.42840576171875,Fixation,POINT (0.654541552066803 0.2197999507188797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142576629,19656969994,1,1,"(0.6588440537452698, 0.2165781408548355)","(0.6518739461898804, 0.2316483110189438)",1,1,2.512939453125,2.4015655517578125,Fixation,POINT (0.6553589999675751 0.2241132259368896),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211142584962,19656978327,1,1,"(0.6597615480422974, 0.19741888344287872)","(0.6510688066482544, 0.22341805696487427)",1,1,2.4603424072265625,2.4229736328125,Fixation,POINT (0.6554151773452759 0.2104184702038765),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
