,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,refreshTreePanel.0,root.0,removeAllChildren.0,root.1,=.0,new.0,DefaultMutableTreeNode.0,"""ALL"".0",treeModel.0,=.1,new.1,DefaultTreeModel.0,root.2,tree.0,setModel.0,treeModel.1,tree.1,setBounds.0,new.2,Rectangle.0,0.0,0.1,196.0,443.0,tree.2,setLayout.0,nan.0,tree.3,setBackground.0,Color.0,white.0,tree.4,setCellRenderer.0,new.3,UserIconRenderer.0,addAllUsers.0,TreePath.0,treePath.0,=.2,tree.5,getPathForRow.0,0.2,tree.6,fireTreeExpanded.0,treePath.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,refreshTreePanel,35553511,1208468757496,16983160196,1,1,"(0.1365726739168167, 0.18147847056388855)","(0.1441332846879959, 0.21570058166980743)",1,1,2.491851806640625,2.529327392578125,Fixation,POINT (0.1403529793024063 0.198589526116848),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468765835,16983168535,1,1,"(0.1366414874792099, 0.17812776565551758)","(0.1486905962228775, 0.21237340569496155)",1,1,2.484161376953125,2.5200347900390625,Fixation,POINT (0.1426660418510437 0.1952505856752396),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468774169,16983176869,1,1,"(0.13564521074295044, 0.1827436089515686)","(0.14984504878520966, 0.2163069099187851)",1,1,2.50946044921875,2.507537841796875,Fixation,POINT (0.14274512976408 0.1995252594351768),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468782502,16983185202,1,1,"(0.14362004399299622, 0.17453518509864807)","(0.14989885687828064, 0.2150280773639679)",1,1,2.4977569580078125,2.5110321044921875,Fixation,POINT (0.1467594504356384 0.194781631231308),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468790835,16983193535,1,1,"(0.13807611167430878, 0.18218521773815155)","(0.14917610585689545, 0.20845083892345428)",1,1,2.4909210205078125,2.4976806640625,Fixation,POINT (0.1436261087656021 0.1953180283308029),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468799168,16983201868,1,1,"(0.1345256119966507, 0.17489174008369446)","(0.1472158282995224, 0.21431025862693787)",1,1,2.4925079345703125,2.532318115234375,Fixation,POINT (0.1408707201480866 0.1946009993553162),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468807502,16983210202,1,1,"(0.131486713886261, 0.17580117285251617)","(0.14626388251781464, 0.21865086257457733)",1,1,2.505218505859375,2.5062408447265625,Fixation,POINT (0.1388752982020378 0.1972260177135468),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468815835,16983218535,1,1,"(0.13638748228549957, 0.1770963966846466)","(0.1431158185005188, 0.2045629471540451)",1,1,2.4981231689453125,2.5413360595703125,Fixation,POINT (0.1397516503930092 0.1908296719193459),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468840835,16983243535,1,1,"(0.1836697906255722, 0.19109013676643372)","(0.2048654556274414, 0.19781489670276642)",1,1,2.52325439453125,2.5404510498046875,Fixation,POINT (0.1942676231265068 0.1944525167346001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468849169,16983251869,1,1,"(0.18673823773860931, 0.18721990287303925)","(0.20318283140659332, 0.20698876678943634)",1,1,2.513275146484375,2.5454559326171875,Fixation,POINT (0.1949605345726013 0.1971043348312378),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468857502,16983260202,1,1,"(0.18718217313289642, 0.19497327506542206)","(0.20193776488304138, 0.21289004385471344)",1,1,2.5452117919921875,2.556381225585937,Fixation,POINT (0.1945599690079689 0.2039316594600678),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468865835,16983268535,1,1,"(0.1842845380306244, 0.19828714430332184)","(0.19598378241062164, 0.20854414999485016)",1,1,2.5343475341796875,2.539764404296875,Fixation,POINT (0.190134160220623 0.203415647149086),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468874169,16983276869,1,1,"(0.18828721344470978, 0.19096669554710388)","(0.19706754386425018, 0.2119712233543396)",1,1,2.532333374023437,2.5259246826171875,Fixation,POINT (0.19267737865448 0.2014689594507217),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468882502,16983285202,1,1,"(0.19438903033733368, 0.1868080049753189)","(0.19867119193077087, 0.2079637199640274)",1,1,2.53216552734375,2.539337158203125,Fixation,POINT (0.1965301111340523 0.1973858624696732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468890835,16983293535,1,1,"(0.19234269857406616, 0.1877928525209427)","(0.20554426312446594, 0.21128755807876587)",1,1,2.5335693359375,2.553085327148437,Fixation,POINT (0.198943480849266 0.1995402052998543),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468899174,16983301874,1,1,"(0.1878560185432434, 0.1827954798936844)","(0.19721058011054993, 0.21590249240398407)",1,1,2.509307861328125,2.530136108398437,Fixation,POINT (0.1925332993268967 0.1993489861488342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468907508,16983310208,1,1,"(0.1863870620727539, 0.18218566477298737)","(0.2020123302936554, 0.21434974670410156)",1,1,2.5466766357421875,2.536361694335937,Fixation,POINT (0.1941996961832046 0.1982677057385445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468915841,16983318541,1,1,"(0.18876798450946808, 0.18365424871444702)","(0.19976280629634857, 0.21435412764549255)",1,1,2.521148681640625,2.5365753173828125,Fixation,POINT (0.1942653954029083 0.1990041881799698),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468924174,16983326874,1,1,"(0.1865127980709076, 0.1876419335603714)","(0.19707034528255463, 0.21318846940994263)",1,1,2.518051147460937,2.546783447265625,Fixation,POINT (0.1917915716767311 0.200415201485157),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468932508,16983335208,1,1,"(0.18798480927944183, 0.19072307646274567)","(0.19748833775520325, 0.21136672794818878)",1,1,2.520263671875,2.5533447265625,Fixation,POINT (0.1927365735173225 0.2010449022054672),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468957508,16983360208,1,1,"(0.23078027367591858, 0.21599504351615906)","(0.23763255774974823, 0.22729475796222687)",1,1,2.54144287109375,2.5642547607421875,Fixation,POINT (0.2342064157128334 0.221644900739193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468965841,16983368541,1,1,"(0.21863992512226105, 0.2127242237329483)","(0.23030322790145874, 0.22116783261299133)",1,1,2.526718139648437,2.562225341796875,Fixation,POINT (0.2244715765118599 0.2169460281729698),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468974175,16983376875,1,1,"(0.22142067551612854, 0.20987799763679504)","(0.22025182843208313, 0.21712557971477509)",1,1,2.5238037109375,2.5872955322265625,Fixation,POINT (0.2208362519741058 0.2135017886757851),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468982508,16983385208,1,1,"(0.22180293500423431, 0.20547042787075043)","(0.22804979979991913, 0.22133184969425201)",1,1,2.529296875,2.5418243408203125,Fixation,POINT (0.2249263674020767 0.2134011387825012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468990841,16983393541,1,1,"(0.2206592708826065, 0.20113030076026917)","(0.22317831218242645, 0.22507397830486298)",1,1,2.49029541015625,2.565521240234375,Fixation,POINT (0.2219187915325165 0.2131021395325661),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208468999174,16983401874,1,1,"(0.22516511380672455, 0.20270828902721405)","(0.2269607037305832, 0.22315526008605957)",1,1,2.5387725830078125,2.5507965087890625,Fixation,POINT (0.2260629087686539 0.2129317745566368),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208469007508,16983410208,1,1,"(0.2277962565422058, 0.19463041424751282)","(0.22753120958805084, 0.2191218137741089)",1,1,2.505523681640625,2.540252685546875,Fixation,POINT (0.2276637330651283 0.2068761140108108),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208469015841,16983418541,1,1,"(0.22878488898277283, 0.20682500302791595)","(0.2315797656774521, 0.22308528423309326)",1,1,2.5028533935546875,2.548980712890625,Fixation,POINT (0.2301823273301125 0.2149551436305046),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208469024174,16983426874,1,1,"(0.2268674224615097, 0.2062787115573883)","(0.22973504662513733, 0.21823076903820038)",1,1,2.534210205078125,2.5500030517578125,Fixation,POINT (0.2283012345433235 0.2122547402977943),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208469032513,16983435213,1,1,"(0.2247239351272583, 0.20419950783252716)","(0.23342013359069824, 0.22621196508407593)",1,1,2.505722045898437,2.567047119140625,Fixation,POINT (0.2290720343589783 0.2152057364583015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208469040846,16983443546,1,1,"(0.22200164198875427, 0.20691944658756256)","(0.23131783306598663, 0.2202526032924652)",1,1,2.5067138671875,2.5523834228515625,Fixation,POINT (0.2266597375273704 0.2135860249400139),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208469049180,16983451879,1,1,"(0.2207217663526535, 0.21210546791553497)","(0.22872871160507202, 0.21919283270835876)",1,1,2.5072021484375,2.5325469970703125,Fixation,POINT (0.2247252389788628 0.2156491503119469),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208469057514,16983460213,1,1,"(0.22221639752388, 0.2057451456785202)","(0.22483837604522705, 0.21676409244537354)",1,1,2.5146942138671875,2.5644989013671875,Fixation,POINT (0.2235273867845535 0.2112546190619469),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208469065847,16983468546,1,1,"(0.22833280265331268, 0.20718486607074738)","(0.228181853890419, 0.21756942570209503)",1,1,2.54144287109375,2.5323028564453125,Fixation,POINT (0.2282573282718658 0.2123771458864212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208469074180,16983476879,1,1,"(0.22722989320755005, 0.19773073494434357)","(0.22782377898693085, 0.21982444822788239)",1,1,2.5220947265625,2.55078125,Fixation,POINT (0.2275268360972404 0.208777591586113),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208469082514,16983485213,1,1,"(0.2236434370279312, 0.20383837819099426)","(0.23204933106899261, 0.22046540677547455)",1,1,2.509063720703125,2.56011962890625,Fixation,POINT (0.2278463840484619 0.2121518924832344),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208469090847,16983493546,1,1,"(0.2195885330438614, 0.19831040501594543)","(0.23144769668579102, 0.2222345769405365)",1,1,2.5114288330078125,2.557342529296875,Fixation,POINT (0.2255181148648262 0.210272490978241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208469099180,16983501879,1,1,"(0.2231619656085968, 0.2095526158809662)","(0.22858622670173645, 0.22140641510486603)",1,1,2.5260772705078125,2.5727081298828125,Fixation,POINT (0.2258740961551666 0.2154795154929161),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208469107514,16983510213,1,1,"(0.22483491897583008, 0.19785109162330627)","(0.22904829680919647, 0.22039464116096497)",1,1,2.522918701171875,2.545623779296875,Fixation,POINT (0.2269416078925133 0.2091228663921356),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208469140847,16983543546,1,1,"(0.05426670238375664, 0.21575550734996796)","(0.07507709413766861, 0.23823627829551697)",1,1,2.49896240234375,2.522079467773437,Fixation,POINT (0.0646718982607126 0.2269958928227425),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469149180,16983551879,1,1,"(0.06246733292937279, 0.21574068069458008)","(0.08211884647607803, 0.24889448285102844)",1,1,2.4854736328125,2.5144500732421875,Fixation,POINT (0.0722930897027254 0.2323175817728043),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469157516,16983560215,1,1,"(0.07009278982877731, 0.20187579095363617)","(0.08397053927183151, 0.24470102787017822)",1,1,2.500823974609375,2.5568389892578125,Fixation,POINT (0.0770316645503044 0.2232884094119072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469165849,16983568548,1,1,"(0.06217680498957634, 0.20841898024082184)","(0.08287876099348068, 0.24934735894203186)",1,1,2.5347137451171875,2.508651733398437,Fixation,POINT (0.0725277829915285 0.2288831695914268),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469174182,16983576881,1,1,"(0.056126922369003296, 0.2051098644733429)","(0.08452668786048889, 0.2444639503955841)",1,1,2.5112762451171875,2.5399627685546875,Fixation,POINT (0.0703268051147461 0.2247869074344635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469182516,16983585215,1,1,"(0.05899948254227638, 0.21135249733924866)","(0.0760088637471199, 0.23181957006454468)",1,1,2.51446533203125,2.5270538330078125,Fixation,POINT (0.0675041731446981 0.2215860337018967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469190849,16983593548,1,1,"(0.05947624519467354, 0.20481479167938232)","(0.07497972249984741, 0.23852352797985077)",1,1,2.498519897460937,2.519287109375,Fixation,POINT (0.0672279838472605 0.2216691598296166),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469199182,16983601881,1,1,"(0.06414414197206497, 0.19915756583213806)","(0.07469585537910461, 0.23536822199821472)",1,1,2.4926910400390625,2.529998779296875,Fixation,POINT (0.0694199986755848 0.2172628939151764),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469207516,16983610215,1,1,"(0.06837709248065948, 0.2053125500679016)","(0.08083221316337585, 0.2435677945613861)",1,1,2.52374267578125,2.5337066650390625,Fixation,POINT (0.0746046528220177 0.2244401723146439),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469215849,16983618548,1,1,"(0.06308294832706451, 0.19404913485050201)","(0.07890569418668747, 0.2349548637866974)",1,1,2.5163726806640625,2.528060913085937,Fixation,POINT (0.070994321256876 0.2145019993185997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469224182,16983626881,1,1,"(0.059072207659482956, 0.19880717992782593)","(0.0848429873585701, 0.23847617208957672)",1,1,2.509918212890625,2.545135498046875,Fixation,POINT (0.0719575975090265 0.2186416760087013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469232516,16983635215,1,1,"(0.06041651964187622, 0.20823617279529572)","(0.08325068652629852, 0.2350899577140808)",1,1,2.513916015625,2.536468505859375,Fixation,POINT (0.0718336030840874 0.2216630652546883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469240849,16983643548,1,1,"(0.056193653494119644, 0.20642612874507904)","(0.08169125765562057, 0.2383638471364975)",1,1,2.50140380859375,2.5406646728515625,Fixation,POINT (0.0689424555748701 0.2223949879407883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469249182,16983651881,1,1,"(0.05702243000268936, 0.2067774087190628)","(0.08329715579748154, 0.2383163720369339)",1,1,2.532745361328125,2.523544311523437,Fixation,POINT (0.0701597929000854 0.2225468903779984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469257516,16983660215,1,1,"(0.06035298854112625, 0.21098174154758453)","(0.08249516040086746, 0.24349448084831238)",1,1,2.520111083984375,2.5343017578125,Fixation,POINT (0.0714240744709969 0.2272381111979485),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469265849,16983668548,1,1,"(0.059607747942209244, 0.2120017558336258)","(0.08413991332054138, 0.23642641305923462)",1,1,2.512542724609375,2.5335693359375,Fixation,POINT (0.0718738306313753 0.2242140844464302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469274182,16983676881,1,1,"(0.05722881853580475, 0.21026737987995148)","(0.07950833439826965, 0.23390360176563263)",1,1,2.528182983398437,2.5517730712890625,Fixation,POINT (0.0683685764670372 0.222085490822792),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469282516,16983685215,1,1,"(0.055239055305719376, 0.20491084456443787)","(0.08299253135919571, 0.24065132439136505)",1,1,2.511199951171875,2.5244903564453125,Fixation,POINT (0.0691157933324575 0.2227810844779015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469290856,16983693555,1,1,"(0.05872100219130516, 0.20509251952171326)","(0.07732847332954407, 0.24284374713897705)",1,1,2.516845703125,2.546295166015625,Fixation,POINT (0.0680247377604246 0.2239681333303452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469299189,16983701888,1,1,"(0.05798783898353577, 0.20060130953788757)","(0.0795348584651947, 0.23889215290546417)",1,1,2.5184478759765625,2.5289306640625,Fixation,POINT (0.0687613487243652 0.2197467312216759),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469307523,16983710222,1,1,"(0.06218026578426361, 0.20379887521266937)","(0.07592639327049255, 0.23952323198318481)",1,1,2.5230865478515625,2.524154663085937,Fixation,POINT (0.0690533295273781 0.2216610535979271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469315856,16983718555,1,1,"(0.05542149022221565, 0.200364887714386)","(0.062102753669023514, 0.25324732065200806)",1,1,2.5268096923828125,2.52020263671875,Fixation,POINT (0.0587621219456196 0.226806104183197),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469324189,16983726888,1,1,"(0.060019366443157196, 0.2057659775018692)","(0.06317625194787979, 0.2398318350315094)",1,1,2.521087646484375,2.5046844482421875,Fixation,POINT (0.0615978091955185 0.2227989062666893),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469332523,16983735222,1,1,"(0.055895112454891205, 0.21082937717437744)","(0.06305014342069626, 0.24311435222625732)",1,1,2.52227783203125,2.503646850585937,Fixation,POINT (0.0594726279377937 0.2269718647003174),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469340856,16983743555,1,1,"(0.06077925115823746, 0.2201361507177353)","(0.06814941018819809, 0.25339946150779724)",1,1,2.520751953125,2.51708984375,Fixation,POINT (0.0644643306732178 0.2367678061127663),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469349189,16983751888,1,1,"(0.05926986038684845, 0.21480780839920044)","(0.07273927330970764, 0.2409076988697052)",1,1,2.50054931640625,2.5212554931640625,Fixation,POINT (0.066004566848278 0.2278577536344528),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469357523,16983760222,1,1,"(0.055480897426605225, 0.21603094041347504)","(0.07070872187614441, 0.2450386881828308)",1,1,2.5114288330078125,2.51007080078125,Fixation,POINT (0.0630948096513748 0.2305348142981529),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469365856,16983768555,1,1,"(0.0614757239818573, 0.22158828377723694)","(0.07232727855443954, 0.23483707010746002)",1,1,2.5144805908203125,2.506454467773437,Fixation,POINT (0.0669015012681484 0.2282126769423485),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469374189,16983776888,1,1,"(0.06044508516788483, 0.21542878448963165)","(0.07512480020523071, 0.24491523206233978)",1,1,2.5067291259765625,2.50714111328125,Fixation,POINT (0.0677849426865578 0.2301720082759857),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469382523,16983785222,1,1,"(0.05808817967772484, 0.2164955884218216)","(0.07284445315599442, 0.24298490583896637)",1,1,2.503875732421875,2.4911651611328125,Fixation,POINT (0.0654663164168596 0.229740247130394),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469390856,16983793555,1,1,"(0.056798432022333145, 0.22550208866596222)","(0.07126706093549728, 0.23568901419639587)",1,1,2.5321807861328125,2.519012451171875,Fixation,POINT (0.0640327464789152 0.230595551431179),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469399189,16983801888,1,1,"(0.060504984110593796, 0.21569570899009705)","(0.07407695800065994, 0.24483630061149597)",1,1,2.5099639892578125,2.51470947265625,Fixation,POINT (0.0672909710556269 0.2302660048007965),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469407521,16983810220,1,1,"(0.05817684531211853, 0.21309934556484222)","(0.0732191801071167, 0.24189956486225128)",1,1,2.5360260009765625,2.4948883056640625,Fixation,POINT (0.0656980127096176 0.2274994552135468),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469415856,16983818555,1,1,"(0.0564146563410759, 0.20420189201831818)","(0.07356724143028259, 0.24413840472698212)",1,1,2.507232666015625,2.4989013671875,Fixation,POINT (0.0649909488856792 0.2241701483726502),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469424192,16983826891,1,1,"(0.06077141314744949, 0.20668193697929382)","(0.07587505877017975, 0.2508467733860016)",1,1,2.504913330078125,2.508895874023437,Fixation,POINT (0.0683232359588146 0.2287643551826477),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469432526,16983835225,1,1,"(0.05298491194844246, 0.20148642361164093)","(0.07611344009637833, 0.24296346306800842)",1,1,2.5019683837890625,2.505615234375,Fixation,POINT (0.0645491760224104 0.2222249433398247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469440859,16983843558,1,1,"(0.051307495683431625, 0.20614422857761383)","(0.07267643511295319, 0.23530177772045135)",1,1,2.4925689697265625,2.509750366210937,Fixation,POINT (0.0619919653981924 0.2207230031490326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208469449192,16983851891,1,1,"(0.04900982603430748, 0.20801056921482086)","(0.07290022820234299, 0.23237664997577667)",1,1,2.52264404296875,2.5167388916015625,Fixation,POINT (0.0609550271183252 0.2201936095952988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
