,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,invalidateSession.0,String.0,uid.0,String.1,sid.0,cat.0,debug.0,"""==> invalidateSession "".100",+.0,String.2,valueOf.0,uid.1,+.1,""", "".0",+.2,String.3,valueOf.1,sid.1,+.3,""")"".0",synchronized.0,lock.0,uid2sid.0,remove.0,uid.2,sid2ssc.0,remove.1,sid.2,sid2ttl.0,remove.2,sid.3,cat.1,debug.1,"""<== invalidateSession()"".101",code,participant_summary
0,136,invalidateSession,18354735,1211982059347,20496449427,1,1,"(0.1516319364309311, 0.32655733823776245)","(0.16212882101535797, 0.3231252133846283)",1,1,2.54345703125,2.5515899658203125,Fixation,POINT (0.1568803787231445 0.3248412758111954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982067681,20496457761,1,1,"(0.15807822346687317, 0.3584073483943939)","(0.1624564230442047, 0.31908559799194336)",1,1,2.542266845703125,2.5286407470703125,Fixation,POINT (0.1602673232555389 0.3387464731931686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982076014,20496466094,1,1,"(0.15517421066761017, 0.3244243264198303)","(0.16196084022521973, 0.3214856684207916)",1,1,2.5430450439453125,2.53753662109375,Fixation,POINT (0.158567525446415 0.322954997420311),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982084347,20496474427,1,1,"(0.157533660531044, 0.34097152948379517)","(0.15743982791900635, 0.33531585335731506)",1,1,2.541656494140625,2.5507049560546875,Fixation,POINT (0.1574867442250252 0.3381436914205551),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982092681,20496482761,1,1,"(0.1576903760433197, 0.34290188550949097)","(0.15975229442119598, 0.31897491216659546)",1,1,2.524383544921875,2.544906616210937,Fixation,POINT (0.1587213352322578 0.3309383988380432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,invalidateSession,18354735,1211982101015,20496491094,1,1,"(0.15662157535552979, 0.3430562913417816)","(0.15596286952495575, 0.3255550265312195)",1,1,2.5466461181640625,2.5483551025390625,Fixation,POINT (0.1562922224402428 0.3343056589365006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982109348,20496499427,1,1,"(0.15718868374824524, 0.35955119132995605)","(0.15389591455459595, 0.3284090757369995)",1,1,2.5724639892578125,2.554290771484375,Fixation,POINT (0.1555422991514206 0.3439801335334778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,invalidateSession,18354735,1211982117682,20496507761,1,1,"(0.1478191316127777, 0.34421834349632263)","(0.15541484951972961, 0.32974502444267273)",1,1,2.54644775390625,2.5651397705078125,Fixation,POINT (0.1516169905662537 0.3369816839694977),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982126015,20496516094,1,1,"(0.14638912677764893, 0.34054329991340637)","(0.1577221155166626, 0.3254465162754059)",1,1,2.545074462890625,2.5368804931640625,Fixation,POINT (0.1520556211471558 0.3329949080944061),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982134348,20496524427,1,1,"(0.14473843574523926, 0.34606847167015076)","(0.160249724984169, 0.32331448793411255)",1,1,2.5427703857421875,2.54425048828125,Fixation,POINT (0.1524940803647041 0.3346914798021316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982142682,20496532761,1,1,"(0.14722616970539093, 0.34693169593811035)","(0.16389426589012146, 0.32676368951797485)",1,1,2.5436553955078125,2.548187255859375,Fixation,POINT (0.1555602177977562 0.3368476927280426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982151015,20496541094,1,1,"(0.14681538939476013, 0.3477610647678375)","(0.16011087596416473, 0.33703967928886414)",1,1,2.534088134765625,2.55157470703125,Fixation,POINT (0.1534631326794624 0.3424003720283508),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,invalidateSession,18354735,1211982159353,20496549432,1,1,"(0.1423412561416626, 0.3307279348373413)","(0.14633625745773315, 0.3211132884025574)",1,1,2.552001953125,2.53204345703125,Fixation,POINT (0.1443387567996979 0.3259206116199493),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,invalidateSession,18354735,1211982167687,20496557766,1,1,"(0.13793233036994934, 0.3402195870876312)","(0.1455899477005005, 0.3174351453781128)",1,1,2.5277099609375,2.5349273681640625,Fixation,POINT (0.1417611390352249 0.328827366232872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982176020,20496566099,1,1,"(0.14351636171340942, 0.34131792187690735)","(0.14396759867668152, 0.3305535912513733)",1,1,2.5282440185546875,2.5462646484375,Fixation,POINT (0.1437419801950455 0.3359357565641403),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982184353,20496574432,1,1,"(0.14196093380451202, 0.3460582196712494)","(0.14335373044013977, 0.311199814081192)",1,1,2.527694702148437,2.5313720703125,Fixation,POINT (0.1426573321223259 0.3286290168762207),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,invalidateSession,18354735,1211982192687,20496582766,1,1,"(0.1480194628238678, 0.3329371511936188)","(0.14510059356689453, 0.3274651765823364)",1,1,2.5215606689453125,2.5419158935546875,Fixation,POINT (0.1465600281953812 0.3302011638879776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982201020,20496591099,1,1,"(0.14798252284526825, 0.3523918390274048)","(0.1458779126405716, 0.3277928829193115)",1,1,2.5445556640625,2.5470733642578125,Fixation,POINT (0.1469302177429199 0.3400923609733582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982209353,20496599432,1,1,"(0.14684712886810303, 0.32808560132980347)","(0.14415454864501953, 0.31757017970085144)",1,1,2.526397705078125,2.529052734375,Fixation,POINT (0.1455008387565613 0.3228278905153274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982217687,20496607766,1,1,"(0.1466137021780014, 0.35104840993881226)","(0.1502787470817566, 0.31991899013519287)",1,1,2.51153564453125,2.529541015625,Fixation,POINT (0.148446224629879 0.3354837000370026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982226020,20496616099,1,1,"(0.14311400055885315, 0.32460418343544006)","(0.14722995460033417, 0.320095419883728)",1,1,2.51312255859375,2.5196075439453125,Fixation,POINT (0.1451719775795937 0.322349801659584),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982234353,20496624432,1,1,"(0.14406128227710724, 0.3374064564704895)","(0.1508806347846985, 0.3296125531196594)",1,1,2.5339813232421875,2.519073486328125,Fixation,POINT (0.1474709585309029 0.3335095047950745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982242686,20496632765,1,1,"(0.14065738022327423, 0.3414522409439087)","(0.15125395357608795, 0.3308959901332855)",1,1,2.5177459716796875,2.5144805908203125,Fixation,POINT (0.1459556668996811 0.3361741155385971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982251020,20496641099,1,1,"(0.1371576488018036, 0.33373069763183594)","(0.14951199293136597, 0.32085418701171875)",1,1,2.4924774169921875,2.5198211669921875,Fixation,POINT (0.1433348208665848 0.3272924423217773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,invalidateSession,18354735,1211982259353,20496649432,1,1,"(0.1425175815820694, 0.31851762533187866)","(0.1545090228319168, 0.32032889127731323)",1,1,2.493759155273437,2.5460968017578125,Fixation,POINT (0.1485133022069931 0.319423258304596),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982267686,20496657765,1,1,"(0.14404824376106262, 0.32746538519859314)","(0.15370139479637146, 0.3152303397655487)",1,1,2.499725341796875,2.52764892578125,Fixation,POINT (0.148874819278717 0.3213478624820709),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982276021,20496666099,1,1,"(0.13941848278045654, 0.34416499733924866)","(0.15612445771694183, 0.32562634348869324)",1,1,2.51568603515625,2.518661499023437,Fixation,POINT (0.1477714702486992 0.334895670413971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982284354,20496674432,1,1,"(0.14198480546474457, 0.337460994720459)","(0.1510581523180008, 0.32854172587394714)",1,1,2.49981689453125,2.517974853515625,Fixation,POINT (0.1465214788913727 0.3330013602972031),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982292694,20496682772,1,1,"(0.14407724142074585, 0.3277670443058014)","(0.15310820937156677, 0.31870031356811523)",1,1,2.5114288330078125,2.5364227294921875,Fixation,POINT (0.1485927253961563 0.3232336789369583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982301027,20496691105,1,1,"(0.14482378959655762, 0.3447796106338501)","(0.15299348533153534, 0.3277464509010315)",1,1,2.5111541748046875,2.5071258544921875,Fixation,POINT (0.1489086374640465 0.3362630307674408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982309360,20496699438,1,1,"(0.14548684656620026, 0.33175745606422424)","(0.15307208895683289, 0.3200012743473053)",1,1,2.5071258544921875,2.51202392578125,Fixation,POINT (0.1492794677615166 0.3258793652057648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,invalidateSession,18354735,1211982317694,20496707772,1,1,"(0.14199624955654144, 0.33760589361190796)","(0.15210780501365662, 0.32126519083976746)",1,1,2.490707397460937,2.50921630859375,Fixation,POINT (0.147052027285099 0.3294355422258377),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,invalidateSession,18354735,1211982326027,20496716105,1,1,"(0.14896084368228912, 0.3289928734302521)","(0.14749115705490112, 0.3179209530353546)",1,1,2.501678466796875,2.5158233642578125,Fixation,POINT (0.1482260003685951 0.3234569132328033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982334361,20496724438,1,1,"(0.14254853129386902, 0.3389148712158203)","(0.14957022666931152, 0.3279286026954651)",1,1,2.511474609375,2.489044189453125,Fixation,POINT (0.1460593789815903 0.3334217369556427),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982342695,20496732772,1,1,"(0.135579451918602, 0.3396133780479431)","(0.1430315524339676, 0.3170739412307739)",1,1,2.4807586669921875,2.511566162109375,Fixation,POINT (0.1393055021762848 0.3283436596393585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982351028,20496741105,1,1,"(0.13433773815631866, 0.33774885535240173)","(0.14157667756080627, 0.3272669017314911)",1,1,2.4876251220703125,2.493255615234375,Fixation,POINT (0.1379572078585625 0.3325078785419464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982359361,20496749438,1,1,"(0.1386159062385559, 0.3205161690711975)","(0.1495642066001892, 0.3216271996498108)",1,1,2.501373291015625,2.527450561523437,Fixation,POINT (0.1440900564193726 0.3210716843605042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982367695,20496757772,1,1,"(0.13036467134952545, 0.34230175614356995)","(0.15144295990467072, 0.33157235383987427)",1,1,2.4915008544921875,2.4909820556640625,Fixation,POINT (0.1409038156270981 0.3369370549917221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982376028,20496766105,1,1,"(0.13593746721744537, 0.32515794038772583)","(0.14744919538497925, 0.32714563608169556)",1,1,2.500885009765625,2.495101928710937,Fixation,POINT (0.1416933313012123 0.3261517882347107),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,invalidateSession,18354735,1211982384361,20496774438,1,1,"(0.1380116194486618, 0.32755428552627563)","(0.15257567167282104, 0.3146098554134369)",1,1,2.493881225585937,2.5074462890625,Fixation,POINT (0.1452936455607414 0.3210820704698563),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982392694,20496782771,1,1,"(0.1368487924337387, 0.3275316655635834)","(0.15157674252986908, 0.3103376626968384)",1,1,2.5013427734375,2.507675170898437,Fixation,POINT (0.1442127674818039 0.3189346641302109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982401028,20496791105,1,1,"(0.13587167859077454, 0.3269427716732025)","(0.15316937863826752, 0.3125404715538025)",1,1,2.489486694335937,2.5133056640625,Fixation,POINT (0.144520528614521 0.3197416216135025),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982409361,20496799438,1,1,"(0.1387551724910736, 0.3234880566596985)","(0.1515251100063324, 0.32179680466651917)",1,1,2.493865966796875,2.5143280029296875,Fixation,POINT (0.145140141248703 0.3226424306631088),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982417696,20496807773,1,1,"(0.13172943890094757, 0.33742189407348633)","(0.1382032185792923, 0.33103084564208984)",1,1,2.511947631835937,2.5403594970703125,Fixation,POINT (0.1349663287401199 0.3342263698577881),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982442696,20496832773,1,1,"(0.09604896605014801, 0.33862558007240295)","(0.10666657984256744, 0.3252672553062439)",1,1,2.4667510986328125,2.491668701171875,Fixation,POINT (0.1013577729463577 0.3319464176893234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982451030,20496841107,1,1,"(0.09892088919878006, 0.3252001106739044)","(0.11349418759346008, 0.316721647977829)",1,1,2.48736572265625,2.5016326904296875,Fixation,POINT (0.1062075383961201 0.3209608793258667),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982459364,20496849440,1,1,"(0.10199078917503357, 0.32174333930015564)","(0.11529621481895447, 0.32574066519737244)",1,1,2.47833251953125,2.4923858642578125,Fixation,POINT (0.108643501996994 0.323742002248764),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982467697,20496857773,1,1,"(0.10263502597808838, 0.3436150550842285)","(0.11197955161333084, 0.3192787170410156)",1,1,2.475936889648437,2.4884796142578125,Fixation,POINT (0.1073072887957096 0.3314468860626221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982476031,20496866107,1,1,"(0.09989875555038452, 0.31656691431999207)","(0.11036001145839691, 0.3261776268482208)",1,1,2.4608306884765625,2.48992919921875,Fixation,POINT (0.1051293835043907 0.3213722705841064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982484364,20496874440,1,1,"(0.09555560350418091, 0.33538997173309326)","(0.10983848571777344, 0.3138663172721863)",1,1,2.489776611328125,2.4873046875,Fixation,POINT (0.1026970446109772 0.3246281445026398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982492697,20496882773,1,1,"(0.1028282418847084, 0.3143511712551117)","(0.11071231216192245, 0.3230760097503662)",1,1,2.45697021484375,2.5081024169921875,Fixation,POINT (0.1067702770233154 0.318713590502739),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982501031,20496891107,1,1,"(0.10508795082569122, 0.33292630314826965)","(0.11558668315410614, 0.31782880425453186)",1,1,2.4786529541015625,2.5184478759765625,Fixation,POINT (0.1103373169898987 0.3253775537014008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982509364,20496899440,1,1,"(0.09620750695466995, 0.33195197582244873)","(0.1109672412276268, 0.3294917643070221)",1,1,2.4756011962890625,2.498291015625,Fixation,POINT (0.1035873740911484 0.3307218700647354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982517697,20496907773,1,1,"(0.09922583401203156, 0.30640915036201477)","(0.10905014723539352, 0.32043731212615967)",1,1,2.479522705078125,2.494384765625,Fixation,POINT (0.1041379906237125 0.3134232312440872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982526031,20496916107,1,1,"(0.09932155907154083, 0.31431859731674194)","(0.10516675561666489, 0.32060471177101135)",1,1,2.465682983398437,2.5026092529296875,Fixation,POINT (0.1022441573441029 0.3174616545438766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982534364,20496924440,1,1,"(0.09632044285535812, 0.3146834075450897)","(0.11178399622440338, 0.3209560811519623)",1,1,2.46954345703125,2.4926910400390625,Fixation,POINT (0.1040522195398808 0.317819744348526),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982542697,20496932773,1,1,"(0.10238799452781677, 0.31919917464256287)","(0.11128798127174377, 0.32322949171066284)",1,1,2.4788055419921875,2.507904052734375,Fixation,POINT (0.1068379878997803 0.3212143331766128),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982551038,20496941114,1,1,"(0.1074255108833313, 0.3308495581150055)","(0.1175578236579895, 0.32930344343185425)",1,1,2.489608764648437,2.4990234375,Fixation,POINT (0.1124916672706604 0.3300765007734299),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982559371,20496949447,1,1,"(0.10730589181184769, 0.3309473395347595)","(0.11215679347515106, 0.31737181544303894)",1,1,2.478668212890625,2.4988250732421875,Fixation,POINT (0.1097313426434994 0.3241595774888992),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982567704,20496957780,1,1,"(0.10461648553609848, 0.3144197165966034)","(0.11763014644384384, 0.31957632303237915)",1,1,2.477645874023437,2.510848999023437,Fixation,POINT (0.1111233159899712 0.3169980198144913),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982576038,20496966114,1,1,"(0.10258253663778305, 0.33358538150787354)","(0.11334977298974991, 0.319833368062973)",1,1,2.5005035400390625,2.5218505859375,Fixation,POINT (0.1079661548137665 0.3267093747854233),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982584371,20496974447,1,1,"(0.106800876557827, 0.31407690048217773)","(0.1173749566078186, 0.32372382283210754)",1,1,2.502410888671875,2.4934844970703125,Fixation,POINT (0.1120879165828228 0.3189003616571426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982592704,20496982780,1,1,"(0.10413199663162231, 0.3333044648170471)","(0.11668353527784348, 0.31179389357566833)",1,1,2.481185913085937,2.51727294921875,Fixation,POINT (0.1104077659547329 0.3225491791963577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982601038,20496991114,1,1,"(0.10444598644971848, 0.32410359382629395)","(0.11614909023046494, 0.33611634373664856)",1,1,2.47607421875,2.51611328125,Fixation,POINT (0.1102975383400917 0.3301099687814712),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982609371,20496999447,1,1,"(0.10671869665384293, 0.32493144273757935)","(0.1146669015288353, 0.31518056988716125)",1,1,2.4904937744140625,2.5012664794921875,Fixation,POINT (0.1106927990913391 0.3200560063123703),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982617704,20497007780,1,1,"(0.10433604568243027, 0.3213525712490082)","(0.11574740707874298, 0.324514776468277)",1,1,2.49481201171875,2.525054931640625,Fixation,POINT (0.1100417263805866 0.3229336738586426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982642705,20497032780,1,1,"(0.039381373673677444, 0.337850958108902)","(0.06982209533452988, 0.31696054339408875)",1,1,2.4753570556640625,2.4930877685546875,Fixation,POINT (0.0546017345041037 0.3274057507514954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982651039,20497041114,1,1,"(0.03487982973456383, 0.33638665080070496)","(0.07318302989006042, 0.3158557116985321)",1,1,2.4628143310546875,2.50225830078125,Fixation,POINT (0.0540314298123121 0.3261211812496185),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982659372,20497049447,1,1,"(0.034180447459220886, 0.32970061898231506)","(0.0663631483912468, 0.316993772983551)",1,1,2.4763336181640625,2.4993438720703125,Fixation,POINT (0.0502717979252338 0.323347195982933),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982667705,20497057780,1,1,"(0.03518376126885414, 0.3278580904006958)","(0.06469976902008057, 0.3215124309062958)",1,1,2.480331420898437,2.5122222900390625,Fixation,POINT (0.0499417651444674 0.3246852606534958),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982676039,20497066114,1,1,"(0.03578075394034386, 0.32934653759002686)","(0.06157802417874336, 0.3181256055831909)",1,1,2.4907684326171875,2.4984893798828125,Fixation,POINT (0.0486793890595436 0.3237360715866089),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982684377,20497074452,1,1,"(0.03839302435517311, 0.33429455757141113)","(0.06783602386713028, 0.3199726939201355)",1,1,2.4819793701171875,2.4813385009765625,Fixation,POINT (0.0531145241111517 0.3271336257457733),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982692710,20497082785,1,1,"(0.03718666732311249, 0.32833072543144226)","(0.06024189665913582, 0.3170497417449951)",1,1,2.488677978515625,2.505645751953125,Fixation,POINT (0.0487142819911242 0.3226902335882187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982701044,20497091119,1,1,"(0.04258245229721069, 0.3064274489879608)","(0.058130376040935516, 0.32361528277397156)",1,1,2.479354858398437,2.4998779296875,Fixation,POINT (0.0503564141690731 0.3150213658809662),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982709377,20497099452,1,1,"(0.03905590996146202, 0.34756001830101013)","(0.060319751501083374, 0.32316747307777405)",1,1,2.4840545654296875,2.509063720703125,Fixation,POINT (0.0496878307312727 0.3353637456893921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982717710,20497107785,1,1,"(0.03452747315168381, 0.32114964723587036)","(0.06885530054569244, 0.31809961795806885)",1,1,2.4889068603515625,2.49560546875,Fixation,POINT (0.0516913868486881 0.3196246325969696),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982726044,20497116119,1,1,"(0.037509795278310776, 0.3315550684928894)","(0.06709568202495575, 0.3187251687049866)",1,1,2.486602783203125,2.49908447265625,Fixation,POINT (0.0523027386516333 0.325140118598938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,invalidateSession,18354735,1211982734377,20497124452,1,1,"(0.039075396955013275, 0.33083483576774597)","(0.05904606357216835, 0.3248489201068878)",1,1,2.5065460205078125,2.5002593994140625,Fixation,POINT (0.0490607302635908 0.3278418779373169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,invalidateSession,18354735,1211982742710,20497132785,1,1,"(0.03898845985531807, 0.3188924789428711)","(0.06113068759441376, 0.32031744718551636)",1,1,2.50885009765625,2.5010223388671875,Fixation,POINT (0.0500595737248659 0.3196049630641937),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982751043,20497141118,1,1,"(0.03908026963472366, 0.32911592721939087)","(0.05609423667192459, 0.32596877217292786)",1,1,2.48602294921875,2.4931640625,Fixation,POINT (0.0475872531533241 0.3275423496961594),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,invalidateSession,18354735,1211982759377,20497149452,1,1,"(0.04266131669282913, 0.31095200777053833)","(0.06887945532798767, 0.3212292194366455)",1,1,2.5079345703125,2.494903564453125,Fixation,POINT (0.0557703860104084 0.3160906136035919),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982767710,20497157785,1,1,"(0.038459695875644684, 0.32670071721076965)","(0.07181652635335922, 0.3340422809123993)",1,1,2.5173492431640625,2.506500244140625,Fixation,POINT (0.055138111114502 0.3303714990615845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982776044,20497166119,1,1,"(0.03798782825469971, 0.34163445234298706)","(0.0622120276093483, 0.3331378102302551)",1,1,2.50140380859375,2.49639892578125,Fixation,POINT (0.050099927932024 0.3373861312866211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982784377,20497174452,1,1,"(0.028778696432709694, 0.3325015604496002)","(0.06065351888537407, 0.3156469762325287)",1,1,2.498626708984375,2.5214080810546875,Fixation,POINT (0.0447161076590419 0.3240742683410644),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982792710,20497182785,1,1,"(0.03329696133732796, 0.3150579333305359)","(0.0647173821926117, 0.31247904896736145)",1,1,2.518524169921875,2.495880126953125,Fixation,POINT (0.0490071717649698 0.3137684911489487),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211982801044,20497191119,1,1,"(0.03433575853705406, 0.3227558732032776)","(0.05875683203339577, 0.3202647268772125)",1,1,2.489349365234375,2.5153350830078125,Fixation,POINT (0.0465462952852249 0.3215103000402451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
