,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,Command.0,getBackCommand2.0,if.0,backCommand2.0,==.0,nan.0,//GEN_END: | 233-getter | 0 | 233-preInit.200,// write pre-init user code here.201,backCommand2.1,=.0,new.0,Command.1,"""OK"".0",Command.2,BACK.0,0.0,//GEN-LINE:| | 233-getter | 1 | 233-postInit.202,// write post-init user code here.203,//GEN-BEGIN:| | 233-getter | 2 |.204,return.0,backCommand2.2,code,participant_summary
0,136,getBackCommand2,40865212,1212594483303,21108870921,1,1,"(0.1634066104888916, 0.16802293062210083)","(0.17034202814102173, 0.1765526980161667)",1,1,2.4134063720703125,2.41473388671875,Fixation,POINT (0.1668743193149567 0.1722878143191338),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594491637,21108879254,1,1,"(0.15975748002529144, 0.16879123449325562)","(0.16935424506664276, 0.17216983437538147)",1,1,2.3956451416015625,2.419586181640625,Fixation,POINT (0.1645558625459671 0.1704805344343185),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594499970,21108887587,1,1,"(0.15588612854480743, 0.1701827049255371)","(0.1661708950996399, 0.17432759702205658)",1,1,2.409698486328125,2.412460327148437,Fixation,POINT (0.1610285118222237 0.1722551509737968),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594508303,21108895920,1,1,"(0.16016508638858795, 0.16264109313488007)","(0.16185630857944489, 0.15891215205192566)",1,1,2.4023590087890625,2.401519775390625,Fixation,POINT (0.1610106974840164 0.1607766225934029),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594516637,21108904254,1,1,"(0.16419175267219543, 0.1662968397140503)","(0.1699521690607071, 0.17237670719623566)",1,1,2.3873748779296875,2.38055419921875,Fixation,POINT (0.1670719608664513 0.169336773455143),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594524970,21108912587,1,1,"(0.16076813638210297, 0.1798340231180191)","(0.16753444075584412, 0.17828187346458435)",1,1,2.382049560546875,2.417465209960937,Fixation,POINT (0.1641512885689735 0.1790579482913017),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594533304,21108920921,1,1,"(0.16256359219551086, 0.16412201523780823)","(0.16318932175636292, 0.17545029520988464)",1,1,2.3753814697265625,2.4099884033203125,Fixation,POINT (0.1628764569759369 0.1697861552238464),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594541637,21108929254,1,1,"(0.1644940972328186, 0.17235323786735535)","(0.16204039752483368, 0.169477179646492)",1,1,2.37744140625,2.379241943359375,Fixation,POINT (0.1632672473788261 0.1709152087569237),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594549975,21108937592,1,1,"(0.1596878319978714, 0.16512355208396912)","(0.16794565320014954, 0.16598646342754364)",1,1,2.3634033203125,2.38427734375,Fixation,POINT (0.1638167425990105 0.1655550077557564),,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594558309,21108945926,1,1,"(0.1584891825914383, 0.17615854740142822)","(0.1654895395040512, 0.1567360758781433)",1,1,2.3479766845703125,2.37005615234375,Fixation,POINT (0.1619893610477448 0.1664473116397858),,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594566642,21108954259,1,1,"(0.16170117259025574, 0.16552704572677612)","(0.1665659248828888, 0.1661987453699112)",1,1,2.3616485595703125,2.34246826171875,Fixation,POINT (0.1641335487365723 0.1658628955483437),,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594574975,21108962592,1,1,"(0.1582988202571869, 0.16775402426719666)","(0.1723112016916275, 0.17575113475322723)",1,1,2.348373413085937,2.3597869873046875,Fixation,POINT (0.1653050109744072 0.1717525795102119),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594583309,21108970926,1,1,"(0.16278450191020966, 0.1677343249320984)","(0.1630898267030716, 0.1819922775030136)",1,1,2.3432159423828125,2.349212646484375,Fixation,POINT (0.1629371643066406 0.174863301217556),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594591642,21108979259,1,1,"(0.15214870870113373, 0.15416254103183746)","(0.16826792061328888, 0.16635435819625854)",1,1,2.3382720947265625,2.352035522460937,Fixation,POINT (0.1602083146572113 0.160258449614048),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594599975,21108987592,1,1,"(0.16219639778137207, 0.16759634017944336)","(0.16457949578762054, 0.15934337675571442)",1,1,2.3042449951171875,2.316009521484375,Fixation,POINT (0.1633879467844963 0.1634698584675789),,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594608309,21108995926,1,1,"(0.15893593430519104, 0.1732979267835617)","(0.17157703638076782, 0.15781955420970917)",1,1,2.3224029541015625,2.331649780273437,Fixation,POINT (0.1652564853429794 0.1655587404966354),,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594616642,21109004259,1,1,"(0.15824228525161743, 0.1793210506439209)","(0.1697397232055664, 0.17152813076972961)",1,1,2.307525634765625,2.3099517822265625,Fixation,POINT (0.1639910042285919 0.1754245907068253),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594624975,21109012592,1,1,"(0.16604557633399963, 0.165771946310997)","(0.1673254817724228, 0.1799011528491974)",1,1,2.31439208984375,2.298919677734375,Fixation,POINT (0.1666855290532112 0.1728365495800972),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594633308,21109020925,1,1,"(0.1651058793067932, 0.17405164241790771)","(0.16761769354343414, 0.16450104117393494)",1,1,2.33197021484375,2.30419921875,Fixation,POINT (0.1663617864251137 0.1692763417959213),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594641642,21109029259,1,1,"(0.15667617321014404, 0.16711017489433289)","(0.16999468207359314, 0.1685304194688797)",1,1,2.3006591796875,2.2897186279296875,Fixation,POINT (0.1633354276418686 0.1678202971816063),,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594649975,21109037592,1,1,"(0.16037937998771667, 0.169952392578125)","(0.17480780184268951, 0.17116065323352814)",1,1,2.305999755859375,2.283203125,Fixation,POINT (0.1675935909152031 0.1705565229058266),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594658308,21109045925,1,1,"(0.1610925942659378, 0.17705295979976654)","(0.1694178730249405, 0.16110897064208984)",1,1,2.292831420898437,2.319320678710937,Fixation,POINT (0.1652552336454392 0.1690809652209282),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594666642,21109054259,1,1,"(0.16647107899188995, 0.1764094978570938)","(0.1676655411720276, 0.16453883051872253)",1,1,2.318695068359375,2.27728271484375,Fixation,POINT (0.1670683100819588 0.1704741641879082),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594674975,21109062592,1,1,"(0.17533037066459656, 0.18419377505779266)","(0.1854821890592575, 0.17163830995559692)",1,1,2.29217529296875,2.282989501953125,Fixation,POINT (0.180406279861927 0.1779160425066948),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594716647,21109104264,1,1,"(0.35172513127326965, 0.21974816918373108)","(0.34711983799934387, 0.21001696586608887)",1,1,2.34893798828125,2.323272705078125,Fixation,POINT (0.3494224846363068 0.21488256752491),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594724980,21109112597,1,1,"(0.35422617197036743, 0.23457778990268707)","(0.3537294566631317, 0.20546944439411163)",1,1,2.330474853515625,2.34423828125,Fixation,POINT (0.3539778143167496 0.2200236171483994),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594733313,21109120930,1,1,"(0.36226725578308105, 0.24681565165519714)","(0.35176247358322144, 0.20020677149295807)",1,1,2.3246307373046875,2.32012939453125,Fixation,POINT (0.3570148646831512 0.2235112115740776),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594741646,21109129264,1,1,"(0.36025190353393555, 0.2219960242509842)","(0.35586896538734436, 0.212143674492836)",1,1,2.3423614501953125,2.307647705078125,Fixation,POINT (0.35806043446064 0.2170698493719101),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594749981,21109137599,1,1,"(0.3530239462852478, 0.2300979644060135)","(0.3506530225276947, 0.19722436368465424)",1,1,2.29693603515625,2.319244384765625,Fixation,POINT (0.3518384844064712 0.2136611640453339),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594758314,21109145932,1,1,"(0.35453251004219055, 0.23333939909934998)","(0.35499486327171326, 0.2083555907011032)",1,1,2.320770263671875,2.32196044921875,Fixation,POINT (0.3547636866569519 0.2208474949002266),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594766649,21109154266,1,1,"(0.34913966059684753, 0.21121546626091003)","(0.3557520806789398, 0.21253977715969086)",1,1,2.3214263916015625,2.309066772460937,Fixation,POINT (0.3524458706378937 0.2118776217103004),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594774982,21109162599,1,1,"(0.3496568202972412, 0.2351430058479309)","(0.3497249484062195, 0.21243827044963837)",1,1,2.32464599609375,2.3216552734375,Fixation,POINT (0.3496908843517304 0.2237906381487846),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594783315,21109170932,1,1,"(0.3453136384487152, 0.2364400327205658)","(0.35157886147499084, 0.21031704545021057)",1,1,2.314971923828125,2.311065673828125,Fixation,POINT (0.348446249961853 0.2233785390853882),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594791649,21109179266,1,1,"(0.3560671806335449, 0.2245861291885376)","(0.35217154026031494, 0.21471434831619263)",1,1,2.3308868408203125,2.330902099609375,Fixation,POINT (0.3541193604469299 0.2196502387523651),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594799982,21109187599,1,1,"(0.34796008467674255, 0.24727237224578857)","(0.35511910915374756, 0.21810080111026764)",1,1,2.303985595703125,2.319488525390625,Fixation,POINT (0.3515395969152451 0.2326865866780281),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594808315,21109195932,1,1,"(0.351470947265625, 0.19503262639045715)","(0.3570121228694916, 0.21634061634540558)",1,1,2.3124237060546875,2.3206787109375,Fixation,POINT (0.3542415350675583 0.2056866213679314),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594824987,21109212604,1,1,"(0.3610514998435974, 0.2223779559135437)","(0.3580705523490906, 0.2136218249797821)",1,1,2.3216094970703125,2.3217315673828125,Fixation,POINT (0.359561026096344 0.2179998904466629),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594833320,21109220937,1,1,"(0.35446441173553467, 0.23394523561000824)","(0.35719582438468933, 0.21908193826675415)",1,1,2.306732177734375,2.329620361328125,Fixation,POINT (0.355830118060112 0.2265135869383812),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594841654,21109229271,1,1,"(0.35774484276771545, 0.24365466833114624)","(0.35037440061569214, 0.21211262047290802)",1,1,2.3097381591796875,2.321014404296875,Fixation,POINT (0.3540596216917038 0.2278836444020271),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594849987,21109237604,1,1,"(0.3500247001647949, 0.22637422382831573)","(0.3526325821876526, 0.21669292449951172)",1,1,2.328231811523437,2.321929931640625,Fixation,POINT (0.3513286411762238 0.2215335741639137),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594858320,21109245937,1,1,"(0.3463277816772461, 0.22518526017665863)","(0.35776373744010925, 0.21650958061218262)",1,1,2.3246612548828125,2.324447631835937,Fixation,POINT (0.3520457595586777 0.2208474203944206),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594866654,21109254271,1,1,"(0.35309460759162903, 0.24011299014091492)","(0.352735698223114, 0.20633220672607422)",1,1,2.32012939453125,2.324951171875,Fixation,POINT (0.3529151529073715 0.2232225984334946),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594874987,21109262604,1,1,"(0.3507685363292694, 0.23010113835334778)","(0.35346370935440063, 0.19816137850284576)",1,1,2.3421783447265625,2.327392578125,Fixation,POINT (0.352116122841835 0.2141312584280968),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594883320,21109270937,1,1,"(0.35920870304107666, 0.2314043790102005)","(0.3572114109992981, 0.19889885187149048)",1,1,2.32635498046875,2.330718994140625,Fixation,POINT (0.3582100570201874 0.2151516154408455),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594891654,21109279271,1,1,"(0.35625773668289185, 0.24227045476436615)","(0.35294580459594727, 0.20811542868614197)",1,1,2.309432983398437,2.33795166015625,Fixation,POINT (0.3546017706394196 0.2251929417252541),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594899987,21109287604,1,1,"(0.3594169020652771, 0.21527965366840363)","(0.35150495171546936, 0.20854689180850983)",1,1,2.317718505859375,2.32000732421875,Fixation,POINT (0.3554609268903732 0.2119132727384567),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594908320,21109295937,1,1,"(0.362303227186203, 0.23809117078781128)","(0.36377719044685364, 0.21113839745521545)",1,1,2.3116607666015625,2.3466339111328125,Fixation,POINT (0.3630402088165283 0.2246147841215134),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594924987,21109312604,1,1,"(0.42134955525398254, 0.2222238928079605)","(0.42637455463409424, 0.21606911718845367)",1,1,2.35186767578125,2.3409576416015625,Fixation,POINT (0.4238620549440384 0.2191465049982071),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594941660,21109329277,1,1,"(0.4347039759159088, 0.21388308703899384)","(0.4454333186149597, 0.21869872510433197)",1,1,2.322418212890625,2.37939453125,Fixation,POINT (0.4400686472654343 0.2162909060716629),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594949993,21109337610,1,1,"(0.44514161348342896, 0.23526978492736816)","(0.45110270380973816, 0.20882637798786163)",1,1,2.3198394775390625,2.3527069091796875,Fixation,POINT (0.4481221586465836 0.2220480814576149),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594958326,21109345943,1,1,"(0.4439929723739624, 0.21371428668498993)","(0.44823986291885376, 0.20626293122768402)",1,1,2.329071044921875,2.337890625,Fixation,POINT (0.4461164176464081 0.209988608956337),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594966660,21109354277,1,1,"(0.42792585492134094, 0.22892288863658905)","(0.4550186097621918, 0.22487027943134308)",1,1,2.32562255859375,2.3260955810546875,Fixation,POINT (0.4414722323417664 0.2268965840339661),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594974993,21109362610,1,1,"(0.4434620440006256, 0.22326809167861938)","(0.45155030488967896, 0.21730320155620575)",1,1,2.320892333984375,2.3333282470703125,Fixation,POINT (0.4475061744451523 0.2202856466174126),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594983326,21109370943,1,1,"(0.4438069760799408, 0.21079902350902557)","(0.45160505175590515, 0.21188834309577942)",1,1,2.322372436523437,2.321624755859375,Fixation,POINT (0.447706013917923 0.2113436833024025),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594991660,21109379277,1,1,"(0.4449186623096466, 0.2217654138803482)","(0.4509580433368683, 0.21107695996761322)",1,1,2.3343048095703125,2.327789306640625,Fixation,POINT (0.4479383528232574 0.2164211869239807),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212594999993,21109387610,1,1,"(0.4493168890476227, 0.2338244467973709)","(0.45573893189430237, 0.2199927717447281)",1,1,2.332275390625,2.326141357421875,Fixation,POINT (0.4525279104709625 0.2269086092710495),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595008326,21109395943,1,1,"(0.43924450874328613, 0.22177711129188538)","(0.45481234788894653, 0.233427956700325)",1,1,2.328887939453125,2.358673095703125,Fixation,POINT (0.4470284283161163 0.2276025339961052),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595016659,21109404276,1,1,"(0.442619264125824, 0.2474549561738968)","(0.45253777503967285, 0.2282687872648239)",1,1,2.3169403076171875,2.348114013671875,Fixation,POINT (0.4475785195827484 0.2378618717193604),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595024993,21109412610,1,1,"(0.45023900270462036, 0.22038739919662476)","(0.45096340775489807, 0.21871037781238556)",1,1,2.323272705078125,2.343719482421875,Fixation,POINT (0.4506012052297592 0.2195488885045052),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595033326,21109420943,1,1,"(0.4395105838775635, 0.21862921118736267)","(0.4539700448513031, 0.21370656788349152)",1,1,2.32708740234375,2.3414764404296875,Fixation,POINT (0.4467403143644333 0.2161678895354271),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595041660,21109429277,1,1,"(0.4443221092224121, 0.23145976662635803)","(0.45162126421928406, 0.2214580774307251)",1,1,2.298980712890625,2.359619140625,Fixation,POINT (0.4479716867208481 0.2264589220285416),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595049994,21109437610,1,1,"(0.4443981945514679, 0.23686088621616364)","(0.4536623954772949, 0.21677175164222717)",1,1,2.3306884765625,2.3130340576171875,Fixation,POINT (0.4490302950143814 0.2268163189291954),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595058327,21109445943,1,1,"(0.45132386684417725, 0.21093206107616425)","(0.4549716114997864, 0.22837740182876587)",1,1,2.3063201904296875,2.3411407470703125,Fixation,POINT (0.4531477391719818 0.2196547314524651),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595066661,21109454277,1,1,"(0.44619157910346985, 0.23003177344799042)","(0.45488813519477844, 0.2238713800907135)",1,1,2.329574584960937,2.32135009765625,Fixation,POINT (0.4505398571491242 0.226951576769352),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595075000,21109462616,1,1,"(0.4363355338573456, 0.214642733335495)","(0.45335543155670166, 0.22841300070285797)",1,1,2.2779693603515625,2.3424224853515625,Fixation,POINT (0.4448454827070236 0.2215278670191765),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595083333,21109470949,1,1,"(0.4389471113681793, 0.21083639562129974)","(0.4439036250114441, 0.22830064594745636)",1,1,2.306304931640625,2.352401733398437,Fixation,POINT (0.4414253681898117 0.219568520784378),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595141666,21109529282,1,1,"(0.12750095129013062, 0.25170111656188965)","(0.13588961958885193, 0.22254617512226105)",1,1,2.301971435546875,2.344451904296875,Fixation,POINT (0.1316952854394913 0.2371236458420754),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595150000,21109537616,1,1,"(0.1162068247795105, 0.2451644390821457)","(0.13531334698200226, 0.2232370376586914)",1,1,2.301864624023437,2.3480224609375,Fixation,POINT (0.1257600858807564 0.2342007383704186),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595158333,21109545949,1,1,"(0.12564261257648468, 0.2372758835554123)","(0.13480055332183838, 0.2128206193447113)",1,1,2.264801025390625,2.307159423828125,Fixation,POINT (0.1302215829491615 0.2250482514500618),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595166667,21109554283,1,1,"(0.12364053726196289, 0.224720299243927)","(0.13786360621452332, 0.22803722321987152)",1,1,2.2970733642578125,2.303939819335937,Fixation,POINT (0.1307520717382431 0.2263787612318993),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595175000,21109562616,1,1,"(0.1321222335100174, 0.21347661316394806)","(0.13472776114940643, 0.23031054437160492)",1,1,2.2734527587890625,2.33160400390625,Fixation,POINT (0.1334249973297119 0.2218935787677765),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595183333,21109570949,1,1,"(0.119554303586483, 0.2334565669298172)","(0.13740482926368713, 0.22443681955337524)",1,1,2.271331787109375,2.3113555908203125,Fixation,POINT (0.1284795664250851 0.2289466932415962),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595191667,21109579283,1,1,"(0.12383297085762024, 0.2508567273616791)","(0.13931284844875336, 0.2295573353767395)",1,1,2.263046264648437,2.306976318359375,Fixation,POINT (0.1315729096531868 0.2402070313692093),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595200000,21109587616,1,1,"(0.12192565202713013, 0.23586656153202057)","(0.1328919529914856, 0.2169155329465866)",1,1,2.2817840576171875,2.313629150390625,Fixation,POINT (0.1274088025093079 0.2263910472393036),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595208338,21109595954,1,1,"(0.12818871438503265, 0.23703832924365997)","(0.13970820605754852, 0.2117072194814682)",1,1,2.245147705078125,2.327499389648437,Fixation,POINT (0.1339484602212906 0.2243727743625641),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595216671,21109604287,1,1,"(0.1279456913471222, 0.22529931366443634)","(0.1283666044473648, 0.20862701535224915)",1,1,2.2479248046875,2.3253936767578125,Fixation,POINT (0.1281561478972435 0.2169631645083427),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595225005,21109612621,1,1,"(0.12540462613105774, 0.2263099104166031)","(0.14379793405532837, 0.2179846614599228)",1,1,2.275985717773437,2.34771728515625,Fixation,POINT (0.134601280093193 0.2221472859382629),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595233338,21109620954,1,1,"(0.12813545763492584, 0.22492600977420807)","(0.1262267678976059, 0.21346254646778107)",1,1,2.26263427734375,2.350067138671875,Fixation,POINT (0.1271811127662659 0.2191942781209946),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595241671,21109629287,1,1,"(0.12029245495796204, 0.2304832935333252)","(0.13787181675434113, 0.21784688532352448)",1,1,2.2624664306640625,2.3059234619140625,Fixation,POINT (0.1290821358561516 0.2241650894284248),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595250005,21109637621,1,1,"(0.1306793987751007, 0.24860458076000214)","(0.12469812482595444, 0.21275055408477783)",1,1,2.253662109375,2.332260131835937,Fixation,POINT (0.1276887618005276 0.23067756742239),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595258338,21109645954,1,1,"(0.12107542902231216, 0.2544171214103699)","(0.13717201352119446, 0.21341869235038757)",1,1,2.2729644775390625,2.336410522460937,Fixation,POINT (0.1291237212717533 0.2339179068803787),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595266671,21109654287,1,1,"(0.12424995750188828, 0.2523151934146881)","(0.12917035818099976, 0.21064798533916473)",1,1,2.2781219482421875,2.3197174072265625,Fixation,POINT (0.126710157841444 0.2314815893769264),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595275005,21109662621,1,1,"(0.1279648393392563, 0.25045594573020935)","(0.13636089861392975, 0.21301110088825226)",1,1,2.2695465087890625,2.326889038085937,Fixation,POINT (0.132162868976593 0.2317335233092308),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595283338,21109670954,1,1,"(0.12170755863189697, 0.24255315959453583)","(0.13389353454113007, 0.21277061104774475)",1,1,2.257308959960937,2.32281494140625,Fixation,POINT (0.1278005465865135 0.2276618853211403),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595291671,21109679287,1,1,"(0.12838251888751984, 0.2311939150094986)","(0.13685311377048492, 0.21702627837657928)",1,1,2.2452392578125,2.3022918701171875,Fixation,POINT (0.1326178163290024 0.2241100966930389),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595300005,21109687621,1,1,"(0.12957993149757385, 0.2049468606710434)","(0.1309811770915985, 0.207420215010643)",1,1,2.284454345703125,2.324066162109375,Fixation,POINT (0.1302805542945862 0.2061835378408432),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getBackCommand2,40865212,1212595316671,21109704287,1,1,"(0.06836516410112381, 0.225474014878273)","(0.07261987775564194, 0.2288040965795517)",1,1,2.258148193359375,2.294174194335937,Fixation,POINT (0.0704925209283829 0.2271390557289124),,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand2,40865212,1212595325006,21109712621,1,1,"(0.07225414365530014, 0.2232556790113449)","(0.08642951399087906, 0.21067406237125397)",1,1,2.2356719970703125,2.29449462890625,Fixation,POINT (0.0793418288230896 0.2169648706912994),,,,,,,,,,1,,,,,,,,,,,,,,
0,136,getBackCommand2,40865212,1212595333339,21109720954,1,1,"(0.0724223405122757, 0.22702494263648987)","(0.08867538720369339, 0.21685346961021423)",1,1,2.247314453125,2.3235626220703125,Fixation,POINT (0.0805488638579845 0.221939206123352),,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand2,40865212,1212595341676,21109729291,1,1,"(0.07188121229410172, 0.21968355774879456)","(0.07731829583644867, 0.22135290503501892)",1,1,2.248382568359375,2.299591064453125,Fixation,POINT (0.0745997540652752 0.2205182313919067),,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand2,40865212,1212595350010,21109737625,1,1,"(0.07554057240486145, 0.23161454498767853)","(0.08697032928466797, 0.22282946109771729)",1,1,2.284286499023437,2.281097412109375,Fixation,POINT (0.0812554508447647 0.2272220030426979),,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand2,40865212,1212595358343,21109745958,1,1,"(0.07139614224433899, 0.21377895772457123)","(0.08012839406728745, 0.23121580481529236)",1,1,2.2483673095703125,2.313232421875,Fixation,POINT (0.0757622681558132 0.2224973812699318),,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand2,40865212,1212595366676,21109754291,1,1,"(0.07225322723388672, 0.23267559707164764)","(0.08347806334495544, 0.22322355210781097)",1,1,2.22869873046875,2.3159332275390625,Fixation,POINT (0.0778656452894211 0.2279495745897293),,,,,,,,,,,,,,,,,,,,,,,,
