,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,actionPerformed.0,ActionEvent.0,e.0,int.0,selectedRows.0,=.0,features.0,getSelectedRows.0,if.0,selectedRows.1,length.0,>.0,0.0,boolean.0,valueToBeSet.0,=.1,Boolean.0,features.1,getValueAt.0,selectedRows.2,0.1,].0,0.2,)).0,booleanValue.0,for.0,int.1,i.0,=.2,0.3,i.1,<.0,selectedRows.3,length.1,i.2,features.2,setValueAt.0,new.0,Boolean.1,valueToBeSet.1,selectedRows.4,i.3,].1,0.4,code,participant_summary
0,136,actionPerformed,12725774,1212008002020,20522392007,1,1,"(0.15118753910064697, 0.14120319485664368)","(0.16163966059684753, 0.12262469530105591)",1,1,2.3967742919921875,2.4149322509765625,Fixation,POINT (0.1564135998487472 0.1319139450788498),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008010353,20522400340,1,1,"(0.14278268814086914, 0.13818930089473724)","(0.157527893781662, 0.12345768511295319)",1,1,2.392547607421875,2.4071807861328125,Fixation,POINT (0.1501552909612656 0.1308234930038452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008018687,20522408674,1,1,"(0.1469925493001938, 0.13129043579101562)","(0.15733246505260468, 0.11439301073551178)",1,1,2.350814819335937,2.425872802734375,Fixation,POINT (0.1521625071763992 0.1228417232632637),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008027020,20522417007,1,1,"(0.14763829112052917, 0.1464560329914093)","(0.1655016392469406, 0.11072561889886856)",1,1,2.3531494140625,2.411239624023437,Fixation,POINT (0.1565699651837349 0.1285908259451389),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008052021,20522442007,1,1,"(0.1041763573884964, 0.09867547452449799)","(0.10923295468091965, 0.14124442636966705)",1,1,2.4005279541015625,2.3868408203125,Fixation,POINT (0.106704656034708 0.1199599504470825),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008060354,20522450340,1,1,"(0.10381108522415161, 0.1205584779381752)","(0.11210214346647263, 0.12872038781642914)",1,1,2.3955078125,2.419174194335937,Fixation,POINT (0.1079566143453121 0.1246394328773022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008068687,20522458673,1,1,"(0.10155624896287918, 0.13707806169986725)","(0.11590753495693207, 0.1266445815563202)",1,1,2.4043731689453125,2.3993682861328125,Fixation,POINT (0.1087318919599056 0.1318613216280937),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008077021,20522467007,1,1,"(0.09683629870414734, 0.1387719213962555)","(0.11579865962266922, 0.12423112243413925)",1,1,2.4212646484375,2.39593505859375,Fixation,POINT (0.1063174791634083 0.1315015219151974),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008085354,20522475340,1,1,"(0.09621736407279968, 0.12866900861263275)","(0.10748665034770966, 0.1272771954536438)",1,1,2.4067840576171875,2.43316650390625,Fixation,POINT (0.1018520072102547 0.1279731020331383),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008093687,20522483673,1,1,"(0.09698503464460373, 0.12279476970434189)","(0.11311966180801392, 0.12923476099967957)",1,1,2.409774780273437,2.422271728515625,Fixation,POINT (0.1050523482263088 0.1260147653520107),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008102021,20522492007,1,1,"(0.10107250511646271, 0.11493595689535141)","(0.10772961378097534, 0.13604086637496948)",1,1,2.4084930419921875,2.4120025634765625,Fixation,POINT (0.104401059448719 0.1254884116351604),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008110360,20522500346,1,1,"(0.09772595018148422, 0.11827927082777023)","(0.10796336084604263, 0.13813330233097076)",1,1,2.423858642578125,2.4293365478515625,Fixation,POINT (0.1028446555137634 0.1282062865793705),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008118693,20522508679,1,1,"(0.09350020438432693, 0.12146757543087006)","(0.11014354228973389, 0.12752072513103485)",1,1,2.432403564453125,2.4047393798828125,Fixation,POINT (0.1018218733370304 0.1244941502809524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008127027,20522517013,1,1,"(0.09373299777507782, 0.12200978398323059)","(0.11231604963541031, 0.1123412549495697)",1,1,2.4086456298828125,2.406158447265625,Fixation,POINT (0.1030245237052441 0.1171755194664002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008135360,20522525346,1,1,"(0.09309134632349014, 0.11765846610069275)","(0.1162600889801979, 0.12194301187992096)",1,1,2.4244537353515625,2.41778564453125,Fixation,POINT (0.104675717651844 0.1198007389903068),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008143693,20522533679,1,1,"(0.09340052306652069, 0.1262010931968689)","(0.12024016678333282, 0.12582695484161377)",1,1,2.4231414794921875,2.4202880859375,Fixation,POINT (0.1068203449249268 0.1260140240192413),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008152027,20522542013,1,1,"(0.09709638357162476, 0.1245049238204956)","(0.11987771838903427, 0.12274575978517532)",1,1,2.40966796875,2.39892578125,Fixation,POINT (0.1084870509803295 0.1236253418028355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008160360,20522550346,1,1,"(0.10148654878139496, 0.13322091102600098)","(0.1223260834813118, 0.13213035464286804)",1,1,2.3976287841796875,2.3995361328125,Fixation,POINT (0.1119063161313534 0.1326756328344345),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008168693,20522558679,1,1,"(0.10153001546859741, 0.1492699831724167)","(0.12013460695743561, 0.13762153685092926)",1,1,2.403305053710937,2.4029083251953125,Fixation,POINT (0.1108323112130165 0.143445760011673),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008177027,20522567013,1,1,"(0.10202597826719284, 0.14769314229488373)","(0.11887567490339279, 0.12749679386615753)",1,1,2.4259490966796875,2.4141082763671875,Fixation,POINT (0.1104508265852928 0.1375949680805206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008185360,20522575346,1,1,"(0.09505375474691391, 0.14986473321914673)","(0.12067320197820663, 0.13059896230697632)",1,1,2.4247283935546875,2.401458740234375,Fixation,POINT (0.1078634783625603 0.1402318477630615),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008193693,20522583679,1,1,"(0.09538913518190384, 0.14169831573963165)","(0.11428629606962204, 0.13562867045402527)",1,1,2.4130859375,2.4081573486328125,Fixation,POINT (0.1048377156257629 0.1386634930968285),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008202027,20522592013,1,1,"(0.10115428268909454, 0.13907505571842194)","(0.1159747838973999, 0.13659656047821045)",1,1,2.40478515625,2.4137725830078125,Fixation,POINT (0.1085645332932472 0.1378358080983162),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008210360,20522600346,1,1,"(0.1013864129781723, 0.13141988217830658)","(0.11691831052303314, 0.14086930453777313)",1,1,2.4171142578125,2.397613525390625,Fixation,POINT (0.1091523617506027 0.1361445933580399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008218693,20522608679,1,1,"(0.10609500855207443, 0.11367157101631165)","(0.11808543652296066, 0.1360706388950348)",1,1,2.423614501953125,2.4083251953125,Fixation,POINT (0.1120902225375176 0.1248711049556732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008227027,20522617013,1,1,"(0.10093743354082108, 0.11347442120313644)","(0.11898771673440933, 0.13682937622070312)",1,1,2.420074462890625,2.3792266845703125,Fixation,POINT (0.1099625751376152 0.1251518987119198),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008235360,20522625346,1,1,"(0.09814944863319397, 0.11214790493249893)","(0.11463265866041183, 0.14329451322555542)",1,1,2.4396209716796875,2.402191162109375,Fixation,POINT (0.1063910536468029 0.1277212090790272),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008243698,20522633684,1,1,"(0.099307581782341, 0.11107619851827621)","(0.11711115390062332, 0.13064326345920563)",1,1,2.434906005859375,2.40203857421875,Fixation,POINT (0.1082093678414822 0.1208597309887409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008252032,20522642018,1,1,"(0.09505327045917511, 0.11373624950647354)","(0.12091409415006638, 0.13915060460567474)",1,1,2.432037353515625,2.4258270263671875,Fixation,POINT (0.1079836823046207 0.1264434270560741),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008260365,20522650351,1,1,"(0.09290865808725357, 0.1267184168100357)","(0.1142132580280304, 0.13954102993011475)",1,1,2.4104156494140625,2.4117584228515625,Fixation,POINT (0.103560958057642 0.1331297233700752),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008268698,20522658684,1,1,"(0.09590230882167816, 0.12782199680805206)","(0.10953950881958008, 0.14738105237483978)",1,1,2.4444732666015625,2.41827392578125,Fixation,POINT (0.1027209088206291 0.1376015245914459),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008277032,20522667018,1,1,"(0.10154420137405396, 0.12633763253688812)","(0.11086983978748322, 0.13700620830059052)",1,1,2.4362945556640625,2.4541778564453125,Fixation,POINT (0.1062070205807686 0.1316719204187393),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008285365,20522675351,1,1,"(0.10477375239133835, 0.1315978765487671)","(0.11153126507997513, 0.13040073215961456)",1,1,2.429794311523437,2.4258270263671875,Fixation,POINT (0.1081525087356567 0.1309993043541908),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008293698,20522683684,1,1,"(0.10600317269563675, 0.12851902842521667)","(0.10566865652799606, 0.13525207340717316)",1,1,2.4419403076171875,2.4393463134765625,Fixation,POINT (0.1058359146118164 0.1318855509161949),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008302032,20522692018,1,1,"(0.10789544880390167, 0.11573518812656403)","(0.11074235290288925, 0.1312340497970581)",1,1,2.424896240234375,2.44268798828125,Fixation,POINT (0.1093189008533955 0.1234846189618111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008310365,20522700351,1,1,"(0.10647477954626083, 0.12004230916500092)","(0.11571135371923447, 0.1329980343580246)",1,1,2.4235382080078125,2.4271697998046875,Fixation,POINT (0.1110930666327476 0.1265201717615128),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008318698,20522708684,1,1,"(0.09869464486837387, 0.12561753392219543)","(0.11704833805561066, 0.13264043629169464)",1,1,2.4398651123046875,2.404159545898437,Fixation,POINT (0.1078714914619923 0.129128985106945),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008327032,20522717018,1,1,"(0.0970458835363388, 0.1268703192472458)","(0.1167912483215332, 0.13290159404277802)",1,1,2.4380035400390625,2.417236328125,Fixation,POINT (0.106918565928936 0.1298859566450119),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008335365,20522725351,1,1,"(0.09229151159524918, 0.12347758561372757)","(0.12015576660633087, 0.12481708079576492)",1,1,2.441146850585937,2.443832397460937,Fixation,POINT (0.10622363910079 0.1241473332047462),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008343698,20522733684,1,1,"(0.09618623554706573, 0.11793959885835648)","(0.11517148464918137, 0.12429492920637131)",1,1,2.4365234375,2.4402618408203125,Fixation,POINT (0.1056788600981236 0.1211172640323639),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008352031,20522742017,1,1,"(0.09342347085475922, 0.12353246659040451)","(0.11424978077411652, 0.12690970301628113)",1,1,2.4364166259765625,2.450164794921875,Fixation,POINT (0.1038366258144379 0.1252210848033428),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008360365,20522750351,1,1,"(0.0957040786743164, 0.1293831169605255)","(0.1134556233882904, 0.12131913006305695)",1,1,2.4447479248046875,2.4276885986328125,Fixation,POINT (0.1045798510313034 0.1253511235117912),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008368698,20522758684,1,1,"(0.10020400583744049, 0.12214614450931549)","(0.11203976720571518, 0.12666724622249603)",1,1,2.431854248046875,2.4531402587890625,Fixation,POINT (0.1061218865215778 0.1244066953659058),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008377039,20522767025,1,1,"(0.09784214198589325, 0.12412171065807343)","(0.11177393794059753, 0.1319686323404312)",1,1,2.430328369140625,2.42877197265625,Fixation,POINT (0.1048080399632454 0.1280451714992523),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008385372,20522775358,1,1,"(0.09864405542612076, 0.12358195334672928)","(0.10557082295417786, 0.13740970194339752)",1,1,2.4303741455078125,2.428680419921875,Fixation,POINT (0.1021074391901493 0.1304958276450634),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008393705,20522783691,1,1,"(0.09488723427057266, 0.1354728788137436)","(0.10633385181427002, 0.1315208375453949)",1,1,2.4338836669921875,2.433944702148437,Fixation,POINT (0.1006105430424213 0.1334968581795692),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008402039,20522792025,1,1,"(0.09341352432966232, 0.14198343455791473)","(0.11093346029520035, 0.13394206762313843)",1,1,2.427886962890625,2.4210357666015625,Fixation,POINT (0.1021734923124313 0.1379627510905266),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008410372,20522800358,1,1,"(0.09543730318546295, 0.15427954494953156)","(0.10771295428276062, 0.13241277635097504)",1,1,2.43988037109375,2.457305908203125,Fixation,POINT (0.1015751287341118 0.1433461606502533),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008427038,20522817024,1,1,"(0.07510485500097275, 0.15664419531822205)","(0.08127599954605103, 0.14735613763332367)",1,1,2.424713134765625,2.4620361328125,Fixation,POINT (0.0781904272735119 0.1520001664757729),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008435372,20522825358,1,1,"(0.07573704421520233, 0.15473133325576782)","(0.08267880231142044, 0.1559046506881714)",1,1,2.4363250732421875,2.44793701171875,Fixation,POINT (0.0792079232633114 0.1553179919719696),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008443705,20522833691,1,1,"(0.0751364454627037, 0.15792185068130493)","(0.07925551384687424, 0.14703376591205597)",1,1,2.42694091796875,2.454376220703125,Fixation,POINT (0.077195979654789 0.1524778082966804),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008452039,20522842025,1,1,"(0.07972164452075958, 0.1681082546710968)","(0.08140081912279129, 0.1509140580892563)",1,1,2.448150634765625,2.4267578125,Fixation,POINT (0.0805612318217754 0.1595111563801765),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008460372,20522850358,1,1,"(0.07438837736845016, 0.16923950612545013)","(0.08588913083076477, 0.1450839787721634)",1,1,2.449935913085937,2.445953369140625,Fixation,POINT (0.0801387540996075 0.1571617424488068),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008468705,20522858691,1,1,"(0.07673277705907822, 0.17217744886875153)","(0.08998870849609375, 0.1590253710746765)",1,1,2.4316864013671875,2.435821533203125,Fixation,POINT (0.083360742777586 0.165601409971714),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008477039,20522867025,1,1,"(0.07454074919223785, 0.17435124516487122)","(0.08726143091917038, 0.1562887728214264)",1,1,2.4249725341796875,2.4518280029296875,Fixation,POINT (0.0809010900557041 0.1653200089931488),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008485372,20522875358,1,1,"(0.08084233105182648, 0.17589671909809113)","(0.09101220220327377, 0.15684157609939575)",1,1,2.43792724609375,2.4453887939453125,Fixation,POINT (0.0859272666275501 0.1663691475987434),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008493705,20522883691,1,1,"(0.0758230909705162, 0.1772461086511612)","(0.09599126130342484, 0.15790598094463348)",1,1,2.439682006835937,2.442611694335937,Fixation,POINT (0.0859071761369705 0.1675760447978973),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008502039,20522892025,1,1,"(0.08063608407974243, 0.16943486034870148)","(0.09672117233276367, 0.15416042506694794)",1,1,2.4322052001953125,2.4557037353515625,Fixation,POINT (0.088678628206253 0.1617976427078247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008510374,20522900359,1,1,"(0.07998204976320267, 0.1668933480978012)","(0.09806819260120392, 0.15531350672245026)",1,1,2.4490203857421875,2.43731689453125,Fixation,POINT (0.0890251211822033 0.1611034274101257),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008518707,20522908692,1,1,"(0.08273408561944962, 0.16164594888687134)","(0.09328234195709229, 0.1510602831840515)",1,1,2.4607086181640625,2.451507568359375,Fixation,POINT (0.088008213788271 0.1563531160354614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008527040,20522917025,1,1,"(0.08032244443893433, 0.1628696471452713)","(0.09171397238969803, 0.15419572591781616)",1,1,2.430511474609375,2.4315643310546875,Fixation,POINT (0.0860182084143162 0.1585326865315437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008535374,20522925359,1,1,"(0.07799548655748367, 0.1670427918434143)","(0.08685898035764694, 0.15170836448669434)",1,1,2.433868408203125,2.4526519775390625,Fixation,POINT (0.0824272334575653 0.1593755781650543),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008543707,20522933692,1,1,"(0.0812356173992157, 0.15904593467712402)","(0.08092312514781952, 0.15097272396087646)",1,1,2.4333953857421875,2.43975830078125,Fixation,POINT (0.0810793712735176 0.1550093293190002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008552040,20522942025,1,1,"(0.07885706424713135, 0.17933030426502228)","(0.08309707790613174, 0.1507008671760559)",1,1,2.430206298828125,2.469711303710937,Fixation,POINT (0.0809770710766316 0.1650155857205391),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008560373,20522950359,1,1,"(0.07916759699583054, 0.1669241189956665)","(0.08957674354314804, 0.14534297585487366)",1,1,2.429412841796875,2.436737060546875,Fixation,POINT (0.0843721702694893 0.1561335474252701),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008568707,20522958692,1,1,"(0.07746721059083939, 0.16639351844787598)","(0.09169884026050568, 0.14262627065181732)",1,1,2.435577392578125,2.45166015625,Fixation,POINT (0.0845830254256725 0.1545098945498466),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008577040,20522967025,1,1,"(0.07604913413524628, 0.1673012226819992)","(0.09863027930259705, 0.14802157878875732)",1,1,2.4510955810546875,2.4261932373046875,Fixation,POINT (0.0873397067189217 0.1576614007353783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008585374,20522975359,1,1,"(0.07487215101718903, 0.15973441302776337)","(0.0981518104672432, 0.15285740792751312)",1,1,2.4432830810546875,2.45513916015625,Fixation,POINT (0.0865119807422161 0.1562959104776382),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008593707,20522983692,1,1,"(0.07947717607021332, 0.17099197208881378)","(0.08931198716163635, 0.14406682550907135)",1,1,2.4282379150390625,2.457763671875,Fixation,POINT (0.0843945816159248 0.1575293987989426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008602040,20522992025,1,1,"(0.08629665523767471, 0.15918707847595215)","(0.0871238186955452, 0.14131784439086914)",1,1,2.441146850585937,2.4339141845703125,Fixation,POINT (0.08671023696661 0.1502524614334106),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008610374,20523000359,1,1,"(0.07930555194616318, 0.16273555159568787)","(0.08545324206352234, 0.14567133784294128)",1,1,2.441253662109375,2.4666748046875,Fixation,POINT (0.0823793970048428 0.1542034447193146),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008618707,20523008692,1,1,"(0.08096711337566376, 0.16511155664920807)","(0.08655230700969696, 0.15192845463752747)",1,1,2.4644775390625,2.4414215087890625,Fixation,POINT (0.0837597101926804 0.1585200056433678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008627040,20523017025,1,1,"(0.07735291868448257, 0.15959107875823975)","(0.09079978615045547, 0.15023109316825867)",1,1,2.4524688720703125,2.45489501953125,Fixation,POINT (0.084076352417469 0.1549110859632492),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008635381,20523025366,1,1,"(0.07363316416740417, 0.1635250598192215)","(0.0928906723856926, 0.14711661636829376)",1,1,2.4422149658203125,2.454345703125,Fixation,POINT (0.0832619182765484 0.1553208380937576),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008643714,20523033699,1,1,"(0.08077707141637802, 0.15639199316501617)","(0.0856776088476181, 0.14514856040477753)",1,1,2.4513092041015625,2.4629364013671875,Fixation,POINT (0.0832273401319981 0.1507702767848968),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008652047,20523042032,1,1,"(0.08156866580247879, 0.15150603652000427)","(0.08416571468114853, 0.14792117476463318)",1,1,2.4385986328125,2.4587554931640625,Fixation,POINT (0.0828671902418137 0.1497136056423187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008660381,20523050366,1,1,"(0.0793851986527443, 0.15665794909000397)","(0.08799228817224503, 0.15692560374736786)",1,1,2.4404296875,2.455291748046875,Fixation,POINT (0.0836887434124947 0.1567917764186859),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008668714,20523058699,1,1,"(0.07499255239963531, 0.15766318142414093)","(0.09302657842636108, 0.16563928127288818)",1,1,2.45330810546875,2.4409942626953125,Fixation,POINT (0.0840095654129982 0.1616512313485146),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008677047,20523067032,1,1,"(0.07462465763092041, 0.14690709114074707)","(0.09798537939786911, 0.17432238161563873)",1,1,2.449310302734375,2.4257354736328125,Fixation,POINT (0.0863050185143948 0.1606147363781929),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,actionPerformed,12725774,1212008702047,20523092032,1,1,"(0.1395568698644638, 0.1537058800458908)","(0.15104718506336212, 0.1451685130596161)",1,1,2.493377685546875,2.5282440185546875,Fixation,POINT (0.145302027463913 0.1494371965527534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
