,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,wndPreferences.0,log.0,entering.0,"""MainWindow"".0","""wndPreferences"".0",PropertiesDlg.0,propDlg.0,=.0,new.0,PropertiesDlg.1,this.0,propDlg.1,setModal.0,TRUE.0,propDlg.2,setVisible.0,TRUE.1,log.1,exiting.0,"""MainWindow"".1","""wndPreferences"".1",prewritten,accurate,missing,unnecessary,readable,code
0,136,wndPreferences,38184555,1209981406915,18495804580,1,1,"(0.1891816109418869, 0.15965233743190765)","(0.19056887924671173, 0.16753116250038147)",1,1,2.5641021728515625,2.540618896484375,Fixation,POINT (0.1898752450942993 0.1635917499661446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981415249,18495812914,1,1,"(0.19105812907218933, 0.1609591245651245)","(0.19152674078941345, 0.16439154744148254)",1,1,2.564453125,2.552719116210937,Fixation,POINT (0.1912924349308014 0.1626753360033035),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981423581,18495821246,1,1,"(0.18880629539489746, 0.15884734690189362)","(0.18900281190872192, 0.16663534939289093)",1,1,2.5706787109375,2.549713134765625,Fixation,POINT (0.1889045536518097 0.1627413481473923),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981431915,18495829580,1,1,"(0.1878693550825119, 0.1600911021232605)","(0.18743199110031128, 0.17190085351467133)",1,1,2.572509765625,2.5526580810546875,Fixation,POINT (0.1876506730914116 0.1659959778189659),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981440248,18495837913,1,1,"(0.18562549352645874, 0.16259579360485077)","(0.18838714063167572, 0.16909459233283997)",1,1,2.5761260986328125,2.5631866455078125,Fixation,POINT (0.1870063170790672 0.1658451929688454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981448581,18495846246,1,1,"(0.18712018430233002, 0.15896078944206238)","(0.19043563306331635, 0.1742899864912033)",1,1,2.563201904296875,2.552230834960937,Fixation,POINT (0.1887779086828232 0.1666253879666328),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981456916,18495854580,1,1,"(0.18473106622695923, 0.1602773517370224)","(0.18963108956813812, 0.17580661177635193)",1,1,2.57073974609375,2.5565948486328125,Fixation,POINT (0.1871810778975487 0.1680419817566872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981465249,18495862913,1,1,"(0.18560124933719635, 0.15833792090415955)","(0.186139777302742, 0.16988605260849)",1,1,2.56683349609375,2.55712890625,Fixation,POINT (0.1858705133199692 0.1641119867563248),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981473582,18495871246,1,1,"(0.17897473275661469, 0.157500222325325)","(0.18368209898471832, 0.1740512251853943)",1,1,2.553802490234375,2.54901123046875,Fixation,POINT (0.1813284158706665 0.1657757237553596),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981481916,18495879580,1,1,"(0.18079431354999542, 0.16266831755638123)","(0.1847679167985916, 0.16851277649402618)",1,1,2.56341552734375,2.539581298828125,Fixation,POINT (0.1827811151742935 0.1655905470252037),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981490249,18495887913,1,1,"(0.18237221240997314, 0.1597185879945755)","(0.18673324584960938, 0.17020413279533386)",1,1,2.5616607666015625,2.542709350585937,Fixation,POINT (0.1845527291297913 0.1649613603949547),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981498583,18495896247,1,1,"(0.18277128040790558, 0.16466788947582245)","(0.18161144852638245, 0.16856946051120758)",1,1,2.555877685546875,2.55035400390625,Fixation,POINT (0.182191364467144 0.166618674993515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981506916,18495904580,1,1,"(0.18387852609157562, 0.16026514768600464)","(0.18097762763500214, 0.16376672685146332)",1,1,2.55322265625,2.5354461669921875,Fixation,POINT (0.1824280768632889 0.162015937268734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981515249,18495912913,1,1,"(0.1840440034866333, 0.15840469300746918)","(0.1783478558063507, 0.17103447020053864)",1,1,2.565582275390625,2.540130615234375,Fixation,POINT (0.181195929646492 0.1647195816040039),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981523582,18495921246,1,1,"(0.18107688426971436, 0.15554937720298767)","(0.18089492619037628, 0.17665082216262817)",1,1,2.560882568359375,2.547576904296875,Fixation,POINT (0.1809859052300453 0.1661000996828079),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981531920,18495929584,1,1,"(0.18101249635219574, 0.15163913369178772)","(0.18135277926921844, 0.1776575893163681)",1,1,2.538787841796875,2.570907592773437,Fixation,POINT (0.1811826378107071 0.1646483615040779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981540254,18495937918,1,1,"(0.1808895468711853, 0.15731728076934814)","(0.18499037623405457, 0.17370031774044037)",1,1,2.539169311523437,2.5379180908203125,Fixation,POINT (0.1829399615526199 0.1655087992548943),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981548586,18495946250,1,1,"(0.18330422043800354, 0.15688109397888184)","(0.18541985750198364, 0.1722496747970581)",1,1,2.558990478515625,2.550750732421875,Fixation,POINT (0.1843620389699936 0.16456538438797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981556920,18495954584,1,1,"(0.18473684787750244, 0.16080905497074127)","(0.1868625432252884, 0.17031773924827576)",1,1,2.5678863525390625,2.5406646728515625,Fixation,POINT (0.1857996955513954 0.1655633971095085),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981565253,18495962917,1,1,"(0.18405434489250183, 0.15527987480163574)","(0.1817340850830078, 0.1762012541294098)",1,1,2.531494140625,2.555938720703125,Fixation,POINT (0.1828942149877548 0.1657405644655228),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981573586,18495971250,1,1,"(0.18227747082710266, 0.1470506638288498)","(0.18300385773181915, 0.1773611307144165)",1,1,2.533721923828125,2.5360260009765625,Fixation,POINT (0.1826406642794609 0.1622058972716332),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981581920,18495979584,1,1,"(0.17768056690692902, 0.15817861258983612)","(0.1798243373632431, 0.1722787469625473)",1,1,2.539642333984375,2.54095458984375,Fixation,POINT (0.1787524521350861 0.1652286797761917),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981590253,18495987917,1,1,"(0.18166080117225647, 0.16116087138652802)","(0.18418310582637787, 0.17256882786750793)",1,1,2.554473876953125,2.5420074462890625,Fixation,POINT (0.1829219534993172 0.166864849627018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981598586,18495996250,1,1,"(0.17957526445388794, 0.1570109874010086)","(0.18577322363853455, 0.170286163687706)",1,1,2.554916381835937,2.5562896728515625,Fixation,POINT (0.1826742440462112 0.1636485755443573),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981606920,18496004584,1,1,"(0.1804722100496292, 0.15640057623386383)","(0.18517671525478363, 0.17215175926685333)",1,1,2.5548248291015625,2.549041748046875,Fixation,POINT (0.1828244626522064 0.1642761677503586),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981615253,18496012917,1,1,"(0.19303305447101593, 0.151566281914711)","(0.1997756063938141, 0.18033474683761597)",1,1,2.521026611328125,2.553695678710937,Fixation,POINT (0.196404330432415 0.1659505143761635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981631920,18496029584,1,1,"(0.22791001200675964, 0.15525959432125092)","(0.23123888671398163, 0.17348730564117432)",1,1,2.5673065185546875,2.553558349609375,Fixation,POINT (0.2295744493603706 0.1643734499812126),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981640253,18496037917,1,1,"(0.22574006021022797, 0.16345037519931793)","(0.23075152933597565, 0.17333416640758514)",1,1,2.5590057373046875,2.55328369140625,Fixation,POINT (0.2282457947731018 0.1683922708034515),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981648586,18496046250,1,1,"(0.23435546457767487, 0.16254106163978577)","(0.23028001189231873, 0.18039098381996155)",1,1,2.557861328125,2.560791015625,Fixation,POINT (0.2323177382349968 0.1714660227298737),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981656923,18496054587,1,1,"(0.22939945757389069, 0.1679140031337738)","(0.23082152009010315, 0.17454074323177338)",1,1,2.560699462890625,2.5500946044921875,Fixation,POINT (0.2301104888319969 0.1712273731827736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981665256,18496062920,1,1,"(0.23371246457099915, 0.1693267822265625)","(0.23250949382781982, 0.17307382822036743)",1,1,2.562896728515625,2.55377197265625,Fixation,POINT (0.2331109791994095 0.171200305223465),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981673589,18496071253,1,1,"(0.230671226978302, 0.15362079441547394)","(0.23371750116348267, 0.17390894889831543)",1,1,2.5532684326171875,2.5501708984375,Fixation,POINT (0.2321943640708923 0.1637648716568947),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981681922,18496079586,1,1,"(0.2293146550655365, 0.16199564933776855)","(0.23133927583694458, 0.17633742094039917)",1,1,2.5543212890625,2.55084228515625,Fixation,POINT (0.2303269654512405 0.1691665351390839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981690256,18496087920,1,1,"(0.230747789144516, 0.1580069661140442)","(0.23030193150043488, 0.1788015067577362)",1,1,2.5497283935546875,2.5663604736328125,Fixation,POINT (0.2305248603224754 0.1684042364358902),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981698589,18496096253,1,1,"(0.2332194745540619, 0.15411610901355743)","(0.23021794855594635, 0.17674797773361206)",1,1,2.54022216796875,2.560394287109375,Fixation,POINT (0.2317187115550041 0.1654320433735848),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981706923,18496104587,1,1,"(0.23001982271671295, 0.16054707765579224)","(0.23199793696403503, 0.1790461540222168)",1,1,2.552032470703125,2.5423126220703125,Fixation,POINT (0.231008879840374 0.1697966158390045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981715256,18496112920,1,1,"(0.23086997866630554, 0.1632365584373474)","(0.23615947365760803, 0.17907996475696564)",1,1,2.557769775390625,2.557708740234375,Fixation,POINT (0.2335147261619568 0.1711582615971565),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981723589,18496121253,1,1,"(0.23366141319274902, 0.16448694467544556)","(0.23319196701049805, 0.18121139705181122)",1,1,2.5701446533203125,2.5633544921875,Fixation,POINT (0.2334266901016235 0.1728491708636284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981731924,18496129587,1,1,"(0.2339208424091339, 0.16910158097743988)","(0.22785460948944092, 0.18682725727558136)",1,1,2.5556793212890625,2.54632568359375,Fixation,POINT (0.2308877259492874 0.1779644191265106),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981740257,18496137920,1,1,"(0.2349241077899933, 0.16243037581443787)","(0.22665348649024963, 0.19633324444293976)",1,1,2.5600738525390625,2.5244140625,Fixation,POINT (0.2307887971401215 0.1793818101286888),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981748591,18496146254,1,1,"(0.23444324731826782, 0.1721569299697876)","(0.22339290380477905, 0.17205512523651123)",1,1,2.5399932861328125,2.612152099609375,Fixation,POINT (0.2289180755615234 0.1721060276031494),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981940276,18496337939,1,1,"(0.26309359073638916, 0.18171021342277527)","(0.2564929127693176, 0.16153497993946075)",1,1,2.4795379638671875,2.584335327148437,,POINT (0.2597932517528534 0.171622596681118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981948609,18496346272,1,1,"(0.26125574111938477, 0.16976624727249146)","(0.25643205642700195, 0.1445702612400055)",1,1,2.4703369140625,2.6271209716796875,Fixation,POINT (0.2588438987731934 0.1571682542562485),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981956942,18496354605,1,1,"(0.25803983211517334, 0.17390328645706177)","(0.261229932308197, 0.1121288537979126)",1,1,2.486434936523437,2.6384429931640625,Fixation,POINT (0.2596348822116852 0.1430160701274872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981965275,18496362938,1,1,"(0.252908319234848, 0.1843707412481308)","(0.2534487545490265, 0.14240984618663788)",1,1,2.486175537109375,2.599517822265625,Fixation,POINT (0.2531785368919373 0.1633902937173843),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981973609,18496371272,1,1,"(0.2556607723236084, 0.18324501812458038)","(0.25608494877815247, 0.1747235506772995)",1,1,2.488876342773437,2.5074920654296875,Fixation,POINT (0.2558728605508804 0.1789842844009399),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981981933,18496379596,1,1,"(0.25805991888046265, 0.18677490949630737)","(0.2567473351955414, 0.17724880576133728)",1,1,2.4945831298828125,2.494247436523437,Fixation,POINT (0.257403627038002 0.1820118576288223),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981990267,18496387930,1,1,"(0.2578120529651642, 0.17868231236934662)","(0.2537381649017334, 0.191875159740448)",1,1,2.4886627197265625,2.461578369140625,Fixation,POINT (0.2557751089334488 0.1852787360548973),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209981998609,18496396272,1,1,"(0.25638020038604736, 0.17396168410778046)","(0.2548932433128357, 0.2015121877193451)",1,1,2.4939422607421875,2.460662841796875,Fixation,POINT (0.2556367218494415 0.1877369359135628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982006943,18496404605,1,1,"(0.2555932104587555, 0.15721595287322998)","(0.2549894154071808, 0.18914572894573212)",1,1,2.4865875244140625,2.4427032470703125,Fixation,POINT (0.2552913129329681 0.173180840909481),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982015277,18496412939,1,1,"(0.2526150345802307, 0.1606726050376892)","(0.25325560569763184, 0.20326127111911774)",1,1,2.4941864013671875,2.4602203369140625,Fixation,POINT (0.2529353201389313 0.1819669380784035),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982023610,18496421272,1,1,"(0.2576598823070526, 0.1547846645116806)","(0.2543492019176483, 0.2022072821855545)",1,1,2.492584228515625,2.456771850585937,Fixation,POINT (0.2560045421123505 0.1784959733486176),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982031943,18496429605,1,1,"(0.2633078396320343, 0.1679961085319519)","(0.25266018509864807, 0.19470179080963135)",1,1,2.51104736328125,2.469879150390625,Fixation,POINT (0.2579840123653412 0.1813489496707916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982040277,18496437939,1,1,"(0.26626870036125183, 0.15871025621891022)","(0.2555033564567566, 0.18316589295864105)",1,1,2.4991912841796875,2.4667510986328125,Fixation,POINT (0.2608860284090042 0.1709380745887756),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982048609,18496446271,1,1,"(0.2676261067390442, 0.17046771943569183)","(0.25830110907554626, 0.195892333984375)",1,1,2.5235137939453125,2.48260498046875,Fixation,POINT (0.2629636079072952 0.1831800267100334),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982056947,18496454609,1,1,"(0.2608550190925598, 0.16391922533512115)","(0.25507038831710815, 0.19542287290096283)",1,1,2.5186920166015625,2.4884796142578125,Fixation,POINT (0.257962703704834 0.179671049118042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982065281,18496462943,1,1,"(0.2543494999408722, 0.1667928397655487)","(0.25721651315689087, 0.19755567610263824)",1,1,2.5172271728515625,2.491302490234375,Fixation,POINT (0.2557830065488815 0.1821742579340935),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982073614,18496471276,1,1,"(0.2542084753513336, 0.17300273478031158)","(0.25717878341674805, 0.19167734682559967)",1,1,2.5178375244140625,2.480682373046875,Fixation,POINT (0.2556936293840408 0.1823400408029556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982081947,18496479609,1,1,"(0.2565706670284271, 0.17382356524467468)","(0.255689412355423, 0.1907874494791031)",1,1,2.527572631835937,2.4862060546875,Fixation,POINT (0.256130039691925 0.1823055073618889),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982090281,18496487943,1,1,"(0.2570163309574127, 0.18047094345092773)","(0.2546254098415375, 0.1947305053472519)",1,1,2.524810791015625,2.504180908203125,Fixation,POINT (0.2558208703994751 0.1876007243990898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982098614,18496496276,1,1,"(0.2615988552570343, 0.17680735886096954)","(0.2566768229007721, 0.18422864377498627)",1,1,2.51763916015625,2.4885711669921875,Fixation,POINT (0.2591378390789032 0.1805180013179779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982106947,18496504609,1,1,"(0.26425087451934814, 0.16428381204605103)","(0.2576601207256317, 0.18715481460094452)",1,1,2.5244598388671875,2.50897216796875,Fixation,POINT (0.2609554976224899 0.1757193133234978),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982115280,18496512942,1,1,"(0.2646924555301666, 0.15253251791000366)","(0.2566084563732147, 0.18942658603191376)",1,1,2.520370483398437,2.509765625,Fixation,POINT (0.2606504559516907 0.1709795519709587),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982123613,18496521275,1,1,"(0.26347771286964417, 0.15707814693450928)","(0.25529664754867554, 0.18031229078769684)",1,1,2.532562255859375,2.50433349609375,Fixation,POINT (0.2593871802091598 0.1686952188611031),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982131947,18496529609,1,1,"(0.2623650133609772, 0.15655957162380219)","(0.2576931416988373, 0.1799783557653427)",1,1,2.5246734619140625,2.5106964111328125,Fixation,POINT (0.2600290775299072 0.1682689636945724),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982140280,18496537942,1,1,"(0.26349937915802, 0.15252448618412018)","(0.2552005350589752, 0.17758655548095703)",1,1,2.52362060546875,2.52777099609375,Fixation,POINT (0.2593499571084976 0.1650555208325386),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982148614,18496546276,1,1,"(0.26683780550956726, 0.16081742942333221)","(0.2576047480106354, 0.17561520636081696)",1,1,2.53472900390625,2.521270751953125,Fixation,POINT (0.2622212767601013 0.1682163178920746),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982156947,18496554609,1,1,"(0.2644455134868622, 0.1575925648212433)","(0.2591111361980438, 0.17747639119625092)",1,1,2.533355712890625,2.5303192138671875,Fixation,POINT (0.261778324842453 0.1675344780087471),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982165280,18496562942,1,1,"(0.26309865713119507, 0.15925665199756622)","(0.256285697221756, 0.1712583601474762)",1,1,2.5431365966796875,2.5455474853515625,Fixation,POINT (0.2596921771764755 0.1652575060725212),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982173614,18496571276,1,1,"(0.258648544549942, 0.16007693111896515)","(0.25431162118911743, 0.17950475215911865)",1,1,2.5278472900390625,2.554473876953125,Fixation,POINT (0.2564800828695297 0.1697908416390419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982206952,18496604614,1,1,"(0.10862482339143753, 0.15386688709259033)","(0.11352898180484772, 0.18468649685382843)",1,1,2.527740478515625,2.564544677734375,Fixation,POINT (0.1110769025981426 0.1692766919732094),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982215285,18496612947,1,1,"(0.11234801262617111, 0.15800204873085022)","(0.11326253414154053, 0.18399138748645782)",1,1,2.537826538085937,2.5670928955078125,Fixation,POINT (0.1128052733838558 0.170996718108654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982223618,18496621280,1,1,"(0.1068953424692154, 0.15728868544101715)","(0.11214226484298706, 0.176250621676445)",1,1,2.5268096923828125,2.5682830810546875,Fixation,POINT (0.1095188036561012 0.1667696535587311),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982231952,18496629614,1,1,"(0.11099458485841751, 0.16430360078811646)","(0.11039751768112183, 0.17788633704185486)",1,1,2.5367584228515625,2.5670928955078125,Fixation,POINT (0.1106960512697697 0.1710949689149857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982240286,18496637948,1,1,"(0.11265476793050766, 0.16636443138122559)","(0.11365009844303131, 0.18074125051498413)",1,1,2.542816162109375,2.5694122314453125,Fixation,POINT (0.1131524331867695 0.1735528409481049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982248619,18496646281,1,1,"(0.10879002511501312, 0.16821424663066864)","(0.10980429500341415, 0.17453275620937347)",1,1,2.5348663330078125,2.579864501953125,Fixation,POINT (0.1092971600592136 0.1713735014200211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982256952,18496654614,1,1,"(0.10763702541589737, 0.17429858446121216)","(0.10799515247344971, 0.17673198878765106)",1,1,2.5423736572265625,2.5713653564453125,Fixation,POINT (0.1078160889446735 0.1755152866244316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982265285,18496662947,1,1,"(0.10329177230596542, 0.17525002360343933)","(0.10727988928556442, 0.17430441081523895)",1,1,2.5468292236328125,2.5696563720703125,Fixation,POINT (0.1052858307957649 0.1747772172093391),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982273618,18496671280,1,1,"(0.10035716742277145, 0.1742081642150879)","(0.10297157615423203, 0.17350681126117706)",1,1,2.5259552001953125,2.5548095703125,Fixation,POINT (0.1016643717885017 0.1738574877381325),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982281952,18496679614,1,1,"(0.10295034945011139, 0.1753896176815033)","(0.1056334376335144, 0.17413005232810974)",1,1,2.5458984375,2.559555053710937,Fixation,POINT (0.1042918935418129 0.1747598350048065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982290286,18496687947,1,1,"(0.10149121284484863, 0.17770400643348694)","(0.10773901641368866, 0.17312854528427124)",1,1,2.5235595703125,2.5498504638671875,Fixation,POINT (0.1046151146292686 0.1754162758588791),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982298619,18496696280,1,1,"(0.10583113133907318, 0.17531512677669525)","(0.11176275461912155, 0.17342694103717804)",1,1,2.5137481689453125,2.555511474609375,Fixation,POINT (0.1087969429790974 0.1743710339069366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982306953,18496704614,1,1,"(0.10630545765161514, 0.17316581308841705)","(0.11287194490432739, 0.17140184342861176)",1,1,2.51202392578125,2.55126953125,Fixation,POINT (0.1095887012779713 0.1722838282585144),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982315290,18496712951,1,1,"(0.11426587402820587, 0.1722758412361145)","(0.11214102059602737, 0.17091989517211914)",1,1,2.5238494873046875,2.5598297119140625,Fixation,POINT (0.1132034473121166 0.1715978682041168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982323624,18496721285,1,1,"(0.11303296685218811, 0.1722681075334549)","(0.10900674760341644, 0.17456106841564178)",1,1,2.50238037109375,2.5463409423828125,Fixation,POINT (0.1110198572278023 0.1734145879745483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982331957,18496729618,1,1,"(0.10979536175727844, 0.1722814291715622)","(0.10896825045347214, 0.17067915201187134)",1,1,2.5043182373046875,2.5492401123046875,Fixation,POINT (0.1093818061053753 0.1714802905917168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982340290,18496737951,1,1,"(0.10976836830377579, 0.16812878847122192)","(0.10518639534711838, 0.1715714931488037)",1,1,2.517303466796875,2.54046630859375,Fixation,POINT (0.1074773818254471 0.1698501408100128),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982348624,18496746285,1,1,"(0.10640064626932144, 0.16332712769508362)","(0.10219192504882812, 0.16906847059726715)",1,1,2.4906768798828125,2.529754638671875,Fixation,POINT (0.1042962856590748 0.1661977991461754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982356957,18496754618,1,1,"(0.1000114157795906, 0.17001314461231232)","(0.10539612174034119, 0.16948243975639343)",1,1,2.4959716796875,2.53802490234375,Fixation,POINT (0.1027037687599659 0.1697477921843529),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982365290,18496762951,1,1,"(0.1039067953824997, 0.16087615489959717)","(0.11290424317121506, 0.17277194559574127)",1,1,2.5023193359375,2.5262908935546875,Fixation,POINT (0.1084055192768574 0.1668240502476692),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,wndPreferences,38184555,1209982373623,18496771284,1,1,"(0.10526333749294281, 0.16020415723323822)","(0.11458504945039749, 0.17235128581523895)",1,1,2.498519897460937,2.52301025390625,Fixation,POINT (0.1099241934716702 0.1662777215242386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
