,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,close.0,Tabpanel.0,tempPanel.0,=.0,nan.0,View.0,tempView.0,=.1,nan.1,List.0,?.0,>.0,list.0,Enumeration.0,Tabbox.0,>.1,tabs.0,=.2,primaryTabMap.0,keys.0,while.0,tabs.1,hasMoreElements.0,list.1,=.3,tabs.2,nextElement.0,getTabpanels.0,getChildren.0,Iterator.0,?.1,>.2,itr.0,=.4,list.2,iterator.0,while.1,itr.1,hasNext.0,tempPanel.1,=.5,Tabpanel.1,itr.2,next.0,tempView.1,=.6,View.1,tempPanel.2,getChildren.1,get.0,0.0,tempView.2,deregisterView.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,close,34413807,1208303309835,16817712833,1,1,"(0.7224610447883606, 0.40578702092170715)","(0.708057701587677, 0.4474467933177948)",1,1,2.798828125,2.719711303710937,Fixation,POINT (0.7152593731880188 0.426616907119751),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303318169,16817721167,1,1,"(0.7178889513015747, 0.40806570649147034)","(0.7156216502189636, 0.44639235734939575)",1,1,2.796539306640625,2.7104644775390625,Fixation,POINT (0.7167553007602692 0.427229031920433),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303326502,16817729500,1,1,"(0.7146174311637878, 0.41229528188705444)","(0.7113627195358276, 0.4456484615802765)",1,1,2.796142578125,2.72064208984375,Fixation,POINT (0.7129900753498077 0.4289718717336655),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303334835,16817737833,1,1,"(0.7149401307106018, 0.4062361419200897)","(0.7100364565849304, 0.4433877766132355)",1,1,2.796173095703125,2.71978759765625,Fixation,POINT (0.7124882936477661 0.4248119592666626),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303343170,16817746168,1,1,"(0.7096782922744751, 0.4122118353843689)","(0.717709481716156, 0.4400864839553833)",1,1,2.77435302734375,2.71185302734375,Fixation,POINT (0.7136938869953156 0.4261491596698761),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303351509,16817754507,1,1,"(0.7172122597694397, 0.4084469676017761)","(0.7086154222488403, 0.4464402198791504)",1,1,2.7932586669921875,2.716903686523437,Fixation,POINT (0.71291384100914 0.4274435937404633),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303359842,16817762840,1,1,"(0.7144203186035156, 0.40953806042671204)","(0.7171993851661682, 0.44931796193122864)",1,1,2.804306030273437,2.71942138671875,Fixation,POINT (0.7158098518848419 0.4294280111789703),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303368175,16817771173,1,1,"(0.7179699540138245, 0.41201648116111755)","(0.7092896103858948, 0.45539966225624084)",1,1,2.79534912109375,2.725692749023437,Fixation,POINT (0.7136297821998596 0.4337080717086792),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303376509,16817779507,1,1,"(0.7264842391014099, 0.4098499119281769)","(0.7204863429069519, 0.446592777967453)",1,1,2.7921142578125,2.711334228515625,Fixation,POINT (0.7234852910041809 0.4282213449478149),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303384842,16817787840,1,1,"(0.7174825668334961, 0.41088995337486267)","(0.7103697061538696, 0.4477585256099701)",1,1,2.7947235107421875,2.7124786376953125,Fixation,POINT (0.7139261364936829 0.4293242394924164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303393175,16817796173,1,1,"(0.7158182263374329, 0.41383105516433716)","(0.7121115326881409, 0.4402986764907837)",1,1,2.7676544189453125,2.706634521484375,Fixation,POINT (0.7139648795127869 0.4270648658275604),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303401509,16817804507,1,1,"(0.7238534092903137, 0.41424065828323364)","(0.7139991521835327, 0.4479564130306244)",1,1,2.7819061279296875,2.716888427734375,Fixation,POINT (0.7189262807369232 0.431098535656929),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303409842,16817812840,1,1,"(0.7252333164215088, 0.41175922751426697)","(0.7144376635551453, 0.4513997435569763)",1,1,2.78759765625,2.7110748291015625,Fixation,POINT (0.719835489988327 0.4315794855356216),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303418175,16817821173,1,1,"(0.7248305082321167, 0.4131339490413666)","(0.7118345499038696, 0.4454156160354614)",1,1,2.7828369140625,2.719345092773437,Fixation,POINT (0.7183325290679932 0.429274782538414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303426509,16817829507,1,1,"(0.71928870677948, 0.41533443331718445)","(0.7080827951431274, 0.4421708881855011)",1,1,2.765472412109375,2.706329345703125,Fixation,POINT (0.7136857509613037 0.4287526607513428),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303434842,16817837840,1,1,"(0.7190571427345276, 0.4131145775318146)","(0.7145145535469055, 0.4417587220668793)",1,1,2.7646942138671875,2.710433959960937,Fixation,POINT (0.7167858481407166 0.4274366497993469),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303443175,16817846173,1,1,"(0.7188493013381958, 0.4088957905769348)","(0.7161132097244263, 0.44628408551216125)",1,1,2.7739715576171875,2.707611083984375,Fixation,POINT (0.717481255531311 0.427589938044548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303451509,16817854507,1,1,"(0.7161271572113037, 0.4102086126804352)","(0.7180726528167725, 0.44316545128822327)",1,1,2.7761993408203125,2.7164459228515625,Fixation,POINT (0.7170999050140381 0.4266870319843292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303459842,16817862840,1,1,"(0.7180784940719604, 0.413589209318161)","(0.717108428478241, 0.4412696361541748)",1,1,2.7705535888671875,2.722198486328125,Fixation,POINT (0.7175934612751007 0.4274294227361679),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303468175,16817871173,1,1,"(0.7158300876617432, 0.40534666180610657)","(0.715916633605957, 0.4478127360343933)",1,1,2.763290405273437,2.723251342773437,Fixation,POINT (0.7158733606338501 0.4265796989202499),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303476512,16817879510,1,1,"(0.7181537747383118, 0.41933274269104004)","(0.7180757522583008, 0.4348430335521698)",1,1,2.754241943359375,2.714996337890625,Fixation,POINT (0.7181147634983063 0.4270878881216049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303484845,16817887843,1,1,"(0.720494270324707, 0.40159621834754944)","(0.7171091437339783, 0.4510386884212494)",1,1,2.7528228759765625,2.707305908203125,Fixation,POINT (0.7188017070293427 0.4263174533843994),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303493178,16817896176,1,1,"(0.7193097472190857, 0.40450263023376465)","(0.7128205895423889, 0.4511784613132477)",1,1,2.745758056640625,2.7082672119140625,Fixation,POINT (0.7160651683807373 0.4278405457735062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303501512,16817904510,1,1,"(0.7228891849517822, 0.41091829538345337)","(0.7130069136619568, 0.4466073513031006)",1,1,2.7410888671875,2.70654296875,Fixation,POINT (0.7179480493068695 0.428762823343277),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303509845,16817912843,1,1,"(0.7200361490249634, 0.41439375281333923)","(0.7098069190979004, 0.44096270203590393)",1,1,2.73553466796875,2.68243408203125,Fixation,POINT (0.7149215340614319 0.4276782274246216),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208303518178,16817921176,1,1,"(0.7090359926223755, 0.38427382707595825)","(0.7213143706321716, 0.420543909072876)",1,1,2.786834716796875,2.702545166015625,Fixation,POINT (0.7151751816272736 0.4024088680744171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303543179,16817946176,1,1,"(0.7390962839126587, 0.20639239251613617)","(0.7364605069160461, 0.25154560804367065)",1,1,2.7542877197265625,2.649566650390625,Fixation,POINT (0.7377783954143524 0.2289690002799034),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303551513,16817954510,1,1,"(0.7405098080635071, 0.2181183099746704)","(0.7387019991874695, 0.26865196228027344)",1,1,2.746826171875,2.666290283203125,Fixation,POINT (0.7396059036254883 0.2433851361274719),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303559846,16817962843,1,1,"(0.7421942949295044, 0.21303896605968475)","(0.735450029373169, 0.24259068071842194)",1,1,2.752914428710937,2.645477294921875,Fixation,POINT (0.7388221621513367 0.2278148233890533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303568179,16817971176,1,1,"(0.7419053912162781, 0.21648262441158295)","(0.7343101501464844, 0.23629789054393768)",1,1,2.749740600585937,2.651092529296875,Fixation,POINT (0.7381077706813812 0.2263902574777603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303576513,16817979510,1,1,"(0.7441025972366333, 0.21920709311962128)","(0.7330356240272522, 0.23526965081691742)",1,1,2.729827880859375,2.6474609375,Fixation,POINT (0.7385691106319427 0.2272383719682694),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303584846,16817987843,1,1,"(0.7458083033561707, 0.22324204444885254)","(0.7341348528862, 0.23022378981113434)",1,1,2.724090576171875,2.6328125,Fixation,POINT (0.7399715781211853 0.2267329171299934),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303593179,16817996176,1,1,"(0.746046245098114, 0.21863669157028198)","(0.7351253628730774, 0.23438191413879395)",1,1,2.7172088623046875,2.6388397216796875,Fixation,POINT (0.7405858039855957 0.226509302854538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303601513,16818004510,1,1,"(0.7457983493804932, 0.21757830679416656)","(0.7341893911361694, 0.2351323515176773)",1,1,2.7203369140625,2.6363983154296875,Fixation,POINT (0.7399938702583313 0.2263553291559219),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303609853,16818012850,1,1,"(0.7427507638931274, 0.23057062923908234)","(0.7327866554260254, 0.23488366603851318)",1,1,2.729843139648437,2.621185302734375,Fixation,POINT (0.7377687096595764 0.2327271476387978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303618186,16818021183,1,1,"(0.7387589812278748, 0.21695828437805176)","(0.7359323501586914, 0.2393893599510193)",1,1,2.712066650390625,2.6304168701171875,Fixation,POINT (0.7373456656932831 0.2281738221645355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303626520,16818029517,1,1,"(0.7467399835586548, 0.21809200942516327)","(0.7348341345787048, 0.2295421063899994)",1,1,2.6958465576171875,2.6150054931640625,Fixation,POINT (0.7407870590686798 0.2238170579075813),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,close,34413807,1208303634853,16818037850,1,1,"(0.7463536262512207, 0.20944204926490784)","(0.7363762855529785, 0.23898079991340637)",1,1,2.7118682861328125,2.619369506835937,Fixation,POINT (0.7413649559020996 0.2242114245891571),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,close,34413807,1208303643186,16818046183,1,1,"(0.739795446395874, 0.21380075812339783)","(0.7379195094108582, 0.2437865138053894)",1,1,2.69140625,2.597320556640625,Fixation,POINT (0.7388574779033661 0.2287936359643936),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303651520,16818054517,1,1,"(0.7361783981323242, 0.2153015285730362)","(0.7375031113624573, 0.23601306974887848)",1,1,2.679046630859375,2.597274780273437,Fixation,POINT (0.7368407547473907 0.2256572991609573),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303659853,16818062850,1,1,"(0.7394112944602966, 0.2186950445175171)","(0.7331283092498779, 0.24070554971694946)",1,1,2.67828369140625,2.601409912109375,Fixation,POINT (0.7362698018550873 0.2297002971172333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303668186,16818071183,1,1,"(0.7386400103569031, 0.21966597437858582)","(0.7316027283668518, 0.23987802863121033)",1,1,2.664901733398437,2.582489013671875,Fixation,POINT (0.7351213693618774 0.2297720015048981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303676520,16818079517,1,1,"(0.7373649477958679, 0.22449976205825806)","(0.7377389669418335, 0.236159086227417)",1,1,2.666046142578125,2.604583740234375,Fixation,POINT (0.7375519573688507 0.2303294241428375),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303684853,16818087850,1,1,"(0.7365745902061462, 0.22853843867778778)","(0.7354904413223267, 0.24026069045066833)",1,1,2.689208984375,2.5791015625,Fixation,POINT (0.7360325157642365 0.2343995645642281),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303693186,16818096183,1,1,"(0.7378002405166626, 0.21709337830543518)","(0.7323853373527527, 0.23738235235214233)",1,1,2.65576171875,2.575469970703125,Fixation,POINT (0.7350927889347076 0.2272378653287888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303701520,16818104517,1,1,"(0.7384501695632935, 0.2181730568408966)","(0.7338190078735352, 0.2344055473804474)",1,1,2.6583404541015625,2.589584350585937,Fixation,POINT (0.7361345887184143 0.226289302110672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303709853,16818112850,1,1,"(0.7469843626022339, 0.22680996358394623)","(0.7465198040008545, 0.24015121161937714)",1,1,2.6628570556640625,2.5816650390625,Fixation,POINT (0.7467520833015442 0.2334805876016617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303718186,16818121183,1,1,"(0.7469550371170044, 0.23131583631038666)","(0.76004958152771, 0.24470831453800201)",1,1,2.6376495361328125,2.5844879150390625,Fixation,POINT (0.7535023093223572 0.2380120754241943),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303726520,16818129517,1,1,"(0.7489928603172302, 0.22659932076931)","(0.766065239906311, 0.24135339260101318)",1,1,2.6231689453125,2.5619659423828125,Fixation,POINT (0.7575290501117706 0.2339763566851616),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303734853,16818137850,1,1,"(0.7509225010871887, 0.22217486798763275)","(0.7608182430267334, 0.24763859808444977)",1,1,2.623504638671875,2.558563232421875,Fixation,POINT (0.7558703720569611 0.2349067330360413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303743189,16818146186,1,1,"(0.7500119805335999, 0.221872016787529)","(0.7623488306999207, 0.24891144037246704)",1,1,2.6239471435546875,2.5587310791015625,Fixation,POINT (0.7561804056167603 0.235391728579998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303751523,16818154520,1,1,"(0.7517505884170532, 0.2231876254081726)","(0.7571380734443665, 0.243646040558815)",1,1,2.614120483398437,2.5601806640625,Fixation,POINT (0.7544443309307098 0.2334168329834938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303759856,16818162853,1,1,"(0.7523885369300842, 0.23262110352516174)","(0.7587897777557373, 0.24782197177410126)",1,1,2.626571655273437,2.563873291015625,Fixation,POINT (0.7555891573429108 0.2402215376496315),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303768189,16818171186,1,1,"(0.7496994137763977, 0.23180538415908813)","(0.7602378726005554, 0.24276110529899597)",1,1,2.63116455078125,2.57037353515625,Fixation,POINT (0.7549686431884766 0.237283244729042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303776523,16818179520,1,1,"(0.755544900894165, 0.22782132029533386)","(0.7574243545532227, 0.2437186986207962)",1,1,2.6071929931640625,2.5587158203125,Fixation,POINT (0.7564846277236938 0.235770009458065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303801523,16818204520,1,1,"(0.662041962146759, 0.23491548001766205)","(0.667906641960144, 0.24545897543430328)",1,1,2.622894287109375,2.6297760009765625,Fixation,POINT (0.6649743020534515 0.2401872277259827),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303809856,16818212853,1,1,"(0.6721741557121277, 0.22931064665317535)","(0.6632984280586243, 0.23928777873516083)",1,1,2.635101318359375,2.619903564453125,Fixation,POINT (0.667736291885376 0.2342992126941681),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303818189,16818221186,1,1,"(0.6636978983879089, 0.2494065910577774)","(0.6624611020088196, 0.24720606207847595)",1,1,2.6290435791015625,2.593963623046875,Fixation,POINT (0.6630795001983643 0.2483063265681267),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303826522,16818229519,1,1,"(0.6662483215332031, 0.24046650528907776)","(0.6588528752326965, 0.24792520701885223)",1,1,2.614959716796875,2.6016998291015625,Fixation,POINT (0.6625505983829498 0.244195856153965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303834856,16818237853,1,1,"(0.6675788164138794, 0.23585614562034607)","(0.6553263068199158, 0.2487110197544098)",1,1,2.638656616210937,2.6189117431640625,Fixation,POINT (0.6614525616168976 0.2422835826873779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303843189,16818246186,1,1,"(0.6621145009994507, 0.23556476831436157)","(0.6574329733848572, 0.24265754222869873)",1,1,2.637557983398437,2.5977783203125,Fixation,POINT (0.6597737371921539 0.2391111552715302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303851523,16818254520,1,1,"(0.6590449213981628, 0.23152492940425873)","(0.652254581451416, 0.24239903688430786)",1,1,2.631454467773437,2.6239776611328125,Fixation,POINT (0.6556497514247894 0.2369619831442833),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303859856,16818262853,1,1,"(0.6613124012947083, 0.2268860936164856)","(0.6554970741271973, 0.24812057614326477)",1,1,2.628402709960937,2.61492919921875,Fixation,POINT (0.6584047377109528 0.2375033348798752),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303868190,16818271186,1,1,"(0.6577330827713013, 0.2423364520072937)","(0.6516769528388977, 0.25463616847991943)",1,1,2.6427764892578125,2.619613647460937,Fixation,POINT (0.6547050178050995 0.2484863102436066),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303876529,16818279525,1,1,"(0.6574951410293579, 0.24543151259422302)","(0.6580467820167542, 0.24611151218414307)",1,1,2.636444091796875,2.616668701171875,Fixation,POINT (0.657770961523056 0.245771512389183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303884863,16818287859,1,1,"(0.6570739150047302, 0.2411595731973648)","(0.6540685296058655, 0.24849547445774078)",1,1,2.618408203125,2.61138916015625,Fixation,POINT (0.6555712223052979 0.2448275238275528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303893196,16818296192,1,1,"(0.6560109257698059, 0.240957573056221)","(0.6513160467147827, 0.2528189718723297)",1,1,2.60302734375,2.621307373046875,Fixation,POINT (0.6536634862422943 0.2468882724642754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303901529,16818304525,1,1,"(0.6595839858055115, 0.2312265783548355)","(0.6573578119277954, 0.25146952271461487)",1,1,2.630767822265625,2.627182006835937,Fixation,POINT (0.6584708988666534 0.2413480505347252),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303909863,16818312859,1,1,"(0.66619473695755, 0.22835002839565277)","(0.6579700708389282, 0.2544175684452057)",1,1,2.633514404296875,2.6149444580078125,Fixation,POINT (0.6620824038982391 0.2413837984204292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303918196,16818321192,1,1,"(0.6620840430259705, 0.2312171757221222)","(0.6583516597747803, 0.24796989560127258)",1,1,2.615447998046875,2.6215057373046875,Fixation,POINT (0.6602178514003754 0.2395935356616974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303926529,16818329525,1,1,"(0.6587756276130676, 0.2247655987739563)","(0.6579520106315613, 0.2531443238258362)",1,1,2.6145172119140625,2.62286376953125,Fixation,POINT (0.6583638191223145 0.2389549612998962),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303934863,16818337859,1,1,"(0.6615445613861084, 0.2353781759738922)","(0.6566798686981201, 0.251229465007782)",1,1,2.638641357421875,2.638519287109375,Fixation,POINT (0.6591122150421143 0.2433038204908371),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303943196,16818346192,1,1,"(0.662321925163269, 0.22385819256305695)","(0.655461311340332, 0.25274720788002014)",1,1,2.6024932861328125,2.6528778076171875,Fixation,POINT (0.6588916182518005 0.2383027002215385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303951529,16818354525,1,1,"(0.6637933254241943, 0.234868586063385)","(0.6619365811347961, 0.24170932173728943)",1,1,2.620956420898437,2.642730712890625,Fixation,POINT (0.6628649532794952 0.2382889539003372),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303959863,16818362859,1,1,"(0.6620548367500305, 0.23351524770259857)","(0.6618178486824036, 0.24335326254367828)",1,1,2.6168670654296875,2.6030731201171875,Fixation,POINT (0.661936342716217 0.2384342551231384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303968196,16818371192,1,1,"(0.6622090935707092, 0.24875161051750183)","(0.6535645127296448, 0.254011332988739)",1,1,2.63494873046875,2.61480712890625,Fixation,POINT (0.657886803150177 0.2513814717531204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208303976529,16818379525,1,1,"(0.6635636687278748, 0.23037578165531158)","(0.6579262614250183, 0.2526928782463074)",1,1,2.6317138671875,2.62579345703125,Fixation,POINT (0.6607449650764465 0.2415343299508095),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
