,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,testSetExample.0,System.0,out.0,println.0,"""testSetExample"".0",testString.0,=.0,"""<tag:foo>|n"".0",testString.1,+=.0,"""|t<tag:bar />"".100",testString.2,+=.1,"""</tag:foo>"".0",tag.1,setExample.0,testString.3,assertEquals.0,tag.2,getExample.0,testString.4,code,participant_summary
0,136,testSetExample,50891793,1212557523558,21071911294,1,1,"(0.7475683093070984, 0.18702436983585358)","(0.7391245365142822, 0.17994672060012817)",1,1,2.54058837890625,2.4802703857421875,Fixation,POINT (0.7433464229106903 0.1834855452179909),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212557531892,21071919628,1,1,"(0.7355802655220032, 0.179067462682724)","(0.7455490231513977, 0.1846245974302292)",1,1,2.5554351806640625,2.481475830078125,Fixation,POINT (0.7405646443367004 0.1818460300564766),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212557540225,21071927961,1,1,"(0.7431483864784241, 0.17667023837566376)","(0.7425268292427063, 0.18317513167858124)",1,1,2.543701171875,2.47015380859375,Fixation,POINT (0.7428376078605652 0.1799226850271225),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212557548558,21071936294,1,1,"(0.7525855302810669, 0.1697257161140442)","(0.7359615564346313, 0.17868398129940033)",1,1,2.564193725585937,2.4811248779296875,Fixation,POINT (0.7442735433578491 0.1742048487067223),,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testSetExample,50891793,1212557556892,21071944628,1,1,"(0.7465015649795532, 0.16334505379199982)","(0.7401009798049927, 0.18250207602977753)",1,1,2.570175170898437,2.458724975585937,Fixation,POINT (0.743301272392273 0.1729235649108887),,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testSetExample,50891793,1212557565226,21071952961,1,1,"(0.7488568425178528, 0.15832822024822235)","(0.7434613108634949, 0.1757497638463974)",1,1,2.5606231689453125,2.465728759765625,Fixation,POINT (0.7461590766906738 0.1670389920473099),,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testSetExample,50891793,1212557573559,21071961294,1,1,"(0.7328926920890808, 0.17370158433914185)","(0.7402774095535278, 0.19226831197738647)",1,1,2.5482330322265625,2.4892730712890625,Fixation,POINT (0.7365850508213043 0.1829849481582642),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212557665229,21072052964,1,1,"(0.15893839299678802, 0.2847866714000702)","(0.17387516796588898, 0.28549057245254517)",1,1,2.5516510009765625,2.656158447265625,Fixation,POINT (0.1664067804813385 0.2851386219263077),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557673562,21072061297,1,1,"(0.15483172237873077, 0.2813006639480591)","(0.17373117804527283, 0.2754878103733063)",1,1,2.557281494140625,2.643951416015625,Fixation,POINT (0.1642814502120018 0.2783942371606827),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557681896,21072069631,1,1,"(0.15756377577781677, 0.28468072414398193)","(0.1759537309408188, 0.27404114603996277)",1,1,2.547348022460937,2.644378662109375,Fixation,POINT (0.1667587533593178 0.2793609350919724),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557690229,21072077964,1,1,"(0.15793472528457642, 0.2669835090637207)","(0.17352652549743652, 0.28654834628105164)",1,1,2.5543212890625,2.646453857421875,Fixation,POINT (0.1657306253910065 0.2767659276723862),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557698562,21072086297,1,1,"(0.16138821840286255, 0.28424713015556335)","(0.168183371424675, 0.27455177903175354)",1,1,2.5516815185546875,2.63726806640625,Fixation,POINT (0.1647857949137688 0.2793994545936584),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557706896,21072094631,1,1,"(0.16470330953598022, 0.2855701744556427)","(0.16302594542503357, 0.26007387042045593)",1,1,2.57489013671875,2.6460723876953125,Fixation,POINT (0.1638646274805069 0.2728220224380493),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212557715233,21072102968,1,1,"(0.16156932711601257, 0.2759079337120056)","(0.16939011216163635, 0.2775951325893402)",1,1,2.5656890869140625,2.657333374023437,Fixation,POINT (0.1654797196388245 0.2767515331506729),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557723566,21072111301,1,1,"(0.15898646414279938, 0.28974395990371704)","(0.16984306275844574, 0.2687831223011017)",1,1,2.570175170898437,2.6438751220703125,Fixation,POINT (0.1644147634506226 0.2792635411024094),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557731900,21072119635,1,1,"(0.16261760890483856, 0.265424519777298)","(0.16552752256393433, 0.26999756693840027)",1,1,2.54803466796875,2.6637420654296875,Fixation,POINT (0.1640725657343864 0.2677110433578491),,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,testSetExample,50891793,1212557740233,21072127968,1,1,"(0.1633874475955963, 0.2836562693119049)","(0.1723777949810028, 0.26109805703163147)",1,1,2.548309326171875,2.639190673828125,Fixation,POINT (0.1678826212882996 0.2723771631717682),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212557748566,21072136301,1,1,"(0.16107772290706635, 0.2816818058490753)","(0.17014923691749573, 0.2800096273422241)",1,1,2.574432373046875,2.654937744140625,Fixation,POINT (0.165613479912281 0.2808457165956497),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557756902,21072144637,1,1,"(0.16471171379089355, 0.299007773399353)","(0.1676550954580307, 0.2823888957500458)",1,1,2.5763092041015625,2.673202514648437,Fixation,POINT (0.1661834046244621 0.2906983345746994),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557765235,21072152970,1,1,"(0.16246777772903442, 0.2954203486442566)","(0.1714440882205963, 0.2718615233898163)",1,1,2.5553131103515625,2.66351318359375,Fixation,POINT (0.1669559329748154 0.2836409360170364),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557773568,21072161303,1,1,"(0.17018483579158783, 0.3001835346221924)","(0.16731150448322296, 0.2685890197753906)",1,1,2.610595703125,2.652984619140625,Fixation,POINT (0.1687481701374054 0.2843862771987915),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557781902,21072169637,1,1,"(0.16142800450325012, 0.2984158396720886)","(0.17134447395801544, 0.278227835893631)",1,1,2.5791778564453125,2.6614990234375,Fixation,POINT (0.1663862392306328 0.2883218377828598),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557790235,21072177970,1,1,"(0.15788514912128448, 0.30392664670944214)","(0.17344607412815094, 0.27396219968795776)",1,1,2.5704498291015625,2.6529083251953125,Fixation,POINT (0.1656656116247177 0.2889444231987),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557798568,21072186303,1,1,"(0.16174916923046112, 0.29446569085121155)","(0.16574595868587494, 0.27222371101379395)",1,1,2.553436279296875,2.647796630859375,Fixation,POINT (0.163747563958168 0.2833447009325028),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557806901,21072194636,1,1,"(0.16247841715812683, 0.2927168905735016)","(0.1671878546476364, 0.27496400475502014)",1,1,2.56884765625,2.648544311523437,Fixation,POINT (0.1648331359028816 0.2838404476642609),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557815236,21072202970,1,1,"(0.16295495629310608, 0.2975292503833771)","(0.16886542737483978, 0.273221492767334)",1,1,2.5720367431640625,2.6478424072265625,Fixation,POINT (0.1659101918339729 0.2853753715753555),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557823569,21072211303,1,1,"(0.1599661409854889, 0.2706128656864166)","(0.17198574542999268, 0.26303744316101074)",1,1,2.587005615234375,2.6577301025390625,Fixation,POINT (0.1659759432077408 0.2668251544237137),,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,testSetExample,50891793,1212557831903,21072219637,1,1,"(0.15823249518871307, 0.290351539850235)","(0.17497077584266663, 0.2802393436431885)",1,1,2.5787506103515625,2.62164306640625,Fixation,POINT (0.1666016355156898 0.2852954417467117),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557840236,21072227970,1,1,"(0.16151830554008484, 0.28498807549476624)","(0.17439943552017212, 0.28306829929351807)",1,1,2.5686492919921875,2.6345977783203125,Fixation,POINT (0.1679588705301285 0.2840281873941422),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557848575,21072236309,1,1,"(0.1575573831796646, 0.29189610481262207)","(0.16806015372276306, 0.27914777398109436)",1,1,2.5786285400390625,2.62713623046875,Fixation,POINT (0.1628087684512138 0.2855219393968582),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212557856908,21072244642,1,1,"(0.1631862074136734, 0.29118138551712036)","(0.16662535071372986, 0.28933167457580566)",1,1,2.609848022460937,2.626922607421875,Fixation,POINT (0.1649057790637016 0.290256530046463),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557865242,21072252976,1,1,"(0.16681352257728577, 0.27494561672210693)","(0.1632077693939209, 0.26838722825050354)",1,1,2.60455322265625,2.620361328125,Fixation,POINT (0.1650106459856033 0.2716664224863052),,,,,,,,,,,,,,,,,,,1,,,,,1,
0,136,testSetExample,50891793,1212557873575,21072261309,1,1,"(0.17087773978710175, 0.29459148645401)","(0.1598578691482544, 0.27154842019081116)",1,1,2.5863494873046875,2.6179656982421875,Fixation,POINT (0.1653678044676781 0.2830699533224106),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557881909,21072269643,1,1,"(0.15754126012325287, 0.2713850438594818)","(0.16267026960849762, 0.2780396342277527)",1,1,2.5465087890625,2.61785888671875,Fixation,POINT (0.1601057648658752 0.2747123390436172),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212557898575,21072286309,1,1,"(0.17886261641979218, 0.3077405095100403)","(0.19071710109710693, 0.30780643224716187)",1,1,2.558929443359375,2.642929077148437,Fixation,POINT (0.1847898587584496 0.3077734708786011),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212557906908,21072294642,1,1,"(0.1883869171142578, 0.2948186695575714)","(0.18068905174732208, 0.27747783064842224)",1,1,2.5932769775390625,2.620330810546875,Fixation,POINT (0.18453798443079 0.2861482501029968),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212557915242,21072302976,1,1,"(0.1813357174396515, 0.28248780965805054)","(0.1893400400876999, 0.27719295024871826)",1,1,2.5547332763671875,2.594467163085937,Fixation,POINT (0.1853378787636757 0.2798403799533844),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557923575,21072311309,1,1,"(0.1768471747636795, 0.27658167481422424)","(0.18803814053535461, 0.28803712129592896)",1,1,2.5666961669921875,2.6055145263671875,Fixation,POINT (0.1824426576495171 0.2823093980550766),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212557931908,21072319642,1,1,"(0.17211006581783295, 0.2823498845100403)","(0.17953968048095703, 0.2823297381401062)",1,1,2.574462890625,2.6070709228515625,Fixation,POINT (0.175824873149395 0.2823398113250732),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557940242,21072327976,1,1,"(0.18281486630439758, 0.298859566450119)","(0.17748244106769562, 0.2831062078475952)",1,1,2.5782623291015625,2.591339111328125,Fixation,POINT (0.1801486536860466 0.2909828871488571),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557948575,21072336309,1,1,"(0.18352451920509338, 0.29459714889526367)","(0.17697711288928986, 0.2820139527320862)",1,1,2.554290771484375,2.587371826171875,Fixation,POINT (0.1802508160471916 0.2883055508136749),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212557956908,21072344642,1,1,"(0.17865046858787537, 0.3042066693305969)","(0.18220119178295135, 0.2775721549987793)",1,1,2.5528106689453125,2.5960235595703125,Fixation,POINT (0.1804258301854134 0.2908894121646881),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557965242,21072352976,1,1,"(0.18063759803771973, 0.30896422266960144)","(0.18447545170783997, 0.2713262736797333)",1,1,2.561996459960937,2.58526611328125,Fixation,POINT (0.1825565248727798 0.2901452481746674),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212557973575,21072361309,1,1,"(0.17677554488182068, 0.26129475235939026)","(0.18781208992004395, 0.2945191562175751)",1,1,2.535400390625,2.588287353515625,Fixation,POINT (0.1822938174009323 0.2779069542884827),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557981912,21072369646,1,1,"(0.1797538846731186, 0.28160595893859863)","(0.1862906515598297, 0.278628408908844)",1,1,2.56304931640625,2.5908966064453125,Fixation,POINT (0.1830222681164742 0.2801171839237213),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212557990246,21072377980,1,1,"(0.17543652653694153, 0.3027780055999756)","(0.18776565790176392, 0.2725629210472107)",1,1,2.5490264892578125,2.5825958251953125,Fixation,POINT (0.1816010922193527 0.2876704633235931),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212557998579,21072386313,1,1,"(0.17109951376914978, 0.2699086368083954)","(0.18553681671619415, 0.2938825190067291)",1,1,2.5707550048828125,2.592681884765625,Fixation,POINT (0.178318165242672 0.2818955779075623),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212558006912,21072394646,1,1,"(0.17024704813957214, 0.28805720806121826)","(0.18731653690338135, 0.296137273311615)",1,1,2.535003662109375,2.581771850585937,Fixation,POINT (0.1787817925214768 0.2920972406864166),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212558015246,21072402980,1,1,"(0.1763804703950882, 0.2999616265296936)","(0.18665611743927002, 0.28262054920196533)",1,1,2.563018798828125,2.594970703125,Fixation,POINT (0.1815182939171791 0.2912910878658295),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212558023579,21072411313,1,1,"(0.17852997779846191, 0.2709885537624359)","(0.18643641471862793, 0.29281967878341675)",1,1,2.5764923095703125,2.6076812744140625,Fixation,POINT (0.1824831962585449 0.2819041162729263),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558031912,21072419646,1,1,"(0.1705750823020935, 0.2863999605178833)","(0.18755407631397247, 0.3010909855365753)",1,1,2.5381317138671875,2.59503173828125,Fixation,POINT (0.179064579308033 0.2937454730272293),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212558040246,21072427980,1,1,"(0.17322775721549988, 0.2697767913341522)","(0.18266558647155762, 0.285076379776001)",1,1,2.552520751953125,2.5768585205078125,Fixation,POINT (0.1779466718435288 0.2774265855550766),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212558048579,21072436313,1,1,"(0.1717136651277542, 0.2838813066482544)","(0.18679992854595184, 0.28870150446891785)",1,1,2.5655670166015625,2.59576416015625,Fixation,POINT (0.179256796836853 0.2862914055585861),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558056913,21072444646,1,1,"(0.17128218710422516, 0.2935287356376648)","(0.17923030257225037, 0.27300071716308594)",1,1,2.5548248291015625,2.5808563232421875,Fixation,POINT (0.1752562448382378 0.2832647264003754),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212558065247,21072452980,1,1,"(0.17709442973136902, 0.2826782763004303)","(0.18570898473262787, 0.27875110507011414)",1,1,2.569076538085937,2.587799072265625,Fixation,POINT (0.1814017072319984 0.2807146906852722),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212558090247,21072477980,1,1,"(0.2239585518836975, 0.319766640663147)","(0.23178228735923767, 0.28319138288497925)",1,1,2.5969390869140625,2.5753326416015625,Fixation,POINT (0.2278704196214676 0.3014790117740631),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558098580,21072486313,1,1,"(0.22222527861595154, 0.2982601821422577)","(0.23541496694087982, 0.278413861989975)",1,1,2.578216552734375,2.561508178710937,Fixation,POINT (0.2288201227784157 0.2883370220661163),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558106913,21072494646,1,1,"(0.22074735164642334, 0.29442691802978516)","(0.2343396246433258, 0.29950329661369324)",1,1,2.56317138671875,2.57171630859375,Fixation,POINT (0.2275434881448746 0.2969651073217392),,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,testSetExample,50891793,1212558115253,21072502986,1,1,"(0.2192748636007309, 0.3019350469112396)","(0.23279745876789093, 0.302761048078537)",1,1,2.5684814453125,2.571685791015625,Fixation,POINT (0.2260361611843109 0.3023480474948883),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558123586,21072511319,1,1,"(0.22952900826931, 0.28486254811286926)","(0.23146818578243256, 0.2878170311450958)",1,1,2.5819549560546875,2.5780487060546875,Fixation,POINT (0.2304985970258713 0.2863397896289825),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558131919,21072519652,1,1,"(0.22893141210079193, 0.29585856199264526)","(0.22751915454864502, 0.27513745427131653)",1,1,2.578643798828125,2.5467681884765625,Fixation,POINT (0.2282252833247185 0.2854980081319809),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558140253,21072527986,1,1,"(0.22608797252178192, 0.2822344899177551)","(0.22954556345939636, 0.28347864747047424)",1,1,2.575790405273437,2.561981201171875,Fixation,POINT (0.2278167679905891 0.2828565686941147),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558148586,21072536319,1,1,"(0.22264207899570465, 0.2957700788974762)","(0.22884759306907654, 0.28794094920158386)",1,1,2.5929107666015625,2.557159423828125,Fixation,POINT (0.2257448360323906 0.29185551404953),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558156919,21072544652,1,1,"(0.22493715584278107, 0.28894343972206116)","(0.22876884043216705, 0.27159368991851807)",1,1,2.5708465576171875,2.5474853515625,Fixation,POINT (0.2268529981374741 0.2802685648202896),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558165253,21072552986,1,1,"(0.2239907681941986, 0.3010101616382599)","(0.23145967721939087, 0.29185134172439575)",1,1,2.566864013671875,2.56024169921875,Fixation,POINT (0.2277252227067947 0.2964307516813278),,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,testSetExample,50891793,1212558173586,21072561319,1,1,"(0.22009743750095367, 0.29647311568260193)","(0.2364151030778885, 0.29318374395370483)",1,1,2.5886383056640625,2.557708740234375,Fixation,POINT (0.2282562702894211 0.2948284298181534),,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,testSetExample,50891793,1212558181919,21072569652,1,1,"(0.22182275354862213, 0.3084966838359833)","(0.23881995677947998, 0.29946038126945496)",1,1,2.57049560546875,2.5406036376953125,Fixation,POINT (0.2303213551640511 0.3039785325527191),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558190253,21072577986,1,1,"(0.22674094140529633, 0.30656561255455017)","(0.24014076590538025, 0.3029768466949463)",1,1,2.57855224609375,2.5692138671875,Fixation,POINT (0.2334408536553383 0.3047712296247482),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558198586,21072586319,1,1,"(0.2252638041973114, 0.30840063095092773)","(0.23799100518226624, 0.2921999990940094)",1,1,2.5630035400390625,2.550384521484375,Fixation,POINT (0.2316274046897888 0.3003003150224686),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558206919,21072594652,1,1,"(0.229834645986557, 0.288831502199173)","(0.23501357436180115, 0.28964316844940186)",1,1,2.55419921875,2.548431396484375,Fixation,POINT (0.2324241101741791 0.2892373353242874),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558215253,21072602986,1,1,"(0.23025594651699066, 0.29529914259910583)","(0.23744073510169983, 0.2893846929073334)",1,1,2.5594024658203125,2.536972045898437,Fixation,POINT (0.2338483408093452 0.2923419177532196),,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,testSetExample,50891793,1212558223586,21072611319,1,1,"(0.2301633358001709, 0.29733026027679443)","(0.23432330787181854, 0.28304368257522583)",1,1,2.56182861328125,2.5529022216796875,Fixation,POINT (0.2322433218359947 0.2901869714260101),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558231919,21072619652,1,1,"(0.23111827671527863, 0.30102619528770447)","(0.23531822860240936, 0.2927151024341583)",1,1,2.545028686523437,2.540496826171875,Fixation,POINT (0.233218252658844 0.2968706488609314),,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,testSetExample,50891793,1212558240255,21072627988,1,1,"(0.22777241468429565, 0.2955884337425232)","(0.23477314412593842, 0.29309338331222534)",1,1,2.569564819335937,2.53857421875,Fixation,POINT (0.231272779405117 0.2943409085273743),,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,testSetExample,50891793,1212558248588,21072636321,1,1,"(0.2265283316373825, 0.2989690601825714)","(0.2358178198337555, 0.2882006764411926)",1,1,2.574935913085937,2.5204315185546875,Fixation,POINT (0.231173075735569 0.293584868311882),,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,testSetExample,50891793,1212558256921,21072644654,1,1,"(0.2248520404100418, 0.2752903401851654)","(0.23463593423366547, 0.28266364336013794)",1,1,2.5580291748046875,2.520782470703125,Fixation,POINT (0.2297439873218536 0.2789769917726517),,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,testSetExample,50891793,1212558265255,21072652988,1,1,"(0.2188006341457367, 0.290502667427063)","(0.2337181270122528, 0.28677231073379517)",1,1,2.5306854248046875,2.51373291015625,Fixation,POINT (0.2262593805789948 0.2886374890804291),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558273588,21072661321,1,1,"(0.21931229531764984, 0.2936989963054657)","(0.22958724200725555, 0.2814347445964813)",1,1,2.54290771484375,2.5503387451171875,Fixation,POINT (0.2244497686624527 0.2875668704509735),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558281921,21072669654,1,1,"(0.22175496816635132, 0.29896679520606995)","(0.23100441694259644, 0.27990102767944336)",1,1,2.553497314453125,2.5211181640625,Fixation,POINT (0.2263796925544739 0.2894339114427566),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558290255,21072677988,1,1,"(0.2261885404586792, 0.30291029810905457)","(0.23630759119987488, 0.27744361758232117)",1,1,2.546478271484375,2.5327606201171875,Fixation,POINT (0.231248065829277 0.2901769578456879),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558298589,21072686321,1,1,"(0.22692899405956268, 0.30502817034721375)","(0.2358459234237671, 0.2682090699672699)",1,1,2.54034423828125,2.5066680908203125,Fixation,POINT (0.2313874587416649 0.2866186201572418),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558306922,21072694654,1,1,"(0.22796764969825745, 0.30967047810554504)","(0.23724037408828735, 0.2924095094203949)",1,1,2.5565185546875,2.533309936523437,Fixation,POINT (0.2326040118932724 0.30103999376297),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558315256,21072702988,1,1,"(0.22640836238861084, 0.30970409512519836)","(0.23665910959243774, 0.28783413767814636)",1,1,2.5486602783203125,2.532699584960937,Fixation,POINT (0.2315337359905243 0.2987691164016724),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558323589,21072711321,1,1,"(0.22688166797161102, 0.31300055980682373)","(0.23980668187141418, 0.2828627824783325)",1,1,2.553863525390625,2.5351715087890625,Fixation,POINT (0.2333441749215126 0.2979316711425781),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558331922,21072719654,1,1,"(0.22982607781887054, 0.28615617752075195)","(0.23541978001594543, 0.29835623502731323)",1,1,2.551116943359375,2.5308380126953125,Fixation,POINT (0.232622928917408 0.2922562062740326),,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,testSetExample,50891793,1212558340256,21072727988,1,1,"(0.2255135178565979, 0.2955256402492523)","(0.23950451612472534, 0.279532253742218)",1,1,2.544769287109375,2.5563201904296875,Fixation,POINT (0.2325090169906616 0.2875289469957352),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212558365256,21072752988,1,1,"(0.162073016166687, 0.29475584626197815)","(0.16069073975086212, 0.267250657081604)",1,1,2.5686492919921875,2.530136108398437,Fixation,POINT (0.1613818779587746 0.2810032516717911),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212558373593,21072761325,1,1,"(0.1639336198568344, 0.2923654019832611)","(0.1662909835577011, 0.2702367305755615)",1,1,2.54339599609375,2.560791015625,Fixation,POINT (0.1651123017072678 0.2813010662794113),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212558381926,21072769658,1,1,"(0.16800431907176971, 0.2866041362285614)","(0.16171328723430634, 0.28968167304992676)",1,1,2.5316162109375,2.541717529296875,Fixation,POINT (0.164858803153038 0.2881429046392441),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212558390260,21072777992,1,1,"(0.16523884236812592, 0.30603668093681335)","(0.1683839112520218, 0.27352485060691833)",1,1,2.5540924072265625,2.5468292236328125,Fixation,POINT (0.1668113768100738 0.2897807657718658),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212558398593,21072786325,1,1,"(0.16422970592975616, 0.2857379615306854)","(0.16763173043727875, 0.2666487395763397)",1,1,2.553558349609375,2.553802490234375,Fixation,POINT (0.1659307181835175 0.2761933505535126),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212558406926,21072794658,1,1,"(0.15649829804897308, 0.2811044752597809)","(0.16882149875164032, 0.28573375940322876)",1,1,2.5475311279296875,2.54962158203125,Fixation,POINT (0.1626598984003067 0.2834191173315048),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212558415259,21072802991,1,1,"(0.15790125727653503, 0.2883574068546295)","(0.17121118307113647, 0.2660686671733856)",1,1,2.54974365234375,2.545928955078125,Fixation,POINT (0.1645562201738358 0.2772130370140076),,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,testSetExample,50891793,1212558423593,21072811325,1,1,"(0.15765076875686646, 0.3089403212070465)","(0.1712121069431305, 0.27776792645454407)",1,1,2.532928466796875,2.5567779541015625,Fixation,POINT (0.1644314378499985 0.2933541238307953),,,,,,,,,,,,,,,,,,,,,,1,,1,
