,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,boolean.0,equals.0,Object.0,obj.0,if.0,obj.1,==.0,nan.0,||.0,obj.2,getClass.0,!=.0,getClass.1,return.0,FALSE.0,CSSConditionalSelectorImpl.0,s.0,=.0,CSSConditionalSelectorImpl.1,obj.3,return.1,s.1,simpleSelector.0,equals.1,simpleSelector.1,&&.0,s.2,condition.0,equals.2,condition.1,code,participant_summary
0,136,equals,10222579,1211596685902,20111077565,1,1,"(0.256512850522995, 0.1865464150905609)","(0.25829392671585083, 0.19903896749019623)",1,1,2.3874969482421875,2.420318603515625,Fixation,POINT (0.2574033886194229 0.1927926912903786),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596694235,20111085898,1,1,"(0.25727951526641846, 0.1792602837085724)","(0.2597920894622803, 0.2003617286682129)",1,1,2.38092041015625,2.40948486328125,Fixation,POINT (0.2585358023643494 0.1898110061883926),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596702569,20111094232,1,1,"(0.25733301043510437, 0.18865282833576202)","(0.2629150152206421, 0.19557784497737885)",1,1,2.380218505859375,2.3873291015625,Fixation,POINT (0.2601240128278732 0.1921153366565704),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596710902,20111102565,1,1,"(0.25268644094467163, 0.19231361150741577)","(0.2607809603214264, 0.18385986983776093)",1,1,2.3779754638671875,2.4140625,Fixation,POINT (0.256733700633049 0.1880867406725884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596719235,20111110898,1,1,"(0.2474905401468277, 0.19069334864616394)","(0.2631988823413849, 0.18559230864048004)",1,1,2.3948974609375,2.409210205078125,Fixation,POINT (0.2553447112441063 0.188142828643322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596727569,20111119232,1,1,"(0.24851371347904205, 0.18614454567432404)","(0.25968971848487854, 0.18916507065296173)",1,1,2.3816680908203125,2.4108123779296875,Fixation,POINT (0.2541017159819603 0.1876548081636429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596735902,20111127565,1,1,"(0.24989354610443115, 0.19940924644470215)","(0.2615813910961151, 0.1908368170261383)",1,1,2.3810272216796875,2.403533935546875,Fixation,POINT (0.2557374686002731 0.1951230317354202),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596744235,20111135898,1,1,"(0.25528183579444885, 0.20226804912090302)","(0.25912490487098694, 0.19786685705184937)",1,1,2.38543701171875,2.416473388671875,Fixation,POINT (0.2572033703327179 0.2000674530863762),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596752569,20111144232,1,1,"(0.2561459243297577, 0.1980975866317749)","(0.2647866904735565, 0.20009171962738037)",1,1,2.4061431884765625,2.405731201171875,Fixation,POINT (0.2604663074016571 0.1990946531295776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596760902,20111152565,1,1,"(0.24799570441246033, 0.19198967516422272)","(0.25742650032043457, 0.1963304728269577)",1,1,2.4122772216796875,2.4126739501953125,Fixation,POINT (0.2527111023664474 0.1941600739955902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596769235,20111160898,1,1,"(0.2451339215040207, 0.18323205411434174)","(0.25989457964897156, 0.1983356922864914)",1,1,2.381942749023437,2.4204864501953125,Fixation,POINT (0.2525142505764961 0.1907838732004166),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596777568,20111169231,1,1,"(0.24875007569789886, 0.19435052573680878)","(0.26370859146118164, 0.20439869165420532)",1,1,2.400726318359375,2.4112091064453125,Fixation,POINT (0.2562293335795402 0.199374608695507),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596785902,20111177565,1,1,"(0.257331520318985, 0.1889888048171997)","(0.26137205958366394, 0.18826836347579956)",1,1,2.3783416748046875,2.41363525390625,Fixation,POINT (0.2593517899513245 0.1886285841464996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596794239,20111185902,1,1,"(0.25150129199028015, 0.1796657294034958)","(0.2598811388015747, 0.20060589909553528)",1,1,2.373046875,2.4306793212890625,Fixation,POINT (0.2556912153959274 0.1901358142495155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596802572,20111194235,1,1,"(0.2484312802553177, 0.18458272516727448)","(0.2635917067527771, 0.1951671540737152)",1,1,2.393417358398437,2.4060516357421875,Fixation,POINT (0.2560114935040474 0.1898749396204948),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596810906,20111202569,1,1,"(0.24500645697116852, 0.175879567861557)","(0.26313143968582153, 0.18925991654396057)",1,1,2.3993682861328125,2.4181671142578125,Fixation,POINT (0.254068948328495 0.1825697422027588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596819239,20111210902,1,1,"(0.24900712072849274, 0.16772256791591644)","(0.2577996253967285, 0.1889396607875824)",1,1,2.379379272460937,2.406600952148437,Fixation,POINT (0.2534033730626106 0.1783311143517494),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596827572,20111219235,1,1,"(0.2520110011100769, 0.1760890632867813)","(0.2583851218223572, 0.1801959127187729)",1,1,2.379425048828125,2.4076690673828125,Fixation,POINT (0.255198061466217 0.1781424880027771),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596835906,20111227569,1,1,"(0.25645211338996887, 0.16935034096240997)","(0.2589195668697357, 0.1970997452735901)",1,1,2.3744659423828125,2.414794921875,Fixation,POINT (0.2576858401298523 0.183225043118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596844239,20111235902,1,1,"(0.24837997555732727, 0.17449283599853516)","(0.2603793740272522, 0.19941222667694092)",1,1,2.4060516357421875,2.4186553955078125,Fixation,POINT (0.2543796747922897 0.186952531337738),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596852572,20111244235,1,1,"(0.24653145670890808, 0.17511659860610962)","(0.2574271261692047, 0.19578751921653748)",1,1,2.379425048828125,2.399444580078125,Fixation,POINT (0.2519792914390564 0.1854520589113236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596860906,20111252569,1,1,"(0.2513619363307953, 0.1703127771615982)","(0.26046743988990784, 0.1999693661928177)",1,1,2.3857879638671875,2.405426025390625,Fixation,POINT (0.2559146881103516 0.185141071677208),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596869239,20111260902,1,1,"(0.2544134557247162, 0.19698122143745422)","(0.26082029938697815, 0.2001519352197647)",1,1,2.3812408447265625,2.4120635986328125,Fixation,POINT (0.2576168775558472 0.1985665783286095),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596902572,20111294235,1,1,"(0.1288834661245346, 0.1769087165594101)","(0.1511058807373047, 0.1879899650812149)",1,1,2.3750152587890625,2.4116668701171875,Fixation,POINT (0.1399946734309196 0.1824493408203125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596910906,20111302569,1,1,"(0.132398784160614, 0.18306760489940643)","(0.1529252529144287, 0.1821218580007553)",1,1,2.3975830078125,2.39825439453125,Fixation,POINT (0.1426620185375214 0.1825947314500809),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596919244,20111310906,1,1,"(0.14154931902885437, 0.18516477942466736)","(0.15165770053863525, 0.17710794508457184)",1,1,2.4010009765625,2.4110260009765625,Fixation,POINT (0.1466035097837448 0.1811363622546196),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596927577,20111319239,1,1,"(0.12228258699178696, 0.1788976639509201)","(0.1481889933347702, 0.17500503361225128)",1,1,2.413681030273437,2.43646240234375,Fixation,POINT (0.1352357901632786 0.1769513487815857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596935911,20111327573,1,1,"(0.11943686753511429, 0.18001805245876312)","(0.1503932923078537, 0.17632432281970978)",1,1,2.417449951171875,2.402984619140625,Fixation,POINT (0.134915079921484 0.1781711876392364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596944244,20111335906,1,1,"(0.12528397142887115, 0.17589712142944336)","(0.15298642218112946, 0.1896260678768158)",1,1,2.3875885009765625,2.410751342773437,Fixation,POINT (0.1391351968050003 0.1827615946531296),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596952577,20111344239,1,1,"(0.13282257318496704, 0.18884088099002838)","(0.14957787096500397, 0.1836734265089035)",1,1,2.3835601806640625,2.427474975585937,Fixation,POINT (0.1412002220749855 0.1862571537494659),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596960911,20111352573,1,1,"(0.14151383936405182, 0.18125253915786743)","(0.14633893966674805, 0.17563588917255402)",1,1,2.37359619140625,2.419097900390625,Fixation,POINT (0.1439263895153999 0.1784442141652107),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596969244,20111360906,1,1,"(0.13538503646850586, 0.18140827119350433)","(0.15064914524555206, 0.18069788813591003)",1,1,2.38897705078125,2.413299560546875,Fixation,POINT (0.143017090857029 0.1810530796647072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596977577,20111369239,1,1,"(0.14353597164154053, 0.18353135883808136)","(0.14860470592975616, 0.18890619277954102)",1,1,2.405548095703125,2.395904541015625,Fixation,POINT (0.1460703387856484 0.1862187758088112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596985911,20111377573,1,1,"(0.125139057636261, 0.17978084087371826)","(0.1510893851518631, 0.17891281843185425)",1,1,2.3677520751953125,2.414031982421875,Fixation,POINT (0.138114221394062 0.1793468296527862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211596994244,20111385906,1,1,"(0.12784884870052338, 0.1715089976787567)","(0.149502694606781, 0.1814490109682083)",1,1,2.3990020751953125,2.40509033203125,Fixation,POINT (0.1386757716536522 0.1764790043234825),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597002577,20111394239,1,1,"(0.13147494196891785, 0.17762388288974762)","(0.15127666294574738, 0.18947233259677887)",1,1,2.3955230712890625,2.39154052734375,Fixation,POINT (0.1413758024573326 0.1835481077432632),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597010911,20111402573,1,1,"(0.13485220074653625, 0.19508562982082367)","(0.1523401439189911, 0.17929163575172424)",1,1,2.4067840576171875,2.4115753173828125,Fixation,POINT (0.1435961723327637 0.187188632786274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597019244,20111410906,1,1,"(0.13113334774971008, 0.18793998658657074)","(0.1470399647951126, 0.18820476531982422)",1,1,2.412353515625,2.40576171875,Fixation,POINT (0.1390866562724114 0.1880723759531975),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597027577,20111419239,1,1,"(0.13197840750217438, 0.17992320656776428)","(0.14458897709846497, 0.18249627947807312)",1,1,2.4124298095703125,2.408233642578125,Fixation,POINT (0.1382836923003197 0.1812097430229187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597035911,20111427573,1,1,"(0.13031606376171112, 0.17869000136852264)","(0.14711055159568787, 0.17678461968898773)",1,1,2.39495849609375,2.4214324951171875,Fixation,POINT (0.1387133076786995 0.1777373105287552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597044244,20111435906,1,1,"(0.1350812464952469, 0.18120883405208588)","(0.14795075356960297, 0.19208909571170807)",1,1,2.4034423828125,2.4116668701171875,Fixation,POINT (0.1415160000324249 0.186648964881897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597052584,20111444246,1,1,"(0.1329520046710968, 0.19122068583965302)","(0.14771094918251038, 0.19426994025707245)",1,1,2.41552734375,2.3951568603515625,Fixation,POINT (0.1403314769268036 0.1927453130483627),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597060918,20111452580,1,1,"(0.13127648830413818, 0.18285268545150757)","(0.14935623109340668, 0.1886969804763794)",1,1,2.40411376953125,2.4106903076171875,Fixation,POINT (0.1403163596987724 0.1857748329639435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597069251,20111460913,1,1,"(0.1320192813873291, 0.18276554346084595)","(0.1527407169342041, 0.1892593950033188)",1,1,2.3946533203125,2.419189453125,Fixation,POINT (0.1423799991607666 0.1860124692320824),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597077584,20111469246,1,1,"(0.1292693167924881, 0.18972830474376678)","(0.14353705942630768, 0.19393816590309143)",1,1,2.398178100585937,2.4180908203125,Fixation,POINT (0.1364031881093979 0.1918332353234291),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597094251,20111485913,1,1,"(0.07741814851760864, 0.20915906131267548)","(0.09923993051052094, 0.2054324597120285)",1,1,2.3881072998046875,2.397857666015625,Fixation,POINT (0.0883290395140648 0.207295760512352),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597102584,20111494246,1,1,"(0.08036787062883377, 0.22276358306407928)","(0.09943948686122894, 0.19821704924106598)",1,1,2.4099273681640625,2.410507202148437,Fixation,POINT (0.0899036787450314 0.2104903161525726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597110918,20111502580,1,1,"(0.08340182155370712, 0.2021198272705078)","(0.10212960839271545, 0.21263809502124786)",1,1,2.411407470703125,2.40386962890625,Fixation,POINT (0.0927657149732113 0.2073789611458778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597119249,20111510911,1,1,"(0.08137954026460648, 0.2271760106086731)","(0.10151707381010056, 0.20515398681163788)",1,1,2.411376953125,2.4091796875,Fixation,POINT (0.0914483070373535 0.2161649987101555),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,equals,10222579,1211597227595,20111619256,1,1,"(0.08593150228261948, 0.21111474931240082)","(0.10382434725761414, 0.20593316853046417)",1,1,2.4011993408203125,2.368560791015625,,POINT (0.0948779247701168 0.2085239589214325),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597235926,20111627587,1,1,"(0.08717559278011322, 0.22835707664489746)","(0.09636711329221725, 0.2001979947090149)",1,1,2.4111328125,2.3466033935546875,Fixation,POINT (0.0917713530361652 0.2142775356769562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597244259,20111635920,1,1,"(0.07824358344078064, 0.22851842641830444)","(0.09684177488088608, 0.21250100433826447)",1,1,2.3956298828125,2.384613037109375,Fixation,POINT (0.0875426791608334 0.2205097153782844),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,equals,10222579,1211597252593,20111644254,1,1,"(0.08251504600048065, 0.2035312056541443)","(0.09577080607414246, 0.21742688119411469)",1,1,2.3727264404296875,2.3394775390625,Fixation,POINT (0.0891429260373116 0.2104790434241295),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597260926,20111652587,1,1,"(0.081028051674366, 0.22967596352100372)","(0.09831628948450089, 0.2087847888469696)",1,1,2.3950653076171875,2.3755340576171875,Fixation,POINT (0.0896721705794334 0.2192303761839867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,equals,10222579,1211597269259,20111660920,1,1,"(0.08235668390989304, 0.21531860530376434)","(0.09282529354095459, 0.21136340498924255)",1,1,2.4067535400390625,2.3809814453125,Fixation,POINT (0.0875909887254238 0.2133410051465034),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,equals,10222579,1211597277593,20111669254,1,1,"(0.07157817482948303, 0.2217206507921219)","(0.1003258228302002, 0.21115827560424805)",1,1,2.4171600341796875,2.372100830078125,Fixation,POINT (0.0859519988298416 0.216439463198185),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,equals,10222579,1211597285926,20111677587,1,1,"(0.08367467671632767, 0.21893352270126343)","(0.09318903833627701, 0.21509705483913422)",1,1,2.3736572265625,2.35400390625,Fixation,POINT (0.0884318575263023 0.2170152887701988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,equals,10222579,1211597294259,20111685920,1,1,"(0.09048761427402496, 0.2456756979227066)","(0.09072043746709824, 0.2250995635986328)",1,1,2.376937866210937,2.3958740234375,Fixation,POINT (0.0906040258705616 0.2353876307606697),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,equals,10222579,1211597435931,20111827592,1,1,"(0.11590047180652618, 0.1953425407409668)","(0.14966973662376404, 0.16751138865947723)",1,1,2.40960693359375,2.3379364013671875,,POINT (0.1327851042151451 0.181426964700222),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597444269,20111835930,1,1,"(0.12124272435903549, 0.19336724281311035)","(0.14397791028022766, 0.156349316239357)",1,1,2.4221343994140625,2.401214599609375,Fixation,POINT (0.1326103173196316 0.1748582795262337),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597452603,20111844263,1,1,"(0.12715107202529907, 0.20108665525913239)","(0.13973264396190643, 0.17024144530296326)",1,1,2.4159698486328125,2.38916015625,Fixation,POINT (0.1334418579936028 0.1856640502810478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597460934,20111852594,1,1,"(0.12006396055221558, 0.19551265239715576)","(0.14264507591724396, 0.17344973981380463)",1,1,2.409942626953125,2.41827392578125,Fixation,POINT (0.1313545182347298 0.1844811961054802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597469267,20111860927,1,1,"(0.12350690364837646, 0.2097003161907196)","(0.13605111837387085, 0.18949057161808014)",1,1,2.4453582763671875,2.4176788330078125,Fixation,POINT (0.1297790110111237 0.1995954439043999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597477601,20111869261,1,1,"(0.13735824823379517, 0.20825999975204468)","(0.1345868706703186, 0.18203848600387573)",1,1,2.496322631835937,2.405258178710937,Fixation,POINT (0.1359725594520569 0.1951492428779602),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597485934,20111877594,1,1,"(0.1200764998793602, 0.20049774646759033)","(0.13229228556156158, 0.17344409227371216)",1,1,2.442535400390625,2.408782958984375,Fixation,POINT (0.1261843927204609 0.1869709193706512),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597494267,20111885927,1,1,"(0.12559032440185547, 0.18533222377300262)","(0.13014186918735504, 0.18866807222366333)",1,1,2.442245483398437,2.436981201171875,Fixation,POINT (0.1278660967946053 0.187000147998333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597510934,20111902594,1,1,"(0.12891992926597595, 0.19898363947868347)","(0.13298462331295013, 0.19655638933181763)",1,1,2.42449951171875,2.404647827148437,,POINT (0.130952276289463 0.1977700144052506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597519267,20111910927,1,1,"(0.1256067454814911, 0.20172227919101715)","(0.13589228689670563, 0.1776014268398285)",1,1,2.4407958984375,2.41668701171875,Fixation,POINT (0.1307495161890984 0.1896618530154228),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597527599,20111919259,1,1,"(0.1284933090209961, 0.19398300349712372)","(0.13563577830791473, 0.19568561017513275)",1,1,2.4384765625,2.4246978759765625,Fixation,POINT (0.1320645436644554 0.1948343068361282),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597535932,20111927592,1,1,"(0.1250709444284439, 0.20620925724506378)","(0.13467374444007874, 0.17999687790870667)",1,1,2.442245483398437,2.4361724853515625,Fixation,POINT (0.1298723444342613 0.1931030675768852),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,equals,10222579,1211597544267,20111935927,1,1,"(0.12445533275604248, 0.18616648018360138)","(0.13951067626476288, 0.18757297098636627)",1,1,2.4500885009765625,2.4303741455078125,Fixation,POINT (0.1319830045104027 0.1868697255849838),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
