,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,deleteCascade.0,VyhladavaciAlgoritmus.0,algorithm.0,//searcheds.0,getHibernateTemplate.0,bulkUpdate.0,"""DELETE Searched WHERE algorithm = ?"".100",new.0,Object.0,algorithm.1,//plans.0,getHibernateTemplate.1,bulkUpdate.1,"""DELETE SearchPlan WHERE algorithm = ?"".101",new.1,Object.1,algorithm.2,//prefs.0,getHibernateTemplate.2,bulkUpdate.2,"""DELETE SearchPrefs WHERE algorithm = ?"".102",new.2,Object.2,algorithm.3,//categories.0,getHibernateTemplate.3,bulkUpdate.3,"""DELETE SearchCategory WHERE algorithm = ?"".103",new.3,Object.3,algorithm.4,delete.0,algorithm.5,code,participant_summary
0,136,deleteCascade,34604973,1212178775383,20693164661,1,1,"(0.10312920063734055, 0.32156750559806824)","(0.10590245574712753, 0.2793038785457611)",1,1,2.537200927734375,2.3870086669921875,Fixation,POINT (0.104515828192234 0.3004356920719147),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178783716,20693172994,1,1,"(0.09363839030265808, 0.3204973638057709)","(0.10991878807544708, 0.28919437527656555)",1,1,2.5124053955078125,2.4295806884765625,Fixation,POINT (0.1017785891890526 0.3048458695411682),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178792050,20693181328,1,1,"(0.1003400906920433, 0.3252621293067932)","(0.11009687185287476, 0.28001296520233154)",1,1,2.506561279296875,2.3944549560546875,Fixation,POINT (0.105218481272459 0.3026375472545624),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178800384,20693189661,1,1,"(0.09949854761362076, 0.3146424889564514)","(0.11040858179330826, 0.29033008217811584)",1,1,2.5197906494140625,2.402938842773437,Fixation,POINT (0.1049535647034645 0.3024862855672836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178808717,20693197994,1,1,"(0.09577149897813797, 0.32696399092674255)","(0.112441785633564, 0.30335357785224915)",1,1,2.5302734375,2.4110565185546875,Fixation,POINT (0.104106642305851 0.3151587843894958),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178817051,20693206328,1,1,"(0.104182668030262, 0.33050602674484253)","(0.11219233274459839, 0.29627227783203125)",1,1,2.518829345703125,2.395980834960937,Fixation,POINT (0.1081875003874302 0.3133891522884369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178825384,20693214661,1,1,"(0.09553919732570648, 0.31832829117774963)","(0.10993371903896332, 0.293496310710907)",1,1,2.50592041015625,2.416656494140625,Fixation,POINT (0.1027364581823349 0.3059123009443283),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178833718,20693222995,1,1,"(0.09284696727991104, 0.3289717733860016)","(0.11064071208238602, 0.27145135402679443)",1,1,2.5161285400390625,2.400390625,Fixation,POINT (0.1017438396811485 0.300211563706398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178842051,20693231328,1,1,"(0.1033671498298645, 0.32376471161842346)","(0.11320152878761292, 0.292743444442749)",1,1,2.5205230712890625,2.38916015625,Fixation,POINT (0.1082843393087387 0.3082540780305862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178850384,20693239661,1,1,"(0.09610598534345627, 0.3153194487094879)","(0.10508733987808228, 0.291846364736557)",1,1,2.4996795654296875,2.4058380126953125,Fixation,POINT (0.1005966626107693 0.3035829067230225),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178858718,20693247995,1,1,"(0.10245783627033234, 0.3292488753795624)","(0.11596135050058365, 0.3048301339149475)",1,1,2.509246826171875,2.392364501953125,Fixation,POINT (0.109209593385458 0.3170395046472549),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178867051,20693256328,1,1,"(0.09327372908592224, 0.3221829831600189)","(0.10977529734373093, 0.29968729615211487)",1,1,2.5111083984375,2.398223876953125,Fixation,POINT (0.1015245132148266 0.3109351396560669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178875384,20693264661,1,1,"(0.09667346626520157, 0.32578152418136597)","(0.10697586834430695, 0.2944689989089966)",1,1,2.4947052001953125,2.3717193603515625,Fixation,POINT (0.1018246673047543 0.3101252615451813),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178883717,20693272994,1,1,"(0.0996248871088028, 0.3142966330051422)","(0.11400142312049866, 0.27572208642959595)",1,1,2.513275146484375,2.38507080078125,Fixation,POINT (0.1068131551146507 0.2950093597173691),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178892051,20693281328,1,1,"(0.10133850574493408, 0.32233646512031555)","(0.11104351282119751, 0.29345986247062683)",1,1,2.5113525390625,2.377471923828125,Fixation,POINT (0.1061910092830658 0.3078981637954712),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178900384,20693289661,1,1,"(0.09869109839200974, 0.32129451632499695)","(0.11137647181749344, 0.2864927053451538)",1,1,2.516098022460937,2.397491455078125,Fixation,POINT (0.1050337851047516 0.3038936108350754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178908723,20693298000,1,1,"(0.1021374762058258, 0.32535210251808167)","(0.10618041455745697, 0.2845473289489746)",1,1,2.489715576171875,2.4005279541015625,Fixation,POINT (0.1041589453816414 0.3049497157335281),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178917056,20693306333,1,1,"(0.10327329486608505, 0.315904825925827)","(0.10543297976255417, 0.27684134244918823)",1,1,2.504913330078125,2.3868865966796875,Fixation,POINT (0.1043531373143196 0.2963730841875076),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178925389,20693314666,1,1,"(0.0978839099407196, 0.31428200006484985)","(0.11440485715866089, 0.28629687428474426)",1,1,2.49249267578125,2.3875274658203125,Fixation,POINT (0.1061443835496902 0.3002894371747971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178933722,20693322999,1,1,"(0.10704640299081802, 0.3199501037597656)","(0.10679470747709274, 0.2966349720954895)",1,1,2.485946655273437,2.370223999023437,Fixation,POINT (0.1069205552339554 0.3082925379276276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178942056,20693331333,1,1,"(0.09991022199392319, 0.30831414461135864)","(0.10753694921731949, 0.3102034032344818)",1,1,2.504058837890625,2.381500244140625,Fixation,POINT (0.1037235856056213 0.3092587739229202),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178950389,20693339666,1,1,"(0.09201441705226898, 0.29697513580322266)","(0.11075019091367722, 0.2861507833003998)",1,1,2.504058837890625,2.362777709960937,Fixation,POINT (0.1013823039829731 0.2915629595518112),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178958722,20693347999,1,1,"(0.10118645429611206, 0.29085710644721985)","(0.10216814279556274, 0.2893182635307312)",1,1,2.48736572265625,2.3890533447265625,Fixation,POINT (0.1016772985458374 0.2900876849889755),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178967056,20693356333,1,1,"(0.10601579397916794, 0.286527544260025)","(0.10366992652416229, 0.2902366816997528)",1,1,2.493804931640625,2.3772430419921875,Fixation,POINT (0.1048428602516651 0.2883821129798889),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178975389,20693364666,1,1,"(0.09860430657863617, 0.2947864532470703)","(0.11027593165636063, 0.30981042981147766)",1,1,2.4888458251953125,2.3865203857421875,Fixation,POINT (0.1044401191174984 0.302298441529274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178983722,20693372999,1,1,"(0.09257474541664124, 0.29619213938713074)","(0.1034771203994751, 0.28807535767555237)",1,1,2.4856109619140625,2.35772705078125,Fixation,POINT (0.0980259329080582 0.2921337485313416),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212178992056,20693381333,1,1,"(0.08601135015487671, 0.26995420455932617)","(0.10754234343767166, 0.2631641924381256)",1,1,2.472991943359375,2.36981201171875,Fixation,POINT (0.0967768467962742 0.2665591984987259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179008722,20693397999,1,1,"(0.10491427779197693, 0.21269212663173676)","(0.1257939636707306, 0.1980717033147812)",1,1,2.497039794921875,2.371429443359375,Fixation,POINT (0.1153541207313538 0.205381914973259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179017055,20693406332,1,1,"(0.09798897802829742, 0.19647914171218872)","(0.11520365625619888, 0.194868266582489)",1,1,2.4954376220703125,2.3441314697265625,Fixation,POINT (0.1065963171422482 0.1956737041473389),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179025388,20693414665,1,1,"(0.10115684568881989, 0.18371239304542542)","(0.1151023656129837, 0.19049349427223206)",1,1,2.488861083984375,2.33447265625,Fixation,POINT (0.1081296056509018 0.1871029436588287),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179033725,20693423002,1,1,"(0.10686448961496353, 0.18861348927021027)","(0.11906179785728455, 0.17379674315452576)",1,1,2.48590087890625,2.346664428710937,Fixation,POINT (0.112963143736124 0.181205116212368),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179042067,20693431344,1,1,"(0.10726702958345413, 0.17794832587242126)","(0.11662161350250244, 0.178957998752594)",1,1,2.5003662109375,2.392440795898437,Fixation,POINT (0.1119443215429783 0.1784531623125076),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179050401,20693439678,1,1,"(0.10323590785264969, 0.18666623532772064)","(0.11535169929265976, 0.19931593537330627)",1,1,2.5180816650390625,2.3577117919921875,Fixation,POINT (0.1092938035726547 0.1929910853505135),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179058734,20693448011,1,1,"(0.10923898220062256, 0.19417491555213928)","(0.11226528882980347, 0.17314055562019348)",1,1,2.5030670166015625,2.3691864013671875,Fixation,POINT (0.110752135515213 0.1836577355861664),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179067067,20693456344,1,1,"(0.09935052692890167, 0.19087354838848114)","(0.12099019438028336, 0.17475412786006927)",1,1,2.5054168701171875,2.3603057861328125,Fixation,POINT (0.1101703606545925 0.1828138381242752),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179075402,20693464678,1,1,"(0.11231772601604462, 0.189964160323143)","(0.10843222588300705, 0.20055238902568817)",1,1,2.5053253173828125,2.361785888671875,Fixation,POINT (0.1103749759495258 0.1952582746744156),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179083735,20693473011,1,1,"(0.09556632488965988, 0.1916879564523697)","(0.11580405384302139, 0.17587028443813324)",1,1,2.503692626953125,2.3716583251953125,Fixation,POINT (0.1056851893663406 0.1837791204452515),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179092068,20693481344,1,1,"(0.10820623487234116, 0.19198116660118103)","(0.12128305435180664, 0.181306853890419)",1,1,2.5044403076171875,2.361190795898437,Fixation,POINT (0.1147446446120739 0.1866440102458),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179100401,20693489677,1,1,"(0.09822237491607666, 0.19300010800361633)","(0.11463721841573715, 0.18901407718658447)",1,1,2.4950408935546875,2.359344482421875,Fixation,POINT (0.1064297966659069 0.1910070925951004),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179108735,20693498011,1,1,"(0.10698644816875458, 0.19873501360416412)","(0.11656483262777328, 0.17600955069065094)",1,1,2.501693725585937,2.3654022216796875,Fixation,POINT (0.1117756403982639 0.1873722821474075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179117068,20693506344,1,1,"(0.09729737788438797, 0.20131076872348785)","(0.1126256063580513, 0.19652697443962097)",1,1,2.5173797607421875,2.366317749023437,Fixation,POINT (0.1049614921212196 0.1989188715815544),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179125402,20693514678,1,1,"(0.10739737749099731, 0.21104690432548523)","(0.11344610899686813, 0.18344859778881073)",1,1,2.4963531494140625,2.36077880859375,Fixation,POINT (0.1104217432439327 0.197247751057148),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179133735,20693523011,1,1,"(0.09793239831924438, 0.20583003759384155)","(0.12166683375835419, 0.1733957976102829)",1,1,2.503280639648437,2.386474609375,Fixation,POINT (0.1097996160387993 0.1896129176020622),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179142068,20693531344,1,1,"(0.10509045422077179, 0.20180198550224304)","(0.1121373102068901, 0.18411333858966827)",1,1,2.5041961669921875,2.37347412109375,Fixation,POINT (0.108613882213831 0.1929576620459557),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179150402,20693539678,1,1,"(0.09933891147375107, 0.19565628468990326)","(0.11457616090774536, 0.19387322664260864)",1,1,2.510528564453125,2.3570709228515625,Fixation,POINT (0.1069575361907482 0.194764755666256),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179158735,20693548011,1,1,"(0.10464519262313843, 0.18615207076072693)","(0.11802279949188232, 0.1832396239042282)",1,1,2.486907958984375,2.351425170898437,Fixation,POINT (0.1113339960575104 0.1846958473324776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179167076,20693556352,1,1,"(0.10946667194366455, 0.18289169669151306)","(0.112607441842556, 0.17254726588726044)",1,1,2.493438720703125,2.378997802734375,Fixation,POINT (0.1110370568931103 0.1777194812893868),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179175409,20693564686,1,1,"(0.10698561370372772, 0.18464241921901703)","(0.12282542139291763, 0.18205207586288452)",1,1,2.505645751953125,2.3563385009765625,Fixation,POINT (0.1149055175483227 0.1833472475409508),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179183742,20693573019,1,1,"(0.10234130173921585, 0.18594957888126373)","(0.11484109610319138, 0.18723471462726593)",1,1,2.5037994384765625,2.353546142578125,Fixation,POINT (0.1085911989212036 0.1865921467542648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179192075,20693581352,1,1,"(0.10175730288028717, 0.18334296345710754)","(0.10967645794153214, 0.18367718160152435)",1,1,2.510406494140625,2.3853302001953125,Fixation,POINT (0.1057168804109096 0.183510072529316),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179200409,20693589686,1,1,"(0.101663738489151, 0.18225941061973572)","(0.11665211617946625, 0.20032955706119537)",1,1,2.5200653076171875,2.361557006835937,Fixation,POINT (0.1091579273343086 0.1912944838404656),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179208742,20693598019,1,1,"(0.10228315740823746, 0.1849202811717987)","(0.11550663411617279, 0.18359889090061188)",1,1,2.5058135986328125,2.36114501953125,Fixation,POINT (0.1088948957622051 0.1842595860362053),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179217075,20693606352,1,1,"(0.10436449944972992, 0.18653267621994019)","(0.1161426305770874, 0.18697085976600647)",1,1,2.4982452392578125,2.359649658203125,Fixation,POINT (0.1102535650134087 0.1867517679929733),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179225409,20693614686,1,1,"(0.09680398553609848, 0.19607503712177277)","(0.10173153132200241, 0.17109298706054688)",1,1,2.4989776611328125,2.3880767822265625,Fixation,POINT (0.0992677584290504 0.1835840120911598),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179242075,20693631352,1,1,"(0.0592612698674202, 0.19260218739509583)","(0.06610112637281418, 0.16212987899780273)",1,1,2.4827423095703125,2.3509979248046875,Fixation,POINT (0.0626811981201172 0.1773660331964493),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179250408,20693639685,1,1,"(0.058949586004018784, 0.18643724918365479)","(0.07050406187772751, 0.15521658957004547)",1,1,2.496688842773437,2.3699493408203125,Fixation,POINT (0.0647268239408732 0.1708269193768501),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179258742,20693648019,1,1,"(0.06184929609298706, 0.19156666100025177)","(0.07232197374105453, 0.16507947444915771)",1,1,2.49993896484375,2.371566772460937,Fixation,POINT (0.0670856349170208 0.1783230677247047),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179267075,20693656352,1,1,"(0.06208929046988487, 0.202146515250206)","(0.08087435364723206, 0.1818983107805252)",1,1,2.491607666015625,2.367095947265625,Fixation,POINT (0.0714818220585585 0.1920224130153656),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179275409,20693664685,1,1,"(0.06325572729110718, 0.20286637544631958)","(0.08198513090610504, 0.17709340155124664)",1,1,2.4927215576171875,2.375,Fixation,POINT (0.0726204290986061 0.1899798884987831),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179283743,20693673019,1,1,"(0.06087711453437805, 0.19862912595272064)","(0.07488667964935303, 0.1758316308259964)",1,1,2.4869537353515625,2.3612060546875,Fixation,POINT (0.0678818970918655 0.1872303783893585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179292076,20693681352,1,1,"(0.06419429928064346, 0.1822422444820404)","(0.07305862754583359, 0.1674342155456543)",1,1,2.50103759765625,2.3756866455078125,Fixation,POINT (0.0686264634132385 0.1748382300138474),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179300412,20693689688,1,1,"(0.05896088480949402, 0.1849088817834854)","(0.07591751962900162, 0.15612295269966125)",1,1,2.47564697265625,2.3706207275390625,Fixation,POINT (0.0674392022192478 0.1705159172415733),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179308746,20693698022,1,1,"(0.06245407462120056, 0.18021507561206818)","(0.07966076582670212, 0.16143648326396942)",1,1,2.488632202148437,2.3611602783203125,Fixation,POINT (0.0710574202239513 0.1708257794380188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179317079,20693706355,1,1,"(0.05920543521642685, 0.18123511970043182)","(0.07207571715116501, 0.16649946570396423)",1,1,2.496826171875,2.36871337890625,Fixation,POINT (0.0656405761837959 0.173867292702198),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179325412,20693714688,1,1,"(0.06191925331950188, 0.19374088943004608)","(0.06916018575429916, 0.18238471448421478)",1,1,2.4702606201171875,2.36920166015625,Fixation,POINT (0.0655397195369005 0.1880628019571304),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179333746,20693723022,1,1,"(0.05664903298020363, 0.1967092901468277)","(0.08095140755176544, 0.17556039988994598)",1,1,2.4910430908203125,2.3374481201171875,Fixation,POINT (0.0688002202659845 0.1861348450183868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179342077,20693731353,1,1,"(0.05858027935028076, 0.2115236073732376)","(0.07757561653852463, 0.16985704004764557)",1,1,2.487060546875,2.35845947265625,Fixation,POINT (0.0680779479444027 0.1906903237104416),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179350410,20693739686,1,1,"(0.05890447273850441, 0.19931679964065552)","(0.07719337195158005, 0.16462822258472443)",1,1,2.47894287109375,2.3487548828125,Fixation,POINT (0.0680489223450422 0.18197251111269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179358744,20693748020,1,1,"(0.060899339616298676, 0.1951095014810562)","(0.07646066695451736, 0.16272786259651184)",1,1,2.474334716796875,2.3559112548828125,Fixation,POINT (0.068680003285408 0.178918682038784),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179367079,20693756355,1,1,"(0.06434793770313263, 0.18051329255104065)","(0.0745510384440422, 0.16652731597423553)",1,1,2.463592529296875,2.3541259765625,Fixation,POINT (0.0694494880735874 0.1735203042626381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179375412,20693764688,1,1,"(0.060334425419569016, 0.17516545951366425)","(0.0691252201795578, 0.17623622715473175)",1,1,2.462982177734375,2.3564910888671875,Fixation,POINT (0.0647298227995634 0.175700843334198),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179383746,20693773022,1,1,"(0.06597723811864853, 0.17875677347183228)","(0.07535237818956375, 0.18242667615413666)",1,1,2.477142333984375,2.354248046875,Fixation,POINT (0.0706648081541061 0.1805917248129845),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179392079,20693781355,1,1,"(0.05506673827767372, 0.18629597127437592)","(0.07533393055200577, 0.17957153916358948)",1,1,2.45806884765625,2.3613433837890625,Fixation,POINT (0.0652003344148397 0.1829337552189827),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212179400412,20693789688,1,1,"(0.056992944329977036, 0.1849290430545807)","(0.07995296269655228, 0.17422209680080414)",1,1,2.4765777587890625,2.34844970703125,Fixation,POINT (0.0684729535132647 0.1795755699276924),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179408746,20693798022,1,1,"(0.05806872248649597, 0.17821715772151947)","(0.07180557399988174, 0.16842931509017944)",1,1,2.463241577148437,2.342315673828125,Fixation,POINT (0.0649371482431889 0.1733232364058495),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179417079,20693806355,1,1,"(0.061188049614429474, 0.18015123903751373)","(0.07194753736257553, 0.1534639596939087)",1,1,2.4774627685546875,2.363311767578125,Fixation,POINT (0.0665677934885025 0.1668075993657112),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179425412,20693814688,1,1,"(0.06122762709856033, 0.18459992110729218)","(0.06878998130559921, 0.15614023804664612)",1,1,2.4845733642578125,2.3693084716796875,Fixation,POINT (0.0650088042020798 0.1703700795769692),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179433750,20693823026,1,1,"(0.054491594433784485, 0.1782374382019043)","(0.07018076628446579, 0.14843960106372833)",1,1,2.4710235595703125,2.3502960205078125,Fixation,POINT (0.0623361803591251 0.1633385196328163),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179442083,20693831359,1,1,"(0.06042317673563957, 0.16713708639144897)","(0.0706782266497612, 0.1476181298494339)",1,1,2.464462280273437,2.3500213623046875,Fixation,POINT (0.0655507016927004 0.1573776081204414),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179450416,20693839692,1,1,"(0.06315832585096359, 0.16061753034591675)","(0.0703316330909729, 0.1500220149755478)",1,1,2.4518280029296875,2.348419189453125,Fixation,POINT (0.0667449794709682 0.1553197726607323),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179458750,20693848026,1,1,"(0.060952261090278625, 0.15665927529335022)","(0.07196595519781113, 0.15010879933834076)",1,1,2.4497528076171875,2.338165283203125,Fixation,POINT (0.0664591081440449 0.1533840373158455),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179467083,20693856359,1,1,"(0.06491362303495407, 0.1513250172138214)","(0.07058506458997726, 0.1543685346841812)",1,1,2.4635467529296875,2.3426513671875,Fixation,POINT (0.0677493438124657 0.1528467759490013),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179475416,20693864692,1,1,"(0.059921130537986755, 0.15505293011665344)","(0.06559418141841888, 0.14065302908420563)",1,1,2.4634552001953125,2.362213134765625,Fixation,POINT (0.0627576559782028 0.1478529796004295),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179483750,20693873026,1,1,"(0.06180233880877495, 0.16636711359024048)","(0.059054940938949585, 0.15088048577308655)",1,1,2.47467041015625,2.3617095947265625,Fixation,POINT (0.0604286398738623 0.1586237996816635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,deleteCascade,34604973,1212179492083,20693881359,1,1,"(0.05860604718327522, 0.15739260613918304)","(0.06974700093269348, 0.15437479317188263)",1,1,2.4553985595703125,2.3273162841796875,Fixation,POINT (0.0641765240579844 0.1558836996555328),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
