,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,moveUpTarget.0,int.0,index.0,Object.0,target.0,=.0,targets.0,get.0,index.1,if.0,index.2,==.0,0.0,||.0,target.1,==.1,nan.0,return;.0,targets.1,set.0,index.3,targets.2,get.1,index.4,-.0,1.0,targets.3,set.1,index.5,-.1,1.1,target.2,log.0,debug.0,"""New ordering"".100",for.0,int.1,i.0,=.1,0.1,i.1,<.0,targets.4,size.0,i.2,log.1,debug.1,"""|t"".0",+.0,i.3,+.1,targets.5,get.2,i.4,prewritten,accurate,missing,unnecessary,readable,code
0,136,moveUpTarget,37762493,1208538293413,17052695941,1,1,"(0.7384383678436279, 0.23956184089183807)","(0.7451090216636658, 0.24661432206630707)",1,1,2.6312408447265625,2.492340087890625,Fixation,POINT (0.7417736947536469 0.2430880814790726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538301747,17052704275,1,1,"(0.7402122020721436, 0.23538921773433685)","(0.7418402433395386, 0.24310339987277985)",1,1,2.6463775634765625,2.5162811279296875,Fixation,POINT (0.7410262227058411 0.2392463088035584),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538310079,17052712608,1,1,"(0.7365903258323669, 0.2382928878068924)","(0.7420141100883484, 0.24214176833629608)",1,1,2.6230010986328125,2.506591796875,Fixation,POINT (0.7393022179603577 0.2402173280715942),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538318412,17052720941,1,1,"(0.7322421669960022, 0.24393533170223236)","(0.7412223815917969, 0.24525824189186096)",1,1,2.6480255126953125,2.485458374023437,Fixation,POINT (0.7367322742938995 0.2445967867970467),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538326746,17052729275,1,1,"(0.7386074662208557, 0.2357129454612732)","(0.7393984198570251, 0.24575191736221313)",1,1,2.6261749267578125,2.498931884765625,Fixation,POINT (0.7390029430389404 0.2407324314117432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538335078,17052737608,1,1,"(0.7441591620445251, 0.23776204884052277)","(0.7461864352226257, 0.2398233562707901)",1,1,2.6244354248046875,2.479232788085937,Fixation,POINT (0.7451727986335754 0.2387927025556564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538343412,17052745941,1,1,"(0.7408601641654968, 0.22641679644584656)","(0.7495809197425842, 0.2380676567554474)",1,1,2.64984130859375,2.450225830078125,Fixation,POINT (0.7452205419540405 0.232242226600647),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538351745,17052754275,1,1,"(0.7383434176445007, 0.2141667753458023)","(0.7510520219802856, 0.22367355227470398)",1,1,2.6172027587890625,2.46148681640625,Fixation,POINT (0.7446977198123932 0.2189201638102531),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538360078,17052762608,1,1,"(0.7383930087089539, 0.21811382472515106)","(0.7497426867485046, 0.22317886352539062)",1,1,2.624740600585937,2.463653564453125,Fixation,POINT (0.7440678477287292 0.2206463441252708),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538368419,17052770949,1,1,"(0.7324932217597961, 0.22238045930862427)","(0.7511264681816101, 0.2265930473804474)",1,1,2.625762939453125,2.46551513671875,Fixation,POINT (0.7418098449707031 0.2244867533445358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538376752,17052779283,1,1,"(0.7370346188545227, 0.21253889799118042)","(0.7502673268318176, 0.22767934203147888)",1,1,2.5924530029296875,2.4633331298828125,Fixation,POINT (0.7436509728431702 0.2201091200113296),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538385084,17052787615,1,1,"(0.7350581884384155, 0.22411350905895233)","(0.750959575176239, 0.22061596810817719)",1,1,2.6031494140625,2.465606689453125,Fixation,POINT (0.7430088818073273 0.2223647385835648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538393417,17052795949,1,1,"(0.7381461262702942, 0.2278556525707245)","(0.7507950067520142, 0.22491322457790375)",1,1,2.62347412109375,2.4600372314453125,Fixation,POINT (0.7444705665111542 0.2263844385743141),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538401750,17052804282,1,1,"(0.7348226308822632, 0.22680507600307465)","(0.7494673132896423, 0.22500257194042206)",1,1,2.613372802734375,2.4759979248046875,Fixation,POINT (0.7421449720859528 0.2259038239717484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538410083,17052812615,1,1,"(0.7302024364471436, 0.23760537803173065)","(0.7482027411460876, 0.23057568073272705)",1,1,2.607391357421875,2.453277587890625,Fixation,POINT (0.7392025887966156 0.2340905293822288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538418416,17052820949,1,1,"(0.7319605350494385, 0.22772392630577087)","(0.7490347623825073, 0.22243741154670715)",1,1,2.57696533203125,2.45068359375,Fixation,POINT (0.7404976487159729 0.225080668926239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538426749,17052829282,1,1,"(0.7298987507820129, 0.231575146317482)","(0.7472162842750549, 0.2188585251569748)",1,1,2.591888427734375,2.4498291015625,Fixation,POINT (0.7385575175285339 0.2252168357372284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538435082,17052837615,1,1,"(0.7300851941108704, 0.2242613285779953)","(0.7491593956947327, 0.22434934973716736)",1,1,2.586456298828125,2.4678192138671875,Fixation,POINT (0.7396222949028015 0.2243053391575813),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538443415,17052845949,1,1,"(0.7300763726234436, 0.23436391353607178)","(0.7471276521682739, 0.22442921996116638)",1,1,2.559906005859375,2.46533203125,Fixation,POINT (0.7386020123958588 0.2293965667486191),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538451749,17052854282,1,1,"(0.7292301058769226, 0.22578425705432892)","(0.7442083954811096, 0.23625478148460388)",1,1,2.589324951171875,2.4519500732421875,Fixation,POINT (0.7367192506790161 0.2310195192694664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538460082,17052862616,1,1,"(0.7285788059234619, 0.22549517452716827)","(0.7478595972061157, 0.22502543032169342)",1,1,2.565399169921875,2.4390411376953125,Fixation,POINT (0.7382192015647888 0.2252603024244308),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538468415,17052870949,1,1,"(0.7284240126609802, 0.23046958446502686)","(0.7518203854560852, 0.2267640084028244)",1,1,2.5585479736328125,2.436859130859375,Fixation,POINT (0.7401221990585327 0.2286167964339256),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538476748,17052879282,1,1,"(0.7299146056175232, 0.22911672294139862)","(0.745248019695282, 0.22692912817001343)",1,1,2.57720947265625,2.444854736328125,Fixation,POINT (0.7375813126564026 0.228022925555706),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538485081,17052887616,1,1,"(0.7318317294120789, 0.22620603442192078)","(0.7385381460189819, 0.22686246037483215)",1,1,2.5531463623046875,2.471160888671875,Fixation,POINT (0.7351849377155304 0.2265342473983765),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538501752,17052904287,1,1,"(0.6712190508842468, 0.21590974926948547)","(0.6789250373840332, 0.2186882346868515)",1,1,2.5792388916015625,2.49896240234375,Fixation,POINT (0.67507204413414 0.2172989919781685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538510085,17052912621,1,1,"(0.682503879070282, 0.21616680920124054)","(0.6768349409103394, 0.22053678333759308)",1,1,2.565399169921875,2.4937286376953125,Fixation,POINT (0.6796694099903107 0.2183517962694168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538518418,17052920954,1,1,"(0.669035792350769, 0.221738800406456)","(0.6788478493690491, 0.22039519250392914)",1,1,2.577728271484375,2.50213623046875,Fixation,POINT (0.6739418208599091 0.2210669964551926),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538526751,17052929287,1,1,"(0.675457239151001, 0.2146817147731781)","(0.6795679330825806, 0.21411460638046265)",1,1,2.560409545898437,2.4812164306640625,Fixation,POINT (0.6775125861167908 0.2143981605768204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538535084,17052937621,1,1,"(0.6788106560707092, 0.21044529974460602)","(0.6718150973320007, 0.2238190770149231)",1,1,2.5629425048828125,2.485443115234375,Fixation,POINT (0.675312876701355 0.2171321883797646),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538543417,17052945954,1,1,"(0.6760402917861938, 0.21052174270153046)","(0.6720666289329529, 0.22422091662883759)",1,1,2.5384674072265625,2.48431396484375,Fixation,POINT (0.6740534603595734 0.217371329665184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538551749,17052954287,1,1,"(0.6727939248085022, 0.2186758667230606)","(0.676066517829895, 0.22157607972621918)",1,1,2.5448760986328125,2.488143920898437,Fixation,POINT (0.6744302213191986 0.2201259732246399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538560084,17052962621,1,1,"(0.6735597848892212, 0.22054757177829742)","(0.6797068119049072, 0.22036461532115936)",1,1,2.5205535888671875,2.48126220703125,Fixation,POINT (0.6766332983970642 0.2204560935497284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538568416,17052970954,1,1,"(0.6769902110099792, 0.22237764298915863)","(0.6781389117240906, 0.21786490082740784)",1,1,2.518035888671875,2.4625701904296875,Fixation,POINT (0.6775645613670349 0.2201212719082832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538576749,17052979287,1,1,"(0.6816009879112244, 0.2206999659538269)","(0.6732736229896545, 0.22273339331150055)",1,1,2.5468292236328125,2.4700469970703125,Fixation,POINT (0.6774373054504395 0.2217166796326637),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538585083,17052987621,1,1,"(0.6831102967262268, 0.2160002887248993)","(0.6744648814201355, 0.21075211465358734)",1,1,2.53253173828125,2.45343017578125,Fixation,POINT (0.6787875890731812 0.2133762016892433),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538593415,17052995954,1,1,"(0.6827181577682495, 0.2094971239566803)","(0.6743234992027283, 0.2220800220966339)",1,1,2.5095672607421875,2.4499053955078125,Fixation,POINT (0.6785208284854889 0.2157885730266571),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538601748,17053004287,1,1,"(0.6805715560913086, 0.21716564893722534)","(0.6767370104789734, 0.21439723670482635)",1,1,2.503402709960937,2.457626342773437,Fixation,POINT (0.678654283285141 0.2157814428210258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538610082,17053012621,1,1,"(0.6820330023765564, 0.21593473851680756)","(0.6700112819671631, 0.21833737194538116)",1,1,2.532073974609375,2.4443359375,Fixation,POINT (0.6760221421718597 0.2171360552310944),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538618414,17053020954,1,1,"(0.6854208707809448, 0.22189565002918243)","(0.671495258808136, 0.21697084605693817)",1,1,2.5307769775390625,2.4601593017578125,Fixation,POINT (0.6784580647945404 0.2194332480430603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538626747,17053029287,1,1,"(0.680965006351471, 0.21604220569133759)","(0.6754315495491028, 0.21821868419647217)",1,1,2.5145721435546875,2.4727020263671875,Fixation,POINT (0.6781982779502869 0.2171304449439049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538635085,17053037626,1,1,"(0.68268883228302, 0.2090992033481598)","(0.6728337407112122, 0.2162117213010788)",1,1,2.5093536376953125,2.4670562744140625,Fixation,POINT (0.6777612864971161 0.2126554623246193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538643418,17053045959,1,1,"(0.6859713196754456, 0.2078266441822052)","(0.6721815466880798, 0.22879305481910706)",1,1,2.503814697265625,2.440292358398437,Fixation,POINT (0.6790764331817627 0.2183098495006561),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538651751,17053054292,1,1,"(0.6788918375968933, 0.20710210502147675)","(0.6721466183662415, 0.2183936983346939)",1,1,2.484710693359375,2.4564208984375,Fixation,POINT (0.6755192279815674 0.2127479016780853),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538660084,17053062626,1,1,"(0.6802309155464172, 0.2084762006998062)","(0.6709539294242859, 0.22335343062877655)",1,1,2.50445556640625,2.4352264404296875,Fixation,POINT (0.6755924224853516 0.2159148156642914),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538668418,17053070959,1,1,"(0.6781672835350037, 0.21150757372379303)","(0.6729035377502441, 0.22844448685646057)",1,1,2.5126953125,2.47454833984375,Fixation,POINT (0.6755354106426239 0.2199760302901268),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538676750,17053079292,1,1,"(0.6822417378425598, 0.2111513912677765)","(0.6708351969718933, 0.22541543841362)",1,1,2.490966796875,2.46551513671875,Fixation,POINT (0.6765384674072266 0.2182834148406982),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538685084,17053087626,1,1,"(0.6744837760925293, 0.21153812110424042)","(0.6803333163261414, 0.22254009544849396)",1,1,2.4755859375,2.4466094970703125,Fixation,POINT (0.6774085462093353 0.2170391082763672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208538718415,17053120959,1,1,"(0.7642253637313843, 0.2052127867937088)","(0.774895966053009, 0.2199496328830719)",1,1,2.4679107666015625,2.35986328125,Fixation,POINT (0.7695606648921967 0.2125812098383904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538726748,17053129292,1,1,"(0.7606130242347717, 0.2044556736946106)","(0.7651514410972595, 0.2183999866247177)",1,1,2.4946746826171875,2.34130859375,Fixation,POINT (0.7628822326660156 0.2114278301596642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538735082,17053137626,1,1,"(0.7650869488716125, 0.20633994042873383)","(0.7728860974311829, 0.21319915354251862)",1,1,2.473419189453125,2.3577117919921875,Fixation,POINT (0.7689865231513977 0.2097695469856262),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538743414,17053145959,1,1,"(0.7625020146369934, 0.21282094717025757)","(0.7746922969818115, 0.21072722971439362)",1,1,2.48004150390625,2.3797149658203125,Fixation,POINT (0.7685971558094025 0.2117740884423256),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538751747,17053154292,1,1,"(0.7637693285942078, 0.19697712361812592)","(0.7715609073638916, 0.21201297640800476)",1,1,2.4587860107421875,2.351669311523437,Fixation,POINT (0.7676651179790497 0.2044950500130653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538760085,17053162631,1,1,"(0.7572294473648071, 0.21159140765666962)","(0.7735848426818848, 0.20820432901382446)",1,1,2.454574584960937,2.373764038085937,Fixation,POINT (0.765407145023346 0.209897868335247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538768418,17053170964,1,1,"(0.7628085613250732, 0.21689341962337494)","(0.7736598253250122, 0.21066582202911377)",1,1,2.4882354736328125,2.368316650390625,Fixation,POINT (0.7682341933250427 0.2137796208262444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538776750,17053179295,1,1,"(0.761640191078186, 0.21781618893146515)","(0.7694957256317139, 0.2130742371082306)",1,1,2.4791412353515625,2.3593292236328125,Fixation,POINT (0.76556795835495 0.2154452130198479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538785085,17053187631,1,1,"(0.7599585652351379, 0.21550527215003967)","(0.7700777649879456, 0.21647092700004578)",1,1,2.4887847900390625,2.3637847900390625,Fixation,POINT (0.7650181651115417 0.2159880995750427),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538793418,17053195964,1,1,"(0.7617310881614685, 0.21115411818027496)","(0.7710789442062378, 0.2122255116701126)",1,1,2.505462646484375,2.38336181640625,Fixation,POINT (0.7664050161838531 0.2116898149251938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538801750,17053204297,1,1,"(0.7698930501937866, 0.2103196680545807)","(0.7747823596000671, 0.21253950893878937)",1,1,2.4541015625,2.371063232421875,Fixation,POINT (0.7723377048969269 0.211429588496685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538810084,17053212631,1,1,"(0.767829179763794, 0.21367919445037842)","(0.7715782523155212, 0.21361589431762695)",1,1,2.4823760986328125,2.351715087890625,Fixation,POINT (0.7697037160396576 0.2136475443840027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538818417,17053220964,1,1,"(0.7606650590896606, 0.21556463837623596)","(0.7716063261032104, 0.21484492719173431)",1,1,2.4530792236328125,2.3528594970703125,Fixation,POINT (0.7661356925964355 0.2152047827839851),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538826749,17053229297,1,1,"(0.7621539831161499, 0.21485713124275208)","(0.771760106086731, 0.21420572698116302)",1,1,2.4832305908203125,2.3475494384765625,Fixation,POINT (0.7669570446014404 0.2145314291119576),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538835083,17053237631,1,1,"(0.7636622786521912, 0.2244909405708313)","(0.7695897221565247, 0.21504716575145721)",1,1,2.4640655517578125,2.3385162353515625,Fixation,POINT (0.7666260004043579 0.2197690531611443),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538843415,17053245964,1,1,"(0.7645688652992249, 0.21521912515163422)","(0.772381603717804, 0.21054020524024963)",1,1,2.4496002197265625,2.358871459960937,Fixation,POINT (0.7684752345085144 0.2128796651959419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538851748,17053254297,1,1,"(0.755240261554718, 0.22137345373630524)","(0.768663227558136, 0.2149002104997635)",1,1,2.432525634765625,2.347030639648437,Fixation,POINT (0.761951744556427 0.2181368321180344),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538860081,17053262631,1,1,"(0.7675215601921082, 0.21075992286205292)","(0.771965742111206, 0.22148104012012482)",1,1,2.4557037353515625,2.345947265625,Fixation,POINT (0.7697436511516571 0.2161204814910889),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538868414,17053270964,1,1,"(0.7625859379768372, 0.21712826192378998)","(0.7719486355781555, 0.21075069904327393)",1,1,2.4540252685546875,2.324859619140625,Fixation,POINT (0.7672672867774963 0.213939480483532),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538876747,17053279297,1,1,"(0.7627889513969421, 0.2219698131084442)","(0.7700029015541077, 0.21465639770030975)",1,1,2.4395751953125,2.3419189453125,Fixation,POINT (0.7663959264755249 0.218313105404377),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538885081,17053287631,1,1,"(0.7597304582595825, 0.2187480628490448)","(0.7685572504997253, 0.2130899280309677)",1,1,2.448822021484375,2.339569091796875,Fixation,POINT (0.7641438543796539 0.2159189954400063),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538901753,17053304304,1,1,"(0.802516758441925, 0.20325954258441925)","(0.8118488192558289, 0.21558843553066254)",1,1,2.4173126220703125,2.317962646484375,Fixation,POINT (0.807182788848877 0.2094239890575409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538910086,17053312637,1,1,"(0.8156241774559021, 0.20998738706111908)","(0.8283484578132629, 0.21213024854660034)",1,1,2.4207916259765625,2.31134033203125,Fixation,POINT (0.8219863176345825 0.2110588178038597),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538918417,17053320969,1,1,"(0.8112612366676331, 0.20130090415477753)","(0.8272275328636169, 0.19946935772895813)",1,1,2.435760498046875,2.3304443359375,Fixation,POINT (0.819244384765625 0.2003851309418678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538926750,17053329302,1,1,"(0.8156537413597107, 0.20243914425373077)","(0.82402104139328, 0.20447397232055664)",1,1,2.43743896484375,2.329071044921875,Fixation,POINT (0.8198373913764954 0.2034565582871437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538935085,17053337637,1,1,"(0.817075252532959, 0.20573203265666962)","(0.825758159160614, 0.20056673884391785)",1,1,2.4319305419921875,2.3202362060546875,Fixation,POINT (0.8214167058467865 0.2031493857502937),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,moveUpTarget,37762493,1208538943418,17053345971,1,1,"(0.8129357099533081, 0.19709829986095428)","(0.8259868025779724, 0.21089667081832886)",1,1,2.406005859375,2.3386993408203125,Fixation,POINT (0.8194612562656403 0.2039974853396416),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
