,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,String.0,print.0,String.1,tab.0,if.0,content.0,instanceof.0,RegExp.0,return.0,tab.1,+.0,"""type = "".100",+.1,type.0,+.2,Out.0,NL.0,+.3,tab.2,+.4,"""content :"".101",+.5,Out.1,NL.1,+.6,RegExp.1,content.1,print.1,tab.3,+.7,"""  "".0",else.0,return.1,tab.4,+.8,"""type = "".102",+.9,type.1,+.10,Out.2,NL.2,+.11,tab.5,+.12,"""content :"".103",+.13,Out.3,NL.3,+.14,tab.6,+.15,"""  "".1",+.16,content.2,code,participant_summary
0,136,print,7957602,1212300096789,20814485591,1,1,"(0.07163717597723007, 0.1786402463912964)","(0.08699186146259308, 0.1450270265340805)",1,1,2.770492553710937,2.6078338623046875,Fixation,POINT (0.0793145187199116 0.1618336364626884),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300105122,20814493924,1,1,"(0.07899796217679977, 0.17284221947193146)","(0.08380427211523056, 0.142220601439476)",1,1,2.758895874023437,2.6062774658203125,Fixation,POINT (0.0814011171460152 0.1575314104557037),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300113455,20814502257,1,1,"(0.07835375517606735, 0.16638696193695068)","(0.08169454336166382, 0.15210957825183868)",1,1,2.76495361328125,2.604095458984375,Fixation,POINT (0.0800241492688656 0.1592482700943947),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300121789,20814510591,1,1,"(0.07842935621738434, 0.16735871136188507)","(0.07642218470573425, 0.15000219643115997)",1,1,2.746566772460937,2.6069488525390625,Fixation,POINT (0.0774257704615593 0.1586804538965225),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300130122,20814518924,1,1,"(0.08502758294343948, 0.17122459411621094)","(0.08158526569604874, 0.16914016008377075)",1,1,2.7508544921875,2.588226318359375,Fixation,POINT (0.0833064243197441 0.1701823770999908),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300138455,20814527257,1,1,"(0.08088046312332153, 0.1691095232963562)","(0.08885107189416885, 0.1820361167192459)",1,1,2.761093139648437,2.5889892578125,Fixation,POINT (0.0848657675087452 0.1755728200078011),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300146788,20814535590,1,1,"(0.07440290600061417, 0.16555793583393097)","(0.08984671533107758, 0.1670532524585724)",1,1,2.75958251953125,2.591659545898437,Fixation,POINT (0.0821248106658459 0.1663055941462517),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300155128,20814543930,1,1,"(0.07344107329845428, 0.16179008781909943)","(0.0949370414018631, 0.17377537488937378)",1,1,2.745101928710937,2.607894897460937,Fixation,POINT (0.0841890573501587 0.1677827313542366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300163461,20814552263,1,1,"(0.07145523279905319, 0.16630282998085022)","(0.08741898834705353, 0.15962061285972595)",1,1,2.7462158203125,2.581207275390625,Fixation,POINT (0.0794371105730534 0.1629617214202881),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300171795,20814560597,1,1,"(0.08006128668785095, 0.17383749783039093)","(0.08493790775537491, 0.16537581384181976)",1,1,2.7484588623046875,2.5944366455078125,Fixation,POINT (0.0824995972216129 0.1696066558361054),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300180128,20814568930,1,1,"(0.0787082388997078, 0.17388194799423218)","(0.08681940287351608, 0.1466575413942337)",1,1,2.7173309326171875,2.606231689453125,Fixation,POINT (0.0827638208866119 0.1602697446942329),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300188461,20814577263,1,1,"(0.07118915021419525, 0.17866694927215576)","(0.09381860494613647, 0.1478373259305954)",1,1,2.72637939453125,2.5767059326171875,Fixation,POINT (0.0825038775801659 0.1632521376013756),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300196795,20814585597,1,1,"(0.07120079547166824, 0.18415358662605286)","(0.0852307379245758, 0.15562018752098083)",1,1,2.7385406494140625,2.584014892578125,Fixation,POINT (0.078215766698122 0.1698868870735168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300205128,20814593930,1,1,"(0.07671017944812775, 0.17583413422107697)","(0.08665671199560165, 0.15162916481494904)",1,1,2.730804443359375,2.5859375,Fixation,POINT (0.0816834457218647 0.163731649518013),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300213461,20814602263,1,1,"(0.0783214122056961, 0.18669719994068146)","(0.09738379716873169, 0.16366690397262573)",1,1,2.73193359375,2.588531494140625,Fixation,POINT (0.0878526046872139 0.1751820519566536),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300221793,20814610595,1,1,"(0.07103504985570908, 0.18451401591300964)","(0.09196175634860992, 0.16345396637916565)",1,1,2.7424468994140625,2.5888671875,Fixation,POINT (0.0814984031021595 0.1739839911460876),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300230126,20814618928,1,1,"(0.06862228363752365, 0.18414868414402008)","(0.08448350429534912, 0.16684380173683167)",1,1,2.727508544921875,2.57989501953125,Fixation,POINT (0.0765528939664364 0.1754962429404259),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300238459,20814627261,1,1,"(0.07869581878185272, 0.1853526532649994)","(0.09044100344181061, 0.1684381067752838)",1,1,2.723541259765625,2.5921630859375,Fixation,POINT (0.0845684111118317 0.1768953800201416),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300246792,20814635594,1,1,"(0.07975787669420242, 0.18664085865020752)","(0.09285818040370941, 0.16675423085689545)",1,1,2.723617553710937,2.575897216796875,Fixation,POINT (0.0863080285489559 0.1766975447535515),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300255126,20814643928,1,1,"(0.07561831176280975, 0.185027614235878)","(0.09040828794240952, 0.16608646512031555)",1,1,2.7156219482421875,2.5713653564453125,Fixation,POINT (0.0830132998526096 0.1755570396780968),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300263459,20814652261,1,1,"(0.06746930629014969, 0.1876543164253235)","(0.08579040318727493, 0.1672620177268982)",1,1,2.7240447998046875,2.581878662109375,Fixation,POINT (0.0766298547387123 0.1774581670761108),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300271793,20814660595,1,1,"(0.07110166549682617, 0.17927280068397522)","(0.08162043243646622, 0.1704578399658203)",1,1,2.71185302734375,2.5933837890625,Fixation,POINT (0.0763610489666462 0.1748653203248978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300280131,20814668933,1,1,"(0.07680720090866089, 0.1711977869272232)","(0.08764246851205826, 0.16860726475715637)",1,1,2.7142791748046875,2.589447021484375,Fixation,POINT (0.0822248347103596 0.1699025258421898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300288464,20814677266,1,1,"(0.08192580193281174, 0.17729605734348297)","(0.09123080968856812, 0.1617831140756607)",1,1,2.741943359375,2.5784912109375,Fixation,POINT (0.0865783058106899 0.1695395857095718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300296798,20814685600,1,1,"(0.07957377284765244, 0.1792851835489273)","(0.09152162820100784, 0.15653669834136963)",1,1,2.73419189453125,2.573272705078125,Fixation,POINT (0.0855477005243301 0.1679109409451485),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300305131,20814693933,1,1,"(0.07404132932424545, 0.17586617171764374)","(0.09205831587314606, 0.16101446747779846)",1,1,2.7276763916015625,2.58135986328125,Fixation,POINT (0.0830498225986958 0.1684403195977211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300313464,20814702266,1,1,"(0.07111198455095291, 0.17165972292423248)","(0.08950133621692657, 0.165138378739357)",1,1,2.722869873046875,2.5859375,Fixation,POINT (0.0803066603839397 0.1683990508317947),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300321797,20814710599,1,1,"(0.0718756765127182, 0.1751527190208435)","(0.08516579866409302, 0.16433726251125336)",1,1,2.717880249023437,2.5851287841796875,Fixation,POINT (0.0785207375884056 0.1697449907660484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300330132,20814718933,1,1,"(0.07451754808425903, 0.17244142293930054)","(0.0848846361041069, 0.17083977162837982)",1,1,2.7140350341796875,2.589599609375,Fixation,POINT (0.079701092094183 0.1716405972838402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300338464,20814727266,1,1,"(0.07644587755203247, 0.17494544386863708)","(0.09090442210435867, 0.16735921800136566)",1,1,2.7281036376953125,2.5720367431640625,Fixation,POINT (0.0836751498281956 0.1711523309350014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300346797,20814735599,1,1,"(0.0803888589143753, 0.16608142852783203)","(0.09316609054803848, 0.1625533252954483)",1,1,2.723007202148437,2.570068359375,Fixation,POINT (0.0867774747312069 0.1643173769116402),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300355131,20814743933,1,1,"(0.08064349740743637, 0.16027051210403442)","(0.09397310763597488, 0.1698756068944931)",1,1,2.7256317138671875,2.563690185546875,Fixation,POINT (0.0873083025217056 0.1650730594992638),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300363464,20814752266,1,1,"(0.07575909793376923, 0.17036473751068115)","(0.08604919910430908, 0.159992516040802)",1,1,2.702987670898437,2.5794219970703125,Fixation,POINT (0.0809041485190392 0.1651786267757416),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300371797,20814760599,1,1,"(0.07096053659915924, 0.17210979759693146)","(0.08223414421081543, 0.15907083451747894)",1,1,2.7178192138671875,2.571197509765625,Fixation,POINT (0.0765973404049873 0.1655903160572052),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300380131,20814768933,1,1,"(0.07497136294841766, 0.16433185338974)","(0.08708738535642624, 0.15458326041698456)",1,1,2.7214508056640625,2.56707763671875,Fixation,POINT (0.081029374152422 0.1594575569033623),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300388464,20814777266,1,1,"(0.08273650705814362, 0.16862674057483673)","(0.09695468097925186, 0.1615385115146637)",1,1,2.7138671875,2.5729522705078125,Fixation,POINT (0.0898455940186977 0.1650826260447502),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300396798,20814785599,1,1,"(0.07816367596387863, 0.17624497413635254)","(0.09125193953514099, 0.15666408836841583)",1,1,2.703948974609375,2.5871734619140625,Fixation,POINT (0.0847078077495098 0.1664545312523842),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300405132,20814793933,1,1,"(0.07463036477565765, 0.1743958443403244)","(0.08299487084150314, 0.15803022682666779)",1,1,2.69488525390625,2.571746826171875,Fixation,POINT (0.0788126178085804 0.1662130355834961),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300413471,20814802272,1,1,"(0.07147659361362457, 0.1727757751941681)","(0.08643438667058945, 0.17142713069915771)",1,1,2.7082977294921875,2.5861968994140625,Fixation,POINT (0.078955490142107 0.1721014529466629),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300421804,20814810605,1,1,"(0.07880088686943054, 0.17218638956546783)","(0.0950104296207428, 0.17253324389457703)",1,1,2.71051025390625,2.578948974609375,Fixation,POINT (0.0869056582450867 0.1723598167300224),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300430138,20814818939,1,1,"(0.07492818683385849, 0.16813179850578308)","(0.0888197124004364, 0.16169269382953644)",1,1,2.7191314697265625,2.570068359375,Fixation,POINT (0.0818739496171474 0.1649122461676598),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300438471,20814827272,1,1,"(0.07162103056907654, 0.16802296042442322)","(0.08484869450330734, 0.1510193645954132)",1,1,2.720916748046875,2.5713348388671875,Fixation,POINT (0.0782348625361919 0.1595211625099182),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300446804,20814835605,1,1,"(0.07412650436162949, 0.16499193012714386)","(0.08782106637954712, 0.14923307299613953)",1,1,2.7260894775390625,2.571029663085937,Fixation,POINT (0.0809737853705883 0.1571125015616417),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300455138,20814843939,1,1,"(0.08149369060993195, 0.16404211521148682)","(0.09207788854837418, 0.14349335432052612)",1,1,2.698822021484375,2.5543212890625,Fixation,POINT (0.0867857895791531 0.1537677347660065),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300463471,20814852272,1,1,"(0.08361316472291946, 0.16497501730918884)","(0.09151121973991394, 0.15584400296211243)",1,1,2.70928955078125,2.57269287109375,Fixation,POINT (0.0875621922314167 0.1604095101356506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300471804,20814860605,1,1,"(0.07854950428009033, 0.16717347502708435)","(0.0825241282582283, 0.15594413876533508)",1,1,2.711822509765625,2.5793609619140625,Fixation,POINT (0.0805368162691593 0.1615588068962097),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300480138,20814868939,1,1,"(0.0722019150853157, 0.16210773587226868)","(0.0887669026851654, 0.16164135932922363)",1,1,2.719100952148437,2.58203125,Fixation,POINT (0.0804844088852406 0.1618745476007462),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300488471,20814877272,1,1,"(0.0761839747428894, 0.17083218693733215)","(0.09534241259098053, 0.15006865561008453)",1,1,2.7118682861328125,2.5738067626953125,Fixation,POINT (0.085763193666935 0.1604504212737083),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300496804,20814885605,1,1,"(0.07469819486141205, 0.1661679446697235)","(0.09965013712644577, 0.1601179838180542)",1,1,2.728302001953125,2.57159423828125,Fixation,POINT (0.0871741659939289 0.1631429642438888),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300505138,20814893939,1,1,"(0.08102614432573318, 0.16965481638908386)","(0.08931305259466171, 0.16588924825191498)",1,1,2.707061767578125,2.581146240234375,Fixation,POINT (0.0851695984601974 0.1677720323204994),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300513471,20814902272,1,1,"(0.08239845186471939, 0.17046089470386505)","(0.08337734639644623, 0.17004139721393585)",1,1,2.715301513671875,2.590789794921875,Fixation,POINT (0.0828878991305828 0.1702511459589004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300521804,20814910605,1,1,"(0.07679368555545807, 0.16953295469284058)","(0.08534722030162811, 0.1734197586774826)",1,1,2.724349975585937,2.578216552734375,Fixation,POINT (0.0810704529285431 0.1714763566851616),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300530138,20814918939,1,1,"(0.07046008110046387, 0.17097419500350952)","(0.09349037706851959, 0.16605694591999054)",1,1,2.7154541015625,2.5775604248046875,Fixation,POINT (0.0819752290844917 0.16851557046175),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300538471,20814927272,1,1,"(0.08156459778547287, 0.17880471050739288)","(0.08794977515935898, 0.1642778366804123)",1,1,2.70965576171875,2.5726470947265625,Fixation,POINT (0.0847571864724159 0.1715412735939026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300563475,20814952276,1,1,"(0.153034508228302, 0.27490028738975525)","(0.16453808546066284, 0.24189674854278564)",1,1,2.730865478515625,2.6337890625,Fixation,POINT (0.1587862968444824 0.2583985179662704),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300571808,20814960609,1,1,"(0.15832343697547913, 0.28342652320861816)","(0.1918219029903412, 0.2465914785861969)",1,1,2.73883056640625,2.60430908203125,Fixation,POINT (0.1750726699829102 0.2650090008974075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300580142,20814968943,1,1,"(0.17489667236804962, 0.2904164791107178)","(0.18807339668273926, 0.2632628083229065)",1,1,2.771728515625,2.6339111328125,Fixation,POINT (0.1814850345253944 0.2768396437168121),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300588475,20814977276,1,1,"(0.17349372804164886, 0.28449466824531555)","(0.1775680035352707, 0.27531617879867554)",1,1,2.74267578125,2.6372222900390625,Fixation,POINT (0.1755308657884598 0.2799054235219955),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300596808,20814985609,1,1,"(0.17220279574394226, 0.28281036019325256)","(0.18236257135868073, 0.2773565649986267)",1,1,2.739501953125,2.6218414306640625,Fixation,POINT (0.1772826835513115 0.2800834625959396),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300605142,20814993943,1,1,"(0.16747085750102997, 0.27704715728759766)","(0.1882072240114212, 0.27408820390701294)",1,1,2.7445068359375,2.61785888671875,Fixation,POINT (0.1778390407562256 0.2755676805973053),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300613475,20815002276,1,1,"(0.16919372975826263, 0.2730707824230194)","(0.19039568305015564, 0.2717660069465637)",1,1,2.7305450439453125,2.6276092529296875,Fixation,POINT (0.1797947064042091 0.2724183946847916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300621808,20815010609,1,1,"(0.17505918443202972, 0.27192893624305725)","(0.18413589894771576, 0.2649199068546295)",1,1,2.7364501953125,2.6261444091796875,Fixation,POINT (0.1795975416898727 0.2684244215488434),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300630142,20815018943,1,1,"(0.17454759776592255, 0.2715393900871277)","(0.18132354319095612, 0.25601479411125183)",1,1,2.7218170166015625,2.617034912109375,Fixation,POINT (0.1779355704784393 0.2637770920991898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300638475,20815027276,1,1,"(0.17857742309570312, 0.2784939408302307)","(0.18102377653121948, 0.24691984057426453)",1,1,2.7465972900390625,2.62701416015625,Fixation,POINT (0.1798005998134613 0.2627068907022476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300646808,20815035609,1,1,"(0.17968937754631042, 0.2924470007419586)","(0.1810317039489746, 0.26146450638771057)",1,1,2.7393951416015625,2.639434814453125,Fixation,POINT (0.1803605407476425 0.2769557535648346),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300655143,20815043943,1,1,"(0.17944104969501495, 0.2924189567565918)","(0.18344376981258392, 0.26362887024879456)",1,1,2.7424468994140625,2.632110595703125,Fixation,POINT (0.1814424097537994 0.2780239135026932),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300663476,20815052276,1,1,"(0.1763085424900055, 0.29483798146247864)","(0.18509435653686523, 0.25877562165260315)",1,1,2.74212646484375,2.62664794921875,Fixation,POINT (0.1807014495134354 0.2768068015575409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300671811,20815060611,1,1,"(0.17927195131778717, 0.2868736982345581)","(0.18740548193454742, 0.26728495955467224)",1,1,2.7532958984375,2.629669189453125,Fixation,POINT (0.1833387166261673 0.2770793288946152),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300680144,20815068944,1,1,"(0.17549094557762146, 0.2980493903160095)","(0.18950754404067993, 0.26607051491737366)",1,1,2.73834228515625,2.62518310546875,Fixation,POINT (0.1824992448091507 0.2820599526166916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300688478,20815077278,1,1,"(0.17446520924568176, 0.2951195538043976)","(0.18585020303726196, 0.26172035932540894)",1,1,2.7505340576171875,2.6307525634765625,Fixation,POINT (0.1801577061414719 0.2784199565649033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300696810,20815085611,1,1,"(0.1786804050207138, 0.29921478033065796)","(0.18626971542835236, 0.2596566081047058)",1,1,2.7603302001953125,2.6407623291015625,Fixation,POINT (0.1824750602245331 0.2794356942176819),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300705144,20815093945,1,1,"(0.17924454808235168, 0.2914090156555176)","(0.18349707126617432, 0.25917848944664)",1,1,2.757186889648437,2.6316070556640625,Fixation,POINT (0.181370809674263 0.2752937525510788),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300713477,20815102278,1,1,"(0.18064583837985992, 0.2986010015010834)","(0.1852637529373169, 0.2645641565322876)",1,1,2.74713134765625,2.648345947265625,Fixation,POINT (0.1829547956585884 0.2815825790166855),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300721810,20815110611,1,1,"(0.1786642074584961, 0.3192770183086395)","(0.18491779267787933, 0.25513795018196106)",1,1,2.7782135009765625,2.629364013671875,Fixation,POINT (0.1817910000681877 0.2872074842453003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300730144,20815118945,1,1,"(0.17653395235538483, 0.31240832805633545)","(0.18381641805171967, 0.25839361548423767)",1,1,2.755111694335937,2.64825439453125,Fixation,POINT (0.1801751852035522 0.2854009717702866),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300738477,20815127278,1,1,"(0.17393460869789124, 0.3090198040008545)","(0.18377414345741272, 0.2601245045661926)",1,1,2.771469116210937,2.64215087890625,Fixation,POINT (0.178854376077652 0.2845721542835236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300746810,20815135611,1,1,"(0.1751358062028885, 0.30151012539863586)","(0.18261802196502686, 0.2575797438621521)",1,1,2.769149780273437,2.6569366455078125,Fixation,POINT (0.1788769140839577 0.279544934630394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,print,7957602,1212300755144,20815143945,1,1,"(0.17171737551689148, 0.2903951108455658)","(0.18180902302265167, 0.24441799521446228)",1,1,2.745849609375,2.64288330078125,Fixation,POINT (0.1767631992697716 0.267406553030014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
