,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,setGenJarDir.0,File.0,genJarDir.0,SandProject.0,proj.0,proj.1,getAntProject.0,setProperty.0,"""genJarDir"".0",genJarDir.1,toString.0,SandProject.1,downstream.0,=.0,proj.2,getRequiredBy.0,for.0,int.0,i.0,=.1,0.0,i.1,<.0,downstream.1,length.0,i.2,setGenJarDir.1,genJarDir.2,downstream.2,i.3,].0,code,participant_summary
0,136,setGenJarDir,31789275,1211384169294,19898561786,1,1,"(0.05541183426976204, 0.18183967471122742)","(0.0839652344584465, 0.18018755316734314)",1,1,2.400390625,2.391143798828125,Fixation,POINT (0.0696885343641043 0.1810136139392853),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384177628,19898570120,1,1,"(0.05968655273318291, 0.18242917954921722)","(0.08080010116100311, 0.1688372790813446)",1,1,2.397613525390625,2.38397216796875,Fixation,POINT (0.070243326947093 0.1756332293152809),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384185965,19898578457,1,1,"(0.06436992436647415, 0.18449313938617706)","(0.07975098490715027, 0.1587298959493637)",1,1,2.3955078125,2.3764190673828125,Fixation,POINT (0.0720604546368122 0.1716115176677704),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384194298,19898586790,1,1,"(0.06378570199012756, 0.18441075086593628)","(0.08359064906835556, 0.16153623163700104)",1,1,2.3840484619140625,2.395172119140625,Fixation,POINT (0.0736881755292416 0.1729734912514687),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384202632,19898595124,1,1,"(0.06230078265070915, 0.1732087880373001)","(0.07952892035245895, 0.16148486733436584)",1,1,2.3931427001953125,2.3911285400390625,Fixation,POINT (0.070914851501584 0.167346827685833),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384210965,19898603457,1,1,"(0.06314671039581299, 0.18553029000759125)","(0.07921809703111649, 0.16172480583190918)",1,1,2.411590576171875,2.3698272705078125,Fixation,POINT (0.0711824037134647 0.1736275479197502),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384219298,19898611790,1,1,"(0.062456607818603516, 0.17825521528720856)","(0.07834193110466003, 0.1598648726940155)",1,1,2.408721923828125,2.387939453125,Fixation,POINT (0.0703992694616318 0.169060043990612),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384227632,19898620124,1,1,"(0.06325898319482803, 0.18274003267288208)","(0.07902465015649796, 0.15410222113132477)",1,1,2.3868865966796875,2.3894195556640625,Fixation,POINT (0.071141816675663 0.1684211269021034),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384235965,19898628457,1,1,"(0.0583282895386219, 0.19620448350906372)","(0.08303707093000412, 0.16373969614505768)",1,1,2.409896850585937,2.37384033203125,Fixation,POINT (0.070682680234313 0.1799720898270607),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384244298,19898636790,1,1,"(0.05997059494256973, 0.18553893268108368)","(0.08344251662492752, 0.1713980734348297)",1,1,2.404296875,2.38031005859375,Fixation,POINT (0.0717065557837486 0.1784685030579567),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384252632,19898645124,1,1,"(0.06243274360895157, 0.17310793697834015)","(0.08248518407344818, 0.18191269040107727)",1,1,2.3976287841796875,2.3587646484375,Fixation,POINT (0.0724589638411999 0.1775103136897087),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384260965,19898653457,1,1,"(0.06735175848007202, 0.17593759298324585)","(0.07523880153894424, 0.17448711395263672)",1,1,2.403671264648437,2.377288818359375,Fixation,POINT (0.0712952800095081 0.1752123534679413),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384269299,19898661790,1,1,"(0.06437326967716217, 0.16396848857402802)","(0.07776384800672531, 0.1634969264268875)",1,1,2.378509521484375,2.38372802734375,Fixation,POINT (0.0710685588419437 0.1637327075004578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384277633,19898670124,1,1,"(0.06690572202205658, 0.16605189442634583)","(0.07739941030740738, 0.1573854684829712)",1,1,2.359619140625,2.3741912841796875,Fixation,POINT (0.072152566164732 0.1617186814546585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384285966,19898678457,1,1,"(0.06832379847764969, 0.182461678981781)","(0.09067428857088089, 0.16034530103206635)",1,1,2.3570556640625,2.35491943359375,Fixation,POINT (0.0794990435242653 0.1714034900069237),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384294299,19898686790,1,1,"(0.07624082267284393, 0.18466340005397797)","(0.11078383028507233, 0.16793930530548096)",1,1,2.3794708251953125,2.361663818359375,Fixation,POINT (0.0935123264789581 0.1763013526797295),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384310966,19898703457,1,1,"(0.10199231654405594, 0.17943823337554932)","(0.11901380121707916, 0.16747312247753143)",1,1,2.3773651123046875,2.382843017578125,Fixation,POINT (0.1105030588805676 0.1734556779265404),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384319304,19898711795,1,1,"(0.10941591113805771, 0.17502568662166595)","(0.12267544865608215, 0.17411762475967407)",1,1,2.3781280517578125,2.36810302734375,Fixation,POINT (0.1160456798970699 0.17457165569067),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384327638,19898720129,1,1,"(0.11028414964675903, 0.15851205587387085)","(0.11759699881076813, 0.1578449159860611)",1,1,2.376373291015625,2.367767333984375,Fixation,POINT (0.1139405742287636 0.158178485929966),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384335971,19898728462,1,1,"(0.10891570895910263, 0.14746099710464478)","(0.13006877899169922, 0.14999905228614807)",1,1,2.37060546875,2.3937530517578125,Fixation,POINT (0.1194922439754009 0.1487300246953964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384344304,19898736795,1,1,"(0.11273851245641708, 0.14447402954101562)","(0.1365770548582077, 0.18095552921295166)",1,1,2.406097412109375,2.3092803955078125,Fixation,POINT (0.1246577836573124 0.1627147793769836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384352638,19898745129,1,1,"(0.12058696150779724, 0.1713709533214569)","(0.1466340869665146, 0.11000659316778183)",1,1,2.3239898681640625,2.5280914306640625,Fixation,POINT (0.1336105242371559 0.1406887732446194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384510974,19898903465,1,1,"(0.1863885372877121, 0.18064384162425995)","(0.20735879242420197, 0.21352823078632355)",1,1,2.37945556640625,2.3563690185546875,,POINT (0.196873664855957 0.1970860362052918),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384519307,19898911798,1,1,"(0.18899545073509216, 0.1886715441942215)","(0.21053408086299896, 0.17764294147491455)",1,1,2.3835601806640625,2.354461669921875,Fixation,POINT (0.1997647657990456 0.183157242834568),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384527640,19898920131,1,1,"(0.19016695022583008, 0.19411373138427734)","(0.19914625585079193, 0.16355448961257935)",1,1,2.3538360595703125,2.352447509765625,Fixation,POINT (0.194656603038311 0.1788341104984283),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384535974,19898928465,1,1,"(0.19173093140125275, 0.19261416792869568)","(0.20194020867347717, 0.15178358554840088)",1,1,2.377777099609375,2.380157470703125,Fixation,POINT (0.196835570037365 0.1721988767385483),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384544307,19898936798,1,1,"(0.18947601318359375, 0.19318510591983795)","(0.20056721568107605, 0.14939463138580322)",1,1,2.3511199951171875,2.3880157470703125,Fixation,POINT (0.1950216144323349 0.1712898686528206),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384552641,19898945131,1,1,"(0.18761807680130005, 0.19125112891197205)","(0.1991475224494934, 0.15843072533607483)",1,1,2.372467041015625,2.3674774169921875,Fixation,POINT (0.1933827996253967 0.1748409271240234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384560975,19898953465,1,1,"(0.19541044533252716, 0.18668819963932037)","(0.19429154694080353, 0.1661009043455124)",1,1,2.3470458984375,2.3522491455078125,Fixation,POINT (0.1948509961366653 0.1763945519924164),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384569308,19898961798,1,1,"(0.19309577345848083, 0.19557668268680573)","(0.2034037709236145, 0.17287930846214294)",1,1,2.320648193359375,2.38690185546875,Fixation,POINT (0.1982497721910477 0.1842279955744743),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384577647,19898970137,1,1,"(0.19685475528240204, 0.19770507514476776)","(0.20424200594425201, 0.17577998340129852)",1,1,2.3472442626953125,2.3630828857421875,Fixation,POINT (0.200548380613327 0.1867425292730331),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384585981,19898978471,1,1,"(0.19707834720611572, 0.18907096982002258)","(0.19870422780513763, 0.18240895867347717)",1,1,2.3596954345703125,2.384628295898437,Fixation,POINT (0.1978912875056267 0.1857399642467499),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384594314,19898986804,1,1,"(0.19673453271389008, 0.19630777835845947)","(0.2025274634361267, 0.16218943893909454)",1,1,2.3438720703125,2.3617401123046875,Fixation,POINT (0.1996309980750084 0.179248608648777),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384602647,19898995137,1,1,"(0.18910138309001923, 0.20104636251926422)","(0.20210549235343933, 0.16235041618347168)",1,1,2.3102569580078125,2.372283935546875,Fixation,POINT (0.1956034377217293 0.181698389351368),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384610981,19899003471,1,1,"(0.18984036147594452, 0.1936298906803131)","(0.20271307229995728, 0.18183651566505432)",1,1,2.3346405029296875,2.3607330322265625,Fixation,POINT (0.1962767168879509 0.1877332031726837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384619314,19899011804,1,1,"(0.19158846139907837, 0.1963733285665512)","(0.19967122375965118, 0.18699882924556732)",1,1,2.3515777587890625,2.348846435546875,Fixation,POINT (0.1956298425793648 0.1916860789060593),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384627647,19899020137,1,1,"(0.1908544898033142, 0.17835547029972076)","(0.2012779265642166, 0.16398239135742188)",1,1,2.349884033203125,2.31085205078125,Fixation,POINT (0.1960662081837654 0.1711689308285713),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384635981,19899028471,1,1,"(0.18340840935707092, 0.1934656947851181)","(0.201860710978508, 0.1610191911458969)",1,1,2.358001708984375,2.3357086181640625,Fixation,POINT (0.1926345601677895 0.1772424429655075),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384644314,19899036804,1,1,"(0.18043619394302368, 0.19442914426326752)","(0.19835591316223145, 0.16950300335884094)",1,1,2.350189208984375,2.348861694335937,Fixation,POINT (0.1893960535526276 0.1819660738110542),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384652647,19899045137,1,1,"(0.18208011984825134, 0.1976601779460907)","(0.19314633309841156, 0.17455628514289856)",1,1,2.3202056884765625,2.3704071044921875,Fixation,POINT (0.1876132264733314 0.1861082315444946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384660981,19899053471,1,1,"(0.18411885201931, 0.18744908273220062)","(0.19635365903377533, 0.1777670979499817)",1,1,2.3470611572265625,2.3756256103515625,Fixation,POINT (0.1902362555265427 0.1826080903410912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384669314,19899061804,1,1,"(0.18985134363174438, 0.18826664984226227)","(0.19940871000289917, 0.17474457621574402)",1,1,2.3596649169921875,2.347030639648437,Fixation,POINT (0.1946300268173218 0.1815056130290031),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384677647,19899070137,1,1,"(0.18876856565475464, 0.1933259218931198)","(0.19748741388320923, 0.16761597990989685)",1,1,2.352890014648437,2.3435516357421875,Fixation,POINT (0.1931279897689819 0.1804709509015083),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384685981,19899078471,1,1,"(0.19309335947036743, 0.1878071129322052)","(0.20053093135356903, 0.16601985692977905)",1,1,2.3369140625,2.3784332275390625,Fixation,POINT (0.1968121454119682 0.1769134849309921),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384694314,19899086804,1,1,"(0.1864352971315384, 0.18626415729522705)","(0.19656573235988617, 0.15655440092086792)",1,1,2.3418121337890625,2.3446044921875,Fixation,POINT (0.1915005147457123 0.1714092791080475),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384702647,19899095137,1,1,"(0.1943127065896988, 0.1928323358297348)","(0.19532233476638794, 0.16925914585590363)",1,1,2.3836212158203125,2.319610595703125,Fixation,POINT (0.1948175206780434 0.1810457408428192),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384719319,19899111809,1,1,"(0.15483301877975464, 0.19745677709579468)","(0.1731215864419937, 0.1878993958234787)",1,1,2.32196044921875,2.3502960205078125,Fixation,POINT (0.1639773026108742 0.1926780864596367),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384727652,19899120142,1,1,"(0.15850603580474854, 0.1848190277814865)","(0.16578000783920288, 0.18324247002601624)",1,1,2.322601318359375,2.344146728515625,Fixation,POINT (0.1621430218219757 0.1840307489037514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384735986,19899128476,1,1,"(0.15697185695171356, 0.1813942790031433)","(0.1730557233095169, 0.16486872732639313)",1,1,2.334228515625,2.3292388916015625,Fixation,POINT (0.1650137901306152 0.1731315031647682),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384744319,19899136809,1,1,"(0.1605866551399231, 0.18434737622737885)","(0.17076505720615387, 0.1530253142118454)",1,1,2.316619873046875,2.34539794921875,Fixation,POINT (0.1656758561730385 0.1686863452196121),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384752652,19899145142,1,1,"(0.15878693759441376, 0.19239945709705353)","(0.17270392179489136, 0.15534962713718414)",1,1,2.3078765869140625,2.3560791015625,Fixation,POINT (0.1657454296946526 0.1738745421171188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384760986,19899153476,1,1,"(0.15744689106941223, 0.184983029961586)","(0.17209084331989288, 0.17573150992393494)",1,1,2.3149566650390625,2.370590209960937,Fixation,POINT (0.1647688671946526 0.1803572699427605),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384769319,19899161809,1,1,"(0.1564374417066574, 0.18132659792900085)","(0.17395886778831482, 0.18324051797389984)",1,1,2.347991943359375,2.3570556640625,Fixation,POINT (0.1651981547474861 0.1822835579514504),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384777652,19899170142,1,1,"(0.1611860990524292, 0.1895347237586975)","(0.17219264805316925, 0.17686372995376587)",1,1,2.327728271484375,2.351318359375,Fixation,POINT (0.1666893735527992 0.1831992268562317),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384785986,19899178476,1,1,"(0.16496869921684265, 0.193973571062088)","(0.16610583662986755, 0.17237664759159088)",1,1,2.3223419189453125,2.35394287109375,Fixation,POINT (0.1655372679233551 0.1831751093268394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384794319,19899186809,1,1,"(0.17452582716941833, 0.20072413980960846)","(0.16690948605537415, 0.16303081810474396)",1,1,2.36871337890625,2.3480987548828125,Fixation,POINT (0.1707176566123962 0.1818774789571762),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384802652,19899195142,1,1,"(0.16078509390354156, 0.1805844008922577)","(0.16910119354724884, 0.15749332308769226)",1,1,2.320159912109375,2.366455078125,Fixation,POINT (0.1649431437253952 0.169038861989975),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384810986,19899203476,1,1,"(0.15557625889778137, 0.17896674573421478)","(0.16746404767036438, 0.15879827737808228)",1,1,2.33209228515625,2.3380279541015625,Fixation,POINT (0.1615201532840729 0.1688825115561485),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384819319,19899211809,1,1,"(0.1587948054075241, 0.1806972473859787)","(0.17236003279685974, 0.15957564115524292)",1,1,2.325668334960937,2.3292999267578125,Fixation,POINT (0.1655774191021919 0.1701364442706108),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384827653,19899220142,1,1,"(0.16326168179512024, 0.17386485636234283)","(0.1723332554101944, 0.16481372714042664)",1,1,2.321685791015625,2.3331298828125,Fixation,POINT (0.1677974686026573 0.1693392917513847),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384835990,19899228479,1,1,"(0.16447016596794128, 0.18221615254878998)","(0.17554177343845367, 0.16508923470973969)",1,1,2.313720703125,2.317901611328125,Fixation,POINT (0.1700059697031975 0.1736526936292648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384844323,19899236812,1,1,"(0.15313196182250977, 0.1974712461233139)","(0.17475786805152893, 0.16599318385124207)",1,1,2.327011108398437,2.3536376953125,Fixation,POINT (0.1639449149370194 0.181732214987278),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211384852656,19899245145,1,1,"(0.16998767852783203, 0.20087246596813202)","(0.17666113376617432, 0.17983412742614746)",1,1,2.313995361328125,2.34228515625,Fixation,POINT (0.1733244061470032 0.1903532966971397),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385019328,19899411817,1,1,"(0.16602075099945068, 0.18786871433258057)","(0.18256551027297974, 0.18225423991680145)",1,1,2.316925048828125,2.313934326171875,,POINT (0.1742931306362152 0.185061477124691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385027661,19899420150,1,1,"(0.1557624191045761, 0.1842384934425354)","(0.18578502535820007, 0.1600819081068039)",1,1,2.2984161376953125,2.339447021484375,Fixation,POINT (0.1707737222313881 0.1721602007746696),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385035994,19899428483,1,1,"(0.1488460898399353, 0.1816597282886505)","(0.17432665824890137, 0.14509545266628265)",1,1,2.2811279296875,2.34716796875,Fixation,POINT (0.1615863740444183 0.1633775904774666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385044328,19899436817,1,1,"(0.14782430231571198, 0.18806399405002594)","(0.1649613231420517, 0.15285217761993408)",1,1,2.2583465576171875,2.315155029296875,Fixation,POINT (0.1563928127288818 0.17045808583498),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385052661,19899445150,1,1,"(0.15383082628250122, 0.1690099984407425)","(0.16884925961494446, 0.16576826572418213)",1,1,2.280975341796875,2.3097076416015625,Fixation,POINT (0.1613400429487228 0.1673891320824623),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385060994,19899453483,1,1,"(0.1598295122385025, 0.1913013756275177)","(0.17516133189201355, 0.16642147302627563)",1,1,2.288543701171875,2.297637939453125,Fixation,POINT (0.167495422065258 0.1788614243268967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385069328,19899461817,1,1,"(0.1617710441350937, 0.18468475341796875)","(0.1811346560716629, 0.1611597090959549)",1,1,2.284820556640625,2.285751342773437,Fixation,POINT (0.1714528501033783 0.1729222312569618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385077661,19899470150,1,1,"(0.16324864327907562, 0.1880345195531845)","(0.17587891221046448, 0.1735447198152542)",1,1,2.2744598388671875,2.266571044921875,Fixation,POINT (0.16956377774477 0.1807896196842194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385085994,19899478483,1,1,"(0.15725742280483246, 0.19148185849189758)","(0.1749677211046219, 0.16782812774181366)",1,1,2.2707977294921875,2.278549194335937,Fixation,POINT (0.1661125719547272 0.1796549931168556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385094328,19899486817,1,1,"(0.16276034712791443, 0.18142008781433105)","(0.1708712875843048, 0.15545931458473206)",1,1,2.27740478515625,2.2863922119140625,Fixation,POINT (0.1668158173561096 0.1684397011995316),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385102668,19899495156,1,1,"(0.1554749757051468, 0.18983682990074158)","(0.16757065057754517, 0.15169931948184967)",1,1,2.261459350585937,2.292709350585937,Fixation,POINT (0.161522813141346 0.1707680746912956),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385111001,19899503489,1,1,"(0.1567714959383011, 0.19141727685928345)","(0.16851970553398132, 0.15655604004859924)",1,1,2.2397918701171875,2.2754669189453125,Fixation,POINT (0.1626456007361412 0.1739866584539414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385119335,19899511823,1,1,"(0.14811401069164276, 0.19865912199020386)","(0.17506079375743866, 0.16986434161663055)",1,1,2.2454986572265625,2.295013427734375,Fixation,POINT (0.1615874022245407 0.1842617318034172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385127668,19899520156,1,1,"(0.14714284241199493, 0.18432419002056122)","(0.17430566251277924, 0.17247864603996277)",1,1,2.2711944580078125,2.314544677734375,Fixation,POINT (0.1607242524623871 0.178401418030262),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385136001,19899528489,1,1,"(0.1564214676618576, 0.1785394251346588)","(0.17648588120937347, 0.167325958609581)",1,1,2.268402099609375,2.298004150390625,Fixation,POINT (0.1664536744356155 0.1729326918721199),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385144335,19899536823,1,1,"(0.1565924882888794, 0.18003782629966736)","(0.18001322448253632, 0.16493557393550873)",1,1,2.2412567138671875,2.300765991210937,Fixation,POINT (0.1683028563857079 0.172486700117588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385152668,19899545156,1,1,"(0.15517891943454742, 0.18388403952121735)","(0.1756964772939682, 0.1712687760591507)",1,1,2.2863922119140625,2.29986572265625,Fixation,POINT (0.1654376983642578 0.177576407790184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385186001,19899578489,1,1,"(0.2418438345193863, 0.17631828784942627)","(0.2507809102535248, 0.18566805124282837)",1,1,2.2971954345703125,2.353424072265625,Fixation,POINT (0.2463123723864555 0.1809931695461273),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385194335,19899586823,1,1,"(0.24599535763263702, 0.1619412750005722)","(0.25180625915527344, 0.19453799724578857)",1,1,2.2849273681640625,2.3379669189453125,Fixation,POINT (0.2489008083939552 0.1782396361231804),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385202668,19899595156,1,1,"(0.24405774474143982, 0.17364080250263214)","(0.2479894459247589, 0.19514469802379608)",1,1,2.258026123046875,2.320526123046875,Fixation,POINT (0.2460235953330994 0.1843927502632141),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385211001,19899603489,1,1,"(0.24591955542564392, 0.18839435279369354)","(0.25895655155181885, 0.18502196669578552)",1,1,2.269439697265625,2.304290771484375,Fixation,POINT (0.2524380534887314 0.1867081597447395),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385219335,19899611823,1,1,"(0.24298836290836334, 0.19684073328971863)","(0.2537037134170532, 0.1672312468290329)",1,1,2.243743896484375,2.310531616210937,Fixation,POINT (0.2483460381627083 0.1820359900593758),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211385227668,19899620156,1,1,"(0.24725763499736786, 0.19676151871681213)","(0.24772612750530243, 0.17040255665779114)",1,1,2.289764404296875,2.339874267578125,Fixation,POINT (0.2474918812513351 0.1835820376873016),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
