,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,swapItems.0,int.0,index.0,int.1,change.0,if.0,index.1,>=.0,0.0,&&.0,index.2,<.0,allItems.0,length.0,&&.1,change.1,>=.1,0.1,&&.2,change.2,<.1,allItems.1,length.1,MenuItem.0,temp.0,=.0,allItems.2,index.3,allItems.3,index.4,=.1,allItems.4,change.3,allItems.5,change.4,=.2,temp.1,code,participant_summary
0,136,swapItems,36634895,1211639262588,20153654065,1,1,"(0.16910359263420105, 0.15784047544002533)","(0.16389773786067963, 0.14281006157398224)",1,1,2.350067138671875,2.3680877685546875,Fixation,POINT (0.1665006652474403 0.1503252685070038),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639270922,20153662399,1,1,"(0.16521428525447845, 0.16731339693069458)","(0.1688164621591568, 0.14328554272651672)",1,1,2.3503875732421875,2.376861572265625,Fixation,POINT (0.1670153737068176 0.1552994698286056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639279255,20153670732,1,1,"(0.16626355051994324, 0.14959359169006348)","(0.17092855274677277, 0.14448027312755585)",1,1,2.34381103515625,2.3545684814453125,Fixation,POINT (0.168596051633358 0.1470369324088097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639287588,20153679065,1,1,"(0.16388759016990662, 0.15550877153873444)","(0.16452710330486298, 0.15900932252407074)",1,1,2.3717803955078125,2.368804931640625,Fixation,POINT (0.1642073467373848 0.1572590470314026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639295922,20153687399,1,1,"(0.1606779545545578, 0.15561799705028534)","(0.1646513044834137, 0.13785205781459808)",1,1,2.37823486328125,2.367645263671875,Fixation,POINT (0.1626646295189858 0.1467350274324417),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639304255,20153695732,1,1,"(0.15559479594230652, 0.15771204233169556)","(0.16702155768871307, 0.14814244210720062)",1,1,2.367767333984375,2.378509521484375,Fixation,POINT (0.1613081768155098 0.1529272422194481),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639312588,20153704065,1,1,"(0.16640688478946686, 0.1621377170085907)","(0.1621556580066681, 0.14240819215774536)",1,1,2.3740234375,2.3833160400390625,Fixation,POINT (0.1642812713980675 0.152272954583168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639320923,20153712399,1,1,"(0.1526845395565033, 0.15317100286483765)","(0.16924241185188293, 0.14447243511676788)",1,1,2.3958282470703125,2.38690185546875,Fixation,POINT (0.1609634757041931 0.1488217189908028),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639329256,20153720732,1,1,"(0.1634305864572525, 0.16524909436702728)","(0.15976205468177795, 0.15519839525222778)",1,1,2.3955078125,2.39617919921875,Fixation,POINT (0.1615963205695152 0.1602237448096275),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639337589,20153729065,1,1,"(0.160151407122612, 0.14763876795768738)","(0.1640513688325882, 0.14284680783748627)",1,1,2.36773681640625,2.3924713134765625,Fixation,POINT (0.1621013879776001 0.1452427878975868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639345923,20153737399,1,1,"(0.1623380333185196, 0.1555059552192688)","(0.17219853401184082, 0.15180861949920654)",1,1,2.40277099609375,2.3842926025390625,Fixation,POINT (0.1672682836651802 0.1536572873592377),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639354256,20153745732,1,1,"(0.1675453633069992, 0.16397130489349365)","(0.1673029512166977, 0.13976290822029114)",1,1,2.402435302734375,2.383544921875,Fixation,POINT (0.1674241572618484 0.1518671065568924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639362589,20153754065,1,1,"(0.15922485291957855, 0.15966184437274933)","(0.15994732081890106, 0.13986477255821228)",1,1,2.3951873779296875,2.40472412109375,Fixation,POINT (0.1595860868692398 0.1497633084654808),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639370923,20153762399,1,1,"(0.16056878864765167, 0.16576942801475525)","(0.15911638736724854, 0.15250875055789948)",1,1,2.4049224853515625,2.3886871337890625,Fixation,POINT (0.1598425880074501 0.1591390892863274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639379256,20153770732,1,1,"(0.1628427654504776, 0.1531929075717926)","(0.16702334582805634, 0.13500717282295227)",1,1,2.4036407470703125,2.3915557861328125,Fixation,POINT (0.164933055639267 0.1441000401973724),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639387589,20153779065,1,1,"(0.16164530813694, 0.17517484724521637)","(0.16756612062454224, 0.15628156065940857)",1,1,2.3956756591796875,2.391998291015625,Fixation,POINT (0.1646057143807411 0.1657282039523125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639395927,20153787403,1,1,"(0.1593095064163208, 0.1693168580532074)","(0.16547328233718872, 0.14599429070949554)",1,1,2.3940887451171875,2.4092559814453125,Fixation,POINT (0.1623913943767548 0.1576555743813515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639404260,20153795736,1,1,"(0.1595408320426941, 0.16976028680801392)","(0.1671687662601471, 0.1493406444787979)",1,1,2.39459228515625,2.4038848876953125,Fixation,POINT (0.1633547991514206 0.1595504656434059),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639412593,20153804069,1,1,"(0.1629738062620163, 0.16716736555099487)","(0.16228169202804565, 0.14619432389736176)",1,1,2.432647705078125,2.4027862548828125,Fixation,POINT (0.162627749145031 0.1566808447241783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639420926,20153812402,1,1,"(0.16411016881465912, 0.16994993388652802)","(0.15847733616828918, 0.14424647390842438)",1,1,2.390045166015625,2.4000701904296875,Fixation,POINT (0.1612937524914742 0.1570982038974762),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639429260,20153820736,1,1,"(0.16142509877681732, 0.16534556448459625)","(0.16798445582389832, 0.13832513988018036)",1,1,2.4290008544921875,2.40185546875,Fixation,POINT (0.1647047773003578 0.1518353521823883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639437593,20153829069,1,1,"(0.16153745353221893, 0.16971679031848907)","(0.16947168111801147, 0.13938499987125397)",1,1,2.421005249023437,2.4184112548828125,Fixation,POINT (0.1655045673251152 0.1545508950948715),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639445926,20153837402,1,1,"(0.16343480348587036, 0.16050349175930023)","(0.16040551662445068, 0.14340846240520477)",1,1,2.42620849609375,2.416595458984375,Fixation,POINT (0.1619201600551605 0.1519559770822525),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639454260,20153845736,1,1,"(0.16235040128231049, 0.16252712905406952)","(0.16791433095932007, 0.15025363862514496)",1,1,2.416488647460937,2.4010467529296875,Fixation,POINT (0.1651323661208153 0.1563903838396072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639462593,20153854069,1,1,"(0.16728071868419647, 0.17231959104537964)","(0.17573708295822144, 0.152328759431839)",1,1,2.40118408203125,2.3924102783203125,Fixation,POINT (0.171508900821209 0.1623241752386093),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639479260,20153870736,1,1,"(0.20776626467704773, 0.17485149204730988)","(0.2146124392747879, 0.15863358974456787)",1,1,2.4577178955078125,2.4477691650390625,Fixation,POINT (0.2111893519759178 0.1667425408959389),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639487593,20153879069,1,1,"(0.21344125270843506, 0.1702587604522705)","(0.210514098405838, 0.15536469221115112)",1,1,2.44476318359375,2.4527587890625,Fixation,POINT (0.2119776755571365 0.1628117263317108),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639495926,20153887402,1,1,"(0.20744140446186066, 0.15896305441856384)","(0.21733920276165009, 0.16111499071121216)",1,1,2.45550537109375,2.415008544921875,Fixation,POINT (0.2123903036117554 0.160039022564888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639504260,20153895736,1,1,"(0.20694532990455627, 0.17621801793575287)","(0.21625079214572906, 0.15425370633602142)",1,1,2.4427490234375,2.4530029296875,Fixation,POINT (0.2115980610251427 0.1652358621358872),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639512593,20153904069,1,1,"(0.2097272276878357, 0.16861984133720398)","(0.21221913397312164, 0.1544276624917984)",1,1,2.444610595703125,2.4413299560546875,Fixation,POINT (0.2109731808304787 0.1615237519145012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639520931,20153912408,1,1,"(0.2068730741739273, 0.16746194660663605)","(0.21260382235050201, 0.15590517222881317)",1,1,2.4711151123046875,2.4419403076171875,Fixation,POINT (0.2097384482622147 0.1616835594177246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639529265,20153920742,1,1,"(0.2088129073381424, 0.15493158996105194)","(0.21062694489955902, 0.16488239169120789)",1,1,2.4770965576171875,2.4669189453125,Fixation,POINT (0.2097199261188507 0.1599069908261299),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639537598,20153929075,1,1,"(0.21094192564487457, 0.17436271905899048)","(0.21122896671295166, 0.1675325632095337)",1,1,2.4483795166015625,2.4402313232421875,Fixation,POINT (0.2110854461789131 0.1709476411342621),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639545931,20153937408,1,1,"(0.21797813475131989, 0.1757696270942688)","(0.206607386469841, 0.15497064590454102)",1,1,2.465484619140625,2.449127197265625,Fixation,POINT (0.2122927606105804 0.1653701364994049),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639554265,20153945742,1,1,"(0.21130751073360443, 0.18760628998279572)","(0.20759302377700806, 0.1527281254529953)",1,1,2.423858642578125,2.455810546875,Fixation,POINT (0.2094502672553062 0.1701672077178955),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639562598,20153954075,1,1,"(0.20557409524917603, 0.16144120693206787)","(0.20938631892204285, 0.1505853533744812)",1,1,2.440643310546875,2.462265014648437,Fixation,POINT (0.2074802070856094 0.1560132801532745),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639570932,20153962408,1,1,"(0.20528630912303925, 0.15349364280700684)","(0.2162388563156128, 0.15451614558696747)",1,1,2.4401092529296875,2.4544830322265625,Fixation,POINT (0.210762582719326 0.1540048941969872),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639579266,20153970742,1,1,"(0.20288653671741486, 0.1629393994808197)","(0.20664675533771515, 0.16779792308807373)",1,1,2.4451446533203125,2.4720001220703125,Fixation,POINT (0.204766646027565 0.1653686612844467),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639587599,20153979075,1,1,"(0.21079052984714508, 0.16730046272277832)","(0.21330960094928741, 0.15733301639556885)",1,1,2.421966552734375,2.437606811523437,Fixation,POINT (0.2120500653982162 0.1623167395591736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639595932,20153987408,1,1,"(0.21330012381076813, 0.1690295934677124)","(0.208419531583786, 0.17185142636299133)",1,1,2.4171142578125,2.4581298828125,Fixation,POINT (0.2108598276972771 0.1704405099153519),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639604257,20153995733,1,1,"(0.2166033536195755, 0.15811242163181305)","(0.21638716757297516, 0.17053772509098053)",1,1,2.413543701171875,2.44647216796875,Fixation,POINT (0.2164952605962753 0.1643250733613968),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639612590,20154004066,1,1,"(0.219268336892128, 0.1552363932132721)","(0.2150002270936966, 0.16407321393489838)",1,1,2.4021453857421875,2.4612579345703125,Fixation,POINT (0.2171342819929123 0.1596548035740852),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639620924,20154012400,1,1,"(0.21615031361579895, 0.15953268110752106)","(0.20527304708957672, 0.1549922525882721)",1,1,2.422515869140625,2.4532470703125,Fixation,POINT (0.2107116803526878 0.1572624668478966),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639629257,20154020733,1,1,"(0.21588020026683807, 0.15665899217128754)","(0.20870867371559143, 0.1636284589767456)",1,1,2.4375,2.468292236328125,Fixation,POINT (0.2122944369912148 0.1601437255740166),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639637591,20154029067,1,1,"(0.21643637120723724, 0.1720701903104782)","(0.2070603370666504, 0.16685111820697784)",1,1,2.4463348388671875,2.449371337890625,Fixation,POINT (0.2117483541369438 0.169460654258728),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639645924,20154037400,1,1,"(0.21415147185325623, 0.1780078113079071)","(0.2093888819217682, 0.16975988447666168)",1,1,2.4081268310546875,2.4698944091796875,Fixation,POINT (0.2117701768875122 0.1738838478922844),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639654261,20154045737,1,1,"(0.21681155264377594, 0.16805259883403778)","(0.21130156517028809, 0.15480448305606842)",1,1,2.439788818359375,2.4496002197265625,Fixation,POINT (0.214056558907032 0.1614285409450531),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639662595,20154054071,1,1,"(0.2220039814710617, 0.16549552977085114)","(0.21159791946411133, 0.15778601169586182)",1,1,2.4449462890625,2.4658355712890625,Fixation,POINT (0.2168009504675865 0.1616407707333565),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639670928,20154062404,1,1,"(0.22479602694511414, 0.15909036993980408)","(0.21476168930530548, 0.16156791150569916)",1,1,2.4407196044921875,2.4537811279296875,Fixation,POINT (0.2197788581252098 0.1603291407227516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639679261,20154070737,1,1,"(0.21546967327594757, 0.17119178175926208)","(0.20663583278656006, 0.1633828729391098)",1,1,2.46331787109375,2.4372100830078125,Fixation,POINT (0.2110527530312538 0.1672873273491859),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639687595,20154079071,1,1,"(0.22042448818683624, 0.1735185980796814)","(0.20824219286441803, 0.16057905554771423)",1,1,2.4333648681640625,2.4388580322265625,Fixation,POINT (0.2143333405256271 0.1670488268136978),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639695928,20154087404,1,1,"(0.224567249417305, 0.17328102886676788)","(0.20318613946437836, 0.15134648978710175)",1,1,2.4532623291015625,2.463348388671875,Fixation,POINT (0.2138766944408417 0.1623137593269348),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639704261,20154095737,1,1,"(0.2228599339723587, 0.1690237671136856)","(0.20978623628616333, 0.15191636979579926)",1,1,2.4515380859375,2.447265625,Fixation,POINT (0.216323085129261 0.1604700684547424),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639712595,20154104071,1,1,"(0.2261006236076355, 0.16925521194934845)","(0.2124369591474533, 0.1572979837656021)",1,1,2.42938232421875,2.46063232421875,Fixation,POINT (0.2192687913775444 0.1632765978574753),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639720936,20154112412,1,1,"(0.21709905564785004, 0.1635892391204834)","(0.21324679255485535, 0.1556735783815384)",1,1,2.4414825439453125,2.4598388671875,Fixation,POINT (0.2151729241013527 0.1596314087510109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639729270,20154120746,1,1,"(0.2174873948097229, 0.17871414124965668)","(0.20954231917858124, 0.15923218429088593)",1,1,2.4492645263671875,2.4562225341796875,Fixation,POINT (0.2135148569941521 0.1689731627702713),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639754270,20154145746,1,1,"(0.127500981092453, 0.16731882095336914)","(0.13102135062217712, 0.14443136751651764)",1,1,2.4012908935546875,2.4163360595703125,Fixation,POINT (0.1292611658573151 0.1558750942349434),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639762603,20154154079,1,1,"(0.13246862590312958, 0.1732296496629715)","(0.1331486999988556, 0.15070253610610962)",1,1,2.414306640625,2.4604949951171875,Fixation,POINT (0.1328086629509926 0.1619660928845406),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639770936,20154162412,1,1,"(0.13094918429851532, 0.16161823272705078)","(0.13225987553596497, 0.15302632749080658)",1,1,2.421234130859375,2.4205780029296875,Fixation,POINT (0.1316045299172401 0.1573222801089287),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639779270,20154170746,1,1,"(0.12222617864608765, 0.16210715472698212)","(0.1357535570859909, 0.14603805541992188)",1,1,2.425689697265625,2.42340087890625,Fixation,POINT (0.1289898678660393 0.154072605073452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639787609,20154179085,1,1,"(0.12535853683948517, 0.16113200783729553)","(0.14174863696098328, 0.1474306285381317)",1,1,2.43426513671875,2.4637908935546875,Fixation,POINT (0.1335535869002342 0.1542813181877136),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639795942,20154187418,1,1,"(0.12606103718280792, 0.164142444729805)","(0.1378476917743683, 0.149730384349823)",1,1,2.420272827148437,2.4229888916015625,Fixation,POINT (0.1319543644785881 0.156936414539814),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639804276,20154195752,1,1,"(0.13054853677749634, 0.18904876708984375)","(0.13202567398548126, 0.15429309010505676)",1,1,2.4013671875,2.4643096923828125,Fixation,POINT (0.1312871053814888 0.1716709285974503),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639812610,20154204085,1,1,"(0.13102640211582184, 0.16762864589691162)","(0.12885811924934387, 0.13621927797794342)",1,1,2.403778076171875,2.442352294921875,Fixation,POINT (0.1299422606825829 0.1519239619374275),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639820943,20154212418,1,1,"(0.13510730862617493, 0.1627299040555954)","(0.13793368637561798, 0.16213737428188324)",1,1,2.455795288085937,2.426620483398437,Fixation,POINT (0.1365204975008964 0.1624336391687393),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639829277,20154220752,1,1,"(0.13094542920589447, 0.17020423710346222)","(0.14008939266204834, 0.14865760505199432)",1,1,2.4195098876953125,2.4447174072265625,Fixation,POINT (0.1355174109339714 0.1594309210777283),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639837610,20154229085,1,1,"(0.1288432776927948, 0.15694911777973175)","(0.13609729707241058, 0.15301449596881866)",1,1,2.41845703125,2.4246368408203125,Fixation,POINT (0.1324702873826027 0.1549818068742752),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639845943,20154237418,1,1,"(0.12451093643903732, 0.16131167113780975)","(0.13239674270153046, 0.13938331604003906)",1,1,2.4309844970703125,2.4437713623046875,Fixation,POINT (0.1284538395702839 0.1503474935889244),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639854276,20154245751,1,1,"(0.12342887371778488, 0.1653636246919632)","(0.13461032509803772, 0.16098852455615997)",1,1,2.436920166015625,2.436553955078125,Fixation,POINT (0.1290195994079113 0.1631760746240616),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639862601,20154254076,1,1,"(0.12970826029777527, 0.15324829518795013)","(0.14027009904384613, 0.14048969745635986)",1,1,2.429840087890625,2.45257568359375,Fixation,POINT (0.1349891796708107 0.146868996322155),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639870943,20154262418,1,1,"(0.13283012807369232, 0.158508762717247)","(0.13581812381744385, 0.1487789750099182)",1,1,2.4382781982421875,2.432479858398437,Fixation,POINT (0.1343241259455681 0.1536438688635826),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639879277,20154270752,1,1,"(0.13538041710853577, 0.16677521169185638)","(0.13412365317344666, 0.1499754637479782)",1,1,2.422225952148437,2.437896728515625,Fixation,POINT (0.1347520351409912 0.1583753377199173),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639887610,20154279085,1,1,"(0.1307559609413147, 0.16293619573116302)","(0.13457472622394562, 0.1362728476524353)",1,1,2.41571044921875,2.435409545898437,Fixation,POINT (0.1326653435826302 0.1496045216917992),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639895935,20154287410,1,1,"(0.13256323337554932, 0.15170131623744965)","(0.14465287327766418, 0.14470405876636505)",1,1,2.42401123046875,2.4471893310546875,Fixation,POINT (0.1386080533266068 0.1482026875019074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639904268,20154295743,1,1,"(0.13103868067264557, 0.15932798385620117)","(0.14217741787433624, 0.15095727145671844)",1,1,2.4405059814453125,2.4435272216796875,Fixation,POINT (0.1366080492734909 0.1551426276564598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639912604,20154304079,1,1,"(0.12598271667957306, 0.16210129857063293)","(0.1354321539402008, 0.14295439422130585)",1,1,2.395492553710937,2.4502716064453125,Fixation,POINT (0.1307074353098869 0.1525278463959694),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639920938,20154312413,1,1,"(0.12622198462486267, 0.15914030373096466)","(0.13016709685325623, 0.1436275839805603)",1,1,2.433624267578125,2.4478759765625,Fixation,POINT (0.1281945407390594 0.1513839438557625),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639929271,20154320746,1,1,"(0.1326454132795334, 0.17012731730937958)","(0.1317489892244339, 0.1349678486585617)",1,1,2.425994873046875,2.45330810546875,Fixation,POINT (0.1321972012519836 0.1525475829839706),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639937604,20154329079,1,1,"(0.12856656312942505, 0.16702796518802643)","(0.139316588640213, 0.12992706894874573)",1,1,2.4227294921875,2.4613037109375,Fixation,POINT (0.133941575884819 0.1484775170683861),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639945938,20154337413,1,1,"(0.13227605819702148, 0.16230235993862152)","(0.14154471457004547, 0.1323128342628479)",1,1,2.404541015625,2.4579315185546875,Fixation,POINT (0.1369103863835335 0.1473075971007347),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639954271,20154345746,1,1,"(0.1301509290933609, 0.15175560116767883)","(0.14168937504291534, 0.1400177925825119)",1,1,2.419891357421875,2.43585205078125,Fixation,POINT (0.1359201520681381 0.1458866968750954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639962604,20154354079,1,1,"(0.12601283192634583, 0.15714766085147858)","(0.13594046235084534, 0.1343459039926529)",1,1,2.4178619384765625,2.4503936767578125,Fixation,POINT (0.1309766471385956 0.1457467824220657),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639970938,20154362413,1,1,"(0.12684579193592072, 0.16255351901054382)","(0.137867733836174, 0.14096860587596893)",1,1,2.4090576171875,2.448211669921875,Fixation,POINT (0.1323567628860474 0.1517610624432564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639979271,20154370746,1,1,"(0.12813323736190796, 0.15960204601287842)","(0.14597705006599426, 0.15034087002277374)",1,1,2.4171295166015625,2.4392547607421875,Fixation,POINT (0.1370551437139511 0.1549714580178261),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211639987604,20154379079,1,1,"(0.13456948101520538, 0.1593915969133377)","(0.13987740874290466, 0.15113046765327454)",1,1,2.453231811523437,2.441635131835937,Fixation,POINT (0.137223444879055 0.1552610322833061),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
