,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,Map.0,asMap.0,Map.1,map.0,=.0,new.0,HashMap.0,"// map put ""org_id"" org_id.200",map.1,put.0,"""startDate"".0",start_date.0,map.2,put.1,"""endDate"".0",end_date.0,if.0,this.0,organization.0,!=.0,nan.0,map.3,put.2,"""organization"".0",this.1,organization.1,acronym.0,map.4,put.3,"""type"".0",this.2,isVisitor.0,?.0,"""Visitor"".0",:.0,"""Employee"".0",// return new JSONObject map.201,return.0,map.5,prewritten,accurate,missing,unnecessary,readable,code
0,136,asMap,22624602,1208930316442,17444717907,1,1,"(0.06673775613307953, 0.3252117335796356)","(0.07789751142263412, 0.35408151149749756)",1,1,2.463226318359375,2.467147827148437,Fixation,POINT (0.0723176337778568 0.3396466225385666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930324775,17444726240,1,1,"(0.06976761668920517, 0.3273707926273346)","(0.08153782039880753, 0.3451356589794159)",1,1,2.4463348388671875,2.48956298828125,Fixation,POINT (0.0756527185440064 0.3362532258033752),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930333108,17444734573,1,1,"(0.06779102236032486, 0.3238653540611267)","(0.08374036848545074, 0.3467322587966919)",1,1,2.4484405517578125,2.4550323486328125,Fixation,POINT (0.0757656954228878 0.3352988064289093),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930341442,17444742907,1,1,"(0.07229882478713989, 0.31804022192955017)","(0.08635413646697998, 0.3589044511318207)",1,1,2.4647216796875,2.4854278564453125,Fixation,POINT (0.0793264806270599 0.3384723365306854),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930349775,17444751240,1,1,"(0.07087832689285278, 0.3227906823158264)","(0.09029325097799301, 0.37790802121162415)",1,1,2.4584197998046875,2.512176513671875,Fixation,POINT (0.0805857889354229 0.3503493517637253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930358108,17444759573,1,1,"(0.07113189995288849, 0.32950568199157715)","(0.0781722143292427, 0.35722076892852783)",1,1,2.4710235595703125,2.4946441650390625,Fixation,POINT (0.0746520571410656 0.3433632254600525),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930366442,17444767907,1,1,"(0.06791629642248154, 0.32286038994789124)","(0.08112317323684692, 0.3610464930534363)",1,1,2.474578857421875,2.4964599609375,Fixation,POINT (0.0745197348296642 0.3419534415006638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930374775,17444776240,1,1,"(0.06335701793432236, 0.3259233832359314)","(0.08037672191858292, 0.3411008417606354)",1,1,2.4743194580078125,2.457244873046875,Fixation,POINT (0.0718668699264526 0.3335121124982834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930466445,17444867910,1,1,"(0.689419150352478, 0.2250152975320816)","(0.6817099452018738, 0.23523566126823425)",1,1,2.56280517578125,2.4620361328125,,POINT (0.6855645477771759 0.2301254794001579),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930474779,17444876244,1,1,"(0.681774377822876, 0.2122817188501358)","(0.678112268447876, 0.26087185740470886)",1,1,2.6045074462890625,2.4927978515625,Fixation,POINT (0.679943323135376 0.2365767881274223),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930483112,17444884577,1,1,"(0.6807671785354614, 0.20782315731048584)","(0.6765209436416626, 0.25236764550209045)",1,1,2.585800170898437,2.467147827148437,Fixation,POINT (0.678644061088562 0.2300954014062882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930491446,17444892911,1,1,"(0.6872502565383911, 0.20807871222496033)","(0.6841989159584045, 0.23697997629642487)",1,1,2.5832061767578125,2.4661865234375,Fixation,POINT (0.6857245862483978 0.2225293442606926),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930499779,17444901244,1,1,"(0.6855001449584961, 0.21515630185604095)","(0.6751536726951599, 0.24674853682518005)",1,1,2.601348876953125,2.467620849609375,Fixation,POINT (0.680326908826828 0.2309524193406105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930508112,17444909577,1,1,"(0.6865732669830322, 0.21776701509952545)","(0.6728288531303406, 0.2541426718235016)",1,1,2.6020660400390625,2.490570068359375,Fixation,POINT (0.6797010600566864 0.2359548434615135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930516446,17444917910,1,1,"(0.6864861249923706, 0.21945461630821228)","(0.680505633354187, 0.24950484931468964)",1,1,2.599594116210937,2.47808837890625,Fixation,POINT (0.6834958791732788 0.234479732811451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930524780,17444926244,1,1,"(0.6850864887237549, 0.21294529736042023)","(0.6776408553123474, 0.2522169351577759)",1,1,2.5813751220703125,2.4677886962890625,Fixation,POINT (0.6813636720180511 0.232581116259098),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930533113,17444934577,1,1,"(0.6881183981895447, 0.22115105390548706)","(0.6806071996688843, 0.24427200853824615)",1,1,2.5853271484375,2.4475860595703125,Fixation,POINT (0.6843627989292145 0.2327115312218666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930541446,17444942910,1,1,"(0.689240574836731, 0.2125355750322342)","(0.6814768314361572, 0.24007554352283478)",1,1,2.5942840576171875,2.479232788085937,Fixation,POINT (0.6853587031364441 0.2263055592775345),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930549785,17444951249,1,1,"(0.6876552700996399, 0.2175588309764862)","(0.6818133592605591, 0.24594727158546448)",1,1,2.575836181640625,2.471176147460937,Fixation,POINT (0.6847343146800995 0.2317530512809753),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930558118,17444959582,1,1,"(0.688738226890564, 0.21183301508426666)","(0.6816235780715942, 0.2457713931798935)",1,1,2.586944580078125,2.4896392822265625,Fixation,POINT (0.6851809024810791 0.2288022041320801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930566451,17444967915,1,1,"(0.6894755959510803, 0.2135300487279892)","(0.6809708476066589, 0.23741699755191803)",1,1,2.587188720703125,2.461761474609375,Fixation,POINT (0.6852232217788696 0.2254735231399536),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930574783,17444976247,1,1,"(0.6851319670677185, 0.2047852873802185)","(0.6852186918258667, 0.2381010204553604)",1,1,2.568634033203125,2.4660797119140625,Fixation,POINT (0.6851753294467926 0.2214431539177895),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930583116,17444984580,1,1,"(0.6869998574256897, 0.21564723551273346)","(0.6877996325492859, 0.24391159415245056)",1,1,2.5942840576171875,2.455596923828125,Fixation,POINT (0.6873997449874878 0.229779414832592),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930591449,17444992913,1,1,"(0.6865944266319275, 0.21181298792362213)","(0.6918331384658813, 0.24279069900512695)",1,1,2.567047119140625,2.44696044921875,Fixation,POINT (0.6892137825489044 0.2273018434643745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930599783,17445001247,1,1,"(0.6924055814743042, 0.20283228158950806)","(0.6911644339561462, 0.24366208910942078)",1,1,2.54705810546875,2.475433349609375,Fixation,POINT (0.6917850077152252 0.2232471853494644),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930608116,17445009580,1,1,"(0.6878917813301086, 0.21200481057167053)","(0.6954588890075684, 0.23576825857162476)",1,1,2.560150146484375,2.4794158935546875,Fixation,POINT (0.6916753351688385 0.2238865345716476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930616449,17445017913,1,1,"(0.6865983605384827, 0.20874178409576416)","(0.6999662518501282, 0.23957067728042603)",1,1,2.5609283447265625,2.46026611328125,Fixation,POINT (0.6932823061943054 0.2241562306880951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930624783,17445026247,1,1,"(0.6996147036552429, 0.21581493318080902)","(0.699855625629425, 0.24163644015789032)",1,1,2.5531463623046875,2.47686767578125,Fixation,POINT (0.699735164642334 0.2287256866693497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930641449,17445042913,1,1,"(0.7267982959747314, 0.2156369388103485)","(0.7348214387893677, 0.2549498975276947)",1,1,2.5423736572265625,2.454620361328125,Fixation,POINT (0.7308098673820496 0.2352934181690216),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930649783,17445051247,1,1,"(0.7189612984657288, 0.22096982598304749)","(0.7274304628372192, 0.2538633346557617)",1,1,2.5454864501953125,2.4868621826171875,Fixation,POINT (0.723195880651474 0.2374165803194046),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930658116,17445059580,1,1,"(0.7271804213523865, 0.22615313529968262)","(0.7297362089157104, 0.2527049779891968)",1,1,2.568634033203125,2.4818572998046875,Fixation,POINT (0.7284583151340485 0.2394290566444397),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930666449,17445067913,1,1,"(0.7203629612922668, 0.21751248836517334)","(0.7366646528244019, 0.25889211893081665)",1,1,2.536285400390625,2.464462280273437,Fixation,POINT (0.7285138070583344 0.238202303647995),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930674783,17445076247,1,1,"(0.7239542007446289, 0.22586330771446228)","(0.7339813709259033, 0.2502872943878174)",1,1,2.537200927734375,2.484100341796875,Fixation,POINT (0.7289677858352661 0.2380753010511398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930683120,17445084584,1,1,"(0.718597948551178, 0.2212914228439331)","(0.7325041890144348, 0.2629542052745819)",1,1,2.541351318359375,2.470947265625,Fixation,POINT (0.7255510687828064 0.2421228140592575),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930691453,17445092917,1,1,"(0.7249303460121155, 0.2231331467628479)","(0.7312679886817932, 0.2534380257129669)",1,1,2.520050048828125,2.4427490234375,Fixation,POINT (0.7280991673469543 0.2382855862379074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930699787,17445101251,1,1,"(0.7195115089416504, 0.2281833291053772)","(0.7205145359039307, 0.2460898458957672)",1,1,2.524169921875,2.4528961181640625,Fixation,POINT (0.7200130224227905 0.2371365875005722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930708120,17445109584,1,1,"(0.7263101935386658, 0.2293509542942047)","(0.7231308221817017, 0.24956157803535461)",1,1,2.527328491210937,2.4248046875,Fixation,POINT (0.7247205078601837 0.2394562661647797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930716453,17445117917,1,1,"(0.721426784992218, 0.22868506610393524)","(0.7161422371864319, 0.24608570337295532)",1,1,2.52679443359375,2.436737060546875,Fixation,POINT (0.718784511089325 0.2373853847384453),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930724787,17445126251,1,1,"(0.721698522567749, 0.22935763001441956)","(0.7209666967391968, 0.24256806075572968)",1,1,2.491928100585937,2.4315338134765625,Fixation,POINT (0.7213326096534729 0.2359628453850746),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930733120,17445134584,1,1,"(0.7231264114379883, 0.22235487401485443)","(0.7123334407806396, 0.24837574362754822)",1,1,2.509735107421875,2.4373016357421875,Fixation,POINT (0.717729926109314 0.2353653088212013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930741453,17445142917,1,1,"(0.7202749848365784, 0.22388744354248047)","(0.7166629433631897, 0.2488906979560852)",1,1,2.5035400390625,2.417587280273437,Fixation,POINT (0.718468964099884 0.2363890707492828),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930749787,17445151251,1,1,"(0.7266942262649536, 0.2219993770122528)","(0.718693733215332, 0.25285354256629944)",1,1,2.525238037109375,2.4215850830078125,Fixation,POINT (0.7226939797401428 0.2374264597892761),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930758120,17445159584,1,1,"(0.723364531993866, 0.22326511144638062)","(0.7201922535896301, 0.25261542201042175)",1,1,2.5072784423828125,2.4359588623046875,Fixation,POINT (0.721778392791748 0.2379402667284012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930766453,17445167917,1,1,"(0.7224209308624268, 0.21570715308189392)","(0.7180480360984802, 0.2432890236377716)",1,1,2.481475830078125,2.4085845947265625,Fixation,POINT (0.7202344834804535 0.2294980883598328),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930774787,17445176251,1,1,"(0.7252765893936157, 0.22279459238052368)","(0.7217591404914856, 0.24949060380458832)",1,1,2.514404296875,2.42822265625,Fixation,POINT (0.7235178649425507 0.236142598092556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930783120,17445184584,1,1,"(0.7231093049049377, 0.22185495495796204)","(0.7146944999694824, 0.2487964928150177)",1,1,2.492523193359375,2.424713134765625,Fixation,POINT (0.7189019024372101 0.2353257238864899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930791453,17445192917,1,1,"(0.7148499488830566, 0.2154625654220581)","(0.7131969332695007, 0.24791502952575684)",1,1,2.495574951171875,2.4102783203125,Fixation,POINT (0.7140234410762787 0.2316887974739075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930799787,17445201251,1,1,"(0.7192274332046509, 0.21844987571239471)","(0.7202372550964355, 0.2562757432460785)",1,1,2.4580230712890625,2.3993377685546875,Fixation,POINT (0.7197323441505432 0.2373628094792366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930808120,17445209584,1,1,"(0.7223342061042786, 0.22301286458969116)","(0.7267264127731323, 0.24681450426578522)",1,1,2.506011962890625,2.420989990234375,Fixation,POINT (0.7245303094387054 0.2349136844277382),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930816459,17445217923,1,1,"(0.724586546421051, 0.21550284326076508)","(0.7208372950553894, 0.24930855631828308)",1,1,2.489501953125,2.4119110107421875,Fixation,POINT (0.7227119207382202 0.2324056997895241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930824793,17445226257,1,1,"(0.720464289188385, 0.22230051457881927)","(0.7258778810501099, 0.2506430745124817)",1,1,2.5008087158203125,2.4178924560546875,Fixation,POINT (0.7231710851192474 0.2364717945456505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930833126,17445234590,1,1,"(0.7271347641944885, 0.21593937277793884)","(0.7265360355377197, 0.2414158433675766)",1,1,2.482406616210937,2.4037628173828125,Fixation,POINT (0.7268353998661041 0.2286776080727577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930841459,17445242923,1,1,"(0.7183668613433838, 0.22783838212490082)","(0.7308151125907898, 0.24399928748607635)",1,1,2.477691650390625,2.419525146484375,Fixation,POINT (0.7245909869670868 0.2359188348054886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930849794,17445251257,1,1,"(0.726955235004425, 0.21632947027683258)","(0.7315763831138611, 0.24034364521503448)",1,1,2.5002593994140625,2.3959197998046875,Fixation,POINT (0.7292658090591431 0.2283365577459335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930858127,17445259590,1,1,"(0.722781240940094, 0.22105546295642853)","(0.7326948046684265, 0.24023176729679108)",1,1,2.4862213134765625,2.4105377197265625,Fixation,POINT (0.7277380228042603 0.2306436151266098),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930866460,17445267923,1,1,"(0.7186947464942932, 0.2240314930677414)","(0.7269270420074463, 0.2355343997478485)",1,1,2.4669952392578125,2.3726043701171875,Fixation,POINT (0.7228108942508698 0.229782946407795),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930958129,17445359592,1,1,"(0.07548410445451736, 0.35729125142097473)","(0.09440997987985611, 0.4015501141548157)",1,1,2.380844116210937,2.3807525634765625,Fixation,POINT (0.0849470421671867 0.3794206827878952),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
0,136,asMap,22624602,1208930966462,17445367925,1,1,"(0.07098405808210373, 0.3520328104496002)","(0.09481219947338104, 0.39429739117622375)",1,1,2.380767822265625,2.470550537109375,Fixation,POINT (0.0828981287777424 0.373165100812912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930974796,17445376259,1,1,"(0.06851387023925781, 0.3350238800048828)","(0.0867694765329361, 0.3883391320705414)",1,1,2.39910888671875,2.446395874023437,Fixation,POINT (0.077641673386097 0.3616815060377121),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930983129,17445384592,1,1,"(0.07301881909370422, 0.35487934947013855)","(0.08764658868312836, 0.38269737362861633)",1,1,2.41156005859375,2.4154052734375,Fixation,POINT (0.0803327038884163 0.3687883615493774),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930991462,17445392925,1,1,"(0.07349200546741486, 0.35443174839019775)","(0.08921582251787186, 0.3785737454891205)",1,1,2.3865966796875,2.427719116210937,Fixation,POINT (0.0813539139926434 0.3665027469396591),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208930999796,17445401259,1,1,"(0.0693163275718689, 0.35259246826171875)","(0.08508606255054474, 0.3820957839488983)",1,1,2.3652496337890625,2.4408416748046875,Fixation,POINT (0.0772011950612068 0.3673441261053085),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931008129,17445409592,1,1,"(0.06882010400295258, 0.35494130849838257)","(0.08454902470111847, 0.3726568818092346)",1,1,2.364486694335937,2.4382781982421875,Fixation,POINT (0.0766845643520355 0.3637990951538086),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931016464,17445417927,1,1,"(0.07114265114068985, 0.34567123651504517)","(0.07795305550098419, 0.3840397000312805)",1,1,2.385971069335937,2.44970703125,Fixation,POINT (0.074547853320837 0.3648554682731628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931024798,17445426261,1,1,"(0.06851822137832642, 0.3492831885814667)","(0.07608484476804733, 0.3926137685775757)",1,1,2.343246459960937,2.4482574462890625,Fixation,POINT (0.0723015330731869 0.3709484785795212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931033131,17445434594,1,1,"(0.07130710035562515, 0.36173388361930847)","(0.07518760859966278, 0.3754863142967224)",1,1,2.3562774658203125,2.3691558837890625,Fixation,POINT (0.073247354477644 0.3686100989580154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931041464,17445442927,1,1,"(0.06962527334690094, 0.3535761833190918)","(0.07312953472137451, 0.37322691082954407)",1,1,2.375961303710937,2.3711090087890625,Fixation,POINT (0.0713774040341377 0.3634015470743179),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931049798,17445451261,1,1,"(0.06711795926094055, 0.3537884056568146)","(0.07294609397649765, 0.3634496331214905)",1,1,2.3568115234375,2.4027099609375,Fixation,POINT (0.0700320266187191 0.3586190193891525),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931058131,17445459594,1,1,"(0.07356548309326172, 0.3504544496536255)","(0.07014455646276474, 0.3570859134197235)",1,1,2.365020751953125,2.3928375244140625,Fixation,POINT (0.0718550197780132 0.3537701815366745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931066464,17445467927,1,1,"(0.07162227481603622, 0.35349637269973755)","(0.0786995068192482, 0.3447323441505432)",1,1,2.38043212890625,2.3721160888671875,Fixation,POINT (0.0751608908176422 0.3491143584251404),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931074804,17445476267,1,1,"(0.07139568030834198, 0.3510422706604004)","(0.081198550760746, 0.3676568865776062)",1,1,2.3612213134765625,2.353363037109375,Fixation,POINT (0.076297115534544 0.3593495786190033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931083138,17445484601,1,1,"(0.07327622175216675, 0.35366326570510864)","(0.08255015313625336, 0.37207815051078796)",1,1,2.357162475585937,2.3748779296875,Fixation,POINT (0.07791318744421 0.3628707081079483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931091471,17445492934,1,1,"(0.07368210703134537, 0.352812796831131)","(0.08204027265310287, 0.369215726852417)",1,1,2.3634796142578125,2.394393920898437,Fixation,POINT (0.0778611898422241 0.361014261841774),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931099804,17445501267,1,1,"(0.07067785412073135, 0.3613860607147217)","(0.07934795320034027, 0.35359063744544983)",1,1,2.358551025390625,2.389495849609375,Fixation,POINT (0.0750129036605358 0.3574883490800858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931108138,17445509601,1,1,"(0.06924443691968918, 0.3455313742160797)","(0.08164799213409424, 0.3548826575279236)",1,1,2.351959228515625,2.3809814453125,Fixation,POINT (0.0754462145268917 0.3502070158720016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931116471,17445517934,1,1,"(0.0674763172864914, 0.3562803268432617)","(0.0874692052602768, 0.35673967003822327)",1,1,2.3718414306640625,2.4014892578125,Fixation,POINT (0.0774727612733841 0.3565099984407425),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931124804,17445526267,1,1,"(0.07513255625963211, 0.3505493700504303)","(0.0852106437087059, 0.35215088725090027)",1,1,2.375473022460937,2.400253295898437,Fixation,POINT (0.080171599984169 0.3513501286506653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931133138,17445534601,1,1,"(0.06894984841346741, 0.361443430185318)","(0.08252900093793869, 0.3519163131713867)",1,1,2.3775177001953125,2.403289794921875,Fixation,POINT (0.075739424675703 0.3566798716783524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931141471,17445542934,1,1,"(0.06759922206401825, 0.35596299171447754)","(0.07949329167604446, 0.3539605736732483)",1,1,2.3548583984375,2.411041259765625,Fixation,POINT (0.0735462568700314 0.3549617826938629),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931149804,17445551267,1,1,"(0.07165297120809555, 0.3552183210849762)","(0.07863347232341766, 0.37325388193130493)",1,1,2.385467529296875,2.4294891357421875,Fixation,POINT (0.0751432217657566 0.3642361015081406),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931158138,17445559601,1,1,"(0.071941077709198, 0.3566496968269348)","(0.07808400690555573, 0.3722263276576996)",1,1,2.366729736328125,2.418075561523437,Fixation,POINT (0.0750125423073769 0.3644380122423172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931166471,17445567934,1,1,"(0.06919658929109573, 0.3544221520423889)","(0.0827498584985733, 0.37672334909439087)",1,1,2.38995361328125,2.3963623046875,Fixation,POINT (0.0759732238948345 0.3655727505683899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208931174804,17445576267,1,1,"(0.07264057546854019, 0.35044750571250916)","(0.07362261414527893, 0.3945647180080414)",1,1,2.362411499023437,2.455673217773437,Fixation,POINT (0.0731315948069096 0.3725061118602753),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
