,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,testNegativeParseCases.0,verbose.0,"""--->Negative parse tests START"".100",for.0,int.0,i.0,=.0,0.0,i.1,<.0,negativeParseTests.0,length.0,i.2,parseFilter.0,negativeParseTests.1,i.3,FALSE.0,// This used to fail until the parser was rewritten with the stack.200,// stuff so that it can clean up partially parsed expression trees..201,checkDelete.0,code,participant_summary
0,136,testNegativeParseCases,31696447,1211284540432,19798933296,1,1,"(0.18612957000732422, 0.24159759283065796)","(0.1880519986152649, 0.2535674273967743)",1,1,2.6313934326171875,2.6016082763671875,Fixation,POINT (0.1870907843112946 0.2475825101137161),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211284548765,19798941629,1,1,"(0.19643370807170868, 0.2546834647655487)","(0.1883530467748642, 0.24758867919445038)",1,1,2.635406494140625,2.5933837890625,Fixation,POINT (0.1923933774232864 0.2511360719799995),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211284557098,19798949962,1,1,"(0.19898127019405365, 0.25487980246543884)","(0.18681572377681732, 0.25720635056495667)",1,1,2.6303863525390625,2.586654663085937,Fixation,POINT (0.1928984969854355 0.2560430765151978),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211284565437,19798958301,1,1,"(0.18659932911396027, 0.2589821517467499)","(0.18411745131015778, 0.2571689486503601)",1,1,2.6346893310546875,2.60064697265625,Fixation,POINT (0.185358390212059 0.258075550198555),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211284573771,19798966635,1,1,"(0.18574193120002747, 0.26792484521865845)","(0.18565107882022858, 0.25475814938545227)",1,1,2.608261108398437,2.612167358398437,Fixation,POINT (0.185696505010128 0.2613414973020554),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211284582104,19798974968,1,1,"(0.18369711935520172, 0.24928005039691925)","(0.18512138724327087, 0.25700458884239197)",1,1,2.644149780273437,2.629730224609375,Fixation,POINT (0.1844092532992363 0.2531423196196556),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211284640437,19799033301,1,1,"(0.09487524628639221, 0.23380443453788757)","(0.11208268254995346, 0.30929920077323914)",1,1,2.6133270263671875,2.6150665283203125,,POINT (0.1034789644181728 0.2715518176555634),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211284648769,19799041633,1,1,"(0.09899655729532242, 0.23761236667633057)","(0.1078360378742218, 0.3100283145904541)",1,1,2.61322021484375,2.59814453125,Fixation,POINT (0.1034162975847721 0.2738203406333923),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211284657102,19799049966,1,1,"(0.09472034126520157, 0.24717292189598083)","(0.10637267678976059, 0.2960125505924225)",1,1,2.6063690185546875,2.5941162109375,Fixation,POINT (0.1005465090274811 0.2715927362442017),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211284665436,19799058300,1,1,"(0.10109816491603851, 0.2453376054763794)","(0.09873448312282562, 0.30321651697158813)",1,1,2.6166534423828125,2.5932159423828125,Fixation,POINT (0.0999163240194321 0.2742770612239838),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211284673769,19799066633,1,1,"(0.10080414265394211, 0.24905440211296082)","(0.0960080698132515, 0.29875606298446655)",1,1,2.601776123046875,2.617279052734375,Fixation,POINT (0.0984061062335968 0.2739052325487137),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211284682102,19799074966,1,1,"(0.09221431612968445, 0.2326681911945343)","(0.09511405974626541, 0.3008887469768524)",1,1,2.611679077148437,2.6077117919921875,Fixation,POINT (0.0936641879379749 0.2667784690856934),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211284690435,19799083299,1,1,"(0.09428908675909042, 0.2468002289533615)","(0.09332560747861862, 0.3006993234157562)",1,1,2.621673583984375,2.60345458984375,Fixation,POINT (0.0938073471188545 0.2737497761845589),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211284698773,19799091637,1,1,"(0.09803637117147446, 0.2624177634716034)","(0.09589319676160812, 0.3050153851509094)",1,1,2.61981201171875,2.586883544921875,Fixation,POINT (0.0969647839665413 0.2837165743112564),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211284732106,19799124970,1,1,"(0.09655795991420746, 0.2509932816028595)","(0.10981199145317078, 0.28942883014678955)",1,1,2.610321044921875,2.601425170898437,,POINT (0.1031849756836891 0.2702110558748245),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211284740439,19799133303,1,1,"(0.09531520307064056, 0.2629575729370117)","(0.10777740925550461, 0.2928077280521393)",1,1,2.608184814453125,2.6067657470703125,Fixation,POINT (0.1015463061630726 0.2778826504945755),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211284748773,19799141637,1,1,"(0.10057184845209122, 0.24086804687976837)","(0.10807926207780838, 0.30370280146598816)",1,1,2.569549560546875,2.6145477294921875,Fixation,POINT (0.1043255552649498 0.2722854241728783),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211284757106,19799149970,1,1,"(0.1062164455652237, 0.23602116107940674)","(0.10983309149742126, 0.29535219073295593)",1,1,2.5382080078125,2.5745391845703125,Fixation,POINT (0.1080247685313225 0.2656866759061813),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211284773773,19799166637,1,1,"(0.10241030156612396, 0.24460463225841522)","(0.093023382127285, 0.29579195380210876)",1,1,2.626800537109375,2.489486694335937,,POINT (0.0977168418467045 0.270198293030262),,,,,,,,,,,,,,,,,,,,,,,,
0,136,testNegativeParseCases,31696447,1211285007117,19799399980,1,1,"(0.13868407905101776, 0.3088413178920746)","(0.17352759838104248, 0.2852167785167694)",1,1,2.557525634765625,2.63720703125,,POINT (0.1561058387160301 0.297029048204422),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285015450,19799408313,1,1,"(0.15346673130989075, 0.3030673563480377)","(0.17201854288578033, 0.30064666271209717)",1,1,2.55224609375,2.610214233398437,Fixation,POINT (0.1627426370978355 0.3018570095300674),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285023784,19799416647,1,1,"(0.16198228299617767, 0.29463082551956177)","(0.16721010208129883, 0.2853257954120636)",1,1,2.6117706298828125,2.636810302734375,Fixation,POINT (0.1645961925387382 0.2899783104658127),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285032117,19799424980,1,1,"(0.16034311056137085, 0.279660165309906)","(0.1714991182088852, 0.27630048990249634)",1,1,2.5998687744140625,2.671844482421875,Fixation,POINT (0.165921114385128 0.2779803276062012),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285040450,19799433313,1,1,"(0.1628207415342331, 0.26875975728034973)","(0.16786809265613556, 0.2505457103252411)",1,1,2.614105224609375,2.6947174072265625,Fixation,POINT (0.1653444170951843 0.2596527338027954),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285048784,19799441647,1,1,"(0.15340133011341095, 0.25133776664733887)","(0.1618850827217102, 0.25507259368896484)",1,1,2.6553192138671875,2.69287109375,Fixation,POINT (0.1576432064175606 0.2532051801681519),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285057117,19799449980,1,1,"(0.1579533815383911, 0.2528563439846039)","(0.15995407104492188, 0.2702072858810425)",1,1,2.620513916015625,2.6819610595703125,Fixation,POINT (0.1589537262916565 0.2615318149328232),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285065451,19799458313,1,1,"(0.16370993852615356, 0.2633299231529236)","(0.16580694913864136, 0.2573058009147644)",1,1,2.622055053710937,2.6822662353515625,Fixation,POINT (0.1647584438323975 0.260317862033844),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285073785,19799466647,1,1,"(0.15176920592784882, 0.27150580286979675)","(0.1679128259420395, 0.2680374085903168)",1,1,2.621337890625,2.647979736328125,Fixation,POINT (0.1598410159349442 0.2697716057300568),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285082120,19799474982,1,1,"(0.15491606295108795, 0.26184362173080444)","(0.1648981273174286, 0.26794156432151794)",1,1,2.6176300048828125,2.651123046875,Fixation,POINT (0.1599070951342583 0.2648925930261612),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285090457,19799483319,1,1,"(0.14968477189540863, 0.2618548572063446)","(0.1664665937423706, 0.260612428188324)",1,1,2.616241455078125,2.6476593017578125,Fixation,POINT (0.1580756828188896 0.2612336426973343),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285098791,19799491653,1,1,"(0.15507444739341736, 0.26768895983695984)","(0.1679917722940445, 0.27450817823410034)",1,1,2.6287384033203125,2.651580810546875,Fixation,POINT (0.1615331098437309 0.2710985690355301),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285107122,19799499984,1,1,"(0.15880031883716583, 0.27107271552085876)","(0.166702002286911, 0.25796449184417725)",1,1,2.614959716796875,2.65185546875,Fixation,POINT (0.1627511605620384 0.264518603682518),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285115455,19799508317,1,1,"(0.15770398080348969, 0.2763422727584839)","(0.16701656579971313, 0.27130743861198425)",1,1,2.6184539794921875,2.656707763671875,Fixation,POINT (0.1623602733016014 0.2738248556852341),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285123791,19799516653,1,1,"(0.15351322293281555, 0.28012433648109436)","(0.16795922815799713, 0.2707221210002899)",1,1,2.63189697265625,2.637054443359375,Fixation,POINT (0.1607362255454063 0.2754232287406921),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285132124,19799524986,1,1,"(0.151752308011055, 0.2760661244392395)","(0.1619555652141571, 0.26794469356536865)",1,1,2.6376495361328125,2.656005859375,Fixation,POINT (0.156853936612606 0.2720054090023041),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285140457,19799533319,1,1,"(0.1527310311794281, 0.2679060995578766)","(0.16051141917705536, 0.2686797082424164)",1,1,2.632659912109375,2.673797607421875,Fixation,POINT (0.1566212251782417 0.2682929039001465),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285148791,19799541653,1,1,"(0.15526120364665985, 0.27086126804351807)","(0.16584791243076324, 0.26492178440093994)",1,1,2.618270874023437,2.661102294921875,Fixation,POINT (0.1605545580387116 0.267891526222229),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285157124,19799549986,1,1,"(0.1516006588935852, 0.27104589343070984)","(0.16205497086048126, 0.271259605884552)",1,1,2.64398193359375,2.681121826171875,Fixation,POINT (0.1568278148770332 0.2711527496576309),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285165457,19799558319,1,1,"(0.15143537521362305, 0.27312663197517395)","(0.1652800291776657, 0.26588279008865356)",1,1,2.6390533447265625,2.6726531982421875,Fixation,POINT (0.1583577021956444 0.2695047110319138),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285173791,19799566653,1,1,"(0.16453802585601807, 0.26872318983078003)","(0.16377851366996765, 0.2579566538333893)",1,1,2.644195556640625,2.6666412353515625,Fixation,POINT (0.1641582697629929 0.2633399218320847),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285182124,19799574986,1,1,"(0.15786170959472656, 0.27240806818008423)","(0.16373959183692932, 0.27115148305892944)",1,1,2.644195556640625,2.67315673828125,Fixation,POINT (0.1608006507158279 0.2717797756195068),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285190457,19799583319,1,1,"(0.16595812141895294, 0.26865354180336)","(0.16368156671524048, 0.2757231593132019)",1,1,2.640411376953125,2.672836303710937,Fixation,POINT (0.1648198440670967 0.2721883505582809),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285198791,19799591653,1,1,"(0.1645953506231308, 0.28554943203926086)","(0.16388219594955444, 0.25660717487335205)",1,1,2.6353759765625,2.6842041015625,Fixation,POINT (0.1642387732863426 0.2710783034563065),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285215457,19799608319,1,1,"(0.20827768743038177, 0.2579757869243622)","(0.22930172085762024, 0.2800995111465454)",1,1,2.681060791015625,2.725738525390625,Fixation,POINT (0.218789704144001 0.2690376490354538),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285223794,19799616656,1,1,"(0.22719129920005798, 0.27541977167129517)","(0.23393583297729492, 0.29272523522377014)",1,1,2.655914306640625,2.7364959716796875,Fixation,POINT (0.2305635660886764 0.2840725034475326),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285232127,19799624989,1,1,"(0.22403259575366974, 0.2827889919281006)","(0.22634857892990112, 0.2990751266479492)",1,1,2.677230834960937,2.722747802734375,Fixation,POINT (0.2251905873417854 0.2909320592880249),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285240460,19799633322,1,1,"(0.23106016218662262, 0.2987942099571228)","(0.23255105316638947, 0.2923327684402466)",1,1,2.69097900390625,2.739364624023437,Fixation,POINT (0.231805607676506 0.2955634891986847),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285248794,19799641656,1,1,"(0.22947116196155548, 0.29287949204444885)","(0.22731083631515503, 0.2792372405529022)",1,1,2.673797607421875,2.7412261962890625,Fixation,POINT (0.2283909991383553 0.2860583662986755),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285257127,19799649989,1,1,"(0.2329023778438568, 0.2961578965187073)","(0.2305469959974289, 0.3019388020038605)",1,1,2.6743927001953125,2.7308349609375,Fixation,POINT (0.2317246869206428 0.2990483492612839),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285265460,19799658322,1,1,"(0.22724172472953796, 0.2766129672527313)","(0.22957175970077515, 0.28178268671035767)",1,1,2.6962890625,2.745956420898437,Fixation,POINT (0.2284067422151566 0.2791978269815445),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285273794,19799666656,1,1,"(0.2405395358800888, 0.28055062890052795)","(0.22420962154865265, 0.3001653552055359)",1,1,2.691253662109375,2.74163818359375,Fixation,POINT (0.2323745787143707 0.2903579920530319),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285282127,19799674989,1,1,"(0.23698952794075012, 0.2704760730266571)","(0.23064129054546356, 0.28926441073417664)",1,1,2.6935272216796875,2.733551025390625,Fixation,POINT (0.2338154092431068 0.2798702418804169),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285290460,19799683322,1,1,"(0.2361726611852646, 0.2990773618221283)","(0.23330563306808472, 0.2858828604221344)",1,1,2.7079010009765625,2.743988037109375,Fixation,POINT (0.2347391471266746 0.2924801111221314),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285298793,19799691655,1,1,"(0.22749249637126923, 0.29645824432373047)","(0.23213765025138855, 0.30842339992523193)",1,1,2.697296142578125,2.7510528564453125,Fixation,POINT (0.2298150733113289 0.3024408221244812),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285307127,19799699989,1,1,"(0.2266765981912613, 0.27591344714164734)","(0.22408410906791687, 0.2827954888343811)",1,1,2.6983184814453125,2.7395477294921875,Fixation,POINT (0.2253803536295891 0.2793544679880142),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285315460,19799708322,1,1,"(0.23646759986877441, 0.29069262742996216)","(0.22497139871120453, 0.30388951301574707)",1,1,2.7082061767578125,2.7520904541015625,Fixation,POINT (0.2307194992899895 0.2972910702228546),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285323793,19799716655,1,1,"(0.24142561852931976, 0.3146228492259979)","(0.22828826308250427, 0.3014317452907562)",1,1,2.71826171875,2.748397827148437,Fixation,POINT (0.234856940805912 0.3080272972583771),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285332127,19799724989,1,1,"(0.23687516152858734, 0.2859119176864624)","(0.22809629142284393, 0.2905353009700775)",1,1,2.6959381103515625,2.742950439453125,Fixation,POINT (0.2324857264757156 0.28822360932827),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285340461,19799733322,1,1,"(0.23152664303779602, 0.25999173521995544)","(0.23121654987335205, 0.2955278754234314)",1,1,2.716415405273437,2.738632202148437,Fixation,POINT (0.231371596455574 0.2777598053216934),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285348798,19799741659,1,1,"(0.23472584784030914, 0.28214457631111145)","(0.2300967276096344, 0.3039613962173462)",1,1,2.70098876953125,2.747833251953125,Fixation,POINT (0.2324112877249718 0.2930529862642288),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285357132,19799749993,1,1,"(0.23456747829914093, 0.2951188385486603)","(0.2258080542087555, 0.29662954807281494)",1,1,2.7024688720703125,2.749252319335937,Fixation,POINT (0.2301877662539482 0.2958741933107376),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285365465,19799758326,1,1,"(0.2342277467250824, 0.27462315559387207)","(0.222456157207489, 0.28709688782691956)",1,1,2.70404052734375,2.760772705078125,Fixation,POINT (0.2283419519662857 0.2808600217103958),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285373798,19799766659,1,1,"(0.23812884092330933, 0.28308916091918945)","(0.22121284902095795, 0.28418201208114624)",1,1,2.688995361328125,2.733642578125,Fixation,POINT (0.2296708449721336 0.2836355865001678),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285382132,19799774993,1,1,"(0.24233023822307587, 0.28265419602394104)","(0.22878475487232208, 0.29285499453544617)",1,1,2.6988067626953125,2.756866455078125,Fixation,POINT (0.235557496547699 0.2877545952796936),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285398798,19799791659,1,1,"(0.2715005576610565, 0.27032244205474854)","(0.27049770951271057, 0.30238598585128784)",1,1,2.689056396484375,2.756866455078125,Fixation,POINT (0.2709991335868835 0.2863542139530182),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285407132,19799799993,1,1,"(0.2594583332538605, 0.26863089203834534)","(0.26300570368766785, 0.2921626567840576)",1,1,2.6762237548828125,2.7259063720703125,Fixation,POINT (0.2612320184707642 0.2803967744112015),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285415465,19799808326,1,1,"(0.2597821354866028, 0.27327972650527954)","(0.2643798887729645, 0.2935279905796051)",1,1,2.6745147705078125,2.743133544921875,Fixation,POINT (0.2620810121297836 0.2834038585424423),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285423798,19799816659,1,1,"(0.26289984583854675, 0.26993465423583984)","(0.264913946390152, 0.2927182614803314)",1,1,2.676620483398437,2.7163543701171875,Fixation,POINT (0.2639068961143494 0.2813264578580856),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285432132,19799824993,1,1,"(0.25496959686279297, 0.2660866379737854)","(0.2670697867870331, 0.2954508364200592)",1,1,2.676788330078125,2.709381103515625,Fixation,POINT (0.261019691824913 0.2807687371969223),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285440465,19799833326,1,1,"(0.2635037302970886, 0.27134764194488525)","(0.2645205557346344, 0.30035752058029175)",1,1,2.6975860595703125,2.7121734619140625,Fixation,POINT (0.2640121430158615 0.2858525812625885),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285448798,19799841659,1,1,"(0.2608410716056824, 0.27215561270713806)","(0.2639790177345276, 0.2989129424095154)",1,1,2.686187744140625,2.735443115234375,Fixation,POINT (0.262410044670105 0.2855342775583267),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285457132,19799849993,1,1,"(0.2614107131958008, 0.26984280347824097)","(0.2684055268764496, 0.2893640995025635)",1,1,2.673095703125,2.7186431884765625,Fixation,POINT (0.2649081200361252 0.2796034514904022),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285465465,19799858326,1,1,"(0.26188716292381287, 0.26795804500579834)","(0.2644844353199005, 0.28697696328163147)",1,1,2.6607666015625,2.7152557373046875,Fixation,POINT (0.2631857991218567 0.2774675041437149),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285473798,19799866659,1,1,"(0.2587558329105377, 0.26720792055130005)","(0.26098889112472534, 0.2859296500682831)",1,1,2.6501922607421875,2.695892333984375,Fixation,POINT (0.2598723620176315 0.2765687853097916),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285482136,19799874997,1,1,"(0.25540417432785034, 0.2685736119747162)","(0.2586461007595062, 0.28755584359169006)",1,1,2.650497436523437,2.6851959228515625,Fixation,POINT (0.2570251375436783 0.2780647277832031),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285490469,19799883330,1,1,"(0.25162649154663086, 0.2746010422706604)","(0.2648158371448517, 0.3037306070327759)",1,1,2.6316680908203125,2.7006378173828125,Fixation,POINT (0.2582211643457413 0.2891658246517181),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285498802,19799891663,1,1,"(0.254714697599411, 0.26777979731559753)","(0.2628523111343384, 0.2933143973350525)",1,1,2.649383544921875,2.68603515625,Fixation,POINT (0.2587835043668747 0.280547097325325),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285507136,19799899997,1,1,"(0.25702202320098877, 0.2706867754459381)","(0.2575433552265167, 0.28238075971603394)",1,1,2.6496124267578125,2.6947021484375,Fixation,POINT (0.2572826892137528 0.276533767580986),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285523802,19799916663,1,1,"(0.2568451166152954, 0.26208820939064026)","(0.26191452145576477, 0.29968833923339844)",1,1,2.640045166015625,2.6808013916015625,,POINT (0.2593798190355301 0.2808882743120194),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285532136,19799924997,1,1,"(0.25333380699157715, 0.2613942623138428)","(0.25846341252326965, 0.2752324044704437)",1,1,2.639129638671875,2.6775360107421875,Fixation,POINT (0.2558986097574234 0.2683133333921432),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285540469,19799933330,1,1,"(0.2513192296028137, 0.2730271816253662)","(0.2607954740524292, 0.29072433710098267)",1,1,2.622222900390625,2.683074951171875,Fixation,POINT (0.2560573518276215 0.2818757593631744),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285548802,19799941663,1,1,"(0.2595408260822296, 0.26546820998191833)","(0.25921380519866943, 0.2926979660987854)",1,1,2.6207427978515625,2.675994873046875,Fixation,POINT (0.2593773156404495 0.2790830880403519),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285557136,19799949997,1,1,"(0.2602776885032654, 0.2653335928916931)","(0.26374340057373047, 0.28615134954452515)",1,1,2.6253814697265625,2.68597412109375,Fixation,POINT (0.2620105445384979 0.2757424712181091),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285565469,19799958330,1,1,"(0.2531774938106537, 0.2651822566986084)","(0.26005855202674866, 0.2903173863887787)",1,1,2.6062774658203125,2.6986083984375,Fixation,POINT (0.2566180229187012 0.2777498215436935),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285598802,19799991663,1,1,"(0.15520894527435303, 0.22070184350013733)","(0.16816118359565735, 0.24369986355304718)",1,1,2.611572265625,2.653656005859375,Fixation,POINT (0.1616850644350052 0.2322008535265922),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285607136,19799999997,1,1,"(0.1604771763086319, 0.22364500164985657)","(0.16839031875133514, 0.24898236989974976)",1,1,2.61883544921875,2.640594482421875,Fixation,POINT (0.1644337475299835 0.2363136857748032),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285615475,19800008336,1,1,"(0.1579984575510025, 0.22550465166568756)","(0.16995519399642944, 0.2526835501194)",1,1,2.6338348388671875,2.6470184326171875,Fixation,POINT (0.163976825773716 0.2390941008925438),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285623809,19800016669,1,1,"(0.15781040489673615, 0.2213941365480423)","(0.169381782412529, 0.24249829351902008)",1,1,2.625457763671875,2.6497039794921875,Fixation,POINT (0.1635960936546326 0.2319462150335312),,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285632143,19800025003,1,1,"(0.1590873897075653, 0.21976369619369507)","(0.1662866622209549, 0.2404293566942215)",1,1,2.630828857421875,2.6343231201171875,Fixation,POINT (0.1626870259642601 0.2300965264439583),,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285640476,19800033336,1,1,"(0.1534471958875656, 0.22366143763065338)","(0.16684652864933014, 0.24715693295001984)",1,1,2.6218414306640625,2.637054443359375,Fixation,POINT (0.1601468622684479 0.2354091852903366),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285648809,19800041669,1,1,"(0.16116364300251007, 0.2255113273859024)","(0.16710618138313293, 0.23913021385669708)",1,1,2.629913330078125,2.6475372314453125,Fixation,POINT (0.1641349121928215 0.2323207706212997),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testNegativeParseCases,31696447,1211285657143,19800050003,1,1,"(0.1605066955089569, 0.23055346310138702)","(0.16587147116661072, 0.24000109732151031)",1,1,2.617431640625,2.6441192626953125,Fixation,POINT (0.1631890833377838 0.2352772802114487),,,,,,,,,,,,,,,,,,,,,,,1,
