,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,modifyRoleInCache.0,Role.0,role.0,String.0,orgRolename.0,Set.0,users.0,=.0,role.1,getUsers.0,for.0,Iterator.0,iter.0,=.1,users.1,iterator.0,iter.1,hasNext.0,User.0,user.0,=.2,User.1,iter.2,next.0,userDetailsInCache.0,user.1,for.1,Iterator.1,iter.3,=.3,role.2,getRescs.0,iterator.1,iter.4,hasNext.1,Resource.0,resource.0,=.4,Resource.1,iter.5,next.1,resourceDetailsInCache.0,resource.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,modifyRoleInCache,1118165,1210186023156,18700420032,1,1,"(0.10296358913183212, 0.24434971809387207)","(0.1003473699092865, 0.24943454563617706)",1,1,2.5538330078125,2.5243377685546875,Fixation,POINT (0.1016554795205593 0.2468921318650246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186031489,18700428365,1,1,"(0.10195725411176682, 0.23992252349853516)","(0.10074947774410248, 0.2485966682434082)",1,1,2.5558319091796875,2.545989990234375,Fixation,POINT (0.1013533659279346 0.2442595958709717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186039822,18700436698,1,1,"(0.09964820742607117, 0.2435581535100937)","(0.10373350977897644, 0.25088027119636536)",1,1,2.5362548828125,2.544830322265625,Fixation,POINT (0.1016908586025238 0.2472192123532295),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186048156,18700445032,1,1,"(0.10284356027841568, 0.24510034918785095)","(0.09992519021034241, 0.2472330778837204)",1,1,2.539276123046875,2.5552978515625,Fixation,POINT (0.101384375244379 0.2461667135357857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186056489,18700453365,1,1,"(0.10383066534996033, 0.2470834106206894)","(0.10264596343040466, 0.24660257995128632)",1,1,2.5778045654296875,2.5442657470703125,Fixation,POINT (0.1032383143901825 0.2468429952859878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186064823,18700461699,1,1,"(0.10125888139009476, 0.23915782570838928)","(0.10422026365995407, 0.24283453822135925)",1,1,2.5567626953125,2.533660888671875,Fixation,POINT (0.1027395725250244 0.2409961819648743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186073156,18700470032,1,1,"(0.09985929727554321, 0.24250701069831848)","(0.10077068209648132, 0.24039965867996216)",1,1,2.54705810546875,2.5531463623046875,Fixation,POINT (0.1003149896860123 0.2414533346891403),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186081489,18700478365,1,1,"(0.09906763583421707, 0.2475159913301468)","(0.10005820542573929, 0.24180638790130615)",1,1,2.554229736328125,2.5578155517578125,Fixation,POINT (0.0995629206299782 0.2446611896157265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186089822,18700486698,1,1,"(0.10052534937858582, 0.23948198556900024)","(0.1004745364189148, 0.2450239360332489)",1,1,2.5496978759765625,2.5459442138671875,Fixation,POINT (0.1004999428987503 0.2422529608011246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186098156,18700495032,1,1,"(0.09841537475585938, 0.2411084622144699)","(0.09967561066150665, 0.24793142080307007)",1,1,2.54779052734375,2.5489501953125,Fixation,POINT (0.099045492708683 0.24451994150877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186106489,18700503365,1,1,"(0.09897974878549576, 0.24725472927093506)","(0.10176678746938705, 0.24541372060775757)",1,1,2.552764892578125,2.562240600585937,Fixation,POINT (0.1003732681274414 0.2463342249393463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186114822,18700511698,1,1,"(0.1000119000673294, 0.24559275805950165)","(0.10037387907505035, 0.2497529834508896)",1,1,2.5433502197265625,2.549072265625,Fixation,POINT (0.1001928895711899 0.2476728707551956),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186123156,18700520032,1,1,"(0.10315987467765808, 0.24888969957828522)","(0.10256387293338776, 0.2481931746006012)",1,1,2.55908203125,2.545074462890625,Fixation,POINT (0.1028618738055229 0.2485414370894432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186131489,18700528365,1,1,"(0.0996379479765892, 0.2505706250667572)","(0.10092070698738098, 0.23898403346538544)",1,1,2.5398101806640625,2.5376739501953125,Fixation,POINT (0.1002793274819851 0.2447773292660713),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186139826,18700536702,1,1,"(0.10106836259365082, 0.25027742981910706)","(0.10315264761447906, 0.239582359790802)",1,1,2.5574188232421875,2.544464111328125,Fixation,POINT (0.1021105051040649 0.2449298948049545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186148160,18700545036,1,1,"(0.10209301114082336, 0.24650031328201294)","(0.10135147720575333, 0.2432144284248352)",1,1,2.549072265625,2.539520263671875,Fixation,POINT (0.1017222441732884 0.2448573708534241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186156493,18700553369,1,1,"(0.10217996686697006, 0.24094155430793762)","(0.0963401347398758, 0.24121157824993134)",1,1,2.5574493408203125,2.553680419921875,Fixation,POINT (0.0992600508034229 0.2410765662789345),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186164826,18700561702,1,1,"(0.10101256519556046, 0.24520911276340485)","(0.10143737494945526, 0.24422971904277802)",1,1,2.5532989501953125,2.53887939453125,Fixation,POINT (0.1012249700725079 0.2447194159030914),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186173160,18700570036,1,1,"(0.10292278975248337, 0.24751275777816772)","(0.10304008424282074, 0.24779823422431946)",1,1,2.5430908203125,2.5435943603515625,Fixation,POINT (0.102981436997652 0.2476554960012436),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186181494,18700578369,1,1,"(0.1016695573925972, 0.24669046700000763)","(0.1006598174571991, 0.24781683087348938)",1,1,2.5309295654296875,2.5627593994140625,Fixation,POINT (0.1011646874248982 0.2472536489367485),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186189828,18700586703,1,1,"(0.10198798030614853, 0.24579648673534393)","(0.10142112523317337, 0.24900364875793457)",1,1,2.553985595703125,2.537353515625,Fixation,POINT (0.101704552769661 0.2474000677466392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186198161,18700595036,1,1,"(0.09311949461698532, 0.24180515110492706)","(0.09493187069892883, 0.2342577427625656)",1,1,2.5419921875,2.5500946044921875,Fixation,POINT (0.0940256826579571 0.2380314469337463),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186206494,18700603369,1,1,"(0.08858202397823334, 0.23319998383522034)","(0.09221956133842468, 0.2287062555551529)",1,1,2.5501708984375,2.537933349609375,Fixation,POINT (0.090400792658329 0.2309531196951866),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186214827,18700611702,1,1,"(0.08901292830705643, 0.2458312064409256)","(0.09187856316566467, 0.23074854910373688)",1,1,2.54754638671875,2.549423217773437,Fixation,POINT (0.0904457457363606 0.2382898777723312),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186223161,18700620036,1,1,"(0.08829381316900253, 0.24001893401145935)","(0.09251920878887177, 0.23249362409114838)",1,1,2.534942626953125,2.545745849609375,Fixation,POINT (0.0904065109789372 0.2362562790513039),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186231494,18700628369,1,1,"(0.09102081507444382, 0.24258364737033844)","(0.09204322844743729, 0.23352552950382233)",1,1,2.5519256591796875,2.552001953125,Fixation,POINT (0.0915320217609406 0.2380545884370804),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186239827,18700636702,1,1,"(0.09516977518796921, 0.2406553328037262)","(0.09095973521471024, 0.23690766096115112)",1,1,2.5242919921875,2.544036865234375,Fixation,POINT (0.0930647552013397 0.2387814968824387),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186248161,18700645036,1,1,"(0.09219743311405182, 0.2359975427389145)","(0.09225784242153168, 0.23903201520442963)",1,1,2.548202514648437,2.543731689453125,Fixation,POINT (0.0922276377677918 0.2375147789716721),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186256494,18700653369,1,1,"(0.08811725676059723, 0.236398845911026)","(0.09222432971000671, 0.2422083020210266)",1,1,2.5473785400390625,2.545074462890625,Fixation,POINT (0.090170793235302 0.2393035739660263),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186264827,18700661702,1,1,"(0.08749555796384811, 0.23509562015533447)","(0.09088020026683807, 0.23688744008541107)",1,1,2.5318145751953125,2.5227813720703125,Fixation,POINT (0.0891878791153431 0.2359915301203728),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186273166,18700670041,1,1,"(0.09097104519605637, 0.23947185277938843)","(0.08966469019651413, 0.23168638348579407)",1,1,2.543609619140625,2.548187255859375,Fixation,POINT (0.0903178676962852 0.2355791181325912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186281499,18700678374,1,1,"(0.08988871425390244, 0.23816634714603424)","(0.0907212346792221, 0.23906520009040833)",1,1,2.5507049560546875,2.528900146484375,Fixation,POINT (0.0903049744665623 0.2386157736182213),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186289832,18700686707,1,1,"(0.08795243501663208, 0.23266220092773438)","(0.09506165236234665, 0.23695822060108185)",1,1,2.5347137451171875,2.5418243408203125,Fixation,POINT (0.0915070436894894 0.2348102107644081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186298165,18700695040,1,1,"(0.08873286843299866, 0.23588216304779053)","(0.09582655876874924, 0.23081816732883453)",1,1,2.537322998046875,2.54742431640625,Fixation,POINT (0.092279713600874 0.2333501651883125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186306499,18700703374,1,1,"(0.09029106795787811, 0.2323668748140335)","(0.09366103261709213, 0.23315566778182983)",1,1,2.5411529541015625,2.5443267822265625,Fixation,POINT (0.0919760502874851 0.2327612712979317),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186314833,18700711708,1,1,"(0.09084371477365494, 0.23710046708583832)","(0.08997103571891785, 0.24116268754005432)",1,1,2.5365142822265625,2.533477783203125,Fixation,POINT (0.0904073752462864 0.2391315773129463),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186323165,18700720040,1,1,"(0.08969297260046005, 0.23936446011066437)","(0.09374438226222992, 0.24028289318084717)",1,1,2.538055419921875,2.525665283203125,Fixation,POINT (0.091718677431345 0.2398236766457558),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186331499,18700728374,1,1,"(0.09001657366752625, 0.24087144434452057)","(0.0959806963801384, 0.2316710650920868)",1,1,2.52142333984375,2.533905029296875,Fixation,POINT (0.0929986350238323 0.2362712547183037),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186339832,18700736707,1,1,"(0.09115205705165863, 0.2389405220746994)","(0.08824411034584045, 0.2300698310136795)",1,1,2.5160064697265625,2.5380401611328125,Fixation,POINT (0.0896980836987495 0.2345051765441894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186348165,18700745040,1,1,"(0.08821547031402588, 0.23422284424304962)","(0.0933365449309349, 0.2334127575159073)",1,1,2.535675048828125,2.5213165283203125,Fixation,POINT (0.0907760076224804 0.2338178008794784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186356499,18700753374,1,1,"(0.08950094878673553, 0.23288263380527496)","(0.09869180619716644, 0.23655682802200317)",1,1,2.4996795654296875,2.5111846923828125,Fixation,POINT (0.094096377491951 0.2347197309136391),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186364832,18700761707,1,1,"(0.08867058902978897, 0.23212182521820068)","(0.08944609016180038, 0.23469758033752441)",1,1,2.5250396728515625,2.5171356201171875,Fixation,POINT (0.0890583395957947 0.2334097027778626),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186373165,18700770040,1,1,"(0.0899331346154213, 0.23226763308048248)","(0.09342826157808304, 0.2393518090248108)",1,1,2.52325439453125,2.510955810546875,Fixation,POINT (0.0916806980967522 0.2358097210526466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186381499,18700778374,1,1,"(0.08987464010715485, 0.23706965148448944)","(0.09516557306051254, 0.23139700293540955)",1,1,2.512802124023437,2.5030059814453125,Fixation,POINT (0.0925201065838337 0.2342333272099495),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186389832,18700786707,1,1,"(0.09230028092861176, 0.2365281581878662)","(0.09708650410175323, 0.2324538379907608)",1,1,2.513900756835937,2.5038299560546875,Fixation,POINT (0.0946933925151825 0.2344909980893135),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186398166,18700795041,1,1,"(0.09036672115325928, 0.23461392521858215)","(0.09570419043302536, 0.22774042189121246)",1,1,2.5045318603515625,2.5046539306640625,Fixation,POINT (0.0930354557931423 0.2311771735548973),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186406503,18700803378,1,1,"(0.0872274711728096, 0.23482932150363922)","(0.09607239067554474, 0.22426508367061615)",1,1,2.495574951171875,2.49755859375,Fixation,POINT (0.0916499309241772 0.2295472025871277),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186414836,18700811711,1,1,"(0.09123548120260239, 0.22640666365623474)","(0.09601736068725586, 0.21970440447330475)",1,1,2.4988250732421875,2.491561889648437,Fixation,POINT (0.0936264209449291 0.2230555340647697),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186423169,18700820044,1,1,"(0.08745578676462173, 0.23054154217243195)","(0.09501848369836807, 0.23814627528190613)",1,1,2.488876342773437,2.504501342773437,Fixation,POINT (0.0912371352314949 0.234343908727169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186431503,18700828378,1,1,"(0.09013719856739044, 0.2366134226322174)","(0.09123367071151733, 0.23486873507499695)",1,1,2.51885986328125,2.497528076171875,Fixation,POINT (0.0906854346394539 0.2357410788536072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186439837,18700836712,1,1,"(0.09101568162441254, 0.2374701201915741)","(0.0887824222445488, 0.23317547142505646)",1,1,2.48919677734375,2.482528686523437,Fixation,POINT (0.0898990519344807 0.2353227958083153),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186448169,18700845044,1,1,"(0.09009543061256409, 0.22818073630332947)","(0.09584732353687286, 0.23250390589237213)",1,1,2.499481201171875,2.4939117431640625,Fixation,POINT (0.0929713770747185 0.2303423210978508),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186456503,18700853378,1,1,"(0.08902807533740997, 0.23350301384925842)","(0.09703279286623001, 0.23057572543621063)",1,1,2.4936676025390625,2.487396240234375,Fixation,POINT (0.09303043410182 0.2320393696427345),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186464836,18700861711,1,1,"(0.08693095296621323, 0.22953273355960846)","(0.09408906102180481, 0.23249173164367676)",1,1,2.46685791015625,2.47967529296875,Fixation,POINT (0.090510006994009 0.2310122326016426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186473169,18700870044,1,1,"(0.08956988900899887, 0.2298852652311325)","(0.09376122057437897, 0.22877377271652222)",1,1,2.49139404296875,2.494964599609375,Fixation,POINT (0.0916655547916889 0.2293295189738274),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186481504,18700878378,1,1,"(0.0889177992939949, 0.23017634451389313)","(0.090093694627285, 0.23421160876750946)",1,1,2.474960327148437,2.491851806640625,Fixation,POINT (0.08950574696064 0.2321939766407013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186489837,18700886711,1,1,"(0.09026516228914261, 0.23165704309940338)","(0.09089689701795578, 0.2357262223958969)",1,1,2.48236083984375,2.476303100585937,Fixation,POINT (0.0905810296535492 0.2336916327476502),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186498171,18700895045,1,1,"(0.09016837179660797, 0.2335883229970932)","(0.08943307399749756, 0.23356197774410248)",1,1,2.476348876953125,2.4740753173828125,Fixation,POINT (0.0898007228970528 0.2335751503705978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186506504,18700903378,1,1,"(0.08988597244024277, 0.23471157252788544)","(0.09176474809646606, 0.23841431736946106)",1,1,2.472259521484375,2.48858642578125,Fixation,POINT (0.0908253602683544 0.2365629449486732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186514837,18700911711,1,1,"(0.09033485502004623, 0.23009182512760162)","(0.09039986878633499, 0.23494942486286163)",1,1,2.4856719970703125,2.4715118408203125,Fixation,POINT (0.0903673619031906 0.2325206249952316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186523171,18700920045,1,1,"(0.0885632112622261, 0.23502501845359802)","(0.09452018141746521, 0.2327362298965454)",1,1,2.470809936523437,2.464508056640625,Fixation,POINT (0.0915416963398457 0.2338806241750717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186531508,18700928382,1,1,"(0.09141978621482849, 0.23216703534126282)","(0.09272950887680054, 0.23480096459388733)",1,1,2.4775848388671875,2.471054077148437,Fixation,POINT (0.0920746475458145 0.2334839999675751),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186539842,18700936716,1,1,"(0.09011848270893097, 0.23571036756038666)","(0.09225945174694061, 0.2241927981376648)",1,1,2.4741668701171875,2.4680938720703125,Fixation,POINT (0.0911889672279358 0.2299515828490257),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186548174,18700945048,1,1,"(0.09075983613729477, 0.23013906180858612)","(0.08984330296516418, 0.22681167721748352)",1,1,2.4620513916015625,2.46319580078125,Fixation,POINT (0.0903015695512295 0.2284753695130348),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186556508,18700953382,1,1,"(0.08900758624076843, 0.2354212999343872)","(0.09513390064239502, 0.23083166778087616)",1,1,2.46844482421875,2.4748077392578125,Fixation,POINT (0.0920707434415817 0.2331264838576317),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186564842,18700961716,1,1,"(0.09363523125648499, 0.23279686272144318)","(0.09313426166772842, 0.23398205637931824)",1,1,2.471054077148437,2.4672393798828125,Fixation,POINT (0.0933847464621067 0.2333894595503807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186573174,18700970048,1,1,"(0.08744094520807266, 0.22892363369464874)","(0.09309805184602737, 0.23737935721874237)",1,1,2.455657958984375,2.46075439453125,Fixation,POINT (0.09026949852705 0.2331514954566956),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186581508,18700978382,1,1,"(0.0923590436577797, 0.22985339164733887)","(0.09610598534345627, 0.22854208946228027)",1,1,2.467681884765625,2.458526611328125,Fixation,POINT (0.094232514500618 0.2291977405548096),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186589841,18700986715,1,1,"(0.08706783503293991, 0.23159077763557434)","(0.0956287756562233, 0.22629615664482117)",1,1,2.4741363525390625,2.460189819335937,Fixation,POINT (0.0913483053445816 0.2289434671401978),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186598174,18700995048,1,1,"(0.0935111716389656, 0.2345138043165207)","(0.09233108907938004, 0.23126670718193054)",1,1,2.464111328125,2.463287353515625,Fixation,POINT (0.0929211303591728 0.2328902557492256),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186606508,18701003382,1,1,"(0.08795766532421112, 0.23027704656124115)","(0.0896163359284401, 0.23816198110580444)",1,1,2.4611358642578125,2.45892333984375,Fixation,POINT (0.0887870006263256 0.2342195138335228),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186614841,18701011715,1,1,"(0.08639690279960632, 0.23285259306430817)","(0.08699319511651993, 0.23124021291732788)",1,1,2.466171264648437,2.4678955078125,Fixation,POINT (0.0866950489580631 0.232046402990818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186623174,18701020048,1,1,"(0.09347239136695862, 0.2349700629711151)","(0.08924005180597305, 0.2308572232723236)",1,1,2.4681854248046875,2.45556640625,Fixation,POINT (0.0913562215864658 0.2329136431217194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186631508,18701028382,1,1,"(0.09160960465669632, 0.2302619218826294)","(0.09489171206951141, 0.23000045120716095)",1,1,2.4641571044921875,2.4628448486328125,Fixation,POINT (0.0932506583631039 0.2301311865448952),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186639841,18701036715,1,1,"(0.08937611430883408, 0.23555895686149597)","(0.09300050139427185, 0.22849346697330475)",1,1,2.46099853515625,2.460693359375,Fixation,POINT (0.091188307851553 0.2320262119174004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186648175,18701045049,1,1,"(0.09029635041952133, 0.23131677508354187)","(0.09559839218854904, 0.2308969795703888)",1,1,2.458236694335937,2.4615478515625,Fixation,POINT (0.0929473713040352 0.2311068773269653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186656508,18701053382,1,1,"(0.08900409191846848, 0.23025019466876984)","(0.09466032683849335, 0.23059909045696259)",1,1,2.45306396484375,2.453842163085937,Fixation,POINT (0.0918322093784809 0.2304246425628662),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,modifyRoleInCache,1118165,1210186664846,18701061720,1,1,"(0.08978883922100067, 0.23191076517105103)","(0.09312199056148529, 0.23204681277275085)",1,1,2.4611053466796875,2.4513092041015625,Fixation,POINT (0.091455414891243 0.2319787889719009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
