,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,Cursor.0,openCursor.0,Context.0,context.0,String.0,selection.0,String.1,selectionArgs.0,if.0,mSourcesUri.0,==.0,nan.0,throw.0,new.0,NullPointerException.0,"""Sources uri not set. "".100",return.0,context.1,getContentResolver.0,query.0,mSourcesUri.1,mProjection.0,selection.1,selectionArgs.1,Sources.0,SourcesTable.0,NAME.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,openCursor,45888514,1209592133575,18106532711,1,1,"(0.11292460560798645, 0.12646378576755524)","(0.11359499394893646, 0.13472647964954376)",1,1,2.624664306640625,2.608139038085937,Fixation,POINT (0.1132597997784615 0.1305951327085495),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592141909,18106541045,1,1,"(0.11353791505098343, 0.12830744683742523)","(0.11174734681844711, 0.13709649443626404)",1,1,2.6162872314453125,2.6062469482421875,Fixation,POINT (0.1126426309347153 0.1327019706368446),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592150242,18106549378,1,1,"(0.11250819265842438, 0.13297690451145172)","(0.11263822019100189, 0.13815529644489288)",1,1,2.619110107421875,2.5907135009765625,Fixation,POINT (0.1125732064247131 0.1355661004781723),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592158575,18106557711,1,1,"(0.10806900262832642, 0.12821921706199646)","(0.11249880492687225, 0.1367482841014862)",1,1,2.6255340576171875,2.5944061279296875,Fixation,POINT (0.1102839037775993 0.1324837505817413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592166909,18106566045,1,1,"(0.10530903190374374, 0.12752988934516907)","(0.11722927540540695, 0.1407480239868164)",1,1,2.62835693359375,2.597885131835937,Fixation,POINT (0.1112691536545754 0.1341389566659927),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592175242,18106574378,1,1,"(0.1046774610877037, 0.13050100207328796)","(0.1141740158200264, 0.14677317440509796)",1,1,2.6264801025390625,2.6007537841796875,Fixation,POINT (0.109425738453865 0.138637088239193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592183577,18106582712,1,1,"(0.10723501443862915, 0.12265420705080032)","(0.11575963348150253, 0.14577025175094604)",1,1,2.616363525390625,2.592864990234375,Fixation,POINT (0.1114973239600658 0.1342122294008732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592191910,18106591045,1,1,"(0.1085290014743805, 0.129036545753479)","(0.11570043861865997, 0.13098622858524323)",1,1,2.615341186523437,2.597686767578125,Fixation,POINT (0.1121147200465202 0.1300113871693611),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592200243,18106599378,1,1,"(0.11016447842121124, 0.13120533525943756)","(0.11653178185224533, 0.1391478329896927)",1,1,2.625350952148437,2.608367919921875,Fixation,POINT (0.1133481301367283 0.1351765841245651),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592208576,18106607711,1,1,"(0.11232742667198181, 0.12659460306167603)","(0.1156233698129654, 0.13573403656482697)",1,1,2.622955322265625,2.6072998046875,Fixation,POINT (0.1139753982424736 0.1311643198132515),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592216909,18106616044,1,1,"(0.1093331053853035, 0.13889776170253754)","(0.11332694441080093, 0.1312551349401474)",1,1,2.6201171875,2.599700927734375,Fixation,POINT (0.1113300248980522 0.1350764483213425),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592225242,18106624378,1,1,"(0.10287036746740341, 0.1415421962738037)","(0.1123545840382576, 0.140512615442276)",1,1,2.621917724609375,2.594818115234375,Fixation,POINT (0.1076124757528305 0.1410274058580399),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592233582,18106632718,1,1,"(0.10730164498090744, 0.14084240794181824)","(0.11152537167072296, 0.15122824907302856)",1,1,2.608749389648437,2.5927276611328125,Fixation,POINT (0.1094135083258152 0.1460353285074234),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592241914,18106641050,1,1,"(0.11664066463708878, 0.1608746498823166)","(0.10942371189594269, 0.16782569885253906)",1,1,2.582122802734375,2.56378173828125,Fixation,POINT (0.1130321882665157 0.1643501743674278),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592400250,18106799387,1,1,"(0.11340289562940598, 0.40495356917381287)","(0.06381264328956604, 0.7035239338874817)",1,1,2.1982574462890625,2.265975952148437,,POINT (0.088607769459486 0.5542387515306473),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openCursor,45888514,1209592433585,18106832721,1,1,"(0.10480529814958572, 0.1460382640361786)","(0.11602935940027237, 0.09636477380990982)",1,1,2.53363037109375,2.620819091796875,Fixation,POINT (0.110417328774929 0.1212015189230442),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592450251,18106849387,1,1,"(0.10566733777523041, 0.16481555998325348)","(0.11308731883764267, 0.14466966688632965)",1,1,2.535018920898437,2.513580322265625,Fixation,POINT (0.1093773283064365 0.1547426134347916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592458584,18106857720,1,1,"(0.10736719518899918, 0.1628115177154541)","(0.11409347504377365, 0.15686289966106415)",1,1,2.5402984619140625,2.502044677734375,Fixation,POINT (0.1107303351163864 0.1598372086882591),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592466917,18106866053,1,1,"(0.10426436364650726, 0.15820670127868652)","(0.11570289731025696, 0.15535132586956024)",1,1,2.526580810546875,2.521148681640625,Fixation,POINT (0.1099836304783821 0.1567790135741234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592475251,18106874387,1,1,"(0.10821927338838577, 0.16398048400878906)","(0.11632955819368362, 0.1549118161201477)",1,1,2.546249389648437,2.519073486328125,Fixation,POINT (0.1122744157910347 0.1594461500644684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592483584,18106882720,1,1,"(0.10643109679222107, 0.15596748888492584)","(0.11698338389396667, 0.15677356719970703)",1,1,2.5465240478515625,2.500518798828125,Fixation,POINT (0.1117072403430939 0.1563705280423164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592491923,18106891059,1,1,"(0.10621669888496399, 0.14476503431797028)","(0.1146845817565918, 0.15928292274475098)",1,1,2.5732574462890625,2.5159912109375,Fixation,POINT (0.1104506403207779 0.1520239785313606),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592500255,18106899392,1,1,"(0.10647975653409958, 0.13602405786514282)","(0.11575319617986679, 0.1625148206949234)",1,1,2.5634002685546875,2.510498046875,Fixation,POINT (0.1111164763569832 0.1492694392800331),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592508588,18106907725,1,1,"(0.10823464393615723, 0.13283100724220276)","(0.11922816187143326, 0.15225067734718323)",1,1,2.5572662353515625,2.528900146484375,Fixation,POINT (0.1137314029037952 0.142540842294693),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592516922,18106916059,1,1,"(0.10830794274806976, 0.13861116766929626)","(0.1174049898982048, 0.14675702154636383)",1,1,2.56744384765625,2.5158233642578125,Fixation,POINT (0.1128564663231373 0.14268409460783),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592525255,18106924392,1,1,"(0.10686756670475006, 0.13618096709251404)","(0.11604290455579758, 0.15172260999679565)",1,1,2.55718994140625,2.546981811523437,Fixation,POINT (0.1114552356302738 0.1439517885446548),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592533588,18106932725,1,1,"(0.10689420253038406, 0.13943113386631012)","(0.11466874182224274, 0.14309164881706238)",1,1,2.5673065185546875,2.534286499023437,Fixation,POINT (0.1107814721763134 0.1412613913416862),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592541921,18106941058,1,1,"(0.10596294701099396, 0.1402096003293991)","(0.11855898797512054, 0.14070644974708557)",1,1,2.5505828857421875,2.5370635986328125,Fixation,POINT (0.1122609674930572 0.1404580250382423),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592550255,18106949392,1,1,"(0.10774301737546921, 0.14226524531841278)","(0.11341823637485504, 0.14229218661785126)",1,1,2.5644989013671875,2.541366577148437,Fixation,POINT (0.1105806268751621 0.142278715968132),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592558588,18106957725,1,1,"(0.10746368020772934, 0.1357671171426773)","(0.11353302001953125, 0.14096440374851227)",1,1,2.5678863525390625,2.540191650390625,Fixation,POINT (0.1104983501136303 0.1383657604455948),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592566921,18106966058,1,1,"(0.1063745990395546, 0.14221268892288208)","(0.11505961418151855, 0.13996432721614838)",1,1,2.55523681640625,2.52410888671875,Fixation,POINT (0.1107171066105366 0.1410885080695152),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592575255,18106974392,1,1,"(0.10576733946800232, 0.1413646787405014)","(0.11106517165899277, 0.1301434338092804)",1,1,2.5542755126953125,2.5207977294921875,Fixation,POINT (0.1084162555634975 0.1357540562748909),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592583588,18106982725,1,1,"(0.10051508992910385, 0.13816435635089874)","(0.11323224753141403, 0.14012511074543)",1,1,2.556488037109375,2.5442657470703125,Fixation,POINT (0.1068736687302589 0.1391447335481644),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592591922,18106991059,1,1,"(0.10365954041481018, 0.14853833615779877)","(0.11009854078292847, 0.1326676607131958)",1,1,2.5666961669921875,2.54345703125,Fixation,POINT (0.1068790405988693 0.1406029984354973),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592600255,18106999392,1,1,"(0.10366736352443695, 0.14127251505851746)","(0.10905566811561584, 0.13561417162418365)",1,1,2.55169677734375,2.5517120361328125,Fixation,POINT (0.1063615158200264 0.1384433433413506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592625260,18107024397,1,1,"(0.13040706515312195, 0.14216774702072144)","(0.13245068490505219, 0.14098674058914185)",1,1,2.5763092041015625,2.5709228515625,Fixation,POINT (0.1314288750290871 0.1415772438049316),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592633594,18107032730,1,1,"(0.13460873067378998, 0.14013123512268066)","(0.13423629105091095, 0.13995835185050964)",1,1,2.569305419921875,2.5558013916015625,Fixation,POINT (0.1344225108623505 0.1400447934865952),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592641926,18107041063,1,1,"(0.13662202656269073, 0.1364104002714157)","(0.13582684099674225, 0.14076179265975952)",1,1,2.565673828125,2.552154541015625,Fixation,POINT (0.1362244337797165 0.1385860964655876),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592650260,18107049397,1,1,"(0.1359623372554779, 0.1397089958190918)","(0.14011146128177643, 0.14519166946411133)",1,1,2.5735015869140625,2.565277099609375,Fixation,POINT (0.1380368992686272 0.1424503326416016),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592658593,18107057730,1,1,"(0.1336939036846161, 0.1402634084224701)","(0.14188945293426514, 0.14307162165641785)",1,1,2.5729522705078125,2.5623779296875,Fixation,POINT (0.1377916783094406 0.141667515039444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592666927,18107066064,1,1,"(0.1334906369447708, 0.14174680411815643)","(0.14466291666030884, 0.14218878746032715)",1,1,2.58160400390625,2.57672119140625,Fixation,POINT (0.1390767768025398 0.1419677957892418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592675260,18107074397,1,1,"(0.13325606286525726, 0.1438957005739212)","(0.14036017656326294, 0.13962766528129578)",1,1,2.5811004638671875,2.573577880859375,Fixation,POINT (0.1368081197142601 0.1417616829276085),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592683593,18107082730,1,1,"(0.13110662996768951, 0.13987816870212555)","(0.14357130229473114, 0.14121299982070923)",1,1,2.58935546875,2.5726470947265625,Fixation,POINT (0.1373389661312103 0.1405455842614174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592691927,18107091064,1,1,"(0.13406042754650116, 0.14602035284042358)","(0.13978028297424316, 0.14126338064670563)",1,1,2.5808563232421875,2.56866455078125,Fixation,POINT (0.1369203552603722 0.1436418667435646),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592700260,18107099397,1,1,"(0.13161233067512512, 0.14802522957324982)","(0.1424698680639267, 0.14599727094173431)",1,1,2.5758209228515625,2.575912475585937,Fixation,POINT (0.1370410993695259 0.1470112502574921),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592708593,18107107730,1,1,"(0.1336071491241455, 0.14310283958911896)","(0.1380653828382492, 0.14461982250213623)",1,1,2.5706024169921875,2.5800933837890625,Fixation,POINT (0.1358362659811974 0.1438613310456276),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592716926,18107116063,1,1,"(0.13281351327896118, 0.14098583161830902)","(0.1414106786251068, 0.14256402850151062)",1,1,2.604583740234375,2.565338134765625,Fixation,POINT (0.137112095952034 0.1417749300599098),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592725259,18107124396,1,1,"(0.1332312375307083, 0.142518550157547)","(0.14040684700012207, 0.1433265507221222)",1,1,2.5921783447265625,2.581939697265625,Fixation,POINT (0.1368190422654152 0.1429225504398346),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592733593,18107132730,1,1,"(0.13659605383872986, 0.13968755304813385)","(0.14072184264659882, 0.14334852993488312)",1,1,2.5813751220703125,2.5755615234375,Fixation,POINT (0.1386589482426643 0.1415180414915085),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592741926,18107141063,1,1,"(0.13483484089374542, 0.14672251045703888)","(0.1368524581193924, 0.13912084698677063)",1,1,2.574188232421875,2.559432983398437,Fixation,POINT (0.1358436495065689 0.1429216787219048),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592750262,18107149399,1,1,"(0.13667815923690796, 0.14331115782260895)","(0.13761790096759796, 0.1368744671344757)",1,1,2.5743560791015625,2.5521392822265625,Fixation,POINT (0.137148030102253 0.1400928124785423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592758596,18107157733,1,1,"(0.13669933378696442, 0.1423458606004715)","(0.14022420346736908, 0.13836996257305145)",1,1,2.589813232421875,2.5518951416015625,Fixation,POINT (0.1384617686271668 0.1403579115867615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592766930,18107166067,1,1,"(0.13401393592357635, 0.14669236540794373)","(0.13943569362163544, 0.140626460313797)",1,1,2.5825958251953125,2.560089111328125,Fixation,POINT (0.1367248147726059 0.1436594128608704),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592775263,18107174400,1,1,"(0.1361379325389862, 0.14239145815372467)","(0.13538645207881927, 0.14532963931560516)",1,1,2.5639190673828125,2.5833282470703125,Fixation,POINT (0.1357621923089027 0.1438605487346649),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592783595,18107182733,1,1,"(0.13495956361293793, 0.13705171644687653)","(0.13541710376739502, 0.14960110187530518)",1,1,2.56719970703125,2.5650177001953125,Fixation,POINT (0.1351883336901665 0.1433264091610908),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592791928,18107191066,1,1,"(0.1355246752500534, 0.14367681741714478)","(0.13708113133907318, 0.14504903554916382)",1,1,2.5916900634765625,2.566070556640625,Fixation,POINT (0.1363029032945633 0.1443629264831543),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592800261,18107199399,1,1,"(0.13542209565639496, 0.1429387480020523)","(0.13824225962162018, 0.1418081521987915)",1,1,2.570175170898437,2.555816650390625,Fixation,POINT (0.1368321776390076 0.1423734501004219),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592808595,18107207733,1,1,"(0.13432763516902924, 0.1460839807987213)","(0.13565263152122498, 0.14323031902313232)",1,1,2.580291748046875,2.563583374023437,Fixation,POINT (0.1349901333451271 0.1446571499109268),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592816928,18107216066,1,1,"(0.13125862181186676, 0.14095039665699005)","(0.1382105052471161, 0.14285725355148315)",1,1,2.57452392578125,2.56610107421875,Fixation,POINT (0.1347345635294914 0.1419038251042366),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592825261,18107224399,1,1,"(0.13353601098060608, 0.13911563158035278)","(0.13645149767398834, 0.14199045300483704)",1,1,2.5835723876953125,2.5812225341796875,Fixation,POINT (0.1349937543272972 0.1405530422925949),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592833595,18107232733,1,1,"(0.13496297597885132, 0.14121748507022858)","(0.1376541554927826, 0.14270828664302826)",1,1,2.571258544921875,2.568710327148437,Fixation,POINT (0.136308565735817 0.1419628858566284),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592841928,18107241066,1,1,"(0.1325075924396515, 0.13481923937797546)","(0.13976942002773285, 0.1445448398590088)",1,1,2.5642547607421875,2.561279296875,Fixation,POINT (0.1361385062336922 0.1396820396184921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592850262,18107249400,1,1,"(0.13478273153305054, 0.14546528458595276)","(0.13368302583694458, 0.14200955629348755)",1,1,2.5814971923828125,2.571517944335937,Fixation,POINT (0.1342328786849976 0.1437374204397202),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592858596,18107257733,1,1,"(0.1325111836194992, 0.14295902848243713)","(0.13373559713363647, 0.1363685131072998)",1,1,2.569061279296875,2.549407958984375,Fixation,POINT (0.1331233903765678 0.1396637707948685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592866930,18107266067,1,1,"(0.14080093801021576, 0.14404231309890747)","(0.13907991349697113, 0.14328426122665405)",1,1,2.56683349609375,2.5536651611328125,Fixation,POINT (0.1399404257535934 0.1436632871627808),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592875263,18107274400,1,1,"(0.135472372174263, 0.13711273670196533)","(0.13658826053142548, 0.1461416631937027)",1,1,2.5694732666015625,2.55596923828125,Fixation,POINT (0.1360303163528442 0.141627199947834),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592883602,18107282739,1,1,"(0.13299527764320374, 0.14446072280406952)","(0.13722775876522064, 0.13870121538639069)",1,1,2.55084228515625,2.54864501953125,Fixation,POINT (0.1351115182042122 0.1415809690952301),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592891935,18107291072,1,1,"(0.13470076024532318, 0.14588388800621033)","(0.14132532477378845, 0.14070114493370056)",1,1,2.559967041015625,2.5547637939453125,Fixation,POINT (0.1380130425095558 0.1432925164699554),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592900268,18107299405,1,1,"(0.1358487755060196, 0.1484914869070053)","(0.14108562469482422, 0.13301849365234375)",1,1,2.5497589111328125,2.55450439453125,Fixation,POINT (0.1384672001004219 0.1407549902796745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592908602,18107307739,1,1,"(0.13278570771217346, 0.14126376807689667)","(0.14109311997890472, 0.14440076053142548)",1,1,2.5601348876953125,2.5470733642578125,Fixation,POINT (0.1369394138455391 0.1428322643041611),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592916934,18107316072,1,1,"(0.13205119967460632, 0.1455630511045456)","(0.14065372943878174, 0.15378345549106598)",1,1,2.55670166015625,2.549652099609375,Fixation,POINT (0.136352464556694 0.1496732532978058),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592925268,18107324406,1,1,"(0.1300489455461502, 0.1470595747232437)","(0.14169849455356598, 0.14908258616924286)",1,1,2.5413360595703125,2.5418243408203125,Fixation,POINT (0.1358737200498581 0.1480710804462433),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592933601,18107332739,1,1,"(0.1330869346857071, 0.14708426594734192)","(0.14181289076805115, 0.14588160812854767)",1,1,2.5497589111328125,2.5466766357421875,Fixation,POINT (0.1374499127268791 0.1464829370379448),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592941935,18107341073,1,1,"(0.12947560846805573, 0.14013555645942688)","(0.14063279330730438, 0.14854566752910614)",1,1,2.5366668701171875,2.54644775390625,Fixation,POINT (0.13505420088768 0.1443406119942665),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592950267,18107349405,1,1,"(0.1324484646320343, 0.14198698103427887)","(0.13874594867229462, 0.14589813351631165)",1,1,2.5478668212890625,2.5511932373046875,Fixation,POINT (0.1355972066521645 0.1439425572752953),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592958601,18107357739,1,1,"(0.13032081723213196, 0.1442457139492035)","(0.13420435786247253, 0.14931605756282806)",1,1,2.549560546875,2.54931640625,Fixation,POINT (0.1322625875473022 0.1467808857560158),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592966935,18107366073,1,1,"(0.13433022797107697, 0.14254462718963623)","(0.13349294662475586, 0.1425039917230606)",1,1,2.548614501953125,2.5438690185546875,Fixation,POINT (0.1339115872979164 0.1425243094563484),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592975268,18107374406,1,1,"(0.1311662346124649, 0.13866890966892242)","(0.1392132043838501, 0.14374755322933197)",1,1,2.5459442138671875,2.53179931640625,Fixation,POINT (0.1351897194981575 0.1412082314491272),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592983601,18107382739,1,1,"(0.13309191167354584, 0.14261716604232788)","(0.1365528404712677, 0.1423381119966507)",1,1,2.5492706298828125,2.54315185546875,Fixation,POINT (0.1348223760724068 0.1424776390194893),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209592991934,18107391072,1,1,"(0.1339820772409439, 0.14551472663879395)","(0.1392238885164261, 0.13903303444385529)",1,1,2.5613555908203125,2.5426483154296875,Fixation,POINT (0.136602982878685 0.1422738805413246),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593000267,18107399405,1,1,"(0.13451924920082092, 0.1414831429719925)","(0.14277543127536774, 0.1425916850566864)",1,1,2.533172607421875,2.543670654296875,Fixation,POINT (0.1386473402380943 0.1420374140143394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593008601,18107407739,1,1,"(0.1317194402217865, 0.14021393656730652)","(0.14053577184677124, 0.14123566448688507)",1,1,2.53704833984375,2.552520751953125,Fixation,POINT (0.1361276060342789 0.1407248005270958),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593016938,18107416076,1,1,"(0.12260700762271881, 0.14946700632572174)","(0.12509989738464355, 0.13790221512317657)",1,1,2.5429840087890625,2.5575714111328125,Fixation,POINT (0.1238534525036812 0.1436846107244492),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593041938,18107441076,1,1,"(0.07061684876680374, 0.1586139053106308)","(0.08281686156988144, 0.17347452044487)",1,1,2.534149169921875,2.5363311767578125,Fixation,POINT (0.0767168551683426 0.1660442128777504),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593050272,18107449410,1,1,"(0.06827181577682495, 0.15931057929992676)","(0.0780314952135086, 0.1663433462381363)",1,1,2.531982421875,2.52081298828125,Fixation,POINT (0.0731516554951668 0.1628269627690315),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593058604,18107457743,1,1,"(0.06951040774583817, 0.16497428715229034)","(0.07568527013063431, 0.16765321791172028)",1,1,2.5310516357421875,2.5287322998046875,Fixation,POINT (0.0725978389382362 0.1663137525320053),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593066937,18107466076,1,1,"(0.06723566353321075, 0.15770705044269562)","(0.07664790004491806, 0.16599050164222717)",1,1,2.5315399169921875,2.5243377685546875,Fixation,POINT (0.0719417817890644 0.1618487760424614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209593075270,18107474409,1,1,"(0.06645180284976959, 0.1592155247926712)","(0.07718924432992935, 0.16855669021606445)",1,1,2.528793334960937,2.5357208251953125,Fixation,POINT (0.0718205235898495 0.1638861075043678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
