,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,updateGain.0,int.0,pos.0,=.0,getValue.0,int.1,value.0,=.1,int.2,127.0,*.0,double.0,pos.1,/.0,100.0,MidiChannel.0,cs.0,=.2,synthesizer.0,getChannels.0,for.0,int.3,I.0,=.3,0.0,I.1,<.0,cs.1,length.0,i.0,cs.2,i.1,controlChange.0,7.0,value.1,code,participant_summary
0,136,updateGain,26215341,1212492604340,21006992345,1,1,"(0.09328418970108032, 0.27456098794937134)","(0.11648452281951904, 0.2806858718395233)",1,1,2.6503143310546875,2.641326904296875,Fixation,POINT (0.1048843562602997 0.2776234298944473),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492612673,21007000678,1,1,"(0.09529617428779602, 0.275752991437912)","(0.11643650382757187, 0.28162136673927307)",1,1,2.649261474609375,2.635482788085937,Fixation,POINT (0.1058663390576839 0.2786871790885925),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492621007,21007009012,1,1,"(0.09624694287776947, 0.2703811526298523)","(0.11431627720594406, 0.2737782895565033)",1,1,2.6517333984375,2.632659912109375,Fixation,POINT (0.1052816100418568 0.2720797210931778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492629340,21007017345,1,1,"(0.08914417028427124, 0.265902578830719)","(0.11856646835803986, 0.2763022184371948)",1,1,2.667266845703125,2.654403686523437,Fixation,POINT (0.1038553193211556 0.2711023986339569),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492637673,21007025678,1,1,"(0.08860951662063599, 0.2690250873565674)","(0.11929945647716522, 0.27049219608306885)",1,1,2.6500396728515625,2.65423583984375,Fixation,POINT (0.1039544865489006 0.2697586417198181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492646007,21007034012,1,1,"(0.08469586074352264, 0.2743055820465088)","(0.12533201277256012, 0.27132654190063477)",1,1,2.64251708984375,2.659271240234375,Fixation,POINT (0.1050139367580414 0.2728160619735718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492654340,21007042345,1,1,"(0.08829302340745926, 0.27068182826042175)","(0.11797183752059937, 0.2613421678543091)",1,1,2.658920288085937,2.610443115234375,Fixation,POINT (0.1031324304640293 0.2660119980573654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492662674,21007050678,1,1,"(0.08456609398126602, 0.2721092998981476)","(0.13002966344356537, 0.2636738717556)",1,1,2.649627685546875,2.656005859375,Fixation,POINT (0.1072978787124157 0.2678915858268738),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492671008,21007059012,1,1,"(0.08168134093284607, 0.26780784130096436)","(0.1289486587047577, 0.2643187344074249)",1,1,2.6539306640625,2.6507720947265625,Fixation,POINT (0.1053149998188019 0.2660632878541946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492679341,21007067345,1,1,"(0.0865636095404625, 0.26843690872192383)","(0.12776735424995422, 0.26575958728790283)",1,1,2.6692047119140625,2.657821655273437,Fixation,POINT (0.1071654818952084 0.2670982480049133),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492687674,21007075678,1,1,"(0.0878235474228859, 0.27241814136505127)","(0.12226953357458115, 0.26238036155700684)",1,1,2.6716766357421875,2.6633758544921875,Fixation,POINT (0.1050465404987335 0.267399251461029),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492696008,21007084012,1,1,"(0.0852208212018013, 0.27037566900253296)","(0.12101549655199051, 0.26671621203422546)",1,1,2.662139892578125,2.6788787841796875,Fixation,POINT (0.1031181588768959 0.2685459405183792),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492704349,21007092353,1,1,"(0.09147662669420242, 0.27432873845100403)","(0.11722039431333542, 0.26450103521347046)",1,1,2.666961669921875,2.667510986328125,Fixation,POINT (0.1043485105037689 0.2694148868322372),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492712682,21007100686,1,1,"(0.08803417533636093, 0.2798181176185608)","(0.11880087107419968, 0.2712232172489166)",1,1,2.68511962890625,2.6749267578125,Fixation,POINT (0.1034175232052803 0.2755206674337387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,updateGain,26215341,1212492721016,21007109020,1,1,"(0.08953964710235596, 0.281183660030365)","(0.1268559992313385, 0.27078065276145935)",1,1,2.675689697265625,2.6731719970703125,Fixation,POINT (0.1081978231668472 0.2759821563959122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,updateGain,26215341,1212492729349,21007117353,1,1,"(0.08242358267307281, 0.2901782691478729)","(0.12712378799915314, 0.27051272988319397)",1,1,2.677886962890625,2.6785125732421875,Fixation,POINT (0.104773685336113 0.2803454995155334),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492737683,21007125687,1,1,"(0.08174169808626175, 0.2870997190475464)","(0.13086704909801483, 0.2674962282180786)",1,1,2.670867919921875,2.690902709960937,Fixation,POINT (0.1063043735921383 0.2772979736328125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,updateGain,26215341,1212492746016,21007134020,1,1,"(0.08706521987915039, 0.272444486618042)","(0.12837456166744232, 0.2699124217033386)",1,1,2.6973114013671875,2.677825927734375,Fixation,POINT (0.1077198907732964 0.2711784541606903),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492754349,21007142353,1,1,"(0.08630112558603287, 0.2759893834590912)","(0.12273148447275162, 0.2783133387565613)",1,1,2.674423217773437,2.6915740966796875,Fixation,POINT (0.1045163050293922 0.2771513611078262),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,updateGain,26215341,1212492762683,21007150687,1,1,"(0.08881190419197083, 0.27518990635871887)","(0.11080227792263031, 0.2667813301086426)",1,1,2.6930694580078125,2.654769897460937,Fixation,POINT (0.0998070910573006 0.2709856182336807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492771016,21007159020,1,1,"(0.08587449043989182, 0.27257466316223145)","(0.12408536672592163, 0.2722492218017578)",1,1,2.67437744140625,2.68231201171875,Fixation,POINT (0.1049799285829067 0.2724119424819946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492779349,21007167353,1,1,"(0.08297278732061386, 0.26589009165763855)","(0.12891413271427155, 0.2740132212638855)",1,1,2.6820526123046875,2.690093994140625,Fixation,POINT (0.1059434600174427 0.269951656460762),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492787683,21007175687,1,1,"(0.08252530544996262, 0.26940351724624634)","(0.13323093950748444, 0.27682068943977356)",1,1,2.684799194335937,2.707855224609375,Fixation,POINT (0.1078781224787235 0.27311210334301),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492796017,21007184020,1,1,"(0.08245439827442169, 0.2715519368648529)","(0.13196712732315063, 0.28164276480674744)",1,1,2.6998291015625,2.700927734375,Fixation,POINT (0.1072107627987862 0.2765973508358002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,updateGain,26215341,1212492804350,21007192353,1,1,"(0.0888102576136589, 0.2685028910636902)","(0.12523965537548065, 0.28893762826919556)",1,1,2.683990478515625,2.7039337158203125,Fixation,POINT (0.1070249564945698 0.2787202596664429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492812683,21007200686,1,1,"(0.09121043235063553, 0.273793488740921)","(0.11822255700826645, 0.2845495939254761)",1,1,2.6934356689453125,2.700103759765625,Fixation,POINT (0.104716494679451 0.2791715413331986),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492821017,21007209020,1,1,"(0.08985072374343872, 0.2744249105453491)","(0.12261494249105453, 0.2840006649494171)",1,1,2.6924591064453125,2.70501708984375,Fixation,POINT (0.1062328331172466 0.2792127877473831),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492829350,21007217353,1,1,"(0.08540945500135422, 0.27744588255882263)","(0.12972696125507355, 0.2803584933280945)",1,1,2.71881103515625,2.717636108398437,Fixation,POINT (0.1075682081282139 0.2789021879434586),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492837686,21007225689,1,1,"(0.08246578276157379, 0.28089845180511475)","(0.13080300390720367, 0.28797921538352966)",1,1,2.7116241455078125,2.7064666748046875,Fixation,POINT (0.1066343933343887 0.2844388335943222),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492846020,21007234023,1,1,"(0.07820533215999603, 0.2727805972099304)","(0.13567711412906647, 0.2785520851612091)",1,1,2.7195281982421875,2.7161407470703125,Fixation,POINT (0.1069412231445312 0.2756663411855698),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,updateGain,26215341,1212492854353,21007242356,1,1,"(0.08195333182811737, 0.28168249130249023)","(0.13383497297763824, 0.28325772285461426)",1,1,2.7095947265625,2.7123260498046875,Fixation,POINT (0.1078941524028778 0.2824701070785522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492862687,21007250690,1,1,"(0.0867883563041687, 0.27514487504959106)","(0.13239970803260803, 0.2717864215373993)",1,1,2.709869384765625,2.714096069335937,Fixation,POINT (0.1095940321683884 0.2734656482934952),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492871020,21007259023,1,1,"(0.09189961105585098, 0.2778804898262024)","(0.1296657770872116, 0.2748275101184845)",1,1,2.7063446044921875,2.720809936523437,Fixation,POINT (0.1107826940715313 0.2763539999723434),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,updateGain,26215341,1212492879353,21007267356,1,1,"(0.09512630850076675, 0.2745562493801117)","(0.12763239443302155, 0.2798612117767334)",1,1,2.7240447998046875,2.71893310546875,Fixation,POINT (0.1113793514668942 0.2772087305784226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,updateGain,26215341,1212492887686,21007275689,1,1,"(0.0999268889427185, 0.27659451961517334)","(0.12534859776496887, 0.2844742238521576)",1,1,2.721343994140625,2.7316131591796875,Fixation,POINT (0.1126377433538437 0.2805343717336655),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212492896020,21007284023,1,1,"(0.08085516095161438, 0.26823318004608154)","(0.11348164826631546, 0.3044437766075134)",1,1,2.7078857421875,2.785491943359375,Fixation,POINT (0.0971684046089649 0.2863384783267975),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493171031,21007559033,1,1,"(0.09395696222782135, 0.26889222860336304)","(0.14420367777347565, 0.19659589231014252)",1,1,2.70587158203125,2.704742431640625,,POINT (0.1190803200006485 0.2327440604567528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212493179364,21007567366,1,1,"(0.09714662283658981, 0.2698645293712616)","(0.14767080545425415, 0.19748236238956451)",1,1,2.7071533203125,2.848297119140625,Fixation,POINT (0.122408714145422 0.2336734458804131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212493187697,21007575699,1,1,"(0.08943051099777222, 0.26956605911254883)","(0.14368343353271484, 0.20405925810337067)",1,1,2.7294921875,2.8501129150390625,Fixation,POINT (0.1165569722652435 0.2368126586079598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212493196031,21007584033,1,1,"(0.0927031934261322, 0.25878477096557617)","(0.13290928304195404, 0.20512887835502625)",1,1,2.7413787841796875,2.825531005859375,Fixation,POINT (0.1128062382340431 0.2319568246603012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212493204364,21007592366,1,1,"(0.0982462465763092, 0.25511258840560913)","(0.136483296751976, 0.2026616483926773)",1,1,2.734039306640625,2.839630126953125,Fixation,POINT (0.1173647716641426 0.2288871183991432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212493212698,21007600699,1,1,"(0.09435587376356125, 0.24865460395812988)","(0.11777331680059433, 0.2531680464744568)",1,1,2.7550506591796875,2.664337158203125,Fixation,POINT (0.1060645952820778 0.2509113252162933),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493229369,21007617370,1,1,"(0.08834551274776459, 0.2509732246398926)","(0.11119060963392258, 0.31217798590660095)",1,1,2.761215209960937,2.554290771484375,Fixation,POINT (0.0997680611908436 0.2815756052732468),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493237702,21007625703,1,1,"(0.08338368684053421, 0.25036582350730896)","(0.11651594191789627, 0.2920667827129364)",1,1,2.7697296142578125,2.583953857421875,Fixation,POINT (0.0999498143792152 0.2712163031101227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493246036,21007634037,1,1,"(0.08475794643163681, 0.24890093505382538)","(0.1200212687253952, 0.2807559370994568)",1,1,2.7427978515625,2.622909545898437,Fixation,POINT (0.102389607578516 0.2648284360766411),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493254369,21007642370,1,1,"(0.09331044554710388, 0.24576634168624878)","(0.12908129394054413, 0.2685466408729553)",1,1,2.756805419921875,2.642059326171875,Fixation,POINT (0.111195869743824 0.257156491279602),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493262702,21007650703,1,1,"(0.09833461791276932, 0.24459755420684814)","(0.14047043025493622, 0.28108441829681396)",1,1,2.7448883056640625,2.678695678710937,Fixation,POINT (0.1194025240838528 0.262840986251831),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493271036,21007659037,1,1,"(0.09572918713092804, 0.24270369112491608)","(0.13887302577495575, 0.27482786774635315)",1,1,2.7548828125,2.6914215087890625,Fixation,POINT (0.1173011064529419 0.2587657794356346),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493279369,21007667370,1,1,"(0.09265314787626266, 0.25414881110191345)","(0.1349516212940216, 0.2694982588291168)",1,1,2.7504425048828125,2.7286529541015625,Fixation,POINT (0.1138023845851421 0.2618235349655151),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493287702,21007675703,1,1,"(0.08713015913963318, 0.24964025616645813)","(0.1358862668275833, 0.27353301644325256)",1,1,2.731658935546875,2.7480621337890625,Fixation,POINT (0.1115082129836082 0.2615866363048554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493296035,21007684036,1,1,"(0.09370500594377518, 0.2463558167219162)","(0.14043237268924713, 0.28176239132881165)",1,1,2.7367401123046875,2.7400054931640625,Fixation,POINT (0.1170686893165112 0.2640591040253639),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493304370,21007692370,1,1,"(0.09727775305509567, 0.24793249368667603)","(0.13930264115333557, 0.26421058177948)",1,1,2.7373046875,2.75689697265625,Fixation,POINT (0.1182901971042156 0.256071537733078),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493312703,21007700703,1,1,"(0.0904369130730629, 0.25179195404052734)","(0.14359499514102936, 0.25894296169281006)",1,1,2.743148803710937,2.77593994140625,Fixation,POINT (0.1170159541070461 0.2553674578666687),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493321036,21007709036,1,1,"(0.0905180498957634, 0.2532315254211426)","(0.1375715583562851, 0.25341734290122986)",1,1,2.743133544921875,2.7757720947265625,Fixation,POINT (0.1140448041260242 0.2533244341611862),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493329370,21007717370,1,1,"(0.0870152935385704, 0.24789080023765564)","(0.13819926977157593, 0.2527596354484558)",1,1,2.74151611328125,2.768035888671875,Fixation,POINT (0.1126072816550732 0.2503252178430557),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493337703,21007725703,1,1,"(0.09635727852582932, 0.25523725152015686)","(0.13854096829891205, 0.24425680935382843)",1,1,2.75811767578125,2.78350830078125,Fixation,POINT (0.1174491234123707 0.2497470304369926),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212493346036,21007734036,1,1,"(0.09280999004840851, 0.25545239448547363)","(0.14401334524154663, 0.24053044617176056)",1,1,2.740325927734375,2.7696990966796875,Fixation,POINT (0.1184116676449776 0.2479914203286171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212493354370,21007742370,1,1,"(0.08735315501689911, 0.25182950496673584)","(0.14799033105373383, 0.2436867654323578)",1,1,2.7345733642578125,2.7881622314453125,Fixation,POINT (0.1176717430353165 0.2477581351995468),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212493362708,21007750708,1,1,"(0.08689823746681213, 0.25661778450012207)","(0.14502905309200287, 0.2570793926715851)",1,1,2.757553100585937,2.7804412841796875,Fixation,POINT (0.1159636452794075 0.2568485885858536),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493371041,21007759041,1,1,"(0.08770617097616196, 0.2631707191467285)","(0.1370052546262741, 0.26540252566337585)",1,1,2.7383270263671875,2.7815093994140625,Fixation,POINT (0.112355712801218 0.2642866224050522),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493379375,21007767375,1,1,"(0.08764036744832993, 0.25918033719062805)","(0.13435634970664978, 0.2624342143535614)",1,1,2.767929077148437,2.768157958984375,Fixation,POINT (0.1109983585774898 0.2608072757720947),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493387708,21007775708,1,1,"(0.09041468799114227, 0.2581751346588135)","(0.1376192569732666, 0.26384440064430237)",1,1,2.751556396484375,2.78643798828125,Fixation,POINT (0.1140169724822044 0.2610097676515579),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493396042,21007784042,1,1,"(0.09211838990449905, 0.2545999586582184)","(0.1399843841791153, 0.26198917627334595)",1,1,2.7459869384765625,2.798919677734375,Fixation,POINT (0.1160513870418072 0.2582945674657822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493404375,21007792375,1,1,"(0.09053143113851547, 0.2506178021430969)","(0.14091041684150696, 0.24818645417690277)",1,1,2.7668609619140625,2.7808074951171875,Fixation,POINT (0.1157209239900112 0.2494021281599998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212493412708,21007800708,1,1,"(0.08943679928779602, 0.2460329383611679)","(0.1441320925951004, 0.25385308265686035)",1,1,2.761215209960937,2.787582397460937,Fixation,POINT (0.1167844459414482 0.2499430105090141),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212493421041,21007809041,1,1,"(0.08600503206253052, 0.25052714347839355)","(0.14435666799545288, 0.24909792840480804)",1,1,2.7830963134765625,2.791290283203125,Fixation,POINT (0.1151808500289917 0.2498125359416008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212493429375,21007817375,1,1,"(0.08786949515342712, 0.2500908374786377)","(0.14111639559268951, 0.2558022141456604)",1,1,2.7764434814453125,2.799530029296875,Fixation,POINT (0.1144929453730583 0.252946525812149),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493437708,21007825708,1,1,"(0.09351556748151779, 0.2609736919403076)","(0.1375071257352829, 0.2552279531955719)",1,1,2.7752685546875,2.79205322265625,Fixation,POINT (0.1155113466084003 0.2581008225679398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493446041,21007834041,1,1,"(0.0936238020658493, 0.25650447607040405)","(0.13157272338867188, 0.26004379987716675)",1,1,2.803329467773437,2.7943878173828125,Fixation,POINT (0.1125982627272606 0.2582741379737854),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493454375,21007842375,1,1,"(0.09548527002334595, 0.25236889719963074)","(0.1320274919271469, 0.25348374247550964)",1,1,2.794830322265625,2.793426513671875,Fixation,POINT (0.1137563809752464 0.2529263198375702),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493462708,21007850708,1,1,"(0.0932159572839737, 0.25653475522994995)","(0.1365964561700821, 0.2546079456806183)",1,1,2.7994384765625,2.804672241210937,Fixation,POINT (0.1149062067270279 0.2555713504552841),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493471041,21007859041,1,1,"(0.08916143327951431, 0.25432440638542175)","(0.13985392451286316, 0.2600713074207306)",1,1,2.802352905273437,2.7959136962890625,Fixation,POINT (0.1145076788961887 0.2571978569030762),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493479375,21007867375,1,1,"(0.08575668185949326, 0.2614501416683197)","(0.14004234969615936, 0.2588246762752533)",1,1,2.7929229736328125,2.8033447265625,Fixation,POINT (0.1128995157778263 0.2601374089717865),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493487712,21007875711,1,1,"(0.08989667147397995, 0.2585787773132324)","(0.140705406665802, 0.2531108558177948)",1,1,2.834213256835937,2.81280517578125,Fixation,POINT (0.115301039069891 0.2558448165655136),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493496045,21007884044,1,1,"(0.09202006459236145, 0.25730210542678833)","(0.13578388094902039, 0.2586445212364197)",1,1,2.820419311523437,2.812042236328125,Fixation,POINT (0.1139019727706909 0.257973313331604),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493504379,21007892378,1,1,"(0.09323068708181381, 0.25634321570396423)","(0.13191606104373932, 0.25374341011047363)",1,1,2.820220947265625,2.8074493408203125,Fixation,POINT (0.1125733740627766 0.2550433129072189),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493512712,21007900711,1,1,"(0.09632813930511475, 0.25959306955337524)","(0.1319398432970047, 0.24889938533306122)",1,1,2.8169708251953125,2.816192626953125,Fixation,POINT (0.1141339913010597 0.2542462274432182),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493521045,21007909044,1,1,"(0.09227386862039566, 0.27423885464668274)","(0.1341273933649063, 0.242888942360878)",1,1,2.820907592773437,2.815093994140625,Fixation,POINT (0.113200630992651 0.2585638985037804),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493529379,21007917378,1,1,"(0.08755314350128174, 0.27174440026283264)","(0.1373257040977478, 0.24558497965335846)",1,1,2.808944702148437,2.8201446533203125,Fixation,POINT (0.1124394237995148 0.2586646899580956),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493537712,21007925711,1,1,"(0.08790197968482971, 0.2689278721809387)","(0.1407860666513443, 0.24539399147033691)",1,1,2.82867431640625,2.825042724609375,Fixation,POINT (0.114344023168087 0.2571609318256378),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493546045,21007934044,1,1,"(0.08705481141805649, 0.2747192084789276)","(0.14084073901176453, 0.25067993998527527)",1,1,2.8206024169921875,2.8236541748046875,Fixation,POINT (0.1139477752149105 0.2626995742321014),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493554379,21007942378,1,1,"(0.08793959766626358, 0.27142003178596497)","(0.13036686182022095, 0.2483842372894287)",1,1,2.839828491210937,2.7597198486328125,Fixation,POINT (0.1091532297432423 0.2599021345376968),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493562712,21007950711,1,1,"(0.08802791684865952, 0.27199018001556396)","(0.13116012513637543, 0.24923568964004517)",1,1,2.8253936767578125,2.7926177978515625,Fixation,POINT (0.1095940209925175 0.2606129348278046),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493571045,21007959044,1,1,"(0.08545289188623428, 0.27041757106781006)","(0.12156372517347336, 0.24855782091617584)",1,1,2.8186492919921875,2.746795654296875,Fixation,POINT (0.1035083085298538 0.259487695991993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493579379,21007967378,1,1,"(0.08867094665765762, 0.2649381756782532)","(0.13685479760169983, 0.2510473430156708)",1,1,2.8277130126953125,2.8292694091796875,Fixation,POINT (0.1127628721296787 0.257992759346962),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493587712,21007975711,1,1,"(0.08883072435855865, 0.2708780765533447)","(0.11942862719297409, 0.25234100222587585)",1,1,2.817413330078125,2.7362518310546875,Fixation,POINT (0.1041296757757664 0.2616095393896103),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
