,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,String.0,getMessage.0,StringBuffer.0,sb.0,=.0,new.0,StringBuffer.1,if.0,messages.0,!=.0,nan.0,for.0,int.0,i.0,=.1,0.0,i.1,<.0,messages.1,size.0,i.2,Object.0,o.0,=.2,messages.2,elementAt.0,i.3,if.1,o.1,!=.1,nan.1,sb.1,append.0,o.2,toString.0,sb.2,append.1,"""|n"".0",return.0,sb.3,toString.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,getMessage,51122387,1209015619677,17530020880,1,1,"(0.46802452206611633, 0.2979017496109009)","(0.5030813813209534, 0.2838016152381897)",1,1,2.45648193359375,2.3797760009765625,,POINT (0.4855529516935348 0.2908516824245453),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209015669677,17530070880,1,1,"(0.7236889004707336, 0.26885986328125)","(0.7485637068748474, 0.2737395763397217)",1,1,2.43402099609375,2.282989501953125,Fixation,POINT (0.7361263036727905 0.2712997198104858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209015678010,17530079213,1,1,"(0.7228622436523438, 0.2714698910713196)","(0.7371217608451843, 0.2887502610683441)",1,1,2.4265594482421875,2.30841064453125,Fixation,POINT (0.729992002248764 0.2801100760698318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209015686343,17530087546,1,1,"(0.7241061925888062, 0.2750495970249176)","(0.7442089319229126, 0.2921580970287323)",1,1,2.442367553710937,2.3214263916015625,Fixation,POINT (0.7341575622558594 0.283603847026825),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209015694677,17530095880,1,1,"(0.7247931361198425, 0.27504345774650574)","(0.7404577732086182, 0.29300451278686523)",1,1,2.442108154296875,2.275665283203125,Fixation,POINT (0.7326254546642303 0.2840239852666855),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209015703010,17530104213,1,1,"(0.7270331382751465, 0.2711246609687805)","(0.7408703565597534, 0.2802232503890991)",1,1,2.416595458984375,2.3057861328125,Fixation,POINT (0.73395174741745 0.2756739556789398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209015711343,17530112546,1,1,"(0.7250869274139404, 0.27126970887184143)","(0.73159259557724, 0.2852098345756531)",1,1,2.42791748046875,2.29766845703125,Fixation,POINT (0.7283397614955902 0.2782397717237472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209015719677,17530120880,1,1,"(0.7276002168655396, 0.28063902258872986)","(0.7318117618560791, 0.2786372900009155)",1,1,2.412582397460937,2.293807983398437,Fixation,POINT (0.7297059893608093 0.2796381562948227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209015728010,17530129213,1,1,"(0.7251209020614624, 0.2814018428325653)","(0.7322145104408264, 0.29794639348983765)",1,1,2.430328369140625,2.2446441650390625,Fixation,POINT (0.7286677062511444 0.2896741181612015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209015736343,17530137546,1,1,"(0.7265869379043579, 0.2798929810523987)","(0.7313417792320251, 0.2892124652862549)",1,1,2.4095001220703125,2.281982421875,Fixation,POINT (0.7289643585681915 0.2845527231693268),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209015744677,17530145880,1,1,"(0.7280041575431824, 0.2715969681739807)","(0.7364081144332886, 0.2903168201446533)",1,1,2.421142578125,2.278305053710937,Fixation,POINT (0.7322061359882355 0.280956894159317),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209015753014,17530154217,1,1,"(0.7282211184501648, 0.2828434705734253)","(0.7327142357826233, 0.2960013151168823)",1,1,2.4193572998046875,2.2846832275390625,Fixation,POINT (0.730467677116394 0.2894223928451538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209015761347,17530162550,1,1,"(0.7244610786437988, 0.2892826497554779)","(0.7250589728355408, 0.305717796087265)",1,1,2.3963623046875,2.29705810546875,Fixation,POINT (0.7247600257396698 0.2975002229213715),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209015769681,17530170884,1,1,"(0.7222136855125427, 0.27620407938957214)","(0.7412428855895996, 0.3076331615447998)",1,1,2.41741943359375,2.2313385009765625,Fixation,POINT (0.7317282855510712 0.291918620467186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209015794681,17530195884,1,1,"(0.6894235610961914, 0.2362973690032959)","(0.6960156559944153, 0.25167134404182434)",1,1,2.36846923828125,2.257186889648437,Fixation,POINT (0.6927196085453033 0.2439843565225601),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209015803014,17530204217,1,1,"(0.6865301728248596, 0.25002291798591614)","(0.6895586252212524, 0.25158682465553284)",1,1,2.358627319335937,2.25518798828125,Fixation,POINT (0.688044399023056 0.2508048713207245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209015811347,17530212550,1,1,"(0.6813483834266663, 0.25070106983184814)","(0.6858207583427429, 0.2518596351146698)",1,1,2.3537750244140625,2.260116577148437,Fixation,POINT (0.6835845708847046 0.251280352473259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209015819681,17530220884,1,1,"(0.6835333704948425, 0.24902869760990143)","(0.6870460510253906, 0.2698206603527069)",1,1,2.361297607421875,2.2293853759765625,Fixation,POINT (0.6852897107601166 0.2594246789813042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209015828014,17530229217,1,1,"(0.6840914487838745, 0.24789594113826752)","(0.6869062185287476, 0.26818957924842834)",1,1,2.361785888671875,2.2374267578125,Fixation,POINT (0.685498833656311 0.2580427601933479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209015836347,17530237550,1,1,"(0.6799686551094055, 0.2394283264875412)","(0.683472752571106, 0.26875683665275574)",1,1,2.362899780273437,2.2255859375,Fixation,POINT (0.6817207038402557 0.2540925815701485),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209015844681,17530245884,1,1,"(0.678707480430603, 0.22975461184978485)","(0.6819370985031128, 0.2698446810245514)",1,1,2.341705322265625,2.1984405517578125,Fixation,POINT (0.6803222894668579 0.2497996464371681),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209015853014,17530254217,1,1,"(0.6833469271659851, 0.23682603240013123)","(0.6807349920272827, 0.26060381531715393)",1,1,2.35626220703125,2.2050018310546875,Fixation,POINT (0.6820409595966339 0.2487149238586426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209015869682,17530270884,1,1,"(0.6806100010871887, 0.22368228435516357)","(0.6745256781578064, 0.27258092164993286)",1,1,2.3384246826171875,2.2048797607421875,,POINT (0.6775678396224976 0.2481316030025482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209015878015,17530279217,1,1,"(0.6780346632003784, 0.2289113849401474)","(0.6756595969200134, 0.27195268869400024)",1,1,2.3103790283203125,2.191864013671875,Fixation,POINT (0.6768471300601959 0.2504320368170738),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209015886352,17530287554,1,1,"(0.687306821346283, 0.23406252264976501)","(0.6729874014854431, 0.26909345388412476)",1,1,2.3367156982421875,2.1923370361328125,Fixation,POINT (0.680147111415863 0.2515779882669449),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209015894686,17530295888,1,1,"(0.6785801649093628, 0.23504643142223358)","(0.682443380355835, 0.2615676820278168)",1,1,2.3017120361328125,2.1943511962890625,Fixation,POINT (0.6805117726325989 0.2483070567250252),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209015911352,17530312554,1,1,"(0.677409827709198, 0.24208565056324005)","(0.6829307079315186, 0.26569169759750366)",1,1,2.3134765625,2.1730499267578125,,POINT (0.6801702678203583 0.2538886740803719),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209015919686,17530320888,1,1,"(0.6839380264282227, 0.23749983310699463)","(0.6822033524513245, 0.25938665866851807)",1,1,2.279449462890625,2.1672821044921875,Fixation,POINT (0.6830706894397736 0.2484432458877564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209015928019,17530329221,1,1,"(0.6794008016586304, 0.22882288694381714)","(0.6801950335502625, 0.2615782618522644)",1,1,2.280242919921875,2.1367340087890625,Fixation,POINT (0.6797979176044464 0.2452005743980408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209015936352,17530337554,1,1,"(0.6833887696266174, 0.23909056186676025)","(0.6775169968605042, 0.24143904447555542)",1,1,2.2782745361328125,2.149322509765625,Fixation,POINT (0.6804528832435608 0.2402648031711578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209015953019,17530354221,1,1,"(0.6827648878097534, 0.23143795132637024)","(0.6808604598045349, 0.24969524145126343)",1,1,2.27069091796875,2.1140594482421875,,POINT (0.6818126738071442 0.2405665963888168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209015961352,17530362554,1,1,"(0.6666329503059387, 0.2378755658864975)","(0.6722084879875183, 0.2516425549983978)",1,1,2.268783569335937,2.1004791259765625,Fixation,POINT (0.6694207191467285 0.2447590604424477),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209015978019,17530379221,1,1,"(0.6543412208557129, 0.2152492254972458)","(0.6711299419403076, 0.24853092432022095)",1,1,2.214828491210937,2.130126953125,Fixation,POINT (0.6627355813980103 0.2318900749087334),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016003019,17530404221,1,1,"(0.6481857299804688, 0.2183263897895813)","(0.6600034832954407, 0.2594360411167145)",1,1,2.218841552734375,2.150375366210937,,POINT (0.6540946066379547 0.2388812154531479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016011356,17530412558,1,1,"(0.6508475542068481, 0.21505391597747803)","(0.6426810622215271, 0.26869097352027893)",1,1,2.204864501953125,2.1223602294921875,Fixation,POINT (0.6467643082141876 0.2418724447488785),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016028023,17530429225,1,1,"(0.6518214344978333, 0.22257155179977417)","(0.6326525211334229, 0.2782687842845917)",1,1,2.199981689453125,2.150131225585937,,POINT (0.642236977815628 0.2504201680421829),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016036356,17530437558,1,1,"(0.653984010219574, 0.22176535427570343)","(0.6399544477462769, 0.27531570196151733)",1,1,2.234603881835937,2.1007080078125,Fixation,POINT (0.6469692289829254 0.2485405281186104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016061357,17530462558,1,1,"(0.6461275815963745, 0.22416454553604126)","(0.644853413105011, 0.2759772837162018)",1,1,2.195556640625,2.167144775390625,,POINT (0.6454904973506927 0.2500709146261215),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016086357,17530487558,1,1,"(0.6506693959236145, 0.2244783341884613)","(0.6568964719772339, 0.26212161779403687)",1,1,2.190780639648437,2.111175537109375,,POINT (0.6537829339504242 0.2432999759912491),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016103024,17530504225,1,1,"(0.6495574116706848, 0.23009629547595978)","(0.6578278541564941, 0.2533121407032013)",1,1,2.1952362060546875,2.073226928710937,,POINT (0.6536926329135895 0.2417042180895805),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016153030,17530554231,1,1,"(0.7133899331092834, 0.22044172883033752)","(0.69745272397995, 0.2594728469848633)",1,1,2.138214111328125,2.0441131591796875,,POINT (0.7054213285446167 0.2399572879076004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016219697,17530620897,1,1,"(0.7207903265953064, 0.23286321759223938)","(0.7211610674858093, 0.23925158381462097)",1,1,2.1328887939453125,2.04510498046875,,POINT (0.7209756970405579 0.2360574007034302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016228031,17530629231,1,1,"(0.7264140248298645, 0.24021241068840027)","(0.7186418771743774, 0.24264366924762726)",1,1,2.1317596435546875,2.0902099609375,Fixation,POINT (0.722527951002121 0.2414280399680138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016236364,17530637564,1,1,"(0.7267549633979797, 0.22851750254631042)","(0.7359592914581299, 0.2276761829853058)",1,1,2.12841796875,2.068878173828125,Fixation,POINT (0.7313571274280548 0.2280968427658081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016244697,17530645897,1,1,"(0.7234245538711548, 0.22449201345443726)","(0.7372870445251465, 0.20971104502677917)",1,1,2.1630096435546875,2.1170654296875,Fixation,POINT (0.7303557991981506 0.2171015292406082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209016253031,17530654231,1,1,"(0.7247235178947449, 0.21405811607837677)","(0.7268813252449036, 0.23218879103660583)",1,1,2.1250457763671875,2.0769805908203125,Fixation,POINT (0.7258024215698242 0.2231234535574913),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016261364,17530662564,1,1,"(0.7296614050865173, 0.21979744732379913)","(0.7343631982803345, 0.2285589873790741)",1,1,2.155624389648437,2.0664825439453125,Fixation,POINT (0.7320123016834259 0.2241782173514366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016269697,17530670897,1,1,"(0.7326822280883789, 0.22158129513263702)","(0.7271483540534973, 0.2326383739709854)",1,1,2.1656951904296875,2.0915985107421875,Fixation,POINT (0.7299152910709381 0.2271098345518112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016286369,17530687569,1,1,"(0.7299118638038635, 0.21773533523082733)","(0.729813814163208, 0.2673158645629883)",1,1,2.12286376953125,2.0255279541015625,,POINT (0.7298628389835358 0.2425255998969078),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016319702,17530720902,1,1,"(0.7313537001609802, 0.2189779430627823)","(0.7367151975631714, 0.2389201521873474)",1,1,2.101806640625,2.0952606201171875,,POINT (0.7340344488620758 0.2289490476250648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016369702,17530770902,1,1,"(0.7108222842216492, 0.2231021672487259)","(0.739427924156189, 0.20701515674591064)",1,1,2.1108551025390625,2.0549468994140625,,POINT (0.7251251041889191 0.2150586619973183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209016386369,17530787569,1,1,"(0.7144737839698792, 0.21307790279388428)","(0.7261769771575928, 0.22197279334068298)",1,1,2.133453369140625,2.065048217773437,,POINT (0.720325380563736 0.2175253480672836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209016394702,17530795902,1,1,"(0.719677209854126, 0.21894702315330505)","(0.7243762016296387, 0.24058011174201965)",1,1,2.114486694335937,2.1092987060546875,Fixation,POINT (0.7220267057418823 0.2297635674476624),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016411372,17530812572,1,1,"(0.7160181999206543, 0.22041019797325134)","(0.7216053009033203, 0.23502907156944275)",1,1,2.1338653564453125,2.0642852783203125,,POINT (0.7188117504119873 0.227719634771347),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016419705,17530820905,1,1,"(0.7199425101280212, 0.22105588018894196)","(0.7247767448425293, 0.22632987797260284)",1,1,2.0976104736328125,2.0327606201171875,Fixation,POINT (0.7223596274852753 0.2236928790807724),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016428039,17530829239,1,1,"(0.7113630771636963, 0.2243037223815918)","(0.7233020067214966, 0.2300475835800171)",1,1,2.1328277587890625,2.0260772705078125,Fixation,POINT (0.7173325419425964 0.2271756529808044),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016436372,17530837572,1,1,"(0.7148222923278809, 0.21407237648963928)","(0.7304480075836182, 0.22052794694900513)",1,1,2.102447509765625,2.070297241210937,Fixation,POINT (0.7226351499557495 0.2173001617193222),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209016444705,17530845905,1,1,"(0.7232762575149536, 0.21794211864471436)","(0.7292664051055908, 0.23320887982845306)",1,1,2.079620361328125,2.0439453125,Fixation,POINT (0.7262713313102722 0.2255754992365837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016461372,17530862572,1,1,"(0.7197093963623047, 0.21843773126602173)","(0.718123733997345, 0.25737541913986206)",1,1,2.104278564453125,2.113189697265625,,POINT (0.7189165651798248 0.2379065752029419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016478039,17530879239,1,1,"(0.7150572538375854, 0.21638032793998718)","(0.7151631712913513, 0.2715241014957428)",1,1,2.090560913085937,2.1270751953125,,POINT (0.7151102125644684 0.243952214717865),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016494706,17530895905,1,1,"(0.7150037884712219, 0.21725283563137054)","(0.7273802161216736, 0.22647880017757416)",1,1,2.138290405273437,2.073471069335937,,POINT (0.7211920022964478 0.2218658179044724),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016511373,17530912572,1,1,"(0.7206447124481201, 0.217119038105011)","(0.7210397124290466, 0.23644350469112396)",1,1,2.13214111328125,2.0384521484375,,POINT (0.7208422124385834 0.2267812713980675),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016528040,17530929239,1,1,"(0.720066249370575, 0.21397638320922852)","(0.7287184596061707, 0.2326040118932724)",1,1,2.1110382080078125,2.083038330078125,,POINT (0.7243923544883728 0.2232901975512505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016561380,17530962579,1,1,"(0.6887239813804626, 0.20286624133586884)","(0.705229640007019, 0.21474915742874146)",1,1,2.135955810546875,2.0368194580078125,,POINT (0.6969768106937408 0.2088076993823052),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209016569713,17530970912,1,1,"(0.6925809979438782, 0.21137091517448425)","(0.6972209215164185, 0.21458587050437927)",1,1,2.133163452148437,2.08526611328125,Fixation,POINT (0.6949009597301483 0.2129783928394318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016578047,17530979246,1,1,"(0.6840832233428955, 0.21845772862434387)","(0.6982520818710327, 0.2121293693780899)",1,1,2.1129913330078125,2.05657958984375,Fixation,POINT (0.6911676526069641 0.2152935490012169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016586380,17530987579,1,1,"(0.6848236918449402, 0.2307993769645691)","(0.6962683200836182, 0.2249719500541687)",1,1,2.12872314453125,2.0360107421875,Fixation,POINT (0.6905460059642792 0.2278856635093689),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016603047,17531004246,1,1,"(0.6834796071052551, 0.2106761783361435)","(0.6942964196205139, 0.22417645156383514)",1,1,2.151840209960937,2.0534210205078125,,POINT (0.6888880133628845 0.2174263149499893),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016611380,17531012579,1,1,"(0.6915602684020996, 0.2012384831905365)","(0.6849079132080078, 0.23292185366153717)",1,1,2.1610260009765625,2.055511474609375,Fixation,POINT (0.6882340908050537 0.2170801684260368),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016619713,17531020912,1,1,"(0.6901164650917053, 0.21359547972679138)","(0.6963607668876648, 0.23370730876922607)",1,1,2.149642944335937,2.04266357421875,Fixation,POINT (0.6932386159896851 0.2236513942480087),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016636380,17531037579,1,1,"(0.6877529621124268, 0.22907094657421112)","(0.7057329416275024, 0.2247362583875656)",1,1,2.13177490234375,2.0442047119140625,,POINT (0.6967429518699646 0.2269036024808884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016644713,17531045912,1,1,"(0.692196249961853, 0.21435131132602692)","(0.6913422346115112, 0.2437140792608261)",1,1,2.128509521484375,2.11328125,Fixation,POINT (0.6917692422866821 0.2290326952934265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016653047,17531054246,1,1,"(0.7011662721633911, 0.20159626007080078)","(0.6987726092338562, 0.2165338695049286)",1,1,2.1637420654296875,2.080291748046875,Fixation,POINT (0.6999694406986237 0.2090650647878647),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1209016661380,17531062579,1,1,"(0.6963133215904236, 0.2149129956960678)","(0.6964474320411682, 0.21489740908145905)",1,1,2.1599578857421875,2.085678100585937,Fixation,POINT (0.6963803768157959 0.2149052023887634),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016686385,17531087583,1,1,"(0.7005734443664551, 0.22541388869285583)","(0.7021015286445618, 0.22070680558681488)",1,1,2.13861083984375,2.053863525390625,,POINT (0.7013374865055084 0.2230603471398354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016703053,17531104251,1,1,"(0.7084389328956604, 0.22640010714530945)","(0.6948550939559937, 0.23244772851467133)",1,1,2.138214111328125,2.125762939453125,,POINT (0.701647013425827 0.2294239178299904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016711387,17531112585,1,1,"(0.7038161754608154, 0.21619808673858643)","(0.7005377411842346, 0.23616090416908264)",1,1,2.1735992431640625,2.071624755859375,Fixation,POINT (0.702176958322525 0.2261794954538345),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016719720,17531120918,1,1,"(0.7088168263435364, 0.21970799565315247)","(0.706021249294281, 0.23623883724212646)",1,1,2.1311798095703125,2.0638885498046875,Fixation,POINT (0.7074190378189087 0.2279734164476395),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016728053,17531129251,1,1,"(0.6998348832130432, 0.19961507618427277)","(0.7008298635482788, 0.23853039741516113)",1,1,2.165802001953125,2.1259307861328125,Fixation,POINT (0.700332373380661 0.219072736799717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016736387,17531137585,1,1,"(0.7013343572616577, 0.198058620095253)","(0.7041233777999878, 0.23006558418273926)",1,1,2.1668701171875,2.10504150390625,Fixation,POINT (0.7027288675308228 0.2140621021389961),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016744720,17531145918,1,1,"(0.696580708026886, 0.2028399109840393)","(0.7015692591667175, 0.23371277749538422)",1,1,2.1595458984375,2.1011199951171875,Fixation,POINT (0.6990749835968018 0.2182763442397118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1209016753053,17531154251,1,1,"(0.7039957642555237, 0.1989450454711914)","(0.6995639801025391, 0.21889103949069977)",1,1,2.15838623046875,2.10052490234375,Fixation,POINT (0.7017798721790314 0.2089180424809456),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
