,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,appendDeclarations.0,LaTeXDocumentPortion.0,pack.0,LaTeXDocumentPortion.1,decl.0,if.0,bContainsEndnotes.0,pack.1,append.0,"""\\usepackage{endnotes}"".0",).0,nl.0,if.1,bContainsFootnotes.0,convertFootnotesConfiguration.0,decl.1,if.2,bContainsEndnotes.1,convertEndnotesConfiguration.0,decl.2,code,participant_summary
0,136,appendDeclarations,36405409,1211066373653,19580767329,1,1,"(0.07165196537971497, 0.15267176926136017)","(0.10072968900203705, 0.17724181711673737)",1,1,2.6169586181640625,2.6451416015625,Fixation,POINT (0.086190827190876 0.1649567931890488),,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066381986,19580775662,1,1,"(0.07626502960920334, 0.1511799544095993)","(0.10055841505527496, 0.1791839897632599)",1,1,2.6086883544921875,2.62554931640625,Fixation,POINT (0.0884117223322392 0.1651819720864296),,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066390319,19580783995,1,1,"(0.07192432880401611, 0.14134742319583893)","(0.10127292573451996, 0.17351385951042175)",1,1,2.620712280273437,2.63671875,Fixation,POINT (0.086598627269268 0.1574306413531303),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066398653,19580792329,1,1,"(0.07401619106531143, 0.14390581846237183)","(0.10134328901767731, 0.1754775047302246)",1,1,2.5969390869140625,2.622787475585937,Fixation,POINT (0.0876797400414944 0.1596916615962982),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066406986,19580800662,1,1,"(0.07479161024093628, 0.14262451231479645)","(0.09962880611419678, 0.1771763414144516)",1,1,2.6075897216796875,2.615097045898437,Fixation,POINT (0.0872102081775665 0.159900426864624),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066415319,19580808995,1,1,"(0.07254712283611298, 0.14623090624809265)","(0.09495096653699875, 0.17156647145748138)",1,1,2.6154327392578125,2.629669189453125,Fixation,POINT (0.0837490446865559 0.158898688852787),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066423653,19580817329,1,1,"(0.06849818676710129, 0.1436489075422287)","(0.09574048221111298, 0.1642010509967804)",1,1,2.618515014648437,2.622589111328125,Fixation,POINT (0.0821193344891071 0.1539249792695046),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066431986,19580825662,1,1,"(0.08064260333776474, 0.1489977389574051)","(0.09494712948799133, 0.1656755954027176)",1,1,2.615997314453125,2.628997802734375,Fixation,POINT (0.087794866412878 0.1573366671800613),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066440319,19580833995,1,1,"(0.08370356261730194, 0.15491506457328796)","(0.10538383573293686, 0.1720329374074936)",1,1,2.60546875,2.625106811523437,Fixation,POINT (0.0945436991751194 0.1634740009903908),,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066448653,19580842329,1,1,"(0.0794537141919136, 0.16560253500938416)","(0.10901933163404465, 0.17063553631305695)",1,1,2.6123809814453125,2.6196746826171875,Fixation,POINT (0.0942365229129791 0.1681190356612206),,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066456991,19580850667,1,1,"(0.07553299516439438, 0.16094619035720825)","(0.10164035856723785, 0.17796912789344788)",1,1,2.604232788085937,2.6221160888671875,Fixation,POINT (0.0885866768658161 0.1694576591253281),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066465324,19580859000,1,1,"(0.07877159863710403, 0.15367649495601654)","(0.0954543948173523, 0.1771801859140396)",1,1,2.612655639648437,2.6171112060546875,Fixation,POINT (0.0871129967272282 0.1654283404350281),,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066473658,19580867334,1,1,"(0.0827740952372551, 0.1579846739768982)","(0.09584252536296844, 0.16981300711631775)",1,1,2.6006622314453125,2.6437225341796875,Fixation,POINT (0.0893083103001118 0.163898840546608),,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066481991,19580875667,1,1,"(0.08284209668636322, 0.16160205006599426)","(0.10365341603755951, 0.17148016393184662)",1,1,2.601303100585937,2.623443603515625,Fixation,POINT (0.0932477563619614 0.1665411069989204),,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066490324,19580884000,1,1,"(0.08505144715309143, 0.15032213926315308)","(0.09882041066884995, 0.17171180248260498)",1,1,2.603988647460937,2.608993530273437,Fixation,POINT (0.0919359289109707 0.161016970872879),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066498658,19580892334,1,1,"(0.08416254073381424, 0.15543074905872345)","(0.09565979987382889, 0.17377391457557678)",1,1,2.616943359375,2.6191864013671875,Fixation,POINT (0.0899111703038216 0.1646023318171501),,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066506991,19580900667,1,1,"(0.08721935003995895, 0.1609431952238083)","(0.10940907895565033, 0.1644977331161499)",1,1,2.6029205322265625,2.598495483398437,Fixation,POINT (0.0983142144978046 0.1627204641699791),,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066523658,19580917334,1,1,"(0.14072801172733307, 0.14637815952301025)","(0.16331277787685394, 0.14668022096157074)",1,1,2.621002197265625,2.6257781982421875,Fixation,POINT (0.1520203948020935 0.1465291902422905),,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066531991,19580925667,1,1,"(0.16127105057239532, 0.15221098065376282)","(0.1722048670053482, 0.14477179944515228)",1,1,2.60455322265625,2.6322174072265625,Fixation,POINT (0.1667379587888718 0.1484913900494576),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066540324,19580934000,1,1,"(0.15942460298538208, 0.148482084274292)","(0.1693791002035141, 0.15372049808502197)",1,1,2.604766845703125,2.6126251220703125,Fixation,POINT (0.1644018515944481 0.151101291179657),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066548658,19580942334,1,1,"(0.16058383882045746, 0.15419168770313263)","(0.17274248600006104, 0.15066340565681458)",1,1,2.59783935546875,2.6066436767578125,Fixation,POINT (0.1666631624102592 0.1524275466799736),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066556991,19580950667,1,1,"(0.15706360340118408, 0.1475401073694229)","(0.17270345985889435, 0.1475437730550766)",1,1,2.606109619140625,2.6248779296875,Fixation,POINT (0.1648835316300392 0.1475419402122498),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066565324,19580959000,1,1,"(0.16379578411579132, 0.14236781001091003)","(0.16768144071102142, 0.1410018652677536)",1,1,2.5871124267578125,2.6217803955078125,Fixation,POINT (0.1657386124134064 0.1416848376393318),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066573657,19580967334,1,1,"(0.1605307161808014, 0.1579916924238205)","(0.17605401575565338, 0.14632034301757812)",1,1,2.608154296875,2.6070556640625,Fixation,POINT (0.1682923659682274 0.1521560177206993),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066581991,19580975668,1,1,"(0.16146138310432434, 0.15382951498031616)","(0.1718549132347107, 0.14870119094848633)",1,1,2.607025146484375,2.6180419921875,Fixation,POINT (0.1666581481695175 0.1512653529644012),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066590325,19580984001,1,1,"(0.15939681231975555, 0.16312594711780548)","(0.17083369195461273, 0.14163094758987427)",1,1,2.606719970703125,2.623748779296875,Fixation,POINT (0.1651152521371841 0.1523784473538399),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066598659,19580992335,1,1,"(0.16264554858207703, 0.15314911305904388)","(0.1772722750902176, 0.1413923054933548)",1,1,2.5885009765625,2.607666015625,Fixation,POINT (0.1699589118361473 0.1472707092761993),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066606992,19581000668,1,1,"(0.1595323234796524, 0.15888714790344238)","(0.17352719604969025, 0.14283448457717896)",1,1,2.60736083984375,2.622314453125,Fixation,POINT (0.1665297597646713 0.1508608162403107),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066615325,19581009001,1,1,"(0.1529897153377533, 0.14713642001152039)","(0.17294438183307648, 0.150711327791214)",1,1,2.601409912109375,2.5958404541015625,Fixation,POINT (0.1629670485854149 0.1489238739013672),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066623658,19581017334,1,1,"(0.15612944960594177, 0.14683984220027924)","(0.17503024637699127, 0.15397332608699799)",1,1,2.584564208984375,2.5976104736328125,Fixation,POINT (0.1655798479914665 0.1504065841436386),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066631992,19581025668,1,1,"(0.15379464626312256, 0.14773568511009216)","(0.17175652086734772, 0.16255733370780945)",1,1,2.5899810791015625,2.608489990234375,Fixation,POINT (0.1627755835652351 0.1551465094089508),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066640325,19581034001,1,1,"(0.1597805917263031, 0.14589284360408783)","(0.17602986097335815, 0.15557599067687988)",1,1,2.5890045166015625,2.5929107666015625,Fixation,POINT (0.1679052263498306 0.1507344171404839),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066648659,19581042335,1,1,"(0.1577872335910797, 0.14340630173683167)","(0.17332489788532257, 0.15565718710422516)",1,1,2.5886383056640625,2.59539794921875,Fixation,POINT (0.1655560657382011 0.1495317444205284),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066656992,19581050668,1,1,"(0.16088458895683289, 0.14833180606365204)","(0.17402033507823944, 0.1523187905550003)",1,1,2.589828491210937,2.5907440185546875,Fixation,POINT (0.1674524620175362 0.1503252983093262),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066665325,19581059001,1,1,"(0.15867458283901215, 0.14615759253501892)","(0.1747344732284546, 0.15867413580417633)",1,1,2.586029052734375,2.5852508544921875,Fixation,POINT (0.1667045280337334 0.1524158641695976),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066673658,19581067334,1,1,"(0.15628573298454285, 0.1436273455619812)","(0.16979555785655975, 0.14544640481472015)",1,1,2.576644897460937,2.595001220703125,Fixation,POINT (0.1630406454205513 0.1445368751883507),,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066681992,19581075668,1,1,"(0.15024429559707642, 0.13590650260448456)","(0.17558832466602325, 0.1433660238981247)",1,1,2.6116943359375,2.592132568359375,Fixation,POINT (0.1629163101315498 0.1396362632513046),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066706992,19581100668,1,1,"(0.10623353719711304, 0.13175350427627563)","(0.1211489588022232, 0.1503664255142212)",1,1,2.571273803710937,2.562530517578125,Fixation,POINT (0.1136912479996681 0.1410599648952484),,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066715334,19581109010,1,1,"(0.10715179145336151, 0.1349935084581375)","(0.12328529357910156, 0.15856583416461945)",1,1,2.576171875,2.5617218017578125,Fixation,POINT (0.1152185425162315 0.1467796713113785),,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066723667,19581117343,1,1,"(0.10278303921222687, 0.13296519219875336)","(0.11883015930652618, 0.16208726167678833)",1,1,2.58941650390625,2.553466796875,Fixation,POINT (0.1108065992593765 0.1475262269377708),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066732001,19581125677,1,1,"(0.10139727592468262, 0.1354515254497528)","(0.12205842137336731, 0.15303786098957062)",1,1,2.578521728515625,2.576522827148437,Fixation,POINT (0.111727848649025 0.1442446932196617),,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066740334,19581134010,1,1,"(0.09441442042589188, 0.13558587431907654)","(0.11698386073112488, 0.15564313530921936)",1,1,2.59246826171875,2.573959350585937,Fixation,POINT (0.1056991405785084 0.145614504814148),,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066748667,19581142343,1,1,"(0.09460938721895218, 0.13948485255241394)","(0.12240567058324814, 0.14544285833835602)",1,1,2.575424194335937,2.56842041015625,Fixation,POINT (0.1085075289011002 0.142463855445385),,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066757001,19581150677,1,1,"(0.09625817835330963, 0.13530682027339935)","(0.11750083416700363, 0.140128031373024)",1,1,2.57379150390625,2.5676422119140625,Fixation,POINT (0.1068795062601566 0.1377174258232117),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066765334,19581159010,1,1,"(0.09750691056251526, 0.13646648824214935)","(0.12555013597011566, 0.14455725252628326)",1,1,2.567138671875,2.5691375732421875,Fixation,POINT (0.1115285232663155 0.1405118703842163),,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066773667,19581167343,1,1,"(0.09530661255121231, 0.1372014731168747)","(0.12060724943876266, 0.15221671760082245)",1,1,2.573104858398437,2.5599517822265625,Fixation,POINT (0.1079569309949875 0.1447090953588486),,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066782001,19581175677,1,1,"(0.09714484214782715, 0.13613472878932953)","(0.12066331505775452, 0.16369715332984924)",1,1,2.569580078125,2.5368194580078125,Fixation,POINT (0.1089040786027908 0.1499159410595894),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066790334,19581184010,1,1,"(0.101687952876091, 0.13396227359771729)","(0.11795926839113235, 0.15754489600658417)",1,1,2.5545654296875,2.544586181640625,Fixation,POINT (0.1098236106336117 0.1457535848021507),,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066798669,19581192345,1,1,"(0.10150845348834991, 0.1305430829524994)","(0.12328661978244781, 0.14940424263477325)",1,1,2.545135498046875,2.52960205078125,Fixation,POINT (0.1123975366353989 0.1399736627936363),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066807001,19581200677,1,1,"(0.10205316543579102, 0.1321433186531067)","(0.12307833135128021, 0.14094652235507965)",1,1,2.555648803710937,2.54931640625,Fixation,POINT (0.1125657483935356 0.1365449205040932),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066815334,19581209010,1,1,"(0.09538962692022324, 0.1338839828968048)","(0.1208697035908699, 0.1509193331003189)",1,1,2.5596923828125,2.548553466796875,Fixation,POINT (0.1081296652555466 0.1424016579985619),,,1,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066823667,19581217343,1,1,"(0.09900633245706558, 0.14373964071273804)","(0.12674248218536377, 0.159676656126976)",1,1,2.5382537841796875,2.5333251953125,Fixation,POINT (0.1128744073212147 0.151708148419857),,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066832001,19581225677,1,1,"(0.10659521073102951, 0.13255338370800018)","(0.11814972013235092, 0.14804862439632416)",1,1,2.5566864013671875,2.5376739501953125,Fixation,POINT (0.1123724654316902 0.1403010040521622),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066840334,19581234010,1,1,"(0.10131867229938507, 0.12852811813354492)","(0.12319426983594894, 0.1366071105003357)",1,1,2.539779663085937,2.5445709228515625,Fixation,POINT (0.112256471067667 0.1325676143169403),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066848671,19581242347,1,1,"(0.10804542154073715, 0.12751351296901703)","(0.12476993352174759, 0.15019337832927704)",1,1,2.5385894775390625,2.532257080078125,Fixation,POINT (0.1164076775312424 0.138853445649147),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066857005,19581250681,1,1,"(0.10654943436384201, 0.12578073143959045)","(0.11863189935684204, 0.15311242640018463)",1,1,2.530181884765625,2.517822265625,Fixation,POINT (0.112590666860342 0.1394465789198875),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066865338,19581259014,1,1,"(0.1012265756726265, 0.13060671091079712)","(0.12193389236927032, 0.14653152227401733)",1,1,2.5388336181640625,2.53875732421875,Fixation,POINT (0.1115802340209484 0.1385691165924072),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066873673,19581267349,1,1,"(0.0871671736240387, 0.13650484383106232)","(0.11290117353200912, 0.1418955773115158)",1,1,2.557464599609375,2.554428100585937,Fixation,POINT (0.1000341735780239 0.1392002105712891),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066890340,19581284016,1,1,"(0.07177594304084778, 0.1619977205991745)","(0.09263856709003448, 0.18275058269500732)",1,1,2.5111236572265625,2.517181396484375,Fixation,POINT (0.0822072550654411 0.1723741516470909),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066898673,19581292349,1,1,"(0.07351469248533249, 0.155292809009552)","(0.08546606451272964, 0.18726716935634613)",1,1,2.533050537109375,2.5169219970703125,Fixation,POINT (0.0794903784990311 0.1712799891829491),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066907007,19581300683,1,1,"(0.06384960561990738, 0.15429317951202393)","(0.09738518297672272, 0.19097484648227692)",1,1,2.5053863525390625,2.505584716796875,Fixation,POINT (0.080617394298315 0.1726340129971504),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066915340,19581309016,1,1,"(0.06926646083593369, 0.15672869980335236)","(0.08168084919452667, 0.1815061718225479)",1,1,2.501953125,2.5264434814453125,Fixation,POINT (0.0754736550152302 0.1691174358129501),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066923673,19581317349,1,1,"(0.06946031004190445, 0.16162151098251343)","(0.09529335051774979, 0.16807232797145844)",1,1,2.506988525390625,2.511459350585937,Fixation,POINT (0.0823768302798271 0.1648469194769859),,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066932007,19581325683,1,1,"(0.0683780163526535, 0.16460131108760834)","(0.09187331795692444, 0.16698035597801208)",1,1,2.5240478515625,2.494293212890625,Fixation,POINT (0.080125667154789 0.1657908335328102),,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066940340,19581334016,1,1,"(0.0696655735373497, 0.1641688197851181)","(0.09042175114154816, 0.16661229729652405)",1,1,2.5023651123046875,2.5104522705078125,Fixation,POINT (0.0800436623394489 0.1653905585408211),,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066948673,19581342349,1,1,"(0.07419464737176895, 0.1681448072195053)","(0.08751708269119263, 0.1705310046672821)",1,1,2.505889892578125,2.5012664794921875,Fixation,POINT (0.0808558650314808 0.1693379059433937),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066957007,19581350683,1,1,"(0.07089415192604065, 0.1690986454486847)","(0.08741394430398941, 0.17962539196014404)",1,1,2.51324462890625,2.496826171875,Fixation,POINT (0.079154048115015 0.1743620187044144),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066965340,19581359016,1,1,"(0.07187959551811218, 0.17671293020248413)","(0.0850074291229248, 0.1786077320575714)",1,1,2.5066070556640625,2.486602783203125,Fixation,POINT (0.0784435123205185 0.1776603311300278),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066973673,19581367349,1,1,"(0.06964951753616333, 0.1771594136953354)","(0.08596234768629074, 0.18559329211711884)",1,1,2.4969940185546875,2.499603271484375,Fixation,POINT (0.077805932611227 0.1813763529062271),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066982013,19581375689,1,1,"(0.07261904329061508, 0.17453354597091675)","(0.08463737368583679, 0.1904163658618927)",1,1,2.5142059326171875,2.514007568359375,Fixation,POINT (0.0786282084882259 0.1824749559164047),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066990346,19581384022,1,1,"(0.06700678169727325, 0.17761185765266418)","(0.08334837853908539, 0.19357925653457642)",1,1,2.50433349609375,2.5089111328125,Fixation,POINT (0.0751775801181793 0.1855955570936203),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211066998679,19581392355,1,1,"(0.07095365226268768, 0.16929666697978973)","(0.08777085691690445, 0.1838526427745819)",1,1,2.503997802734375,2.497406005859375,Fixation,POINT (0.0793622545897961 0.1765746548771858),,,,,,,,,,1,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067007013,19581400689,1,1,"(0.07028338313102722, 0.16621877253055573)","(0.0914754793047905, 0.17685291171073914)",1,1,2.491790771484375,2.497772216796875,Fixation,POINT (0.0808794312179089 0.1715358421206474),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067015346,19581409022,1,1,"(0.06636957824230194, 0.16308660805225372)","(0.09112236648797989, 0.17424775660037994)",1,1,2.501449584960937,2.5113677978515625,Fixation,POINT (0.0787459723651409 0.1686671823263168),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067023679,19581417355,1,1,"(0.06774672120809555, 0.16324597597122192)","(0.09019100666046143, 0.16695155203342438)",1,1,2.516693115234375,2.508331298828125,Fixation,POINT (0.0789688639342785 0.1650987640023232),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067032013,19581425689,1,1,"(0.06792932748794556, 0.1740206927061081)","(0.09378842264413834, 0.17422057688236237)",1,1,2.4674530029296875,2.508529663085937,Fixation,POINT (0.080858875066042 0.1741206347942352),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067040346,19581434022,1,1,"(0.06287964433431625, 0.17740297317504883)","(0.09129748493432999, 0.1769883781671524)",1,1,2.5016326904296875,2.519760131835937,Fixation,POINT (0.0770885646343231 0.1771956756711006),,,,,,,,,,1,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067048679,19581442355,1,1,"(0.06636334955692291, 0.17917956411838531)","(0.0902554839849472, 0.1765349805355072)",1,1,2.4729766845703125,2.494232177734375,Fixation,POINT (0.0783094167709351 0.1778572723269463),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067057012,19581450688,1,1,"(0.06452047824859619, 0.18116337060928345)","(0.08894827216863632, 0.17924021184444427)",1,1,2.490585327148437,2.4995574951171875,Fixation,POINT (0.0767343752086163 0.1802017912268639),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067065346,19581459022,1,1,"(0.06768561154603958, 0.1768784523010254)","(0.09239770472049713, 0.1703919619321823)",1,1,2.488983154296875,2.5081939697265625,Fixation,POINT (0.0800416581332684 0.1736352071166038),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067073679,19581467355,1,1,"(0.06521980464458466, 0.1742543876171112)","(0.09534601122140884, 0.17372703552246094)",1,1,2.494110107421875,2.5128326416015625,Fixation,POINT (0.0802829079329968 0.1739907115697861),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067082012,19581475688,1,1,"(0.0678972452878952, 0.17249785363674164)","(0.08990667760372162, 0.17145782709121704)",1,1,2.4799041748046875,2.491455078125,Fixation,POINT (0.0789019614458084 0.1719778403639793),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067090346,19581484022,1,1,"(0.0677773654460907, 0.1769232600927353)","(0.09137625992298126, 0.17240773141384125)",1,1,2.495712280273437,2.515960693359375,Fixation,POINT (0.079576812684536 0.1746654957532883),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067098679,19581492355,1,1,"(0.06388802826404572, 0.16834494471549988)","(0.09084420651197433, 0.18269778788089752)",1,1,2.5021514892578125,2.515350341796875,Fixation,POINT (0.07736611738801 0.1755213662981987),,,,,,,,,,1,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067107016,19581500692,1,1,"(0.0720510184764862, 0.17477424442768097)","(0.0929756760597229, 0.16700942814350128)",1,1,2.491546630859375,2.5238800048828125,Fixation,POINT (0.0825133472681046 0.1708918362855911),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067115349,19581509025,1,1,"(0.0669470876455307, 0.16555733978748322)","(0.09572658687829971, 0.17280322313308716)",1,1,2.503524780273437,2.515975952148437,Fixation,POINT (0.0813368372619152 0.1691802814602852),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067123682,19581517358,1,1,"(0.06943834573030472, 0.17211179435253143)","(0.09073859453201294, 0.16242682933807373)",1,1,2.48895263671875,2.529754638671875,Fixation,POINT (0.0800884701311588 0.1672693118453026),,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067132016,19581525692,1,1,"(0.06941156834363937, 0.16830697655677795)","(0.10009784996509552, 0.163294717669487)",1,1,2.4873199462890625,2.522857666015625,Fixation,POINT (0.0847547091543674 0.1658008471131325),,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067140349,19581534025,1,1,"(0.06671354919672012, 0.16592250764369965)","(0.08980071544647217, 0.17443117499351501)",1,1,2.50091552734375,2.5162506103515625,Fixation,POINT (0.0782571323215962 0.1701768413186073),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067148682,19581542358,1,1,"(0.07042372971773148, 0.1615566909313202)","(0.0929570272564888, 0.1678626984357834)",1,1,2.50921630859375,2.53265380859375,Fixation,POINT (0.0816903784871101 0.1647096946835518),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067157016,19581550692,1,1,"(0.0706709623336792, 0.17101596295833588)","(0.09495442360639572, 0.17438942193984985)",1,1,2.499908447265625,2.52252197265625,Fixation,POINT (0.0828126929700375 0.1727026924490929),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067165349,19581559025,1,1,"(0.06628024578094482, 0.16712243854999542)","(0.09060810506343842, 0.17273373901844025)",1,1,2.49267578125,2.5320587158203125,Fixation,POINT (0.0784441754221916 0.1699280887842178),,,,,,,,,,,,,,,,,,,,,,,1,
0,136,appendDeclarations,36405409,1211067173682,19581567358,1,1,"(0.06992355734109879, 0.17238308489322662)","(0.09469964355230331, 0.17049862444400787)",1,1,2.5198516845703125,2.52081298828125,Fixation,POINT (0.082311600446701 0.1714408546686172),,,,,,,,,,,,,,,,,,,,,,,1,
