,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,messageSent.0,MessageEvent.0,e.0,String.0,str.0,=.0,e.1,getMessage.0,if.0,str.1,endsWith.0,DIR_ADDED.0,str.2,=.1,str.3,substring.0,DIRECTORY.0,length.0,str.4,indexOf.0,DIR_ADDED.1,)).0,trim.0,createCvsFiles.0,str.5,super.0,messageSent.1,e.2,code,participant_summary
0,136,messageSent,19413001,1211771451084,20285842034,1,1,"(0.2221813201904297, 0.2544270157814026)","(0.2295186072587967, 0.22413283586502075)",1,1,2.3962554931640625,2.3830718994140625,Fixation,POINT (0.2258499637246132 0.2392799258232117),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771459408,20285850358,1,1,"(0.22240012884140015, 0.24784015119075775)","(0.23163960874080658, 0.2323848009109497)",1,1,2.3719635009765625,2.371932983398437,Fixation,POINT (0.2270198687911034 0.2401124760508537),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771467742,20285858692,1,1,"(0.22526933252811432, 0.2492579072713852)","(0.2233327329158783, 0.22140879929065704)",1,1,2.3709869384765625,2.3875274658203125,Fixation,POINT (0.2243010327219963 0.2353333532810211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771476075,20285867025,1,1,"(0.21945761144161224, 0.2646925151348114)","(0.22291496396064758, 0.22679287195205688)",1,1,2.421722412109375,2.384521484375,Fixation,POINT (0.2211862877011299 0.2457426935434341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771501077,20285892027,1,1,"(0.16950811445713043, 0.2623182237148285)","(0.17352813482284546, 0.2101241648197174)",1,1,2.329818725585937,2.383209228515625,Fixation,POINT (0.171518124639988 0.236221194267273),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771509410,20285900360,1,1,"(0.16588954627513885, 0.2607099413871765)","(0.17733439803123474, 0.22230011224746704)",1,1,2.3495330810546875,2.3531036376953125,Fixation,POINT (0.1716119721531868 0.2415050268173218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771517748,20285908698,1,1,"(0.1673508882522583, 0.23471708595752716)","(0.1887815296649933, 0.2103370875120163)",1,1,2.361312866210937,2.3735809326171875,Fixation,POINT (0.1780662089586258 0.2225270867347717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771526081,20285917031,1,1,"(0.1645285040140152, 0.24350938200950623)","(0.17972016334533691, 0.21226096153259277)",1,1,2.368270874023437,2.352203369140625,Fixation,POINT (0.1721243336796761 0.2278851717710495),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771534414,20285925364,1,1,"(0.1684538722038269, 0.2381594330072403)","(0.18007609248161316, 0.20716838538646698)",1,1,2.361846923828125,2.3470916748046875,Fixation,POINT (0.17426498234272 0.2226639091968536),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771542748,20285933698,1,1,"(0.16617974638938904, 0.23876777291297913)","(0.1805790215730667, 0.221633180975914)",1,1,2.388656616210937,2.355819702148437,Fixation,POINT (0.1733793839812279 0.2302004769444466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771551082,20285942031,1,1,"(0.17430606484413147, 0.23353491723537445)","(0.1765003502368927, 0.20831651985645294)",1,1,2.372344970703125,2.3609161376953125,Fixation,POINT (0.1754032075405121 0.2209257185459137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771559415,20285950364,1,1,"(0.16617067158222198, 0.24279218912124634)","(0.17418543994426727, 0.21422551572322845)",1,1,2.360321044921875,2.3475799560546875,Fixation,POINT (0.1701780557632446 0.2285088524222374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771567749,20285958698,1,1,"(0.1697564721107483, 0.2405805140733719)","(0.18218515813350677, 0.20147982239723206)",1,1,2.40087890625,2.3618621826171875,Fixation,POINT (0.1759708151221275 0.221030168235302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771576082,20285967031,1,1,"(0.16904985904693604, 0.23949654400348663)","(0.17613917589187622, 0.2176913022994995)",1,1,2.37103271484375,2.3474578857421875,Fixation,POINT (0.1725945174694061 0.2285939231514931),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771584415,20285975364,1,1,"(0.16618245840072632, 0.24816621840000153)","(0.18031008541584015, 0.21181906759738922)",1,1,2.3639068603515625,2.3457183837890625,Fixation,POINT (0.1732462719082832 0.2299926429986954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771592748,20285983697,1,1,"(0.16801249980926514, 0.2597973942756653)","(0.1774413138628006, 0.21949458122253418)",1,1,2.3792877197265625,2.3745880126953125,Fixation,POINT (0.1727269068360329 0.2396459877490997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771601082,20285992031,1,1,"(0.1718660295009613, 0.24632033705711365)","(0.18336574733257294, 0.21098454296588898)",1,1,2.4041900634765625,2.34210205078125,Fixation,POINT (0.1776158884167671 0.2286524400115013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771609416,20286000365,1,1,"(0.17539937794208527, 0.24521856009960175)","(0.1825515180826187, 0.22067047655582428)",1,1,2.3748931884765625,2.344085693359375,Fixation,POINT (0.178975448012352 0.232944518327713),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771617750,20286008699,1,1,"(0.17238909006118774, 0.2332220822572708)","(0.1794358640909195, 0.21699686348438263)",1,1,2.375106811523437,2.3455963134765625,Fixation,POINT (0.1759124770760536 0.2251094728708267),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771626083,20286017032,1,1,"(0.17315150797367096, 0.25139400362968445)","(0.18262119591236115, 0.22189274430274963)",1,1,2.402938842773437,2.32928466796875,Fixation,POINT (0.177886351943016 0.236643373966217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771634416,20286025365,1,1,"(0.16886714100837708, 0.2476847618818283)","(0.1782936155796051, 0.21445617079734802)",1,1,2.381805419921875,2.36822509765625,Fixation,POINT (0.1735803782939911 0.2310704663395882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771642750,20286033699,1,1,"(0.17280007898807526, 0.24516494572162628)","(0.17604176700115204, 0.2066178023815155)",1,1,2.353302001953125,2.346420288085937,Fixation,POINT (0.1744209229946136 0.2258913740515709),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771651088,20286042037,1,1,"(0.16836906969547272, 0.23314782977104187)","(0.18045148253440857, 0.21801193058490753)",1,1,2.3726959228515625,2.357650756835937,Fixation,POINT (0.1744102761149406 0.2255798801779747),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771659421,20286050370,1,1,"(0.17156343162059784, 0.24479986727237701)","(0.17669624090194702, 0.2103734314441681)",1,1,2.37158203125,2.3560943603515625,Fixation,POINT (0.1741298362612724 0.2275866493582726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771667755,20286058704,1,1,"(0.17004641890525818, 0.2430787980556488)","(0.17539170384407043, 0.21272040903568268)",1,1,2.347808837890625,2.339340209960937,Fixation,POINT (0.1727190613746643 0.2278996035456657),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771676088,20286067037,1,1,"(0.16949133574962616, 0.25053930282592773)","(0.17695270478725433, 0.2222527265548706)",1,1,2.3655548095703125,2.3680419921875,Fixation,POINT (0.1732220202684402 0.2363960146903992),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771684421,20286075370,1,1,"(0.17151445150375366, 0.2607930302619934)","(0.18359273672103882, 0.21505744755268097)",1,1,2.402252197265625,2.35833740234375,Fixation,POINT (0.1775535941123962 0.2379252389073372),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771692755,20286083704,1,1,"(0.17376692593097687, 0.24278387427330017)","(0.17465044558048248, 0.22152076661586761)",1,1,2.3858184814453125,2.361480712890625,Fixation,POINT (0.1742086857557297 0.2321523204445839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771709421,20286100370,1,1,"(0.2185225784778595, 0.2774295508861542)","(0.23590564727783203, 0.24901705980300903)",1,1,2.4119415283203125,2.3984375,,POINT (0.2272141128778458 0.2632233053445816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771717754,20286108703,1,1,"(0.2253498136997223, 0.2851306200027466)","(0.23819981515407562, 0.23108690977096558)",1,1,2.404281616210937,2.3949737548828125,Fixation,POINT (0.231774814426899 0.2581087648868561),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771726088,20286117037,1,1,"(0.2292412519454956, 0.28403034806251526)","(0.23192471265792847, 0.2276512235403061)",1,1,2.4139556884765625,2.373565673828125,Fixation,POINT (0.230582982301712 0.2558407858014107),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771734423,20286125372,1,1,"(0.23254454135894775, 0.27198976278305054)","(0.23318420350551605, 0.2404693067073822)",1,1,2.392913818359375,2.3748779296875,Fixation,POINT (0.2328643724322319 0.2562295347452164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771742756,20286133705,1,1,"(0.2306717187166214, 0.2790851891040802)","(0.23458647727966309, 0.2324604094028473)",1,1,2.400177001953125,2.3787384033203125,Fixation,POINT (0.2326290979981422 0.2557727992534638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771751090,20286142039,1,1,"(0.2310861051082611, 0.2773486375808716)","(0.23216508328914642, 0.2446223348379135)",1,1,2.4008331298828125,2.4076385498046875,Fixation,POINT (0.2316255941987038 0.2609854862093926),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771759423,20286150372,1,1,"(0.23122496902942657, 0.2884886860847473)","(0.2361477017402649, 0.24130898714065552)",1,1,2.40350341796875,2.4141998291015625,Fixation,POINT (0.2336863353848457 0.2648988366127014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771926098,20286317047,1,1,"(0.2272607386112213, 0.28403937816619873)","(0.23063451051712036, 0.23658722639083862)",1,1,2.435028076171875,2.407089233398437,,POINT (0.2289476245641708 0.2603133022785187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771934431,20286325380,1,1,"(0.236883282661438, 0.2890666425228119)","(0.23701725900173187, 0.2308359295129776)",1,1,2.4503326416015625,2.44354248046875,Fixation,POINT (0.2369502708315849 0.2599512860178947),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771942767,20286333715,1,1,"(0.23125791549682617, 0.28382042050361633)","(0.24027307331562042, 0.2338119000196457)",1,1,2.425750732421875,2.4417724609375,Fixation,POINT (0.2357654944062233 0.258816160261631),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771951101,20286342049,1,1,"(0.22778379917144775, 0.2735743820667267)","(0.2403838187456131, 0.23856911063194275)",1,1,2.42327880859375,2.426666259765625,Fixation,POINT (0.2340838089585304 0.2560717463493347),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771959434,20286350382,1,1,"(0.2530544698238373, 0.2719331681728363)","(0.24715052545070648, 0.25311800837516785)",1,1,2.4375,2.440414428710937,Fixation,POINT (0.2501024976372719 0.2625255882740021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771976101,20286367049,1,1,"(0.2865610718727112, 0.2870841920375824)","(0.2966521084308624, 0.2598554193973541)",1,1,2.4901885986328125,2.446395874023437,Fixation,POINT (0.2916065901517868 0.2734698057174683),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771984434,20286375382,1,1,"(0.2888670563697815, 0.2983134984970093)","(0.2937306761741638, 0.24498723447322845)",1,1,2.4653472900390625,2.4377899169921875,Fixation,POINT (0.2912988662719727 0.2716503664851189),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211771992767,20286383715,1,1,"(0.2868573069572449, 0.29907265305519104)","(0.2938452661037445, 0.251764714717865)",1,1,2.466766357421875,2.447174072265625,Fixation,POINT (0.2903512865304947 0.275418683886528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772001101,20286392049,1,1,"(0.29192838072776794, 0.28800445795059204)","(0.29228082299232483, 0.26813316345214844)",1,1,2.4456329345703125,2.4464263916015625,Fixation,POINT (0.2921046018600464 0.2780688107013702),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772009434,20286400382,1,1,"(0.29179301857948303, 0.2987804114818573)","(0.2932765781879425, 0.2549545168876648)",1,1,2.4729156494140625,2.4302215576171875,Fixation,POINT (0.2925347983837128 0.276867464184761),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772017769,20286408717,1,1,"(0.29515892267227173, 0.27496176958084106)","(0.29061993956565857, 0.25926893949508667)",1,1,2.4808807373046875,2.4410858154296875,Fixation,POINT (0.2928894311189652 0.2671153545379639),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772026103,20286417051,1,1,"(0.29069921374320984, 0.2794947922229767)","(0.2911168336868286, 0.2589991092681885)",1,1,2.46990966796875,2.4419097900390625,Fixation,POINT (0.2909080237150192 0.2692469507455826),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772034436,20286425384,1,1,"(0.28820520639419556, 0.2914941906929016)","(0.2882430851459503, 0.25137388706207275)",1,1,2.4732208251953125,2.435043334960937,Fixation,POINT (0.2882241457700729 0.2714340388774872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772042775,20286433723,1,1,"(0.28949111700057983, 0.30296164751052856)","(0.2883923649787903, 0.2612024247646332)",1,1,2.4782867431640625,2.4437255859375,Fixation,POINT (0.2889417409896851 0.2820820361375809),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772051109,20286442057,1,1,"(0.2940791845321655, 0.28533220291137695)","(0.2927436828613281, 0.25678324699401855)",1,1,2.467620849609375,2.4454803466796875,Fixation,POINT (0.2934114336967468 0.2710577249526978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772059442,20286450390,1,1,"(0.29083696007728577, 0.29453277587890625)","(0.2957604229450226, 0.2649516761302948)",1,1,2.4740753173828125,2.449951171875,Fixation,POINT (0.2932986915111542 0.2797422260046005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772067775,20286458723,1,1,"(0.29036572575569153, 0.3109845817089081)","(0.29658588767051697, 0.2550813853740692)",1,1,2.4834747314453125,2.4430389404296875,Fixation,POINT (0.2934758067131042 0.2830329835414886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772076109,20286467057,1,1,"(0.2917448878288269, 0.2858625054359436)","(0.2937162220478058, 0.25486066937446594)",1,1,2.48040771484375,2.430908203125,Fixation,POINT (0.2927305549383164 0.2703615874052048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772084442,20286475390,1,1,"(0.29828813672065735, 0.286015123128891)","(0.2910974621772766, 0.24791841208934784)",1,1,2.5017852783203125,2.44134521484375,Fixation,POINT (0.294692799448967 0.2669667676091194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772092775,20286483723,1,1,"(0.28965944051742554, 0.3056509792804718)","(0.29449328780174255, 0.2501322031021118)",1,1,2.5021209716796875,2.445953369140625,Fixation,POINT (0.292076364159584 0.2778915911912918),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772101109,20286492057,1,1,"(0.28899040818214417, 0.29394304752349854)","(0.29981616139411926, 0.25128909945487976)",1,1,2.492660522460937,2.4412384033203125,Fixation,POINT (0.2944032847881317 0.2726160734891892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772109442,20286500390,1,1,"(0.29207324981689453, 0.29901421070098877)","(0.2906285524368286, 0.2531847655773163)",1,1,2.4866485595703125,2.4449462890625,Fixation,POINT (0.2913509011268616 0.2760994881391525),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772117775,20286508723,1,1,"(0.2910493314266205, 0.28478291630744934)","(0.2945033013820648, 0.256343275308609)",1,1,2.506088256835937,2.4334716796875,Fixation,POINT (0.2927763164043426 0.2705630958080292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772126109,20286517057,1,1,"(0.29370757937431335, 0.29278188943862915)","(0.3008877635002136, 0.25570404529571533)",1,1,2.4615020751953125,2.4331817626953125,Fixation,POINT (0.2972976714372635 0.2742429673671722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772142775,20286533723,1,1,"(0.2580927312374115, 0.28621706366539)","(0.266830712556839, 0.24594539403915405)",1,1,2.484222412109375,2.43115234375,Fixation,POINT (0.2624617218971252 0.266081228852272),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772151109,20286542057,1,1,"(0.2686065137386322, 0.28158095479011536)","(0.2720658481121063, 0.25657182931900024)",1,1,2.5103759765625,2.4472808837890625,Fixation,POINT (0.2703361809253693 0.2690763920545578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772159442,20286550390,1,1,"(0.2624364495277405, 0.29167261719703674)","(0.2719542682170868, 0.25318288803100586)",1,1,2.499908447265625,2.426666259765625,Fixation,POINT (0.2671953588724136 0.2724277526140213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772167775,20286558723,1,1,"(0.26481446623802185, 0.2947690784931183)","(0.2774437665939331, 0.2535364031791687)",1,1,2.4679107666015625,2.443389892578125,Fixation,POINT (0.2711291164159775 0.2741527408361435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772176114,20286567062,1,1,"(0.26185861229896545, 0.2944924235343933)","(0.2721283435821533, 0.2473427951335907)",1,1,2.468124389648437,2.437103271484375,Fixation,POINT (0.2669934779405594 0.270917609333992),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772184447,20286575395,1,1,"(0.2650546431541443, 0.2999623119831085)","(0.2708294093608856, 0.2581306993961334)",1,1,2.509613037109375,2.4094390869140625,Fixation,POINT (0.267942026257515 0.279046505689621),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772192780,20286583728,1,1,"(0.27093490958213806, 0.2844006419181824)","(0.2721724510192871, 0.2460271269083023)",1,1,2.4675750732421875,2.4201202392578125,Fixation,POINT (0.2715536803007126 0.2652138844132423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772201114,20286592062,1,1,"(0.2699669599533081, 0.2947915196418762)","(0.2668706178665161, 0.25017663836479187)",1,1,2.501678466796875,2.411865234375,Fixation,POINT (0.2684187889099121 0.272484079003334),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772209447,20286600395,1,1,"(0.2681906223297119, 0.2990875244140625)","(0.2755472660064697, 0.2631096839904785)",1,1,2.490142822265625,2.4238739013671875,Fixation,POINT (0.2718689441680908 0.2810986042022705),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772217780,20286608728,1,1,"(0.26678869128227234, 0.3020942211151123)","(0.2704838514328003, 0.24487175047397614)",1,1,2.511505126953125,2.438385009765625,Fixation,POINT (0.2686362713575363 0.2734829857945442),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772226113,20286617061,1,1,"(0.26879292726516724, 0.29454949498176575)","(0.27104222774505615, 0.24282187223434448)",1,1,2.48248291015625,2.432525634765625,Fixation,POINT (0.2699175775051117 0.2686856836080551),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772234447,20286625395,1,1,"(0.26581189036369324, 0.2896882891654968)","(0.2692759037017822, 0.25051349401474)",1,1,2.482757568359375,2.4208984375,Fixation,POINT (0.2675438970327377 0.2701008915901184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772242780,20286633728,1,1,"(0.2682536244392395, 0.2842235863208771)","(0.27255702018737793, 0.2570357024669647)",1,1,2.500640869140625,2.4176025390625,Fixation,POINT (0.2704053223133087 0.2706296443939209),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772251114,20286642062,1,1,"(0.26400819420814514, 0.28899526596069336)","(0.27143609523773193, 0.2588370740413666)",1,1,2.49530029296875,2.425018310546875,Fixation,POINT (0.2677221447229385 0.27391617000103),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772259447,20286650395,1,1,"(0.2637235224246979, 0.2905130982398987)","(0.2687431573867798, 0.273690789937973)",1,1,2.494537353515625,2.4190673828125,Fixation,POINT (0.2662333399057388 0.2821019440889358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772267780,20286658728,1,1,"(0.2654898464679718, 0.297124445438385)","(0.2657291293144226, 0.267732709646225)",1,1,2.474960327148437,2.4212646484375,Fixation,POINT (0.2656094878911972 0.282428577542305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772276113,20286667061,1,1,"(0.26822027564048767, 0.29695796966552734)","(0.26283377408981323, 0.2564682066440582)",1,1,2.489837646484375,2.4029693603515625,Fixation,POINT (0.2655270248651504 0.2767130881547928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772284447,20286675395,1,1,"(0.2680647671222687, 0.2870044410228729)","(0.2688194215297699, 0.26179754734039307)",1,1,2.514892578125,2.4120635986328125,Fixation,POINT (0.2684420943260193 0.274400994181633),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772292781,20286683728,1,1,"(0.27119314670562744, 0.2963372468948364)","(0.27197957038879395, 0.2571284770965576)",1,1,2.507965087890625,2.419891357421875,Fixation,POINT (0.2715863585472107 0.276732861995697),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772301118,20286692065,1,1,"(0.2678000330924988, 0.28200992941856384)","(0.2727247476577759, 0.25831058621406555)",1,1,2.502059936523437,2.4406280517578125,Fixation,POINT (0.2702623903751373 0.2701602578163147),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772309452,20286700399,1,1,"(0.26713648438453674, 0.28503215312957764)","(0.2638378441333771, 0.2606033980846405)",1,1,2.5068817138671875,2.4342193603515625,Fixation,POINT (0.2654871642589569 0.2728177756071091),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772317785,20286708732,1,1,"(0.27399423718452454, 0.2880231738090515)","(0.2639288008213043, 0.25696805119514465)",1,1,2.49261474609375,2.4164276123046875,Fixation,POINT (0.2689615190029144 0.2724956125020981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772326118,20286717065,1,1,"(0.26727214455604553, 0.31767332553863525)","(0.2642570436000824, 0.26486316323280334)",1,1,2.488555908203125,2.413558959960937,Fixation,POINT (0.265764594078064 0.2912682443857193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772334452,20286725399,1,1,"(0.262866348028183, 0.30743783712387085)","(0.26733946800231934, 0.28221777081489563)",1,1,2.4925994873046875,2.4117431640625,Fixation,POINT (0.2651029080152512 0.2948278039693832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772534458,20286925404,1,1,"(0.30786994099617004, 0.27158084511756897)","(0.3093710243701935, 0.31112730503082275)",1,1,2.482818603515625,2.1902313232421875,,POINT (0.3086204826831818 0.2913540750741959),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772542782,20286933728,1,1,"(0.3029773533344269, 0.2817920446395874)","(0.3057090938091278, 0.2922869920730591)",1,1,2.470932006835937,2.277252197265625,Fixation,POINT (0.3043432235717773 0.2870395183563232),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772551116,20286942062,1,1,"(0.3102567195892334, 0.2826649844646454)","(0.3045875132083893, 0.2503196597099304)",1,1,2.465057373046875,2.352523803710937,Fixation,POINT (0.3074221163988113 0.2664923220872879),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772559450,20286950396,1,1,"(0.3047232925891876, 0.2964280843734741)","(0.3029356300830841, 0.25587350130081177)",1,1,2.4942626953125,2.3913726806640625,Fixation,POINT (0.3038294613361359 0.2761507928371429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772567789,20286958735,1,1,"(0.31421393156051636, 0.2895554006099701)","(0.305583655834198, 0.24633237719535828)",1,1,2.4901123046875,2.4202117919921875,Fixation,POINT (0.3098987936973572 0.2679438889026642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772576122,20286967068,1,1,"(0.3123738467693329, 0.28018996119499207)","(0.30083420872688293, 0.2563593089580536)",1,1,2.4575958251953125,2.387557983398437,Fixation,POINT (0.3066040277481079 0.2682746350765228),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,messageSent,19413001,1211772584455,20286975401,1,1,"(0.3160989582538605, 0.28188544511795044)","(0.3052580952644348, 0.25080281496047974)",1,1,2.48480224609375,2.41455078125,Fixation,POINT (0.3106785267591476 0.2663441300392151),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
