,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,boolean.0,openNewContainerWindow.0,String.0,containerName.0,String.1,containerDescription.0,//if name is blank disable use default option.200,NewContainerImportWindow.0,window.0,if.0,containerName.1,equals.0,""""".0",window.1,=.0,new.0,NewContainerImportWindow.1,else.0,window.2,=.1,new.1,NewContainerImportWindow.2,containerName.2,containerDescription.1,window.3,setParent.0,OrganiserView.0,this.0,try.0,window.4,doModal.0,catch.0,InterruptedException.0,ie.0,ie.1,printStackTrace.0,System.0,err.0,if.1,doImport.0,importer.0,setContainerName.0,window.5,getName.0,importer.1,setContainerDescription.0,window.6,getDescription.0,return.0,doImport.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,openNewContainerWindow,34413723,1209630810033,18145209058,1,1,"(0.1710577756166458, 0.2217458188533783)","(0.18078742921352386, 0.23526231944561005)",1,1,2.46649169921875,2.510955810546875,Fixation,POINT (0.1759226024150848 0.2285040691494942),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630818367,18145217392,1,1,"(0.17086441814899445, 0.2282482087612152)","(0.17940488457679749, 0.23437820374965668)",1,1,2.4515838623046875,2.4917449951171875,Fixation,POINT (0.175134651362896 0.2313132062554359),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630826700,18145225725,1,1,"(0.16745905578136444, 0.2210402637720108)","(0.18058618903160095, 0.22614867985248566)",1,1,2.4734649658203125,2.491058349609375,Fixation,POINT (0.1740226224064827 0.2235944718122482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630835033,18145234058,1,1,"(0.17114154994487762, 0.22484098374843597)","(0.17507284879684448, 0.21398493647575378)",1,1,2.468124389648437,2.47650146484375,Fixation,POINT (0.173107199370861 0.2194129601120949),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630843367,18145242392,1,1,"(0.17238135635852814, 0.22737905383110046)","(0.17765513062477112, 0.22680868208408356)",1,1,2.4706573486328125,2.491729736328125,Fixation,POINT (0.1750182434916496 0.227093867957592),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630851700,18145250725,1,1,"(0.1710663139820099, 0.21678555011749268)","(0.17931115627288818, 0.22812646627426147)",1,1,2.47222900390625,2.503814697265625,Fixation,POINT (0.175188735127449 0.2224560081958771),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630860033,18145259058,1,1,"(0.17240117490291595, 0.2147739827632904)","(0.17872226238250732, 0.2356480062007904)",1,1,2.450469970703125,2.484466552734375,Fixation,POINT (0.1755617186427116 0.2252109944820404),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630885033,18145284058,1,1,"(0.10931470990180969, 0.19972321391105652)","(0.11911697685718536, 0.21527260541915894)",1,1,2.4437408447265625,2.482177734375,Fixation,POINT (0.1142158433794975 0.2074979096651077),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630893370,18145292395,1,1,"(0.1094207689166069, 0.1976243108510971)","(0.11798108369112015, 0.21256007254123688)",1,1,2.4433746337890625,2.4834442138671875,Fixation,POINT (0.1137009263038635 0.205092191696167),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630901705,18145300729,1,1,"(0.11021728813648224, 0.19971071183681488)","(0.11828405410051346, 0.2044460028409958)",1,1,2.448211669921875,2.4728240966796875,Fixation,POINT (0.1142506711184978 0.2020783573389053),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630910038,18145309062,1,1,"(0.10703713446855545, 0.20274138450622559)","(0.11517462134361267, 0.2068793773651123)",1,1,2.4312286376953125,2.472808837890625,Fixation,POINT (0.1111058779060841 0.204810380935669),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630918371,18145317395,1,1,"(0.10555750131607056, 0.20752009749412537)","(0.1202235147356987, 0.20396412909030914)",1,1,2.432708740234375,2.4678955078125,Fixation,POINT (0.1128905080258846 0.2057421132922172),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630926705,18145325729,1,1,"(0.10373169183731079, 0.20201505720615387)","(0.11693889647722244, 0.20744472742080688)",1,1,2.4474334716796875,2.4578399658203125,Fixation,POINT (0.1103352941572666 0.2047298923134804),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630935038,18145334062,1,1,"(0.10327308624982834, 0.19715635478496552)","(0.12174265086650848, 0.21048606932163239)",1,1,2.436996459960937,2.4725494384765625,Fixation,POINT (0.1125078685581684 0.203821212053299),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630943371,18145342395,1,1,"(0.10214975476264954, 0.19951435923576355)","(0.12041576951742172, 0.2060318887233734)",1,1,2.427597045898437,2.455474853515625,Fixation,POINT (0.1112827621400356 0.2027731239795685),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630951705,18145350729,1,1,"(0.10185983777046204, 0.20445263385772705)","(0.1195984035730362, 0.2047123908996582)",1,1,2.4329986572265625,2.451324462890625,Fixation,POINT (0.1107291206717491 0.2045825123786926),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630960038,18145359062,1,1,"(0.10539428889751434, 0.20209312438964844)","(0.11454349011182785, 0.1993677318096161)",1,1,2.395904541015625,2.46844482421875,Fixation,POINT (0.1099688895046711 0.2007304280996323),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630968371,18145367395,1,1,"(0.10448989272117615, 0.19759659469127655)","(0.11642064154148102, 0.2100323885679245)",1,1,2.4294586181640625,2.470687866210937,Fixation,POINT (0.1104552671313286 0.2038144916296005),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630976705,18145375729,1,1,"(0.10128961503505707, 0.19457010924816132)","(0.11456047743558884, 0.21211494505405426)",1,1,2.433135986328125,2.455810546875,Fixation,POINT (0.107925046235323 0.2033425271511078),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630985038,18145384062,1,1,"(0.10712431371212006, 0.20500583946704865)","(0.11420805752277374, 0.21252363920211792)",1,1,2.431854248046875,2.4543609619140625,Fixation,POINT (0.1106661856174469 0.2087647393345833),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209630993371,18145392395,1,1,"(0.1065898910164833, 0.2036154419183731)","(0.11378823965787888, 0.20859214663505554)",1,1,2.416748046875,2.458892822265625,Fixation,POINT (0.1101890653371811 0.2061037942767143),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631001705,18145400729,1,1,"(0.10719301551580429, 0.19715572893619537)","(0.11434540897607803, 0.2080080360174179)",1,1,2.442718505859375,2.43560791015625,Fixation,POINT (0.1107692122459412 0.2025818824768066),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631010038,18145409062,1,1,"(0.1087823212146759, 0.20633767545223236)","(0.11540275812149048, 0.20972777903079987)",1,1,2.43865966796875,2.4457244873046875,Fixation,POINT (0.1120925396680832 0.2080327272415161),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631018372,18145417396,1,1,"(0.10963607579469681, 0.2113717496395111)","(0.11681345850229263, 0.20797961950302124)",1,1,2.425872802734375,2.444000244140625,Fixation,POINT (0.1132247671484947 0.2096756845712662),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631026711,18145425735,1,1,"(0.11090420931577682, 0.20663334429264069)","(0.11038888990879059, 0.22176812589168549)",1,1,2.414703369140625,2.425018310546875,Fixation,POINT (0.1106465496122837 0.2142007350921631),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631035044,18145434068,1,1,"(0.11270102858543396, 0.22561763226985931)","(0.10908710211515427, 0.21728353202342987)",1,1,2.3694610595703125,2.4368133544921875,Fixation,POINT (0.1108940653502941 0.2214505821466446),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631126713,18145525737,1,1,"(0.17419855296611786, 0.2509281039237976)","(0.20494148135185242, 0.6986881494522095)",1,1,2.300537109375,2.177581787109375,,POINT (0.1895700171589851 0.4748081266880035),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209631160049,18145559073,1,1,"(0.17655529081821442, 0.20625914633274078)","(0.19706560671329498, 0.1874457746744156)",1,1,2.3959197998046875,2.474960327148437,,POINT (0.1868104487657547 0.1968524605035782),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631168382,18145567406,1,1,"(0.18011167645454407, 0.20228372514247894)","(0.18500562012195587, 0.1557416468858719)",1,1,2.401458740234375,2.5039825439453125,Fixation,POINT (0.18255864828825 0.1790126860141754),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631176715,18145575739,1,1,"(0.17866955697536469, 0.20215506851673126)","(0.1926700621843338, 0.17162829637527466)",1,1,2.3973541259765625,2.4566802978515625,Fixation,POINT (0.1856698095798492 0.186891682446003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631185049,18145584073,1,1,"(0.1771140992641449, 0.19504506886005402)","(0.1845296323299408, 0.1875998079776764)",1,1,2.394638061523437,2.42974853515625,Fixation,POINT (0.1808218657970428 0.1913224384188652),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631193383,18145592406,1,1,"(0.1738208532333374, 0.18867427110671997)","(0.19273068010807037, 0.20814451575279236)",1,1,2.405975341796875,2.417510986328125,Fixation,POINT (0.1832757666707039 0.1984093934297562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631201717,18145600740,1,1,"(0.18110045790672302, 0.19492268562316895)","(0.186590313911438, 0.20046786963939667)",1,1,2.422714233398437,2.42938232421875,Fixation,POINT (0.1838453859090805 0.1976952776312828),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631210050,18145609073,1,1,"(0.17857924103736877, 0.1821122169494629)","(0.19421926140785217, 0.20381535589694977)",1,1,2.433258056640625,2.415145874023437,Fixation,POINT (0.1863992512226105 0.1929637864232063),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631218384,18145617407,1,1,"(0.18115776777267456, 0.18573817610740662)","(0.18360009789466858, 0.20227092504501343)",1,1,2.4389801025390625,2.4198760986328125,Fixation,POINT (0.1823789328336716 0.19400455057621),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631226716,18145625739,1,1,"(0.17750252783298492, 0.17990927398204803)","(0.19351829588413239, 0.21110212802886963)",1,1,2.45404052734375,2.4078521728515625,Fixation,POINT (0.1855104118585586 0.1955057010054588),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631235050,18145634073,1,1,"(0.18444369733333588, 0.1774347424507141)","(0.18313851952552795, 0.21152399480342865)",1,1,2.4498748779296875,2.42767333984375,Fixation,POINT (0.1837911084294319 0.1944793686270714),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631243384,18145642407,1,1,"(0.17614957690238953, 0.176565021276474)","(0.1943005919456482, 0.21999311447143555)",1,1,2.45867919921875,2.4227752685546875,Fixation,POINT (0.1852250844240189 0.1982790678739548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631251717,18145650740,1,1,"(0.18482902646064758, 0.1801604926586151)","(0.1892080157995224, 0.21285434067249298)",1,1,2.4509429931640625,2.4391632080078125,Fixation,POINT (0.187018521130085 0.196507416665554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631260050,18145659073,1,1,"(0.17772915959358215, 0.18427090346813202)","(0.18916204571723938, 0.20685340464115143)",1,1,2.45654296875,2.439453125,Fixation,POINT (0.1834456026554108 0.1955621540546417),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631268383,18145667406,1,1,"(0.18206597864627838, 0.17718695104122162)","(0.1927444040775299, 0.20156487822532654)",1,1,2.45184326171875,2.4565887451171875,Fixation,POINT (0.1874051913619041 0.1893759146332741),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631276716,18145675739,1,1,"(0.18190239369869232, 0.17784211039543152)","(0.1846364289522171, 0.19217810034751892)",1,1,2.4648895263671875,2.4597625732421875,Fixation,POINT (0.1832694113254547 0.1850101053714752),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631285050,18145684073,1,1,"(0.17689260840415955, 0.17573818564414978)","(0.1888239085674286, 0.19416899979114532)",1,1,2.463363647460937,2.47015380859375,Fixation,POINT (0.1828582584857941 0.1849535927176476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631293386,18145692409,1,1,"(0.18157853186130524, 0.18173548579216003)","(0.19523154199123383, 0.1877163201570511)",1,1,2.47979736328125,2.45947265625,Fixation,POINT (0.1884050369262695 0.1847259029746056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631301719,18145700742,1,1,"(0.1823890656232834, 0.17680701613426208)","(0.18909087777137756, 0.1944461166858673)",1,1,2.4625396728515625,2.487167358398437,Fixation,POINT (0.1857399716973305 0.1856265664100647),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631310053,18145709076,1,1,"(0.18604768812656403, 0.18342992663383484)","(0.19753408432006836, 0.19149143993854523)",1,1,2.4820556640625,2.486679077148437,Fixation,POINT (0.1917908862233162 0.18746068328619),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631343387,18145742410,1,1,"(0.28667891025543213, 0.12342492491006851)","(0.29494708776474, 0.1308143585920334)",1,1,2.4983673095703125,2.51129150390625,Fixation,POINT (0.2908129990100861 0.127119641751051),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631351719,18145750742,1,1,"(0.29350247979164124, 0.1249847412109375)","(0.29644450545310974, 0.13445720076560974)",1,1,2.51019287109375,2.509750366210937,Fixation,POINT (0.2949734926223755 0.1297209709882736),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631360053,18145759076,1,1,"(0.2944427728652954, 0.12140174955129623)","(0.29513517022132874, 0.13665516674518585)",1,1,2.4983062744140625,2.522216796875,Fixation,POINT (0.2947889715433121 0.129028458148241),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631368386,18145767409,1,1,"(0.2985260486602783, 0.11942870914936066)","(0.29607632756233215, 0.13790959119796753)",1,1,2.507965087890625,2.523178100585937,Fixation,POINT (0.2973011881113052 0.1286691501736641),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631376719,18145775742,1,1,"(0.29540741443634033, 0.11808939278125763)","(0.29396727681159973, 0.13322694599628448)",1,1,2.501373291015625,2.51220703125,Fixation,POINT (0.29468734562397 0.1256581693887711),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631385053,18145784076,1,1,"(0.29653507471084595, 0.12596388161182404)","(0.29524722695350647, 0.13873597979545593)",1,1,2.525848388671875,2.5092926025390625,Fixation,POINT (0.2958911508321762 0.13234993070364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631393386,18145792409,1,1,"(0.29537323117256165, 0.12668481469154358)","(0.29641905426979065, 0.13697147369384766)",1,1,2.5275421142578125,2.50872802734375,Fixation,POINT (0.2958961427211762 0.1318281441926956),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631401720,18145800743,1,1,"(0.2972797751426697, 0.12607108056545258)","(0.29833245277404785, 0.1303885281085968)",1,1,2.52227783203125,2.517807006835937,Fixation,POINT (0.2978061139583588 0.1282298043370247),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631410053,18145809076,1,1,"(0.2955862879753113, 0.12455002963542938)","(0.3011084794998169, 0.11863076686859131)",1,1,2.5205078125,2.51849365234375,Fixation,POINT (0.2983473837375641 0.1215903982520104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631418391,18145817414,1,1,"(0.29534465074539185, 0.12618699669837952)","(0.3039343059062958, 0.11808855831623077)",1,1,2.5267333984375,2.527816772460937,Fixation,POINT (0.2996394783258438 0.1221377775073052),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631426725,18145825748,1,1,"(0.29702356457710266, 0.1324356645345688)","(0.3007972240447998, 0.11128982156515121)",1,1,2.535507202148437,2.525909423828125,Fixation,POINT (0.2989103943109512 0.12186274304986),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631435058,18145834081,1,1,"(0.2932071089744568, 0.12976211309432983)","(0.2993375062942505, 0.11083736270666122)",1,1,2.519439697265625,2.5268707275390625,Fixation,POINT (0.2962723076343536 0.1202997379004955),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631443391,18145842414,1,1,"(0.2947213053703308, 0.12541620433330536)","(0.29905712604522705, 0.11105220019817352)",1,1,2.52783203125,2.528915405273437,Fixation,POINT (0.2968892157077789 0.1182342022657394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631451724,18145850747,1,1,"(0.2944474518299103, 0.1237088143825531)","(0.30180245637893677, 0.11427769064903259)",1,1,2.5382232666015625,2.5336456298828125,Fixation,POINT (0.2981249541044235 0.1189932525157928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631460058,18145859081,1,1,"(0.29519855976104736, 0.1319868117570877)","(0.2986341118812561, 0.11626674979925156)",1,1,2.5380096435546875,2.5468292236328125,Fixation,POINT (0.2969163358211517 0.1241267807781696),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631468391,18145867414,1,1,"(0.2957512140274048, 0.1310790479183197)","(0.2990261912345886, 0.11716287583112717)",1,1,2.54779052734375,2.541412353515625,Fixation,POINT (0.2973887026309967 0.1241209618747234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631476724,18145875747,1,1,"(0.29594096541404724, 0.12423137575387955)","(0.2977650761604309, 0.12015798687934875)",1,1,2.53656005859375,2.549179077148437,Fixation,POINT (0.2968530207872391 0.1221946813166142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631485059,18145884081,1,1,"(0.2941122055053711, 0.1199425607919693)","(0.29830241203308105, 0.12035327404737473)",1,1,2.532012939453125,2.5374908447265625,Fixation,POINT (0.2962073087692261 0.120147917419672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631493392,18145892414,1,1,"(0.2959446310997009, 0.12728655338287354)","(0.29666659235954285, 0.1094285175204277)",1,1,2.56060791015625,2.532257080078125,Fixation,POINT (0.2963056117296219 0.1183575354516506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631501726,18145900748,1,1,"(0.2961396276950836, 0.1276506781578064)","(0.2955142557621002, 0.11559814214706421)",1,1,2.534286499023437,2.56500244140625,Fixation,POINT (0.2958269417285919 0.1216244101524353),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631510059,18145909081,1,1,"(0.29518836736679077, 0.1300087720155716)","(0.29406487941741943, 0.11263927072286606)",1,1,2.5481414794921875,2.547149658203125,Fixation,POINT (0.2946266233921051 0.1213240213692188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631518392,18145917414,1,1,"(0.2947389483451843, 0.12764765322208405)","(0.2962108552455902, 0.11622543632984161)",1,1,2.537750244140625,2.544830322265625,Fixation,POINT (0.2954749017953873 0.1219365447759628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631526725,18145925747,1,1,"(0.29498425126075745, 0.1203676089644432)","(0.2984318733215332, 0.12003982067108154)",1,1,2.533203125,2.540878295898437,Fixation,POINT (0.2967080622911453 0.1202037148177624),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631535059,18145934081,1,1,"(0.29777538776397705, 0.12847334146499634)","(0.29779043793678284, 0.1211366280913353)",1,1,2.536834716796875,2.553436279296875,Fixation,POINT (0.2977829128503799 0.1248049847781658),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631543392,18145942414,1,1,"(0.2993256151676178, 0.12812389433383942)","(0.30209892988204956, 0.11844834685325623)",1,1,2.546493530273437,2.545623779296875,Fixation,POINT (0.3007122725248337 0.1232861205935478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631551729,18145950751,1,1,"(0.29484686255455017, 0.1265384703874588)","(0.2986315190792084, 0.11260925978422165)",1,1,2.545516967773437,2.5462188720703125,Fixation,POINT (0.2967391908168793 0.1195738650858402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631560065,18145959087,1,1,"(0.2956082224845886, 0.12448332458734512)","(0.3011973202228546, 0.11231504380702972)",1,1,2.53790283203125,2.558624267578125,Fixation,POINT (0.2984027713537216 0.1183991841971874),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209631568398,18145967420,1,1,"(0.2968551814556122, 0.1251724660396576)","(0.2982860207557678, 0.11691614240407944)",1,1,2.5465850830078125,2.5717315673828125,Fixation,POINT (0.29757060110569 0.1210443042218685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
