,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,List.0,getAll.0,Object.0,key.0,Object.1,value.0,=.0,mMap.0,get.0,key.1,if.0,value.1,instanceof.0,List.1,return.0,List.2,value.2,else.0,List.3,list.0,=.1,new.0,ArrayList.0,if.1,value.3,!=.0,nan.0,||.0,mMap.1,containsKey.0,key.2,list.1,add.0,value.4,mMap.2,put.0,key.3,list.2,return.1,list.3,prewritten,accurate,missing,unnecessary,readable,code
0,136,getAll,15689897,1208155521169,16669924433,1,1,"(0.1057870090007782, 0.12692445516586304)","(0.10580369830131531, 0.1309795379638672)",1,1,2.683700561523437,2.6662139892578125,Fixation,POINT (0.1057953536510468 0.1289519965648651),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208155529503,16669932767,1,1,"(0.10514891147613525, 0.1201554536819458)","(0.10236185044050217, 0.12232072651386261)",1,1,2.700836181640625,2.663543701171875,Fixation,POINT (0.1037553809583187 0.1212380900979042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208155537836,16669941100,1,1,"(0.10184579342603683, 0.12289264053106308)","(0.1091708093881607, 0.12752550840377808)",1,1,2.6949462890625,2.661651611328125,Fixation,POINT (0.1055083014070988 0.1252090744674206),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208155546169,16669949433,1,1,"(0.10725250840187073, 0.12525653839111328)","(0.11011393368244171, 0.1214803159236908)",1,1,2.717391967773437,2.673095703125,Fixation,POINT (0.1086832210421562 0.123368427157402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208155554503,16669957767,1,1,"(0.1058027520775795, 0.12114744633436203)","(0.10520762950181961, 0.12850971519947052)",1,1,2.6971588134765625,2.6730194091796875,Fixation,POINT (0.1055051907896996 0.1248285807669163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208155562836,16669966100,1,1,"(0.10429442673921585, 0.1198841854929924)","(0.10420745611190796, 0.1346040666103363)",1,1,2.6886749267578125,2.669052124023437,Fixation,POINT (0.1042509414255619 0.1272441260516644),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208155571169,16669974433,1,1,"(0.10580110549926758, 0.12531885504722595)","(0.10711318999528885, 0.12766706943511963)",1,1,2.691268920898437,2.677230834960937,Fixation,POINT (0.1064571477472782 0.1264929622411728),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208155579503,16669982767,1,1,"(0.10250288993120193, 0.12446200847625732)","(0.10464882850646973, 0.13698284327983856)",1,1,2.69549560546875,2.673446655273437,Fixation,POINT (0.1035758592188358 0.1307224258780479),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208155587836,16669991100,1,1,"(0.1070782020688057, 0.11949799954891205)","(0.10395201295614243, 0.13111086189746857)",1,1,2.67901611328125,2.6693878173828125,Fixation,POINT (0.1055151075124741 0.1253044307231903),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208155596169,16669999433,1,1,"(0.10437960177659988, 0.12164188921451569)","(0.10417831689119339, 0.12380451709032059)",1,1,2.6819610595703125,2.6783447265625,Fixation,POINT (0.1042789593338966 0.1227232031524181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208155604502,16670007766,1,1,"(0.10488378256559372, 0.11690115183591843)","(0.11042936891317368, 0.1254032999277115)",1,1,2.6988983154296875,2.679794311523437,Fixation,POINT (0.1076565757393837 0.121152225881815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208155612836,16670016100,1,1,"(0.1046370342373848, 0.12149310857057571)","(0.10334691405296326, 0.1259150505065918)",1,1,2.697509765625,2.6707305908203125,Fixation,POINT (0.103991974145174 0.1237040795385838),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208155621172,16670024436,1,1,"(0.10561616718769073, 0.11703186482191086)","(0.10628147423267365, 0.12767918407917023)",1,1,2.69146728515625,2.673080444335937,Fixation,POINT (0.1059488207101822 0.1223555244505405),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208155629505,16670032769,1,1,"(0.10624951124191284, 0.11991238594055176)","(0.1088431254029274, 0.12888891994953156)",1,1,2.70361328125,2.668792724609375,Fixation,POINT (0.1075463183224201 0.1244006529450417),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208155637839,16670041103,1,1,"(0.10258997231721878, 0.12158147245645523)","(0.10550787299871445, 0.12576502561569214)",1,1,2.698974609375,2.6683502197265625,Fixation,POINT (0.1040489226579666 0.1236732490360737),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208155646172,16670049436,1,1,"(0.10540686547756195, 0.1197127178311348)","(0.10236663371324539, 0.1316520720720291)",1,1,2.693634033203125,2.67132568359375,Fixation,POINT (0.1038867495954037 0.125682394951582),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208155654505,16670057769,1,1,"(0.10721024870872498, 0.12183376401662827)","(0.10703302919864655, 0.120965376496315)",1,1,2.68792724609375,2.686309814453125,Fixation,POINT (0.1071216389536858 0.1213995702564716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208155662839,16670066103,1,1,"(0.10347957164049149, 0.11656513065099716)","(0.10397215932607651, 0.12262208759784698)",1,1,2.6880035400390625,2.6643218994140625,Fixation,POINT (0.103725865483284 0.1195936091244221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208155671172,16670074436,1,1,"(0.1053856834769249, 0.1278732568025589)","(0.11293919384479523, 0.1261085718870163)",1,1,2.6980438232421875,2.709320068359375,Fixation,POINT (0.1091624386608601 0.1269909143447876),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208155729505,16670132769,1,1,"(0.11167025566101074, 0.4507964551448822)","(0.11674259603023529, 0.44478312134742737)",1,1,2.7763824462890625,2.743560791015625,Fixation,POINT (0.114206425845623 0.4477897882461548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155737839,16670141103,1,1,"(0.10350692272186279, 0.4463566541671753)","(0.10567206144332886, 0.43722015619277954)",1,1,2.74609375,2.726593017578125,Fixation,POINT (0.1045894920825958 0.4417884051799774),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155746172,16670149436,1,1,"(0.11025344580411911, 0.4401046931743622)","(0.1134791448712349, 0.44140180945396423)",1,1,2.75347900390625,2.7264404296875,Fixation,POINT (0.111866295337677 0.4407532513141632),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155754511,16670157775,1,1,"(0.10875578969717026, 0.44904467463493347)","(0.11208686232566833, 0.45111215114593506)",1,1,2.7596588134765625,2.7545928955078125,Fixation,POINT (0.1104213260114193 0.4500784128904343),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
0,136,getAll,15689897,1208155762845,16670166109,1,1,"(0.10873734205961227, 0.44521594047546387)","(0.11788521707057953, 0.4616054892539978)",1,1,2.761703491210937,2.7501983642578125,Fixation,POINT (0.1133112795650959 0.4534107148647308),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
0,136,getAll,15689897,1208155771178,16670174442,1,1,"(0.11062615364789963, 0.4518430829048157)","(0.10614438354969025, 0.45049914717674255)",1,1,2.767913818359375,2.749740600585937,Fixation,POINT (0.1083852685987949 0.4511711150407791),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
0,136,getAll,15689897,1208155779511,16670182775,1,1,"(0.1085364893078804, 0.4542177617549896)","(0.11245159059762955, 0.4401170313358307)",1,1,2.755096435546875,2.7291717529296875,Fixation,POINT (0.110494039952755 0.4471673965454102),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155787845,16670191109,1,1,"(0.10770488530397415, 0.44792884588241577)","(0.10761509835720062, 0.44122135639190674)",1,1,2.7550201416015625,2.7339630126953125,Fixation,POINT (0.1076599918305874 0.4445751011371612),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155796180,16670199444,1,1,"(0.10813907533884048, 0.45348531007766724)","(0.1118210107088089, 0.44419094920158386)",1,1,2.76214599609375,2.740966796875,Fixation,POINT (0.1099800430238247 0.4488381296396256),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155804513,16670207777,1,1,"(0.11186946928501129, 0.44122907519340515)","(0.11010871827602386, 0.44004711508750916)",1,1,2.772918701171875,2.7423095703125,Fixation,POINT (0.1109890937805176 0.4406380951404572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155812847,16670216111,1,1,"(0.11279644817113876, 0.4288836121559143)","(0.11367137730121613, 0.4552452266216278)",1,1,2.76861572265625,2.751007080078125,Fixation,POINT (0.1132339127361774 0.4420644193887711),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155821180,16670224444,1,1,"(0.10416831076145172, 0.4233527183532715)","(0.11671705543994904, 0.44538867473602295)",1,1,2.778305053710937,2.753570556640625,Fixation,POINT (0.1104426831007004 0.4343706965446472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155829513,16670232777,1,1,"(0.11684132367372513, 0.4419446289539337)","(0.10895456373691559, 0.45385488867759705)",1,1,2.782318115234375,2.76580810546875,Fixation,POINT (0.1128979437053204 0.4478997588157654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155837847,16670241111,1,1,"(0.11316690593957901, 0.42294102907180786)","(0.11135202646255493, 0.4521476626396179)",1,1,2.7756500244140625,2.753021240234375,Fixation,POINT (0.112259466201067 0.4375443458557129),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155846180,16670249444,1,1,"(0.10832303762435913, 0.43411985039711)","(0.11306513100862503, 0.4478070139884949)",1,1,2.787689208984375,2.7386016845703125,Fixation,POINT (0.1106940843164921 0.4409634321928024),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155854513,16670257777,1,1,"(0.1185619980096817, 0.44059786200523376)","(0.10927794873714447, 0.4357084333896637)",1,1,2.7752227783203125,2.7428131103515625,Fixation,POINT (0.1139199733734131 0.4381531476974487),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155862847,16670266111,1,1,"(0.1139461100101471, 0.4310704469680786)","(0.11674602329730988, 0.43409857153892517)",1,1,2.787017822265625,2.744781494140625,Fixation,POINT (0.1153460666537285 0.4325845092535019),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155871180,16670274444,1,1,"(0.1033463403582573, 0.4365338683128357)","(0.11466062068939209, 0.44169142842292786)",1,1,2.7908477783203125,2.73333740234375,Fixation,POINT (0.1090034805238247 0.4391126483678818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155879513,16670282777,1,1,"(0.11397340148687363, 0.44243720173835754)","(0.11380890011787415, 0.45383185148239136)",1,1,2.7808380126953125,2.7607421875,Fixation,POINT (0.1138911508023739 0.4481345266103744),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155887852,16670291116,1,1,"(0.11373654752969742, 0.4346625506877899)","(0.11307801306247711, 0.45201489329338074)",1,1,2.7836456298828125,2.749755859375,Fixation,POINT (0.1134072802960873 0.4433387219905853),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155896185,16670299449,1,1,"(0.1074354276061058, 0.4348747134208679)","(0.11543379724025726, 0.4411599040031433)",1,1,2.79437255859375,2.759796142578125,Fixation,POINT (0.1114346124231815 0.4380173087120056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155904518,16670307782,1,1,"(0.10702504962682724, 0.44113194942474365)","(0.11087854951620102, 0.4521755576133728)",1,1,2.7891998291015625,2.7528839111328125,Fixation,POINT (0.1089517995715141 0.4466537535190582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155912852,16670316116,1,1,"(0.11342445760965347, 0.43549370765686035)","(0.11543731391429901, 0.45641687512397766)",1,1,2.7882080078125,2.748382568359375,Fixation,POINT (0.1144308857619762 0.445955291390419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getAll,15689897,1208155921185,16670324449,1,1,"(0.11035957932472229, 0.4351007342338562)","(0.11826319992542267, 0.45261266827583313)",1,1,2.785430908203125,2.7464141845703125,Fixation,POINT (0.1143113896250725 0.4438567012548447),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155929518,16670332782,1,1,"(0.10358265042304993, 0.4404471814632416)","(0.1127590611577034, 0.4420554041862488)",1,1,2.7921142578125,2.773956298828125,Fixation,POINT (0.1081708557903767 0.4412512928247452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155937852,16670341116,1,1,"(0.10208991169929504, 0.4478914737701416)","(0.11238528788089752, 0.45624399185180664)",1,1,2.77239990234375,2.76171875,Fixation,POINT (0.1072375997900963 0.4520677328109741),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
0,136,getAll,15689897,1208155946186,16670349449,1,1,"(0.10626689344644547, 0.454900860786438)","(0.11893496662378311, 0.45848679542541504)",1,1,2.78662109375,2.7642974853515625,Fixation,POINT (0.1126009300351143 0.4566938281059265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
0,136,getAll,15689897,1208155954519,16670357782,1,1,"(0.10955891013145447, 0.45970410108566284)","(0.11698910593986511, 0.44210085272789)",1,1,2.8037261962890625,2.7576904296875,Fixation,POINT (0.1132740080356598 0.4509024769067764),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
0,136,getAll,15689897,1208155962853,16670366116,1,1,"(0.10992210358381271, 0.4476344585418701)","(0.11406728625297546, 0.45117321610450745)",1,1,2.77996826171875,2.7684326171875,Fixation,POINT (0.1119946949183941 0.4494038373231888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208155971186,16670374449,1,1,"(0.10261031985282898, 0.4176490008831024)","(0.10853570699691772, 0.43318408727645874)",1,1,2.76849365234375,2.7613983154296875,Fixation,POINT (0.1055730134248734 0.4254165440797806),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getAll,15689897,1208156012853,16670416116,1,1,"(0.07789260894060135, 0.1474417746067047)","(0.09962053596973419, 0.16245967149734497)",1,1,2.7549591064453125,2.7540435791015625,Fixation,POINT (0.0887565724551678 0.1549507230520248),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156021190,16670424453,1,1,"(0.08937493711709976, 0.14934775233268738)","(0.09593980759382248, 0.14927437901496887)",1,1,2.766815185546875,2.764129638671875,Fixation,POINT (0.0926573723554611 0.1493110656738281),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156029523,16670432786,1,1,"(0.08593824505805969, 0.15604770183563232)","(0.08986923098564148, 0.15856994688510895)",1,1,2.780014038085937,2.7646484375,Fixation,POINT (0.0879037380218506 0.1573088243603706),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156037857,16670441120,1,1,"(0.09124986082315445, 0.16031187772750854)","(0.08607778698205948, 0.16177713871002197)",1,1,2.789581298828125,2.7548370361328125,Fixation,POINT (0.088663823902607 0.1610445082187653),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156046190,16670449453,1,1,"(0.08695874363183975, 0.16227340698242188)","(0.08401308208703995, 0.15395769476890564)",1,1,2.765350341796875,2.7654571533203125,Fixation,POINT (0.0854859128594398 0.1581155508756638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156054523,16670457786,1,1,"(0.0835004597902298, 0.14988744258880615)","(0.08885040879249573, 0.14937999844551086)",1,1,2.7875213623046875,2.7783355712890625,Fixation,POINT (0.0861754342913628 0.1496337205171585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156062857,16670466120,1,1,"(0.08078350126743317, 0.1632077693939209)","(0.09175257384777069, 0.15539230406284332)",1,1,2.77593994140625,2.766693115234375,Fixation,POINT (0.0862680375576019 0.1593000367283821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156071190,16670474453,1,1,"(0.0826881155371666, 0.16633473336696625)","(0.08559733629226685, 0.1542941778898239)",1,1,2.7598876953125,2.7677459716796875,Fixation,POINT (0.0841427259147167 0.1603144556283951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156079525,16670482788,1,1,"(0.08133673667907715, 0.15395067632198334)","(0.08541925251483917, 0.16542872786521912)",1,1,2.7657928466796875,2.7573394775390625,Fixation,POINT (0.0833779945969582 0.1596897020936012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156087858,16670491121,1,1,"(0.07830247282981873, 0.149362713098526)","(0.09313841909170151, 0.1515820175409317)",1,1,2.777084350585937,2.7706298828125,Fixation,POINT (0.0857204459607601 0.1504723653197288),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156096192,16670499455,1,1,"(0.0826844796538353, 0.15222863852977753)","(0.08293318003416061, 0.16189831495285034)",1,1,2.778060913085937,2.761703491210937,Fixation,POINT (0.082808829843998 0.1570634767413139),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156104525,16670507788,1,1,"(0.07537451386451721, 0.14636613428592682)","(0.0907585397362709, 0.16206711530685425)",1,1,2.772979736328125,2.76544189453125,Fixation,POINT (0.0830665268003941 0.1542166247963905),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156112858,16670516121,1,1,"(0.08128537237644196, 0.15387508273124695)","(0.08431629091501236, 0.1587281972169876)",1,1,2.783050537109375,2.781646728515625,Fixation,POINT (0.0828008316457272 0.1563016399741173),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156121192,16670524455,1,1,"(0.08189041167497635, 0.149378702044487)","(0.09255413711071014, 0.15681292116641998)",1,1,2.779327392578125,2.7809600830078125,Fixation,POINT (0.0872222743928432 0.1530958116054535),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156129525,16670532788,1,1,"(0.08166090399026871, 0.1480817049741745)","(0.08219223469495773, 0.15247349441051483)",1,1,2.7765045166015625,2.766220092773437,Fixation,POINT (0.0819265693426132 0.1502775996923447),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156137858,16670541121,1,1,"(0.08299797773361206, 0.15814685821533203)","(0.08821617066860199, 0.15845352411270142)",1,1,2.771347045898437,2.765228271484375,Fixation,POINT (0.085607074201107 0.1583001911640167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156146196,16670549459,1,1,"(0.07944967597723007, 0.15288802981376648)","(0.08094232529401779, 0.15965807437896729)",1,1,2.77874755859375,2.77587890625,Fixation,POINT (0.0801960006356239 0.1562730520963669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156154529,16670557792,1,1,"(0.08567271381616592, 0.15066882967948914)","(0.08899534493684769, 0.15876145660877228)",1,1,2.75482177734375,2.769515991210937,Fixation,POINT (0.0873340293765068 0.1547151431441307),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156162862,16670566125,1,1,"(0.08169393986463547, 0.14314274489879608)","(0.08595211058855057, 0.16681814193725586)",1,1,2.7710723876953125,2.750961303710937,Fixation,POINT (0.083823025226593 0.154980443418026),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156171196,16670574459,1,1,"(0.08587062358856201, 0.15609481930732727)","(0.08746490627527237, 0.158226877450943)",1,1,2.78167724609375,2.764755249023437,Fixation,POINT (0.0866677649319172 0.1571608483791351),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156179529,16670582792,1,1,"(0.08551947772502899, 0.14826977252960205)","(0.08956576138734818, 0.15598900616168976)",1,1,2.7663726806640625,2.7601318359375,Fixation,POINT (0.0875426195561886 0.1521293893456459),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156187862,16670591125,1,1,"(0.08229955285787582, 0.15019796788692474)","(0.08587832003831863, 0.15947142243385315)",1,1,2.749786376953125,2.757080078125,Fixation,POINT (0.0840889364480972 0.154834695160389),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156196196,16670599459,1,1,"(0.08377325534820557, 0.15196245908737183)","(0.0833013653755188, 0.15881092846393585)",1,1,2.721466064453125,2.760360717773437,Fixation,POINT (0.0835373103618622 0.1553866937756538),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156204520,16670607783,1,1,"(0.0844709649682045, 0.14638517796993256)","(0.08953099697828293, 0.15921089053153992)",1,1,2.7373504638671875,2.753204345703125,Fixation,POINT (0.0870009809732437 0.1527980342507362),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156212862,16670616125,1,1,"(0.08109281957149506, 0.15132884681224823)","(0.09126482158899307, 0.16022416949272156)",1,1,2.736053466796875,2.73712158203125,Fixation,POINT (0.0861788205802441 0.1557765081524849),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156221187,16670624450,1,1,"(0.07810421288013458, 0.15043777227401733)","(0.08687189221382141, 0.15900079905986786)",1,1,2.7305908203125,2.731597900390625,Fixation,POINT (0.082488052546978 0.1547192856669426),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156229520,16670632783,1,1,"(0.07928747683763504, 0.14980992674827576)","(0.09070847183465958, 0.16359786689281464)",1,1,2.715545654296875,2.7354888916015625,Fixation,POINT (0.0849979743361473 0.1567038968205452),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156237855,16670641118,1,1,"(0.08054612576961517, 0.1454371064901352)","(0.08588388562202454, 0.1598469763994217)",1,1,2.7490997314453125,2.7387237548828125,Fixation,POINT (0.0832150056958198 0.1526420414447784),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156246188,16670649451,1,1,"(0.08087825030088425, 0.15185850858688354)","(0.08347636461257935, 0.15245552361011505)",1,1,2.72918701171875,2.74456787109375,Fixation,POINT (0.0821773074567318 0.1521570160984993),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156254521,16670657784,1,1,"(0.0853780061006546, 0.14824877679347992)","(0.08535494655370712, 0.1518358588218689)",1,1,2.710845947265625,2.7395782470703125,Fixation,POINT (0.0853664763271809 0.1500423178076744),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156262855,16670666118,1,1,"(0.08560531586408615, 0.14734598994255066)","(0.09071340411901474, 0.15944185853004456)",1,1,2.720977783203125,2.744171142578125,Fixation,POINT (0.0881593599915504 0.1533939242362976),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156271188,16670674451,1,1,"(0.07587926834821701, 0.1516428142786026)","(0.08199150115251541, 0.15055564045906067)",1,1,2.70635986328125,2.7346649169921875,Fixation,POINT (0.0789353847503662 0.1510992273688316),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getAll,15689897,1208156279528,16670682791,1,1,"(0.08201400935649872, 0.14403429627418518)","(0.09092021733522415, 0.15737037360668182)",1,1,2.6980133056640625,2.730377197265625,Fixation,POINT (0.0864671133458614 0.1507023349404335),,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
