,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,JSplitPane.0,getJSplitPane.0,if.0,jSplitPane.0,==.0,nan.0,jSplitPane.1,=.0,new.0,JSplitPane.1,DevicesTreePanel.0,p.0,=.1,new.1,DevicesTreePanel.1,p.1,addSelectionChangeListener.0,this.0,jSplitPane.2,setLeftComponent.0,p.2,jSplitPane.3,setRightComponent.0,getJTabbedPane.0,jSplitPane.4,setDividerSize.0,5.0,jSplitPane.5,setDividerLocation.0,200.0,return.0,jSplitPane.6,code,participant_summary
0,136,getJSplitPane,39233258,1211233271784,19747664834,1,1,"(0.1282326579093933, 0.17922534048557281)","(0.13764914870262146, 0.1954224705696106)",1,1,2.42169189453125,2.4521026611328125,Fixation,POINT (0.1329409033060074 0.1873239055275917),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233280117,19747673167,1,1,"(0.1252119541168213, 0.1896594762802124)","(0.13523533940315247, 0.18851694464683533)",1,1,2.4239959716796875,2.4681549072265625,Fixation,POINT (0.1302236467599869 0.1890882104635239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233288451,19747681501,1,1,"(0.13154369592666626, 0.19674581289291382)","(0.1414983570575714, 0.19157357513904572)",1,1,2.4267730712890625,2.454925537109375,Fixation,POINT (0.1365210264921188 0.1941596940159798),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233296784,19747689834,1,1,"(0.11945042014122009, 0.19484837353229523)","(0.13992038369178772, 0.19678133726119995)",1,1,2.418975830078125,2.450164794921875,Fixation,POINT (0.1296854019165039 0.1958148553967476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233305117,19747698167,1,1,"(0.1269717514514923, 0.19416895508766174)","(0.1373443901538849, 0.19182711839675903)",1,1,2.427352905273437,2.467498779296875,Fixation,POINT (0.1321580708026886 0.1929980367422104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233313453,19747706503,1,1,"(0.1251801699399948, 0.18288260698318481)","(0.14107172191143036, 0.19118693470954895)",1,1,2.4245758056640625,2.4672393798828125,Fixation,POINT (0.1331259459257126 0.1870347708463669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233321786,19747714836,1,1,"(0.12911036610603333, 0.17801687121391296)","(0.14216415584087372, 0.19156882166862488)",1,1,2.4216461181640625,2.451400756835937,Fixation,POINT (0.1356372609734535 0.1847928464412689),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233330121,19747723171,1,1,"(0.1284487247467041, 0.18575730919837952)","(0.14923731982707977, 0.19951066374778748)",1,1,2.4121551513671875,2.458648681640625,Fixation,POINT (0.1388430222868919 0.1926339864730835),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233338455,19747731505,1,1,"(0.12406639754772186, 0.19713738560676575)","(0.14858640730381012, 0.1904785931110382)",1,1,2.4190826416015625,2.45245361328125,Fixation,POINT (0.136326402425766 0.193807989358902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233346786,19747739836,1,1,"(0.12689073383808136, 0.18715937435626984)","(0.14085187017917633, 0.19381026923656464)",1,1,2.4191131591796875,2.46990966796875,Fixation,POINT (0.1338713020086288 0.1904848217964172),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233355119,19747748169,1,1,"(0.13098639249801636, 0.18685029447078705)","(0.14678919315338135, 0.1959601640701294)",1,1,2.4158477783203125,2.4744415283203125,Fixation,POINT (0.1388877928256988 0.1914052292704582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233363452,19747756502,1,1,"(0.1283290982246399, 0.18528757989406586)","(0.14409679174423218, 0.1986536681652069)",1,1,2.4425048828125,2.433578491210937,Fixation,POINT (0.136212944984436 0.1919706240296364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233371786,19747764836,1,1,"(0.1270064115524292, 0.18192721903324127)","(0.14839324355125427, 0.19277654588222504)",1,1,2.415771484375,2.448333740234375,Fixation,POINT (0.1376998275518417 0.1873518824577332),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233380119,19747773169,1,1,"(0.12303134799003601, 0.19364555180072784)","(0.13783478736877441, 0.19160668551921844)",1,1,2.428955078125,2.46051025390625,Fixation,POINT (0.1304330676794052 0.1926261186599731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233388453,19747781503,1,1,"(0.12495645880699158, 0.17828801274299622)","(0.13568757474422455, 0.18589356541633606)",1,1,2.425140380859375,2.4508819580078125,Fixation,POINT (0.1303220167756081 0.1820907890796661),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233396786,19747789836,1,1,"(0.12297303229570389, 0.19072969257831573)","(0.1437830626964569, 0.1894446313381195)",1,1,2.428985595703125,2.4525909423828125,Fixation,POINT (0.1333780474960804 0.1900871619582176),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233405119,19747798169,1,1,"(0.12026385962963104, 0.19253182411193848)","(0.1351967453956604, 0.18959969282150269)",1,1,2.438995361328125,2.4725341796875,Fixation,POINT (0.1277303025126457 0.1910657584667206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233413453,19747806503,1,1,"(0.1261453479528427, 0.1773999035358429)","(0.1369500309228897, 0.18119663000106812)",1,1,2.4630584716796875,2.44940185546875,Fixation,POINT (0.1315476894378662 0.1792982667684555),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233630132,19748023181,1,1,"(0.07408467680215836, 0.23772527277469635)","(0.09691175818443298, 0.2516637444496155)",1,1,2.47064208984375,2.408309936523437,,POINT (0.0854982174932957 0.2446945086121559),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233638465,19748031514,1,1,"(0.06781961768865585, 0.23428288102149963)","(0.09146752208471298, 0.24235118925571442)",1,1,2.435272216796875,2.4337310791015625,Fixation,POINT (0.0796435698866844 0.238317035138607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233646799,19748039848,1,1,"(0.06346176564693451, 0.25175392627716064)","(0.09317523241043091, 0.25467926263809204)",1,1,2.44952392578125,2.464691162109375,Fixation,POINT (0.0783184990286827 0.2532165944576263),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233655132,19748048181,1,1,"(0.06869993358850479, 0.26763197779655457)","(0.09146397560834885, 0.23887962102890015)",1,1,2.4373779296875,2.4818572998046875,Fixation,POINT (0.0800819545984268 0.2532557994127274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233663465,19748056514,1,1,"(0.07236022502183914, 0.2587974965572357)","(0.08999237418174744, 0.22972118854522705)",1,1,2.459335327148437,2.492156982421875,Fixation,POINT (0.0811762996017933 0.2442593425512314),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233671799,19748064848,1,1,"(0.06828577816486359, 0.25163382291793823)","(0.09349801391363144, 0.24513830244541168)",1,1,2.45831298828125,2.496307373046875,Fixation,POINT (0.0808918960392475 0.248386062681675),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233680132,19748073181,1,1,"(0.06502330303192139, 0.2536602020263672)","(0.09514478594064713, 0.24516162276268005)",1,1,2.451766967773437,2.4710235595703125,Fixation,POINT (0.0800840444862843 0.2494109123945236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233688465,19748081514,1,1,"(0.07361949980258942, 0.24613584578037262)","(0.08709845691919327, 0.2375374436378479)",1,1,2.463363647460937,2.48370361328125,Fixation,POINT (0.0803589783608913 0.2418366447091103),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233696799,19748089848,1,1,"(0.060882214456796646, 0.2449764460325241)","(0.09311565011739731, 0.23546713590621948)",1,1,2.46075439453125,2.4869842529296875,Fixation,POINT (0.076998932287097 0.2402217909693718),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233705135,19748098184,1,1,"(0.07348618656396866, 0.24987860023975372)","(0.08871669322252274, 0.23281605541706085)",1,1,2.462982177734375,2.473602294921875,Fixation,POINT (0.0811014398932457 0.2413473278284073),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233713468,19748106517,1,1,"(0.059225842356681824, 0.2580379545688629)","(0.09131993353366852, 0.23077353835105896)",1,1,2.4801788330078125,2.5035552978515625,Fixation,POINT (0.0752728879451752 0.2444057464599609),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233721802,19748114851,1,1,"(0.07044552266597748, 0.2506087124347687)","(0.08446252346038818, 0.24367888271808624)",1,1,2.4688720703125,2.486297607421875,Fixation,POINT (0.0774540230631828 0.2471437975764275),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233730135,19748123184,1,1,"(0.06592684984207153, 0.26787129044532776)","(0.09579747170209885, 0.24063625931739807)",1,1,2.46630859375,2.483978271484375,Fixation,POINT (0.0808621607720852 0.2542537748813629),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233738468,19748131517,1,1,"(0.0680864229798317, 0.2518468499183655)","(0.08553215861320496, 0.2433295100927353)",1,1,2.467681884765625,2.5112762451171875,Fixation,POINT (0.0768092907965183 0.2475881800055504),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233746802,19748139851,1,1,"(0.07104078680276871, 0.2445605844259262)","(0.08818686008453369, 0.2478582113981247)",1,1,2.48406982421875,2.4901580810546875,Fixation,POINT (0.0796138234436512 0.2462093979120254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233755136,19748148184,1,1,"(0.0678602084517479, 0.23423869907855988)","(0.09545759856700897, 0.2474234700202942)",1,1,2.477020263671875,2.4762115478515625,Fixation,POINT (0.0816589035093784 0.240831084549427),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233763469,19748156517,1,1,"(0.0665949285030365, 0.2420235276222229)","(0.08904659748077393, 0.2529495060443878)",1,1,2.4796295166015625,2.5128326416015625,Fixation,POINT (0.0778207629919052 0.2474865168333054),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233771803,19748164851,1,1,"(0.07168522477149963, 0.2555699050426483)","(0.08919152617454529, 0.24178099632263184)",1,1,2.483154296875,2.4867706298828125,Fixation,POINT (0.0804383754730225 0.2486754506826401),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233780138,19748173186,1,1,"(0.07250155508518219, 0.2567554712295532)","(0.09877956658601761, 0.24180497229099274)",1,1,2.47760009765625,2.4933319091796875,Fixation,POINT (0.0856405608355999 0.249280221760273),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233788471,19748181519,1,1,"(0.06450468301773071, 0.24995532631874084)","(0.08386129140853882, 0.25368136167526245)",1,1,2.4994659423828125,2.5150299072265625,Fixation,POINT (0.0741829872131348 0.2518183439970016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233796805,19748189853,1,1,"(0.07722597569227219, 0.2633747458457947)","(0.09152300655841827, 0.2557213008403778)",1,1,2.4633026123046875,2.5008697509765625,Fixation,POINT (0.0843744911253452 0.2595480233430862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233805138,19748198186,1,1,"(0.06655437499284744, 0.2560504376888275)","(0.09436193108558655, 0.23600156605243683)",1,1,2.49847412109375,2.508407592773437,Fixation,POINT (0.080458153039217 0.2460260018706322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233813471,19748206519,1,1,"(0.07367943227291107, 0.24352914094924927)","(0.08678314089775085, 0.23550352454185486)",1,1,2.498764038085937,2.5115966796875,Fixation,POINT (0.080231286585331 0.2395163327455521),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233821803,19748214851,1,1,"(0.07221047580242157, 0.23292358219623566)","(0.09615936875343323, 0.2403917908668518)",1,1,2.493988037109375,2.508895874023437,Fixation,POINT (0.0841849222779274 0.2366576865315437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233830136,19748223184,1,1,"(0.06843860447406769, 0.2509607970714569)","(0.08496557921171188, 0.2401261180639267)",1,1,2.49822998046875,2.5018463134765625,Fixation,POINT (0.0767020918428898 0.2455434575676918),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233838475,19748231523,1,1,"(0.07501713931560516, 0.2402673363685608)","(0.09100574254989624, 0.24998614192008972)",1,1,2.508651733398437,2.527496337890625,Fixation,POINT (0.0830114409327507 0.2451267391443253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233846811,19748239859,1,1,"(0.07069220393896103, 0.2410321682691574)","(0.08635652810335159, 0.25831276178359985)",1,1,2.5188751220703125,2.5147247314453125,Fixation,POINT (0.0785243660211563 0.2496724650263786),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233855144,19748248192,1,1,"(0.08076681196689606, 0.25444310903549194)","(0.09746479988098145, 0.24626469612121582)",1,1,2.4818572998046875,2.54327392578125,Fixation,POINT (0.0891158059239388 0.2503539025783539),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233871811,19748264859,1,1,"(0.09653175622224808, 0.23863524198532104)","(0.12446842342615128, 0.24376380443572998)",1,1,2.496307373046875,2.5485076904296875,Fixation,POINT (0.1105000898241997 0.2411995232105255),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233880144,19748273192,1,1,"(0.1091628223657608, 0.24465841054916382)","(0.1206146851181984, 0.24869966506958008)",1,1,2.500030517578125,2.5372467041015625,Fixation,POINT (0.1148887537419796 0.246679037809372),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233888477,19748281525,1,1,"(0.10553465038537979, 0.24631936848163605)","(0.1207403913140297, 0.25860241055488586)",1,1,2.4929351806640625,2.5338897705078125,Fixation,POINT (0.1131375208497047 0.252460889518261),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233896810,19748289858,1,1,"(0.10133974254131317, 0.2517743408679962)","(0.1267673373222351, 0.2620190978050232)",1,1,2.50799560546875,2.5415191650390625,Fixation,POINT (0.1140535399317741 0.2568967193365097),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233905144,19748298192,1,1,"(0.10572901368141174, 0.25807440280914307)","(0.12378443032503128, 0.24478141963481903)",1,1,2.5211639404296875,2.5487823486328125,Fixation,POINT (0.1147567220032215 0.251427911221981),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233913477,19748306525,1,1,"(0.10429972410202026, 0.25785619020462036)","(0.11684001982212067, 0.2425076812505722)",1,1,2.5159912109375,2.55133056640625,Fixation,POINT (0.1105698719620705 0.2501819357275963),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233921811,19748314859,1,1,"(0.1015504002571106, 0.25163280963897705)","(0.12443991005420685, 0.24259401857852936)",1,1,2.5126495361328125,2.550048828125,Fixation,POINT (0.1129951551556587 0.2471134141087532),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233930144,19748323192,1,1,"(0.1019371747970581, 0.23895196616649628)","(0.12491586804389954, 0.25128796696662903)",1,1,2.522857666015625,2.5475006103515625,Fixation,POINT (0.1134265214204788 0.2451199665665626),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233938477,19748331525,1,1,"(0.09692902863025665, 0.24601984024047852)","(0.12769612669944763, 0.25619959831237793)",1,1,2.5440673828125,2.55877685546875,Fixation,POINT (0.1123125776648521 0.2511097192764282),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233946811,19748339859,1,1,"(0.09716524928808212, 0.25139132142066956)","(0.12892234325408936, 0.2647004723548889)",1,1,2.53985595703125,2.547348022460937,Fixation,POINT (0.1130437962710857 0.2580458968877792),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233955144,19748348192,1,1,"(0.09658101946115494, 0.25630512833595276)","(0.12631022930145264, 0.25891199707984924)",1,1,2.5308990478515625,2.571319580078125,Fixation,POINT (0.1114456243813038 0.257608562707901),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233963477,19748356525,1,1,"(0.10030639916658401, 0.2648718059062958)","(0.12752269208431244, 0.25565463304519653)",1,1,2.5285797119140625,2.551788330078125,Fixation,POINT (0.1139145456254482 0.2602632194757462),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233971814,19748364862,1,1,"(0.10086148232221603, 0.2575473189353943)","(0.1265716701745987, 0.25863662362098694)",1,1,2.527740478515625,2.5528106689453125,Fixation,POINT (0.1137165762484074 0.2580919712781906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233980148,19748373196,1,1,"(0.10298185050487518, 0.25203949213027954)","(0.12774671614170074, 0.24070264399051666)",1,1,2.53680419921875,2.5423736572265625,Fixation,POINT (0.115364283323288 0.2463710680603981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211233988481,19748381529,1,1,"(0.1028425395488739, 0.24991664290428162)","(0.12344755232334137, 0.2511996030807495)",1,1,2.529388427734375,2.55078125,Fixation,POINT (0.1131450459361076 0.2505581229925156),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211233996815,19748389863,1,1,"(0.09771234542131424, 0.2525394558906555)","(0.11853314936161041, 0.2576410174369812)",1,1,2.5398101806640625,2.549652099609375,Fixation,POINT (0.1081227473914623 0.2550902366638184),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211234005148,19748398196,1,1,"(0.09992201626300812, 0.26252618432044983)","(0.12043121457099915, 0.25542399287223816)",1,1,2.5250396728515625,2.5559234619140625,Fixation,POINT (0.1101766154170036 0.258975088596344),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211234013482,19748406529,1,1,"(0.10176341235637665, 0.2685045003890991)","(0.11956445127725601, 0.24218009412288666)",1,1,2.5285797119140625,2.526473999023437,Fixation,POINT (0.1106639318168163 0.2553422972559929),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211234021815,19748414862,1,1,"(0.10166892409324646, 0.24514639377593994)","(0.11777383834123611, 0.2504812180995941)",1,1,2.509872436523437,2.5302276611328125,Fixation,POINT (0.1097213812172413 0.247813805937767),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211234030149,19748423196,1,1,"(0.09813258796930313, 0.2545238733291626)","(0.11993637681007385, 0.25778141617774963)",1,1,2.522201538085937,2.536407470703125,Fixation,POINT (0.1090344823896885 0.2561526447534561),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211234038482,19748431529,1,1,"(0.10043065994977951, 0.2598828673362732)","(0.12069473415613174, 0.24461901187896729)",1,1,2.5308990478515625,2.5254364013671875,Fixation,POINT (0.1105626970529556 0.2522509396076202),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211234046815,19748439862,1,1,"(0.1002514585852623, 0.26773878931999207)","(0.12322291731834412, 0.23575668036937714)",1,1,2.5192108154296875,2.527938842773437,Fixation,POINT (0.1117371879518032 0.2517477348446846),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211234055149,19748448196,1,1,"(0.10267076641321182, 0.2550259232521057)","(0.12231551110744476, 0.24093370139598846)",1,1,2.529891967773437,2.5268707275390625,Fixation,POINT (0.1124931387603283 0.2479798123240471),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211234063482,19748456529,1,1,"(0.1012406125664711, 0.25849682092666626)","(0.12157312035560608, 0.23694846034049988)",1,1,2.532699584960937,2.5165557861328125,Fixation,POINT (0.1114068664610386 0.2477226406335831),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211234071815,19748464862,1,1,"(0.10209815949201584, 0.2654486894607544)","(0.12719181180000305, 0.24338839948177338)",1,1,2.5189971923828125,2.535552978515625,Fixation,POINT (0.1146449856460094 0.2544185444712639),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211234080149,19748473196,1,1,"(0.1019286960363388, 0.2619800865650177)","(0.12751217186450958, 0.25194278359413147)",1,1,2.5071563720703125,2.5184783935546875,Fixation,POINT (0.1147204339504242 0.2569614350795746),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211234088482,19748481529,1,1,"(0.09480159729719162, 0.25291427969932556)","(0.1282218098640442, 0.2606241703033447)",1,1,2.5077362060546875,2.517852783203125,Fixation,POINT (0.1115117035806179 0.2567692250013351),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211234096815,19748489862,1,1,"(0.09573535621166229, 0.24443815648555756)","(0.12928758561611176, 0.25062862038612366)",1,1,2.49725341796875,2.499176025390625,Fixation,POINT (0.112511470913887 0.2475333884358406),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211234105155,19748498202,1,1,"(0.09995634108781815, 0.2642633616924286)","(0.12759660184383392, 0.2431727945804596)",1,1,2.49493408203125,2.5193634033203125,Fixation,POINT (0.113776471465826 0.2537180781364441),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211234113488,19748506535,1,1,"(0.09912125766277313, 0.25839918851852417)","(0.12960529327392578, 0.2547452747821808)",1,1,2.50421142578125,2.4983062744140625,Fixation,POINT (0.1143632754683495 0.2565722316503525),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211234121821,19748514868,1,1,"(0.09491372853517532, 0.251809686422348)","(0.12859492003917694, 0.26019486784935)",1,1,2.506210327148437,2.499908447265625,Fixation,POINT (0.1117543242871761 0.256002277135849),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211234130155,19748523202,1,1,"(0.10171334445476532, 0.24838405847549438)","(0.12745927274227142, 0.2553330957889557)",1,1,2.490753173828125,2.4958953857421875,Fixation,POINT (0.1145863085985184 0.251858577132225),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
0,136,getJSplitPane,39233258,1211234155155,19748548202,1,1,"(0.1829151213169098, 0.2566209137439728)","(0.18652960658073425, 0.2693701386451721)",1,1,2.5166168212890625,2.53363037109375,Fixation,POINT (0.184722363948822 0.2629955261945724),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211234163488,19748556535,1,1,"(0.1941395252943039, 0.2720189392566681)","(0.1961897611618042, 0.2548460364341736)",1,1,2.512802124023437,2.545394897460937,Fixation,POINT (0.195164643228054 0.2634324878454208),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211234171821,19748564868,1,1,"(0.19112330675125122, 0.259009450674057)","(0.19404318928718567, 0.267253577709198)",1,1,2.4908599853515625,2.507904052734375,Fixation,POINT (0.1925832480192184 0.2631315141916275),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211234180155,19748573202,1,1,"(0.19611504673957825, 0.2656823694705963)","(0.19443844258785248, 0.2621084153652191)",1,1,2.4815826416015625,2.5174560546875,Fixation,POINT (0.1952767446637154 0.2638953924179077),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211234188488,19748581535,1,1,"(0.19735346734523773, 0.25267282128334045)","(0.196262925863266, 0.25864630937576294)",1,1,2.4709014892578125,2.5115966796875,Fixation,POINT (0.1968081966042519 0.2556595653295517),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211234196821,19748589868,1,1,"(0.19357635080814362, 0.25568875670433044)","(0.1970357447862625, 0.25105103850364685)",1,1,2.4735107421875,2.511337280273437,Fixation,POINT (0.1953060477972031 0.2533698976039886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211234205155,19748598202,1,1,"(0.19503642618656158, 0.25234439969062805)","(0.20145443081855774, 0.25125962495803833)",1,1,2.4885406494140625,2.509307861328125,Fixation,POINT (0.1982454285025597 0.2518020123243332),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
0,136,getJSplitPane,39233258,1211234213488,19748606535,1,1,"(0.18911536037921906, 0.25426244735717773)","(0.19399842619895935, 0.2530090808868408)",1,1,2.472900390625,2.4913482666015625,Fixation,POINT (0.1915568932890892 0.2536357641220093),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
