,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,WebImage.0,getImageWithSource.0,String.0,source.0,WebImage.1,images.0,=.0,getImages.0,for.0,int.0,i.0,=.1,0.0,i.1,<.0,images.1,length.0,i.2,if.0,HttpUnitUtils.0,matches.0,source.1,images.2,i.3,].0,getSource.0,return.0,images.3,i.4,return.1,nan.0,code,participant_summary
0,136,getImageWithSource,1782360,1212444935815,20959324003,1,1,"(0.1353072077035904, 0.24237605929374695)","(0.1401863545179367, 0.2231815606355667)",1,1,2.6742401123046875,2.6383514404296875,Fixation,POINT (0.1377467811107636 0.2327788099646568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212444944149,20959332336,1,1,"(0.1385275274515152, 0.23218253254890442)","(0.1360286921262741, 0.21743419766426086)",1,1,2.6894989013671875,2.639495849609375,Fixation,POINT (0.1372781097888946 0.2248083651065826),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212444952483,20959340670,1,1,"(0.1366192251443863, 0.22244207561016083)","(0.1404891312122345, 0.22268682718276978)",1,1,2.702484130859375,2.6385650634765625,Fixation,POINT (0.1385541781783104 0.2225644513964653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212444960816,20959349003,1,1,"(0.13526269793510437, 0.23416605591773987)","(0.14093534648418427, 0.22891387343406677)",1,1,2.69390869140625,2.6405029296875,Fixation,POINT (0.1380990222096443 0.2315399646759033),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212444969149,20959357336,1,1,"(0.1400895118713379, 0.22743923962116241)","(0.1369171142578125, 0.22470302879810333)",1,1,2.6996002197265625,2.6372833251953125,Fixation,POINT (0.1385033130645752 0.2260711342096329),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212444977483,20959365670,1,1,"(0.13905471563339233, 0.22087977826595306)","(0.13741923868656158, 0.2228655219078064)",1,1,2.7016754150390625,2.6402587890625,Fixation,POINT (0.138236977159977 0.2218726500868797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212444985816,20959374003,1,1,"(0.13565275073051453, 0.2381979525089264)","(0.13946489989757538, 0.22546634078025818)",1,1,2.69207763671875,2.624374389648437,Fixation,POINT (0.137558825314045 0.2318321466445923),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212444994153,20959382340,1,1,"(0.13583169877529144, 0.2529301345348358)","(0.14563556015491486, 0.22225038707256317)",1,1,2.6955718994140625,2.6467437744140625,Fixation,POINT (0.1407336294651032 0.2375902608036995),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445002487,20959390674,1,1,"(0.13690277934074402, 0.24703113734722137)","(0.13596919178962708, 0.23145626485347748)",1,1,2.6954498291015625,2.639999389648437,Fixation,POINT (0.1364359855651856 0.2392437011003494),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445010820,20959399007,1,1,"(0.1362510770559311, 0.25557059049606323)","(0.13421866297721863, 0.22818100452423096)",1,1,2.71453857421875,2.638656616210937,Fixation,POINT (0.1352348700165749 0.2418757975101471),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445019153,20959407340,1,1,"(0.1351298689842224, 0.24698159098625183)","(0.13432414829730988, 0.22901323437690735)",1,1,2.710174560546875,2.6360015869140625,Fixation,POINT (0.1347270086407661 0.2379974126815796),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445027487,20959415674,1,1,"(0.13868866860866547, 0.2282344102859497)","(0.14056797325611115, 0.2250615358352661)",1,1,2.7187042236328125,2.645477294921875,Fixation,POINT (0.1396283209323883 0.2266479730606079),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445035820,20959424007,1,1,"(0.13654682040214539, 0.2404974102973938)","(0.14578284323215485, 0.23043279349803925)",1,1,2.696533203125,2.639129638671875,Fixation,POINT (0.1411648318171501 0.2354651018977165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445044162,20959432349,1,1,"(0.13252216577529907, 0.22464734315872192)","(0.1442393809556961, 0.22519232332706451)",1,1,2.71026611328125,2.6412353515625,Fixation,POINT (0.1383807733654976 0.2249198332428932),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445052495,20959440682,1,1,"(0.1343337893486023, 0.24168597161769867)","(0.141874760389328, 0.23336347937583923)",1,1,2.705657958984375,2.6487579345703125,Fixation,POINT (0.1381042748689652 0.237524725496769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445060828,20959449015,1,1,"(0.13605105876922607, 0.2160269021987915)","(0.1379445493221283, 0.21809034049510956)",1,1,2.70233154296875,2.643096923828125,Fixation,POINT (0.1369978040456772 0.2170586213469505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445069153,20959457340,1,1,"(0.13800208270549774, 0.23478902876377106)","(0.13824643194675446, 0.22297345101833344)",1,1,2.6997222900390625,2.6453094482421875,Fixation,POINT (0.1381242573261261 0.2288812398910522),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445077486,20959465673,1,1,"(0.13798832893371582, 0.24540740251541138)","(0.13461753726005554, 0.22987191379070282)",1,1,2.695220947265625,2.62506103515625,Fixation,POINT (0.1363029330968857 0.2376396581530571),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445085820,20959474007,1,1,"(0.1294366419315338, 0.2427629679441452)","(0.1268526166677475, 0.23136164247989655)",1,1,2.7102203369140625,2.6326904296875,Fixation,POINT (0.1281446292996407 0.2370623052120209),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445094162,20959482349,1,1,"(0.11861181259155273, 0.23072251677513123)","(0.11973566561937332, 0.22760510444641113)",1,1,2.680160522460937,2.625335693359375,Fixation,POINT (0.119173739105463 0.2291638106107712),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445102495,20959490682,1,1,"(0.12432242184877396, 0.23021771013736725)","(0.12344057857990265, 0.2262858897447586)",1,1,2.7038116455078125,2.623382568359375,Fixation,POINT (0.1238815002143383 0.2282517999410629),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445110828,20959499015,1,1,"(0.12338471412658691, 0.213033989071846)","(0.11806387454271317, 0.22348332405090332)",1,1,2.6995849609375,2.6217803955078125,Fixation,POINT (0.12072429433465 0.2182586565613747),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445119162,20959507349,1,1,"(0.12429524213075638, 0.21476179361343384)","(0.12050501257181168, 0.2153768390417099)",1,1,2.715438842773437,2.63922119140625,Fixation,POINT (0.122400127351284 0.2150693163275719),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445127500,20959515687,1,1,"(0.12099520862102509, 0.21506203711032867)","(0.12286865711212158, 0.22031095623970032)",1,1,2.6966705322265625,2.631134033203125,Fixation,POINT (0.1219319328665733 0.2176864966750145),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445135833,20959524020,1,1,"(0.12212564051151276, 0.21993763744831085)","(0.12202002108097076, 0.22139215469360352)",1,1,2.6954498291015625,2.63128662109375,Fixation,POINT (0.1220728307962418 0.2206648960709572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445144167,20959532354,1,1,"(0.12785372138023376, 0.23262657225131989)","(0.12348571419715881, 0.22118991613388062)",1,1,2.704559326171875,2.6280059814453125,Fixation,POINT (0.1256697177886963 0.2269082441926002),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445152500,20959540687,1,1,"(0.12017729878425598, 0.24288219213485718)","(0.12614116072654724, 0.2126259207725525)",1,1,2.7069244384765625,2.613128662109375,Fixation,POINT (0.1231592297554016 0.2277540564537048),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445160833,20959549020,1,1,"(0.1265612542629242, 0.2404702752828598)","(0.12257862091064453, 0.2197970449924469)",1,1,2.6829833984375,2.6234893798828125,Fixation,POINT (0.1245699375867844 0.2301336601376534),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445169166,20959557353,1,1,"(0.12457547336816788, 0.23759877681732178)","(0.12124993652105331, 0.22392794489860535)",1,1,2.70745849609375,2.628646850585937,Fixation,POINT (0.1229127049446106 0.2307633608579636),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445177500,20959565687,1,1,"(0.1200486496090889, 0.2509116530418396)","(0.12142521888017654, 0.2216159850358963)",1,1,2.696136474609375,2.650360107421875,Fixation,POINT (0.1207369342446327 0.236263819038868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445185834,20959574020,1,1,"(0.11740534007549286, 0.23608316481113434)","(0.12394870817661285, 0.21346116065979004)",1,1,2.6947479248046875,2.6280975341796875,Fixation,POINT (0.1206770241260529 0.2247721627354622),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445194167,20959582353,1,1,"(0.11747711151838303, 0.22674618661403656)","(0.12249589711427689, 0.22857438027858734)",1,1,2.68682861328125,2.615463256835937,Fixation,POINT (0.11998650431633 0.227660283446312),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445202501,20959590687,1,1,"(0.12399663776159286, 0.23543472588062286)","(0.12498225271701813, 0.2204805612564087)",1,1,2.6928253173828125,2.620834350585937,Fixation,POINT (0.1244894452393055 0.2279576435685158),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445210834,20959599020,1,1,"(0.11982955038547516, 0.22309108078479767)","(0.11944972723722458, 0.22589698433876038)",1,1,2.6962127685546875,2.6220703125,Fixation,POINT (0.1196396388113499 0.224494032561779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445219168,20959607354,1,1,"(0.11480142921209335, 0.23822562396526337)","(0.12715843319892883, 0.22219045460224152)",1,1,2.69805908203125,2.6021728515625,Fixation,POINT (0.1209799312055111 0.2302080392837524),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445227501,20959615687,1,1,"(0.11144472658634186, 0.24153009057044983)","(0.11242356896400452, 0.21632437407970428)",1,1,2.6833953857421875,2.6170196533203125,Fixation,POINT (0.1119341477751732 0.2289272323250771),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445244168,20959632354,1,1,"(0.06564748287200928, 0.21709492802619934)","(0.07144289463758469, 0.2240549772977829)",1,1,2.6688995361328125,2.622344970703125,Fixation,POINT (0.068545188754797 0.2205749526619911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212445252504,20959640690,1,1,"(0.06039314344525337, 0.23391057550907135)","(0.07282444834709167, 0.22101275622844696)",1,1,2.655853271484375,2.613372802734375,Fixation,POINT (0.0666087958961725 0.2274616658687592),,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212445260829,20959649015,1,1,"(0.07372384518384933, 0.23387905955314636)","(0.08124320209026337, 0.22519859671592712)",1,1,2.6733551025390625,2.6151123046875,Fixation,POINT (0.0774835236370564 0.2295388281345367),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212445269171,20959657357,1,1,"(0.07044007629156113, 0.23572255671024323)","(0.080785371363163, 0.22463659942150116)",1,1,2.675521850585937,2.6212615966796875,Fixation,POINT (0.0756127238273621 0.2301795780658722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212445277504,20959665690,1,1,"(0.06697928160429001, 0.2310037612915039)","(0.07207468152046204, 0.21362899243831635)",1,1,2.677337646484375,2.6245269775390625,Fixation,POINT (0.069526981562376 0.2223163768649101),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212445285829,20959674015,1,1,"(0.06888358294963837, 0.24117226898670197)","(0.0823429599404335, 0.22686916589736938)",1,1,2.669174194335937,2.6111297607421875,Fixation,POINT (0.0756132714450359 0.2340207174420357),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212445294171,20959682357,1,1,"(0.06638762354850769, 0.2388172149658203)","(0.07134515047073364, 0.22619758546352386)",1,1,2.6749420166015625,2.6143035888671875,Fixation,POINT (0.0688663870096207 0.2325074002146721),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212445302504,20959690690,1,1,"(0.07093863189220428, 0.21883350610733032)","(0.07937631756067276, 0.2235475331544876)",1,1,2.67840576171875,2.6189117431640625,Fixation,POINT (0.0751574747264385 0.221190519630909),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212445310829,20959699015,1,1,"(0.06966381520032883, 0.22365882992744446)","(0.07444819062948227, 0.22659295797348022)",1,1,2.6759185791015625,2.617584228515625,Fixation,POINT (0.0720560029149056 0.2251258939504623),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212445319162,20959707348,1,1,"(0.07567936927080154, 0.22316814959049225)","(0.07784735411405563, 0.22454087436199188)",1,1,2.678085327148437,2.6121978759765625,Fixation,POINT (0.0767633616924286 0.2238545119762421),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212445327495,20959715681,1,1,"(0.06254103779792786, 0.23292487859725952)","(0.0744711384177208, 0.22461216151714325)",1,1,2.680282592773437,2.6171112060546875,Fixation,POINT (0.0685060881078243 0.2287685200572014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212445335829,20959724015,1,1,"(0.06634331494569778, 0.25035420060157776)","(0.07879681885242462, 0.22262199223041534)",1,1,2.669464111328125,2.595001220703125,Fixation,POINT (0.0725700668990612 0.2364880964159966),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212445344162,20959732348,1,1,"(0.06873351335525513, 0.22291362285614014)","(0.07461459934711456, 0.21894563734531403)",1,1,2.6793365478515625,2.6064453125,Fixation,POINT (0.0716740563511848 0.2209296301007271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212445352495,20959740681,1,1,"(0.06932258605957031, 0.21944807469844818)","(0.08314536511898041, 0.21801868081092834)",1,1,2.667083740234375,2.618743896484375,Fixation,POINT (0.0762339755892754 0.2187333777546883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212445360837,20959749023,1,1,"(0.07628350704908371, 0.2310951054096222)","(0.07564987987279892, 0.2139025330543518)",1,1,2.666610717773437,2.602691650390625,Fixation,POINT (0.0759666934609413 0.222498819231987),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212445369170,20959757356,1,1,"(0.06566053628921509, 0.24487489461898804)","(0.07987049221992493, 0.21033872663974762)",1,1,2.651092529296875,2.607330322265625,Fixation,POINT (0.07276551425457 0.2276068106293678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212445377495,20959765681,1,1,"(0.06765871495008469, 0.23509132862091064)","(0.0721658244729042, 0.21228818595409393)",1,1,2.671112060546875,2.605133056640625,Fixation,POINT (0.0699122697114944 0.2236897572875023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212445385835,20959774021,1,1,"(0.06663548946380615, 0.24290363490581512)","(0.08269667625427246, 0.22991323471069336)",1,1,2.6420135498046875,2.5928192138671875,Fixation,POINT (0.0746660828590393 0.2364084348082542),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212445394168,20959782354,1,1,"(0.07461497187614441, 0.2395770400762558)","(0.08015289157629013, 0.2502245306968689)",1,1,2.6504058837890625,2.5647430419921875,Fixation,POINT (0.0773839317262173 0.2449007853865624),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212445552507,20959940692,1,1,"(0.14694418013095856, 0.23202848434448242)","(0.14529938995838165, 0.19423076510429382)",1,1,2.6880035400390625,2.65618896484375,,POINT (0.1461217850446701 0.2131296247243881),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445560841,20959949026,1,1,"(0.14713065326213837, 0.23809026181697845)","(0.141583651304245, 0.22358541190624237)",1,1,2.692626953125,2.555160522460937,Fixation,POINT (0.1443571522831917 0.2308378368616104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445569174,20959957359,1,1,"(0.14845876395702362, 0.25731223821640015)","(0.15422910451889038, 0.22950126230716705)",1,1,2.678466796875,2.618438720703125,Fixation,POINT (0.151343934237957 0.2434067502617836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445577507,20959965692,1,1,"(0.15333731472492218, 0.260530024766922)","(0.14946593344211578, 0.21872353553771973)",1,1,2.685455322265625,2.598480224609375,Fixation,POINT (0.151401624083519 0.2396267801523209),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445585840,20959974025,1,1,"(0.14555761218070984, 0.25487715005874634)","(0.14651578664779663, 0.22888179123401642)",1,1,2.70379638671875,2.5907135009765625,Fixation,POINT (0.1460366994142532 0.2418794706463814),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445594174,20959982359,1,1,"(0.1495429277420044, 0.2539607286453247)","(0.14810040593147278, 0.22283363342285156)",1,1,2.6856689453125,2.613861083984375,Fixation,POINT (0.1488216668367386 0.2383971810340881),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445602507,20959990692,1,1,"(0.14697450399398804, 0.24697086215019226)","(0.15020598471164703, 0.22516463696956635)",1,1,2.7124481201171875,2.63140869140625,Fixation,POINT (0.1485902443528175 0.2360677495598793),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445610841,20959999026,1,1,"(0.14434237778186798, 0.23835846781730652)","(0.15043851733207703, 0.23300616443157196)",1,1,2.69439697265625,2.618896484375,Fixation,POINT (0.1473904475569725 0.2356823161244392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445619174,20960007359,1,1,"(0.1482638120651245, 0.24614982306957245)","(0.1433044970035553, 0.2311508059501648)",1,1,2.688827514648437,2.6142120361328125,Fixation,POINT (0.1457841545343399 0.2386503145098686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445627507,20960015692,1,1,"(0.14700350165367126, 0.24244272708892822)","(0.1460675299167633, 0.22518235445022583)",1,1,2.698333740234375,2.6260528564453125,Fixation,POINT (0.1465355157852173 0.233812540769577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445635840,20960024025,1,1,"(0.14760655164718628, 0.2319161593914032)","(0.151246577501297, 0.2095731645822525)",1,1,2.71246337890625,2.64495849609375,Fixation,POINT (0.1494265645742416 0.2207446619868278),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445644178,20960032363,1,1,"(0.14809925854206085, 0.21874764561653137)","(0.14903275668621063, 0.21382272243499756)",1,1,2.7047271728515625,2.64544677734375,Fixation,POINT (0.1485660076141357 0.2162851840257645),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445652511,20960040696,1,1,"(0.14809568226337433, 0.2228465974330902)","(0.15456537902355194, 0.22311118245124817)",1,1,2.6964874267578125,2.6413116455078125,Fixation,POINT (0.1513305306434631 0.2229788899421692),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445660844,20960049029,1,1,"(0.14628717303276062, 0.21534644067287445)","(0.15404732525348663, 0.2277785837650299)",1,1,2.713043212890625,2.647003173828125,Fixation,POINT (0.1501672491431236 0.2215625122189522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445669179,20960057363,1,1,"(0.14934487640857697, 0.21875636279582977)","(0.149542897939682, 0.22637325525283813)",1,1,2.70233154296875,2.6593475341796875,Fixation,POINT (0.1494438871741295 0.222564809024334),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445677512,20960065696,1,1,"(0.14466841518878937, 0.22462914884090424)","(0.148147314786911, 0.23003119230270386)",1,1,2.7118072509765625,2.658416748046875,Fixation,POINT (0.1464078649878502 0.227330170571804),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445685845,20960074029,1,1,"(0.14761114120483398, 0.21487955749034882)","(0.149067223072052, 0.2307763248682022)",1,1,2.7081756591796875,2.642684936523437,Fixation,POINT (0.148339182138443 0.2228279411792755),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445694179,20960082363,1,1,"(0.15554723143577576, 0.23722174763679504)","(0.15846315026283264, 0.23407021164894104)",1,1,2.7142486572265625,2.657562255859375,Fixation,POINT (0.1570051908493042 0.235645979642868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445710845,20960099029,1,1,"(0.17929890751838684, 0.26127320528030396)","(0.1829783320426941, 0.23250846564769745)",1,1,2.7286529541015625,2.680282592773437,Fixation,POINT (0.1811386197805405 0.2468908354640007),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445719179,20960107363,1,1,"(0.17817825078964233, 0.2581532597541809)","(0.18863403797149658, 0.2318536341190338)",1,1,2.743881225585937,2.686065673828125,Fixation,POINT (0.1834061443805695 0.2450034469366074),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445727512,20960115696,1,1,"(0.17982609570026398, 0.26078662276268005)","(0.17654557526111603, 0.23473522067070007)",1,1,2.7360382080078125,2.685516357421875,Fixation,POINT (0.17818583548069 0.2477609217166901),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445735845,20960124029,1,1,"(0.18168538808822632, 0.25306111574172974)","(0.18123827874660492, 0.23491623997688293)",1,1,2.728500366210937,2.685943603515625,Fixation,POINT (0.1814618334174156 0.2439886778593063),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445744179,20960132363,1,1,"(0.1804909110069275, 0.2523760199546814)","(0.18713293969631195, 0.23226530849933624)",1,1,2.726715087890625,2.6823883056640625,Fixation,POINT (0.1838119253516197 0.2423206642270088),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445752512,20960140696,1,1,"(0.17732079327106476, 0.2592044174671173)","(0.1910763829946518, 0.23178216814994812)",1,1,2.73834228515625,2.676422119140625,Fixation,POINT (0.1841985881328583 0.2454932928085327),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445760845,20960149029,1,1,"(0.18438343703746796, 0.2517807185649872)","(0.185331329703331, 0.23686808347702026)",1,1,2.7568817138671875,2.678955078125,Fixation,POINT (0.1848573833703995 0.2443244010210037),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445769179,20960157363,1,1,"(0.18399092555046082, 0.25768595933914185)","(0.18173666298389435, 0.2464861124753952)",1,1,2.7374267578125,2.678466796875,Fixation,POINT (0.1828637942671776 0.2520860359072685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445777514,20960165698,1,1,"(0.17954449355602264, 0.26133909821510315)","(0.17942602932453156, 0.2455534040927887)",1,1,2.7403717041015625,2.6884002685546875,Fixation,POINT (0.1794852614402771 0.2534462511539459),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445785847,20960174031,1,1,"(0.18087682127952576, 0.2537614405155182)","(0.1785624623298645, 0.24321207404136658)",1,1,2.73492431640625,2.6959991455078125,Fixation,POINT (0.1797196418046951 0.2484867572784424),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445794181,20960182365,1,1,"(0.18404462933540344, 0.2528088688850403)","(0.1782250553369522, 0.24260258674621582)",1,1,2.744140625,2.7060546875,Fixation,POINT (0.1811348423361778 0.247705727815628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445802514,20960190698,1,1,"(0.1854555606842041, 0.24271726608276367)","(0.17956028878688812, 0.24616463482379913)",1,1,2.743194580078125,2.7124176025390625,Fixation,POINT (0.1825079247355461 0.2444409504532814),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445810847,20960199031,1,1,"(0.184944748878479, 0.2336622029542923)","(0.17638880014419556, 0.23609322309494019)",1,1,2.76727294921875,2.715316772460937,Fixation,POINT (0.1806667745113373 0.2348777130246162),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212445819181,20960207365,1,1,"(0.1817958801984787, 0.24206575751304626)","(0.17638973891735077, 0.23809970915317535)",1,1,2.7592010498046875,2.7126007080078125,Fixation,POINT (0.1790928095579147 0.2400827333331108),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,
